unix,date,symbol,open,high,low,close,Volume BTT,Volume USDT,tradecount
1608768000000,2020-12-24 00:00:00,BTT/USDT,0.00027600,0.00030270,0.00027140,0.00030060,16972179073.00000000,4839799.23400070,16935
1608681600000,2020-12-23 00:00:00,BTT/USDT,0.00031900,0.00032150,0.00027000,0.00027630,15981487675.00000000,4807363.79170840,19880
1608595200000,2020-12-22 00:00:00,BTT/USDT,0.00031990,0.00032280,0.00030880,0.00031930,13580329334.00000000,4305223.13284260,14534
1608508800000,2020-12-21 00:00:00,BTT/USDT,0.00033640,0.00034120,0.00031780,0.00032010,9190369440.00000000,3049484.04048960,12494
1608422400000,2020-12-20 00:00:00,BTT/USDT,0.00033990,0.00034580,0.00033000,0.00033660,13055267118.00000000,4414850.10862700,14327
1608336000000,2020-12-19 00:00:00,BTT/USDT,0.00033200,0.00034110,0.00032950,0.00033980,10584309888.00000000,3568753.46717020,11154
1608249600000,2020-12-18 00:00:00,BTT/USDT,0.00032750,0.00033530,0.00032320,0.00033200,11845431543.00000000,3904188.90796720,12806
1608163200000,2020-12-17 00:00:00,BTT/USDT,0.00034040,0.00034230,0.00032630,0.00032740,14781658165.00000000,4948288.77264930,16940
1608076800000,2020-12-16 00:00:00,BTT/USDT,0.00032390,0.00034100,0.00032100,0.00034040,11535472288.00000000,3795035.24480520,13224
1607990400000,2020-12-15 00:00:00,BTT/USDT,0.00033420,0.00033520,0.00032270,0.00032380,9686884108.00000000,3177271.22904130,9768
1607904000000,2020-12-14 00:00:00,BTT/USDT,0.00031990,0.00034050,0.00031450,0.00033410,12329295553.00000000,4038607.62103580,14533
1607817600000,2020-12-13 00:00:00,BTT/USDT,0.00031600,0.00032470,0.00031580,0.00032000,8552525557.00000000,2736214.95105240,9564
1607731200000,2020-12-12 00:00:00,BTT/USDT,0.00030540,0.00032000,0.00030510,0.00031600,9704127668.00000000,3040180.38235150,10099
1607644800000,2020-12-11 00:00:00,BTT/USDT,0.00031360,0.00031370,0.00030270,0.00030550,10320299220.00000000,3174889.22415690,11509
1607558400000,2020-12-10 00:00:00,BTT/USDT,0.00032660,0.00032660,0.00031100,0.00031310,9674187904.00000000,3056595.02191770,9911
1607472000000,2020-12-09 00:00:00,BTT/USDT,0.00032120,0.00032810,0.00030700,0.00032590,11039249427.00000000,3529957.49923330,13414
1607385600000,2020-12-08 00:00:00,BTT/USDT,0.00033230,0.00033620,0.00031580,0.00032120,9877047512.00000000,3243191.41881840,11731
1607299200000,2020-12-07 00:00:00,BTT/USDT,0.00034540,0.00034580,0.00033050,0.00033230,8555455013.00000000,2898432.58512520,9545
1607212800000,2020-12-06 00:00:00,BTT/USDT,0.00034320,0.00035010,0.00033500,0.00034500,8399691844.00000000,2884350.02506780,15185
1607126400000,2020-12-05 00:00:00,BTT/USDT,0.00032400,0.00035030,0.00032120,0.00034340,9493719517.00000000,3195259.41972060,16795
1607040000000,2020-12-04 00:00:00,BTT/USDT,0.00034370,0.00034480,0.00032130,0.00032400,11740064519.00000000,3925252.68003960,19050
1606953600000,2020-12-03 00:00:00,BTT/USDT,0.00034580,0.00034700,0.00033740,0.00034400,6427406389.00000000,2206094.29157930,13513
1606867200000,2020-12-02 00:00:00,BTT/USDT,0.00034110,0.00035170,0.00033580,0.00034540,8036945433.00000000,2769685.49497440,15347
1606780800000,2020-12-01 00:00:00,BTT/USDT,0.00037950,0.00039000,0.00032390,0.00034150,22871275206.00000000,8208831.80728770,45837
1606694400000,2020-11-30 00:00:00,BTT/USDT,0.00031860,0.00041570,0.00031300,0.00037940,26937468549.00000000,9656396.90569310,47777
1606608000000,2020-11-29 00:00:00,BTT/USDT,0.00031860,0.00032490,0.00031390,0.00031870,8893107488.00000000,2839330.77758450,12492
1606521600000,2020-11-28 00:00:00,BTT/USDT,0.00031140,0.00032250,0.00030250,0.00031840,9471122794.00000000,2962781.42483090,14960
1606435200000,2020-11-27 00:00:00,BTT/USDT,0.00031050,0.00031410,0.00029600,0.00031160,11330620029.00000000,3460024.30609360,16769
1606348800000,2020-11-26 00:00:00,BTT/USDT,0.00034050,0.00035100,0.00029140,0.00031040,14551357226.00000000,4551425.29565180,27504
1606262400000,2020-11-25 00:00:00,BTT/USDT,0.00035820,0.00036650,0.00033350,0.00034080,13353426998.00000000,4703384.50920600,29088
1606176000000,2020-11-24 00:00:00,BTT/USDT,0.00032850,0.00036800,0.00032700,0.00035810,23904522223.00000000,8312756.99615720,33676
1606089600000,2020-11-23 00:00:00,BTT/USDT,0.00031170,0.00033050,0.00030700,0.00032810,17609189531.00000000,5654685.07448460,16651
1606003200000,2020-11-22 00:00:00,BTT/USDT,0.00032750,0.00032940,0.00030100,0.00031180,18889541108.00000000,5918228.09997430,16723
1605916800000,2020-11-21 00:00:00,BTT/USDT,0.00029870,0.00032900,0.00029680,0.00032760,16593947816.00000000,5192367.47939100,16207
1605830400000,2020-11-20 00:00:00,BTT/USDT,0.00029430,0.00030030,0.00029370,0.00029860,11148029594.00000000,3321932.18729440,7444
1605744000000,2020-11-19 00:00:00,BTT/USDT,0.00030000,0.00030060,0.00029060,0.00029400,8847394386.00000000,2613018.99479750,7333
1605657600000,2020-11-18 00:00:00,BTT/USDT,0.00029990,0.00030210,0.00029000,0.00030000,12009479648.00000000,3581744.06158070,9928
1605571200000,2020-11-17 00:00:00,BTT/USDT,0.00029310,0.00030290,0.00029260,0.00029960,11296629022.00000000,3351920.37176230,8566
1605484800000,2020-11-16 00:00:00,BTT/USDT,0.00029020,0.00029460,0.00028840,0.00029300,10134600688.00000000,2958338.57035610,6221
1605398400000,2020-11-15 00:00:00,BTT/USDT,0.00029100,0.00030090,0.00028770,0.00029030,10904473588.00000000,3183574.77833060,8010
1605312000000,2020-11-14 00:00:00,BTT/USDT,0.00029190,0.00029370,0.00028670,0.00029110,10395976405.00000000,3010959.89016480,6307
1605225600000,2020-11-13 00:00:00,BTT/USDT,0.00028710,0.00029800,0.00028630,0.00029170,12442629849.00000000,3619654.35243660,7725
1605139200000,2020-11-12 00:00:00,BTT/USDT,0.00029190,0.00029320,0.00028620,0.00028700,13546392627.00000000,3923912.64568270,7023
1605052800000,2020-11-11 00:00:00,BTT/USDT,0.00029240,0.00029580,0.00029090,0.00029170,11652336614.00000000,3420496.59060400,6971
1604966400000,2020-11-10 00:00:00,BTT/USDT,0.00029180,0.00029630,0.00028880,0.00029220,9237094952.00000000,2700193.71548020,5960
1604880000000,2020-11-09 00:00:00,BTT/USDT,0.00029560,0.00029830,0.00028770,0.00029160,13052378795.00000000,3833515.53957580,8115
1604793600000,2020-11-08 00:00:00,BTT/USDT,0.00028540,0.00029660,0.00028330,0.00029560,9771782569.00000000,2855084.67556260,5973
1604707200000,2020-11-07 00:00:00,BTT/USDT,0.00029980,0.00030530,0.00028300,0.00028520,13683218420.00000000,4036613.95269050,10403
1604620800000,2020-11-06 00:00:00,BTT/USDT,0.00028330,0.00030250,0.00028230,0.00029970,16302865526.00000000,4764126.87776970,10493
1604534400000,2020-11-05 00:00:00,BTT/USDT,0.00027700,0.00028580,0.00027360,0.00028300,16081613108.00000000,4496646.57902260,8963
1604448000000,2020-11-04 00:00:00,BTT/USDT,0.00027870,0.00030000,0.00027030,0.00027690,15625065136.00000000,4301840.15795550,8918
1604361600000,2020-11-03 00:00:00,BTT/USDT,0.00028500,0.00031000,0.00026920,0.00027850,15599018895.00000000,4332715.53580870,10994
1604275200000,2020-11-02 00:00:00,BTT/USDT,0.00029700,0.00030310,0.00028500,0.00028510,11252105301.00000000,3303276.67115920,6534
1604188800000,2020-11-01 00:00:00,BTT/USDT,0.00030100,0.00030370,0.00029360,0.00029710,8038019288.00000000,2401246.17310720,5426
1604102400000,2020-10-31 00:00:00,BTT/USDT,0.00029220,0.00030390,0.00028980,0.00030120,10110749860.00000000,3009758.35367950,7295
1604016000000,2020-10-30 00:00:00,BTT/USDT,0.00030270,0.00030280,0.00027960,0.00029250,11801782147.00000000,3437645.97024800,7854
1603929600000,2020-10-29 00:00:00,BTT/USDT,0.00030830,0.00031120,0.00029650,0.00030300,10464846688.00000000,3176648.44774490,6776
1603843200000,2020-10-28 00:00:00,BTT/USDT,0.00031640,0.00032120,0.00030410,0.00030830,10316636896.00000000,3219296.62888740,7486
1603756800000,2020-10-27 00:00:00,BTT/USDT,0.00031540,0.00032090,0.00031290,0.00031670,9587597834.00000000,3040820.99712950,6654
1603670400000,2020-10-26 00:00:00,BTT/USDT,0.00032750,0.00033160,0.00031290,0.00031560,11660648417.00000000,3771473.96687490,8782
1603584000000,2020-10-25 00:00:00,BTT/USDT,0.00033330,0.00033400,0.00032680,0.00032780,9364044310.00000000,3093361.97191250,6564
1603497600000,2020-10-24 00:00:00,BTT/USDT,0.00033370,0.00034650,0.00033080,0.00033350,8947316858.00000000,2983561.09299990,6229
1603411200000,2020-10-23 00:00:00,BTT/USDT,0.00033830,0.00034060,0.00032960,0.00033410,10345355367.00000000,3477617.92281990,8056
1603324800000,2020-10-22 00:00:00,BTT/USDT,0.00033640,0.00034810,0.00033480,0.00033830,12053920733.00000000,4098429.10843150,10287
1603238400000,2020-10-21 00:00:00,BTT/USDT,0.00033220,0.00034200,0.00033220,0.00033680,10574426775.00000000,3566282.63310850,9233
1603152000000,2020-10-20 00:00:00,BTT/USDT,0.00033990,0.00034750,0.00032650,0.00033240,11534566143.00000000,3850297.78254180,10690
1603065600000,2020-10-19 00:00:00,BTT/USDT,0.00034250,0.00034340,0.00033460,0.00033980,10131073288.00000000,3440703.51180550,7199
1602979200000,2020-10-18 00:00:00,BTT/USDT,0.00033390,0.00034330,0.00033210,0.00034260,8506707213.00000000,2885560.57349050,6141
1602892800000,2020-10-17 00:00:00,BTT/USDT,0.00033280,0.00034140,0.00032830,0.00033410,8552445304.00000000,2872766.31051600,6923
1602806400000,2020-10-16 00:00:00,BTT/USDT,0.00034370,0.00034470,0.00032610,0.00033300,12685164908.00000000,4265624.59069690,12257
1602720000000,2020-10-15 00:00:00,BTT/USDT,0.00033010,0.00036490,0.00032680,0.00034390,16431476052.00000000,5700970.27120090,17758
1602633600000,2020-10-14 00:00:00,BTT/USDT,0.00034450,0.00034830,0.00032290,0.00033010,12078682918.00000000,4044939.03206910,11556
1602547200000,2020-10-13 00:00:00,BTT/USDT,0.00035140,0.00035720,0.00034030,0.00034440,16832902705.00000000,5846999.97795580,10517
1602460800000,2020-10-12 00:00:00,BTT/USDT,0.00034740,0.00035800,0.00033880,0.00035100,26907064248.00000000,9342745.97937100,12955
1602374400000,2020-10-11 00:00:00,BTT/USDT,0.00036420,0.00036480,0.00034600,0.00034760,13651268867.00000000,4842671.88465470,9634
1602288000000,2020-10-10 00:00:00,BTT/USDT,0.00034310,0.00036680,0.00034280,0.00036450,21965611517.00000000,7696500.74231480,12960
1602201600000,2020-10-09 00:00:00,BTT/USDT,0.00033010,0.00035780,0.00032770,0.00034320,33772402813.00000000,11541953.50020450,17591
1602115200000,2020-10-08 00:00:00,BTT/USDT,0.00032170,0.00033250,0.00031190,0.00032970,24362679828.00000000,7854650.95551990,9963
1602028800000,2020-10-07 00:00:00,BTT/USDT,0.00031210,0.00032500,0.00030340,0.00032180,29693586725.00000000,9333056.15020870,10282
1601942400000,2020-10-06 00:00:00,BTT/USDT,0.00032870,0.00033000,0.00031000,0.00031130,29784130325.00000000,9571533.61667150,11380
1601856000000,2020-10-05 00:00:00,BTT/USDT,0.00032940,0.00033420,0.00032390,0.00032860,24518924347.00000000,8060797.76042540,7818
1601769600000,2020-10-04 00:00:00,BTT/USDT,0.00033010,0.00033260,0.00032300,0.00032960,25353599536.00000000,8289812.93837720,7937
1601683200000,2020-10-03 00:00:00,BTT/USDT,0.00033200,0.00033950,0.00032970,0.00033030,21055697735.00000000,7038275.15451990,7877
1601596800000,2020-10-02 00:00:00,BTT/USDT,0.00033360,0.00034210,0.00031000,0.00033190,22690795723.00000000,7360174.70416060,11694
1601510400000,2020-10-01 00:00:00,BTT/USDT,0.00033490,0.00035550,0.00032080,0.00033320,28558924024.00000000,9719209.66135540,15677
1601424000000,2020-09-30 00:00:00,BTT/USDT,0.00030990,0.00034470,0.00030500,0.00033500,34443931026.00000000,11081138.04826360,16627
1601337600000,2020-09-29 00:00:00,BTT/USDT,0.00029720,0.00031420,0.00029390,0.00030990,23638890349.00000000,7218470.11856790,12896
1601251200000,2020-09-28 00:00:00,BTT/USDT,0.00030370,0.00031240,0.00029650,0.00029760,26424755096.00000000,8103615.60718660,10220
1601164800000,2020-09-27 00:00:00,BTT/USDT,0.00030830,0.00031250,0.00029870,0.00030340,20724362793.00000000,6293523.48648810,8557
1601078400000,2020-09-26 00:00:00,BTT/USDT,0.00031000,0.00031980,0.00030740,0.00030900,25156425257.00000000,7843986.61872110,12425
1600992000000,2020-09-25 00:00:00,BTT/USDT,0.00030290,0.00031140,0.00029430,0.00030990,35851188898.00000000,10836815.34942690,13919
1600905600000,2020-09-24 00:00:00,BTT/USDT,0.00028530,0.00030300,0.00028400,0.00030300,20188912192.00000000,5939332.93199350,11730
1600819200000,2020-09-23 00:00:00,BTT/USDT,0.00029840,0.00030700,0.00028500,0.00028520,14514624488.00000000,4304510.23801780,13491
1600732800000,2020-09-22 00:00:00,BTT/USDT,0.00029700,0.00030250,0.00029000,0.00029830,13594251924.00000000,4029298.68527080,10752
1600646400000,2020-09-21 00:00:00,BTT/USDT,0.00032920,0.00033120,0.00028990,0.00029710,12129803521.00000000,3844473.44036420,10992
1600560000000,2020-09-20 00:00:00,BTT/USDT,0.00033380,0.00033670,0.00032310,0.00032920,16253834975.00000000,5377722.85556590,10176
1600473600000,2020-09-19 00:00:00,BTT/USDT,0.00033190,0.00034240,0.00032860,0.00033430,16943283233.00000000,5683821.20151100,13727
1600387200000,2020-09-18 00:00:00,BTT/USDT,0.00033240,0.00034450,0.00032820,0.00033160,21901821116.00000000,7346419.12958320,18977
1600300800000,2020-09-17 00:00:00,BTT/USDT,0.00033230,0.00034560,0.00032050,0.00033230,15207291807.00000000,5050939.86138510,16021
1600214400000,2020-09-16 00:00:00,BTT/USDT,0.00033280,0.00033990,0.00031940,0.00033260,22258519661.00000000,7310089.91725400,20084
1600128000000,2020-09-15 00:00:00,BTT/USDT,0.00034620,0.00035140,0.00033180,0.00033290,17438832353.00000000,5953665.59256970,15603
1600041600000,2020-09-14 00:00:00,BTT/USDT,0.00033990,0.00035550,0.00033130,0.00034620,19940406018.00000000,6936125.79132100,17569
1599955200000,2020-09-13 00:00:00,BTT/USDT,0.00036070,0.00036350,0.00033130,0.00033990,17176809300.00000000,6031352.93645580,16851
1599868800000,2020-09-12 00:00:00,BTT/USDT,0.00035900,0.00036900,0.00035210,0.00036060,17965596160.00000000,6465551.15316580,17792
1599782400000,2020-09-11 00:00:00,BTT/USDT,0.00035570,0.00036990,0.00034470,0.00035940,20780849537.00000000,7426960.05993130,22805
1599696000000,2020-09-10 00:00:00,BTT/USDT,0.00035180,0.00036390,0.00034220,0.00035540,17470464449.00000000,6170839.03619190,17742
1599609600000,2020-09-09 00:00:00,BTT/USDT,0.00034110,0.00035250,0.00033300,0.00035140,12088984737.00000000,4110443.93863250,12145
1599523200000,2020-09-08 00:00:00,BTT/USDT,0.00033830,0.00035130,0.00032930,0.00034160,20420085350.00000000,6928132.95027010,18818
1599436800000,2020-09-07 00:00:00,BTT/USDT,0.00034180,0.00035340,0.00031230,0.00033850,18434996003.00000000,6102934.50646270,20739
1599350400000,2020-09-06 00:00:00,BTT/USDT,0.00034270,0.00035540,0.00030020,0.00034170,11951010265.00000000,3934303.59407440,22215
1599264000000,2020-09-05 00:00:00,BTT/USDT,0.00039820,0.00043000,0.00032500,0.00034270,18789666076.00000000,6912056.31941040,30433
1599177600000,2020-09-04 00:00:00,BTT/USDT,0.00042920,0.00043930,0.00036190,0.00039820,20152986901.00000000,8206977.82327560,43704
1599091200000,2020-09-03 00:00:00,BTT/USDT,0.00041790,0.00051630,0.00039920,0.00042920,35416953788.00000000,15577088.58263130,55345
1599004800000,2020-09-02 00:00:00,BTT/USDT,0.00045320,0.00046200,0.00040680,0.00041810,27769455698.00000000,11875034.41159790,29147
1598918400000,2020-09-01 00:00:00,BTT/USDT,0.00044850,0.00045670,0.00043100,0.00045340,29119975818.00000000,12965907.96178320,27328
1598832000000,2020-08-31 00:00:00,BTT/USDT,0.00045810,0.00046910,0.00044330,0.00044820,27996224032.00000000,12671873.93412440,21637
1598745600000,2020-08-30 00:00:00,BTT/USDT,0.00044760,0.00046320,0.00044060,0.00045840,21001151497.00000000,9454031.15361440,21592
1598659200000,2020-08-29 00:00:00,BTT/USDT,0.00042940,0.00047360,0.00042910,0.00044770,22326214485.00000000,10151943.27380920,31469
1598572800000,2020-08-28 00:00:00,BTT/USDT,0.00041010,0.00043010,0.00040530,0.00042990,4643777370.00000000,1942753.97563190,10920
1598486400000,2020-08-27 00:00:00,BTT/USDT,0.00041940,0.00042800,0.00040000,0.00041010,4749488488.00000000,1971232.28934460,14855
1598400000000,2020-08-26 00:00:00,BTT/USDT,0.00040780,0.00042900,0.00040470,0.00041960,2794527206.00000000,1157087.35084840,10191
1598313600000,2020-08-25 00:00:00,BTT/USDT,0.00043560,0.00043660,0.00039600,0.00040770,3830701395.00000000,1593672.85352780,11510
1598227200000,2020-08-24 00:00:00,BTT/USDT,0.00041680,0.00044300,0.00041540,0.00043520,3334227617.00000000,1448696.43273640,11344
1598140800000,2020-08-23 00:00:00,BTT/USDT,0.00043030,0.00043200,0.00040740,0.00041710,2605250556.00000000,1086844.89797680,8790
1598054400000,2020-08-22 00:00:00,BTT/USDT,0.00042580,0.00043070,0.00039950,0.00043040,3589361830.00000000,1494874.99871300,10860
1597968000000,2020-08-21 00:00:00,BTT/USDT,0.00046710,0.00047430,0.00042380,0.00042510,5972647026.00000000,2700688.49011760,15475
1597881600000,2020-08-20 00:00:00,BTT/USDT,0.00046800,0.00048390,0.00046210,0.00046670,4391328505.00000000,2067293.25299990,11132
1597795200000,2020-08-19 00:00:00,BTT/USDT,0.00048150,0.00048880,0.00044200,0.00046800,6887251894.00000000,3203756.02496460,17079
1597708800000,2020-08-18 00:00:00,BTT/USDT,0.00053690,0.00054880,0.00046710,0.00048160,9210612652.00000000,4672465.59349110,22723
1597622400000,2020-08-17 00:00:00,BTT/USDT,0.00051690,0.00055350,0.00050140,0.00053530,11197848100.00000000,5913671.13698680,27187
1597536000000,2020-08-16 00:00:00,BTT/USDT,0.00046900,0.00053240,0.00046210,0.00051660,13172605647.00000000,6588430.69333330,26204
1597449600000,2020-08-15 00:00:00,BTT/USDT,0.00047050,0.00048000,0.00045970,0.00046830,4385248712.00000000,2053674.20160650,11794
1597363200000,2020-08-14 00:00:00,BTT/USDT,0.00045440,0.00048600,0.00045400,0.00047050,6829465741.00000000,3230049.09886810,19455
1597276800000,2020-08-13 00:00:00,BTT/USDT,0.00045520,0.00047000,0.00043000,0.00045430,6556095912.00000000,2964198.29760830,22461
1597190400000,2020-08-12 00:00:00,BTT/USDT,0.00043540,0.00046330,0.00041700,0.00045560,6708133655.00000000,2963660.10860530,23110
1597104000000,2020-08-11 00:00:00,BTT/USDT,0.00047560,0.00047790,0.00042280,0.00043540,9279486748.00000000,4180468.32381040,25304
1597017600000,2020-08-10 00:00:00,BTT/USDT,0.00042270,0.00049300,0.00041500,0.00047560,16452278616.00000000,7665450.99365540,39590
1596931200000,2020-08-09 00:00:00,BTT/USDT,0.00043760,0.00043770,0.00041500,0.00042270,4063796166.00000000,1723507.72122050,16956
1596844800000,2020-08-08 00:00:00,BTT/USDT,0.00040250,0.00044790,0.00039830,0.00043750,10194495676.00000000,4396323.33314500,23856
1596758400000,2020-08-07 00:00:00,BTT/USDT,0.00041920,0.00042090,0.00039410,0.00040260,5311830679.00000000,2171413.84208910,16752
1596672000000,2020-08-06 00:00:00,BTT/USDT,0.00039070,0.00042500,0.00038700,0.00041950,6228410948.00000000,2494741.39542160,16193
1596585600000,2020-08-05 00:00:00,BTT/USDT,0.00038670,0.00039350,0.00038450,0.00039070,3541811324.00000000,1378513.63329950,10810
1596499200000,2020-08-04 00:00:00,BTT/USDT,0.00038930,0.00039610,0.00038510,0.00038660,3309222066.00000000,1288634.35860150,14629
1596412800000,2020-08-03 00:00:00,BTT/USDT,0.00038380,0.00039740,0.00038110,0.00038940,3639966247.00000000,1422960.12086000,14823
1596326400000,2020-08-02 00:00:00,BTT/USDT,0.00039940,0.00041120,0.00037660,0.00038390,4774551376.00000000,1862709.92867090,11398
1596240000000,2020-08-01 00:00:00,BTT/USDT,0.00038410,0.00039960,0.00038120,0.00039940,4863894676.00000000,1896021.72071270,15469
1596153600000,2020-07-31 00:00:00,BTT/USDT,0.00038290,0.00038730,0.00037900,0.00038420,2860861763.00000000,1098791.86148430,12233
1596067200000,2020-07-30 00:00:00,BTT/USDT,0.00038470,0.00038590,0.00037750,0.00038290,3493546923.00000000,1332517.89093640,13992
1595980800000,2020-07-29 00:00:00,BTT/USDT,0.00038310,0.00039200,0.00038000,0.00038450,4256164648.00000000,1646582.16968260,15098
1595894400000,2020-07-28 00:00:00,BTT/USDT,0.00037560,0.00038500,0.00037210,0.00038310,4893145528.00000000,1851199.89205370,14784
1595808000000,2020-07-27 00:00:00,BTT/USDT,0.00038940,0.00039240,0.00036620,0.00037550,4920929359.00000000,1872552.27602050,17585
1595721600000,2020-07-26 00:00:00,BTT/USDT,0.00039150,0.00039770,0.00038500,0.00038940,4503998861.00000000,1760675.75272050,15274
1595635200000,2020-07-25 00:00:00,BTT/USDT,0.00038890,0.00039290,0.00038530,0.00039140,3221585823.00000000,1252747.14885180,12968
1595548800000,2020-07-24 00:00:00,BTT/USDT,0.00039190,0.00039610,0.00038440,0.00038890,4690584051.00000000,1829623.12051050,14743
1595462400000,2020-07-23 00:00:00,BTT/USDT,0.00039660,0.00039760,0.00039100,0.00039190,4227152015.00000000,1665158.17195600,12381
1595376000000,2020-07-22 00:00:00,BTT/USDT,0.00039230,0.00039750,0.00038600,0.00039670,3299828041.00000000,1291903.70940630,10193
1595289600000,2020-07-21 00:00:00,BTT/USDT,0.00038480,0.00039900,0.00038190,0.00039230,3436440738.00000000,1340696.70778540,10753
1595203200000,2020-07-20 00:00:00,BTT/USDT,0.00039100,0.00040000,0.00038120,0.00038480,3141978372.00000000,1222359.07771400,7768
1595116800000,2020-07-19 00:00:00,BTT/USDT,0.00038930,0.00039580,0.00037910,0.00039040,3535391141.00000000,1371974.55090590,12063
1595030400000,2020-07-18 00:00:00,BTT/USDT,0.00037750,0.00039420,0.00037210,0.00038910,3352005722.00000000,1285364.30966220,9551
1594944000000,2020-07-17 00:00:00,BTT/USDT,0.00038410,0.00038710,0.00037360,0.00037760,3019239934.00000000,1146379.68654930,10325
1594857600000,2020-07-16 00:00:00,BTT/USDT,0.00039940,0.00040050,0.00036200,0.00038420,4933777028.00000000,1878460.14902370,13975
1594771200000,2020-07-15 00:00:00,BTT/USDT,0.00039520,0.00040580,0.00039270,0.00039950,3198517068.00000000,1278805.37219650,10169
1594684800000,2020-07-14 00:00:00,BTT/USDT,0.00039990,0.00040030,0.00038020,0.00039540,4652962573.00000000,1818206.90766350,13352
1594598400000,2020-07-13 00:00:00,BTT/USDT,0.00041940,0.00043000,0.00039900,0.00039990,4865346153.00000000,2002127.23856050,14781
1594512000000,2020-07-12 00:00:00,BTT/USDT,0.00040210,0.00042040,0.00039770,0.00041920,4921315712.00000000,2007323.90126690,14750
1594425600000,2020-07-11 00:00:00,BTT/USDT,0.00042940,0.00043920,0.00039470,0.00040210,7175600875.00000000,2913485.94243140,18868
1594339200000,2020-07-10 00:00:00,BTT/USDT,0.00039420,0.00048680,0.00038240,0.00043040,30847878246.00000000,13182604.62726950,58459
1594252800000,2020-07-09 00:00:00,BTT/USDT,0.00034570,0.00039890,0.00033630,0.00039420,11961527689.00000000,4324883.55825960,25547
1594166400000,2020-07-08 00:00:00,BTT/USDT,0.00032720,0.00034630,0.00031990,0.00034570,5462408339.00000000,1830514.60502840,16733
1594080000000,2020-07-07 00:00:00,BTT/USDT,0.00033510,0.00033830,0.00032590,0.00032750,4882193256.00000000,1622868.97191160,13683
1593993600000,2020-07-06 00:00:00,BTT/USDT,0.00032430,0.00034000,0.00032400,0.00033510,5235624517.00000000,1738035.84665340,15521
1593907200000,2020-07-05 00:00:00,BTT/USDT,0.00032700,0.00033000,0.00031420,0.00032450,4776375658.00000000,1540393.68077680,14436
1593820800000,2020-07-04 00:00:00,BTT/USDT,0.00031790,0.00033150,0.00031740,0.00032690,3914636606.00000000,1274327.34352760,14926
1593734400000,2020-07-03 00:00:00,BTT/USDT,0.00032510,0.00033390,0.00031230,0.00031810,4748135121.00000000,1527738.74124620,16687
1593648000000,2020-07-02 00:00:00,BTT/USDT,0.00032360,0.00035940,0.00031720,0.00032530,12357590037.00000000,4167381.47047700,26923
1593561600000,2020-07-01 00:00:00,BTT/USDT,0.00029460,0.00032720,0.00029250,0.00032360,6256297259.00000000,1921926.19315220,15210
1593475200000,2020-06-30 00:00:00,BTT/USDT,0.00029440,0.00030090,0.00029280,0.00029460,3439340750.00000000,1017263.06089560,11810
1593388800000,2020-06-29 00:00:00,BTT/USDT,0.00029410,0.00029700,0.00029050,0.00029450,4224670160.00000000,1238166.90046650,11709
1593302400000,2020-06-28 00:00:00,BTT/USDT,0.00029400,0.00029890,0.00028860,0.00029410,2800438632.00000000,824007.16577580,10852
1593216000000,2020-06-27 00:00:00,BTT/USDT,0.00029900,0.00031000,0.00029030,0.00029400,6603115854.00000000,1988192.73057110,24908
1593129600000,2020-06-26 00:00:00,BTT/USDT,0.00029850,0.00030770,0.00029380,0.00029910,5170764286.00000000,1544414.44804400,11242
1593043200000,2020-06-25 00:00:00,BTT/USDT,0.00030120,0.00030240,0.00029220,0.00029850,5376182852.00000000,1604554.60465250,12038
1592956800000,2020-06-24 00:00:00,BTT/USDT,0.00030830,0.00031330,0.00029850,0.00030120,5427468585.00000000,1650328.91227390,12658
1592870400000,2020-06-23 00:00:00,BTT/USDT,0.00031360,0.00031540,0.00030780,0.00030830,5252635249.00000000,1637141.09093150,13246
1592784000000,2020-06-22 00:00:00,BTT/USDT,0.00030060,0.00031620,0.00030050,0.00031360,5659569596.00000000,1753504.63396740,14829
1592697600000,2020-06-21 00:00:00,BTT/USDT,0.00029960,0.00030390,0.00029600,0.00030060,3761043837.00000000,1126239.11507750,13986
1592611200000,2020-06-20 00:00:00,BTT/USDT,0.00029640,0.00030080,0.00029140,0.00029960,3572758092.00000000,1060356.60906640,12073
1592524800000,2020-06-19 00:00:00,BTT/USDT,0.00030330,0.00030380,0.00029500,0.00029640,5370519055.00000000,1609044.90659720,13435
1592438400000,2020-06-18 00:00:00,BTT/USDT,0.00030660,0.00030750,0.00029720,0.00030290,3298467792.00000000,999052.85269570,12351
1592352000000,2020-06-17 00:00:00,BTT/USDT,0.00030810,0.00031180,0.00030010,0.00030660,4347727143.00000000,1332214.67247970,13952
1592265600000,2020-06-16 00:00:00,BTT/USDT,0.00029830,0.00030910,0.00029580,0.00030810,5911717915.00000000,1795361.41261070,14489
1592179200000,2020-06-15 00:00:00,BTT/USDT,0.00030120,0.00030150,0.00028070,0.00029830,6335603950.00000000,1855766.63563910,16247
1592092800000,2020-06-14 00:00:00,BTT/USDT,0.00031250,0.00031290,0.00029880,0.00030120,3970973225.00000000,1218037.08354590,15404
1592006400000,2020-06-13 00:00:00,BTT/USDT,0.00030210,0.00031430,0.00029610,0.00031230,3848893834.00000000,1178386.15435730,13178
1591920000000,2020-06-12 00:00:00,BTT/USDT,0.00028510,0.00030360,0.00028230,0.00030210,5665429339.00000000,1678732.92699470,14127
