unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1624147200000,2021-06-20 00:00:00,LINK/USDT,20.26300000,22.07100000,19.07700000,21.64600000,6747456.73600000,137732898.20538700,247105
1624060800000,2021-06-19 00:00:00,LINK/USDT,21.23600000,21.95000000,20.00000000,20.24600000,5051884.87200000,106637463.10575700,217941
1623974400000,2021-06-18 00:00:00,LINK/USDT,23.40100000,23.42500000,20.52600000,21.23300000,6991986.01500000,152509020.46629200,314756
1623888000000,2021-06-17 00:00:00,LINK/USDT,23.04200000,24.44500000,22.81000000,23.39600000,5252377.09500000,124169528.16233700,256802
1623801600000,2021-06-16 00:00:00,LINK/USDT,24.48000000,24.64000000,22.91800000,23.04400000,7504910.03200000,178533107.22423400,422803
1623715200000,2021-06-15 00:00:00,LINK/USDT,24.96700000,26.45800000,24.37600000,24.48200000,7591140.11000000,193319127.42120600,452662
1623628800000,2021-06-14 00:00:00,LINK/USDT,23.31400000,25.28000000,22.83700000,24.97300000,8601439.91100000,205700381.90972100,341100
1623542400000,2021-06-13 00:00:00,LINK/USDT,21.67100000,23.88600000,20.39600000,23.31200000,8518777.75800000,185046191.05672100,402754
1623456000000,2021-06-12 00:00:00,LINK/USDT,21.47500000,22.28700000,20.00000000,21.67000000,8866594.23000000,187229450.89795500,356118
1623369600000,2021-06-11 00:00:00,LINK/USDT,23.11700000,23.37400000,21.00000000,21.47800000,7708441.11100000,173010156.64120200,336301
1623283200000,2021-06-10 00:00:00,LINK/USDT,25.58900000,25.78000000,22.72100000,23.11400000,8528580.18900000,205165324.42440800,365477
1623196800000,2021-06-09 00:00:00,LINK/USDT,24.07900000,25.62600000,22.44100000,25.58500000,10774426.54600000,260291692.38424300,456514
1623110400000,2021-06-08 00:00:00,LINK/USDT,24.57400000,25.09800000,21.33400000,24.07600000,12541377.99500000,295574436.16160300,546750
1623024000000,2021-06-07 00:00:00,LINK/USDT,27.53000000,28.69300000,24.23400000,24.58400000,7596956.78000000,203643550.99746000,343401
1622937600000,2021-06-06 00:00:00,LINK/USDT,27.12700000,28.19000000,26.81800000,27.53200000,4103120.69200000,112444104.35203600,191545
1622851200000,2021-06-05 00:00:00,LINK/USDT,28.82900000,30.18600000,26.04400000,27.12900000,8061770.98500000,225679386.33950200,381344
1622764800000,2021-06-04 00:00:00,LINK/USDT,32.19900000,32.26700000,27.17200000,28.82600000,11814359.67200000,342066389.42137600,523658
1622678400000,2021-06-03 00:00:00,LINK/USDT,30.66900000,32.85600000,30.00000000,32.19800000,7153659.06900000,227488589.35824300,339784
1622592000000,2021-06-02 00:00:00,LINK/USDT,30.72900000,32.21800000,29.66900000,30.67000000,6690371.85500000,206237098.25345800,316247
1622505600000,2021-06-01 00:00:00,LINK/USDT,32.09800000,32.65000000,29.03500000,30.71900000,8541347.95800000,259984727.93972400,394645
1622419200000,2021-05-31 00:00:00,LINK/USDT,26.81300000,32.15900000,25.55500000,32.09800000,11530173.53600000,331718286.96268400,501938
1622332800000,2021-05-30 00:00:00,LINK/USDT,25.37700000,29.16800000,23.70000000,26.81800000,11581989.13600000,312950968.24336500,434892
1622246400000,2021-05-29 00:00:00,LINK/USDT,27.87200000,29.73400000,24.12000000,25.36500000,11852877.56600000,315256380.51164800,474085
1622160000000,2021-05-28 00:00:00,LINK/USDT,31.732,32.168,26.808,27.866,31791079.47,926776904.65720,1221458
1622073600000,2021-05-27 00:00:00,LINK/USDT,34.011,35.343,30.052,31.722,27842710.37,912651280.90770,1142135
1621987200000,2021-05-26 00:00:00,LINK/USDT,27.514,34.293,26.831,34.004,29338106.41,902956193.07971,1192583
1621900800000,2021-05-25 00:00:00,LINK/USDT,26.404,27.646,23.662,27.517,24673923.86,633713696.71643,1042559
1621814400000,2021-05-24 00:00:00,LINK/USDT,19.839,26.420,19.655,26.404,29457902.52,690858233.65420,1146175
1621728000000,2021-05-23 00:00:00,LINK/USDT,23.302,24.363,14.980,19.836,43279753.13,809442526.06190,1408138
1621641600000,2021-05-22 00:00:00,LINK/USDT,25.549,26.206,22.218,23.300,21454739.41,518611211.23356,878401
1621555200000,2021-05-21 00:00:00,LINK/USDT,30.645,31.969,22.047,25.552,27649538.76,749054256.33291,1184299
1621468800000,2021-05-20 00:00:00,LINK/USDT,26.222,33.019,22.366,30.631,38770360.75,1100644714.79767,1509264
1621382400000,2021-05-19 00:00:00,LINK/USDT,42.604,43.549,19.541,26.249,53720729.37,1728599294.90525,2000839
1621296000000,2021-05-18 00:00:00,LINK/USDT,37.198,44.698,36.677,42.600,22650164.44,921073967.81479,1177680
1621209600000,2021-05-17 00:00:00,LINK/USDT,40.693,40.716,35.080,37.203,22441073.04,845224697.28090,1105340
1621123200000,2021-05-16 00:00:00,LINK/USDT,41.531,44.703,37.989,40.696,17326913.75,715368297.51202,958885
1621036800000,2021-05-15 00:00:00,LINK/USDT,46.618,47.867,41.021,41.530,15235392.21,671518072.11764,954948
1620950400000,2021-05-14 00:00:00,LINK/USDT,43.309,47.910,42.936,46.619,11883486.73,540295797.57046,805991
1620864000000,2021-05-13 00:00:00,LINK/USDT,41.633,45.000,39.158,43.309,22274225.40,946622322.94366,1222930
1620777600000,2021-05-12 00:00:00,LINK/USDT,48.828,49.916,40.830,41.609,19792073.19,917544298.27157,1011870
1620691200000,2021-05-11 00:00:00,LINK/USDT,46.361,48.922,44.608,48.831,14420311.80,672319202.13360,846379
1620604800000,2021-05-10 00:00:00,LINK/USDT,52.312,53.070,40.160,46.341,24843584.24,1205889908.55065,1178643
1620518400000,2021-05-09 00:00:00,LINK/USDT,48.666,52.501,45.810,52.311,20277347.29,1006560461.38009,1019230
1620432000000,2021-05-08 00:00:00,LINK/USDT,49.179,50.325,46.520,48.666,13185544.23,636129161.26020,671509
1620345600000,2021-05-07 00:00:00,LINK/USDT,47.192,52.060,45.737,49.175,22360409.27,1089937863.47728,1169736
1620259200000,2021-05-06 00:00:00,LINK/USDT,49.664,50.108,45.310,47.184,23548618.05,1119769185.65357,1105774
1620172800000,2021-05-05 00:00:00,LINK/USDT,45.574,51.267,44.881,49.664,30775126.85,1500283012.33483,1387042
1620086400000,2021-05-04 00:00:00,LINK/USDT,42.127,48.646,38.500,45.544,44132347.81,1927468612.19430,1856810
1620000000000,2021-05-03 00:00:00,LINK/USDT,39.501,42.783,39.095,42.120,15455169.85,633714492.81022,731880
1619913600000,2021-05-02 00:00:00,LINK/USDT,41.298,41.500,38.739,39.502,13594505.11,541617567.77586,657973
1619827200000,2021-05-01 00:00:00,LINK/USDT,38.142,41.298,37.500,41.298,11757024.98,462450578.14958,620830
1619740800000,2021-04-30 00:00:00,LINK/USDT,36.512,38.853,35.856,38.142,12259374.16,462582295.06911,613375
1619654400000,2021-04-29 00:00:00,LINK/USDT,36.286,37.500,35.040,36.513,14163071.36,511515296.41405,639002
1619568000000,2021-04-28 00:00:00,LINK/USDT,36.805,37.850,34.972,36.275,14061488.45,507923451.18603,689222
1619481600000,2021-04-27 00:00:00,LINK/USDT,35.151,37.699,34.514,36.805,14114942.26,511289558.28798,717882
1619395200000,2021-04-26 00:00:00,LINK/USDT,31.697,35.319,31.382,35.151,15079275.62,515294219.17640,763531
1619308800000,2021-04-25 00:00:00,LINK/USDT,31.256,33.454,29.824,31.697,14853159.13,470521921.78121,704056
1619222400000,2021-04-24 00:00:00,LINK/USDT,35.226,35.345,31.017,31.254,16217105.74,530196075.17163,770564
1619136000000,2021-04-23 00:00:00,LINK/USDT,35.164,35.983,30.000,35.217,39289196.73,1286079090.86731,1410335
1619049600000,2021-04-22 00:00:00,LINK/USDT,36.281,40.919,33.799,35.162,30895363.11,1161824958.74592,1288135
1618963200000,2021-04-21 00:00:00,LINK/USDT,38.993,39.509,35.900,36.281,19124888.71,720316671.64194,843121
1618876800000,2021-04-20 00:00:00,LINK/USDT,35.778,39.426,33.223,39.000,30852438.65,1117317958.80504,1216141
1618790400000,2021-04-19 00:00:00,LINK/USDT,39.103,42.046,34.839,35.771,37136303.00,1418209098.00775,1436342
1618704000000,2021-04-18 00:00:00,LINK/USDT,39.978,40.427,29.453,39.103,53812603.13,1924181125.99394,1715174
1618617600000,2021-04-17 00:00:00,LINK/USDT,41.995,44.180,39.899,39.977,19613252.21,825625969.62724,960501
1618531200000,2021-04-16 00:00:00,LINK/USDT,42.633,43.405,38.500,41.993,29767547.46,1225436792.57537,1196362
1618444800000,2021-04-15 00:00:00,LINK/USDT,41.436,44.500,39.770,42.625,32562898.67,1373734976.34659,1316144
1618358400000,2021-04-14 00:00:00,LINK/USDT,35.593,42.078,34.880,41.434,41009085.88,1546823015.00217,1468725
1618272000000,2021-04-13 00:00:00,LINK/USDT,33.163,36.061,32.450,35.592,16752739.15,576645349.51789,688489
1618185600000,2021-04-12 00:00:00,LINK/USDT,33.961,34.261,31.900,33.168,10338863.09,341270887.49800,471940
1618099200000,2021-04-11 00:00:00,LINK/USDT,31.949,34.573,31.787,33.964,12824342.83,425936934.89228,593831
1618012800000,2021-04-10 00:00:00,LINK/USDT,31.640,33.143,30.985,31.950,9318598.42,300215182.52683,460041
1617926400000,2021-04-09 00:00:00,LINK/USDT,32.819,33.336,31.250,31.639,7912442.84,254944196.09401,365286
1617840000000,2021-04-08 00:00:00,LINK/USDT,31.151,32.955,30.959,32.821,9779426.77,314052887.33642,447025
1617753600000,2021-04-07 00:00:00,LINK/USDT,34.777,35.242,30.246,31.149,25012023.39,809764639.93897,900875
1617667200000,2021-04-06 00:00:00,LINK/USDT,32.457,34.981,31.350,34.775,26296696.94,873840020.19090,974436
1617580800000,2021-04-05 00:00:00,LINK/USDT,30.789,32.713,29.654,32.459,13313324.55,416222429.31987,548417
1617494400000,2021-04-04 00:00:00,LINK/USDT,29.329,31.515,28.700,30.791,9891081.87,300879313.68367,427536
1617408000000,2021-04-03 00:00:00,LINK/USDT,32.546,33.299,29.189,29.322,17330426.38,544497294.09322,638971
1617321600000,2021-04-02 00:00:00,LINK/USDT,30.113,32.612,29.566,32.552,13258143.45,410865004.59201,519971
1617235200000,2021-04-01 00:00:00,LINK/USDT,29.475,31.200,29.362,30.107,13934635.26,420906219.24073,571102
1617148800000,2021-03-31 00:00:00,LINK/USDT,27.860,29.482,26.186,29.479,13508899.38,372880605.44085,518100
1617062400000,2021-03-30 00:00:00,LINK/USDT,28.060,28.639,27.459,27.865,6669709.33,187696960.98251,307190
1616976000000,2021-03-29 00:00:00,LINK/USDT,26.686,28.670,26.417,28.060,8988557.46,249526315.64059,382062
1616889600000,2021-03-28 00:00:00,LINK/USDT,26.909,27.710,26.115,26.687,6591966.78,177840137.75597,317917
1616803200000,2021-03-27 00:00:00,LINK/USDT,27.419,27.520,26.032,26.913,6106158.74,163577466.22150,284176
1616716800000,2021-03-26 00:00:00,LINK/USDT,25.561,27.435,25.400,27.422,8471453.39,223170385.43690,371145
1616630400000,2021-03-25 00:00:00,LINK/USDT,24.876,26.668,24.441,25.561,15043764.97,382607128.28898,540068
1616544000000,2021-03-24 00:00:00,LINK/USDT,26.803,27.919,23.465,24.872,13681099.51,356405438.14113,535515
1616457600000,2021-03-23 00:00:00,LINK/USDT,27.283,27.961,26.660,26.802,7717688.80,210669135.94438,372984
1616371200000,2021-03-22 00:00:00,LINK/USDT,29.249,29.485,27.069,27.286,8800684.56,251386077.05143,387673
1616284800000,2021-03-21 00:00:00,LINK/USDT,29.691,30.120,28.605,29.250,7093741.23,208288818.02264,337238
1616198400000,2021-03-20 00:00:00,LINK/USDT,29.807,31.500,29.600,29.687,8901419.39,273064580.56401,413500
1616112000000,2021-03-19 00:00:00,LINK/USDT,29.435,30.598,28.696,29.806,8601231.44,257206694.79381,356147
1616025600000,2021-03-18 00:00:00,LINK/USDT,31.096,31.411,29.009,29.444,12141739.22,364497142.16313,434767
1615939200000,2021-03-17 00:00:00,LINK/USDT,27.945,31.274,27.312,31.095,20277449.06,600352830.29659,676874
1615852800000,2021-03-16 00:00:00,LINK/USDT,27.513,28.196,26.380,27.947,10097400.06,277276277.92632,384397
1615766400000,2021-03-15 00:00:00,LINK/USDT,28.561,29.496,26.800,27.525,14876201.55,413556668.14175,517112
1615680000000,2021-03-14 00:00:00,LINK/USDT,29.813,30.264,28.542,28.570,9545989.23,279414527.71149,381254
1615593600000,2021-03-13 00:00:00,LINK/USDT,28.396,30.630,26.908,29.800,14088994.14,410049422.60571,536366
1615507200000,2021-03-12 00:00:00,LINK/USDT,30.172,30.489,27.673,28.393,13438138.42,387140380.85605,479140
1615420800000,2021-03-11 00:00:00,LINK/USDT,29.920,30.519,28.538,30.175,12944949.94,381899231.76198,491967
1615334400000,2021-03-10 00:00:00,LINK/USDT,31.547,31.862,29.300,29.919,12469116.78,379250331.40955,486943
1615248000000,2021-03-09 00:00:00,LINK/USDT,31.881,32.070,30.400,31.539,10415385.51,325184389.29260,493552
1615161600000,2021-03-08 00:00:00,LINK/USDT,28.603,31.894,28.276,31.892,16035105.16,479015625.94377,657950
1615075200000,2021-03-07 00:00:00,LINK/USDT,28.166,29.150,27.390,28.603,8615063.49,243843299.97214,376163
1614988800000,2021-03-06 00:00:00,LINK/USDT,27.857,28.414,26.317,28.166,8069283.74,221696502.07975,378943
1614902400000,2021-03-05 00:00:00,LINK/USDT,27.722,28.260,25.700,27.862,12958399.59,347836203.32919,513275
1614816000000,2021-03-04 00:00:00,LINK/USDT,29.848,30.610,27.230,27.721,14937028.95,431692424.73125,568511
1614729600000,2021-03-03 00:00:00,LINK/USDT,28.511,31.498,28.160,29.854,13482513.18,408657540.94870,604763
1614643200000,2021-03-02 00:00:00,LINK/USDT,27.739,30.569,27.299,28.510,18476504.01,534475724.79202,766922
1614556800000,2021-03-01 00:00:00,LINK/USDT,24.719,27.770,24.602,27.735,12363338.92,325235431.86847,563899
1614470400000,2021-02-28 00:00:00,LINK/USDT,26.191,26.766,22.873,24.714,17362192.50,423665687.28680,646765
1614384000000,2021-02-27 00:00:00,LINK/USDT,25.202,27.433,24.868,26.193,14360003.90,372502893.36268,580686
1614297600000,2021-02-26 00:00:00,LINK/USDT,24.726,27.030,23.662,25.196,19285007.30,484062505.75351,744927
1614211200000,2021-02-25 00:00:00,LINK/USDT,28.104,28.730,24.389,24.721,17698203.13,480606766.73474,663324
1614124800000,2021-02-24 00:00:00,LINK/USDT,25.987,29.357,24.530,28.101,24493231.56,676719601.09663,949891
1614038400000,2021-02-23 00:00:00,LINK/USDT,31.494,31.716,20.671,25.986,46453168.52,1196387130.67526,1857455
1613952000000,2021-02-22 00:00:00,LINK/USDT,34.133,34.264,24.840,31.486,32969976.28,1005627258.86509,1135825
1613865600000,2021-02-21 00:00:00,LINK/USDT,33.977,35.360,33.300,34.130,10980165.51,376064742.86224,609726
1613779200000,2021-02-20 00:00:00,LINK/USDT,34.771,37.075,31.912,33.977,23005394.74,808637460.06214,1003975
1613692800000,2021-02-19 00:00:00,LINK/USDT,32.524,35.695,31.404,34.766,17905953.39,605347639.14627,748025
1613606400000,2021-02-18 00:00:00,LINK/USDT,32.288,33.718,31.835,32.524,11374610.58,372247269.87889,532752
1613520000000,2021-02-17 00:00:00,LINK/USDT,32.013,32.796,30.033,32.289,12714169.79,401923803.82490,688125
1613433600000,2021-02-16 00:00:00,LINK/USDT,32.681,33.498,30.807,32.004,17318155.55,556880550.31828,749723
1613347200000,2021-02-15 00:00:00,LINK/USDT,33.215,35.000,27.070,32.683,27873371.81,891404129.16188,1038092
1613260800000,2021-02-14 00:00:00,LINK/USDT,34.313,35.800,32.306,33.215,21213347.53,721583969.18435,896863
1613174400000,2021-02-13 00:00:00,LINK/USDT,30.713,35.000,29.135,34.316,26919047.02,849203961.15981,1079272
1613088000000,2021-02-12 00:00:00,LINK/USDT,27.894,31.550,26.713,30.713,21176420.47,617837894.13527,832691
1613001600000,2021-02-11 00:00:00,LINK/USDT,26.848,28.662,26.225,27.895,16107859.39,445011819.97345,665836
1612915200000,2021-02-10 00:00:00,LINK/USDT,27.659,28.744,24.650,26.853,30207935.11,820866212.24235,1014844
1612828800000,2021-02-09 00:00:00,LINK/USDT,25.470,28.079,25.043,27.667,21181577.63,554857331.41788,753259
1612742400000,2021-02-08 00:00:00,LINK/USDT,24.774,26.080,24.002,25.465,17094624.41,430426560.28499,573890
1612656000000,2021-02-07 00:00:00,LINK/USDT,25.102,25.354,22.781,24.777,16162844.99,392792340.71805,615027
1612569600000,2021-02-06 00:00:00,LINK/USDT,26.353,26.893,24.207,25.102,17791985.51,452466383.15519,659818
1612483200000,2021-02-05 00:00:00,LINK/USDT,24.516,27.133,24.450,26.352,25252177.41,661593698.54249,837080
1612396800000,2021-02-04 00:00:00,LINK/USDT,25.139,26.278,22.687,24.519,25315599.35,619526192.87721,794206
1612310400000,2021-02-03 00:00:00,LINK/USDT,23.734,25.659,23.620,25.131,19642921.65,484970663.15913,690566
1612224000000,2021-02-02 00:00:00,LINK/USDT,22.920,24.234,22.770,23.725,13803273.96,321624159.76275,484360
1612137600000,2021-02-01 00:00:00,LINK/USDT,22.601,23.236,21.650,22.928,11858578.09,265167585.44668,467779
1612051200000,2021-01-31 00:00:00,LINK/USDT,23.694,24.797,22.100,22.609,16761323.56,387633751.33272,570591
1611964800000,2021-01-30 00:00:00,LINK/USDT,22.779,24.033,22.188,23.699,14836039.42,342465255.67843,548908
1611878400000,2021-01-29 00:00:00,LINK/USDT,23.031,24.324,22.085,22.781,23877037.88,552881481.08429,735731
1611792000000,2021-01-28 00:00:00,LINK/USDT,20.986,24.516,20.521,23.020,26582152.09,618442508.64036,853405
1611705600000,2021-01-27 00:00:00,LINK/USDT,23.128,23.272,20.282,20.989,25834468.10,553643300.83651,780101
1611619200000,2021-01-26 00:00:00,LINK/USDT,23.367,23.993,21.669,23.132,24465211.72,558255992.54050,788348
1611532800000,2021-01-25 00:00:00,LINK/USDT,24.835,25.845,22.613,23.367,30125870.31,735765149.18405,924882
1611446400000,2021-01-24 00:00:00,LINK/USDT,24.827,24.988,23.100,24.831,30307266.89,735101359.99687,942628
1611360000000,2021-01-23 00:00:00,LINK/USDT,21.580,25.560,21.163,24.824,48751117.46,1166877437.33859,1428997
1611273600000,2021-01-22 00:00:00,LINK/USDT,18.437,22.548,17.111,21.578,41249960.45,839759075.77990,1197549
1611187200000,2021-01-21 00:00:00,LINK/USDT,21.861,22.086,18.060,18.441,37677979.27,754510112.47826,1080276
1611100800000,2021-01-20 00:00:00,LINK/USDT,20.564,21.991,19.055,21.867,31757963.44,649176010.00992,1007358
1611014400000,2021-01-19 00:00:00,LINK/USDT,22.067,22.930,20.398,20.585,26192768.90,568457763.63199,859639
1610928000000,2021-01-18 00:00:00,LINK/USDT,23.279,23.750,21.085,22.069,29969769.86,664826504.21984,984973
1610841600000,2021-01-17 00:00:00,LINK/USDT,20.134,23.780,19.388,23.286,47435718.56,1014115251.40621,1424884
1610755200000,2021-01-16 00:00:00,LINK/USDT,20.768,23.067,19.655,20.130,60270706.38,1309485385.64676,1804124
1610668800000,2021-01-15 00:00:00,LINK/USDT,18.027,21.682,17.562,20.766,88211876.93,1707364631.45444,2127313
1610582400000,2021-01-14 00:00:00,LINK/USDT,15.956,18.047,15.350,18.023,27785906.34,457800875.80141,768275
1610496000000,2021-01-13 00:00:00,LINK/USDT,13.978,16.254,13.376,15.952,26764681.90,398719084.37636,740570
1610409600000,2021-01-12 00:00:00,LINK/USDT,14.655,15.495,13.684,13.982,30519127.87,444226256.79287,801032
1610323200000,2021-01-11 00:00:00,LINK/USDT,16.221,16.281,12.500,14.657,55281912.66,788047540.36191,1385459
1610236800000,2021-01-10 00:00:00,LINK/USDT,17.595,18.498,15.488,16.228,38916176.03,664060770.22667,1012373
1610150400000,2021-01-09 00:00:00,LINK/USDT,15.253,17.936,15.004,17.589,33525639.35,543953237.86493,801846
1610064000000,2021-01-08 00:00:00,LINK/USDT,15.990,16.262,14.130,15.251,41229302.63,631716086.88155,979205
1609977600000,2021-01-07 00:00:00,LINK/USDT,17.295,17.520,15.078,15.989,41306461.24,679400024.27279,979234
1609891200000,2021-01-06 00:00:00,LINK/USDT,14.537,17.366,14.158,17.290,49259450.11,780996825.90726,1110343
1609804800000,2021-01-05 00:00:00,LINK/USDT,13.610,14.931,13.113,14.531,40608542.36,573328235.68196,849974
1609718400000,2021-01-04 00:00:00,LINK/USDT,13.724,15.860,12.333,13.611,66724684.51,929423519.30375,1233477
1609632000000,2021-01-03 00:00:00,LINK/USDT,12.228,14.069,11.850,13.719,44451096.87,574579797.31754,861052
1609545600000,2021-01-02 00:00:00,LINK/USDT,11.868,12.455,11.456,12.226,25747352.18,306834498.75651,548684
1609459200000,2021-01-01 00:00:00,LINK/USDT,11.244,12.485,11.071,11.869,23199628.14,275698398.08201,513363
1609372800000,2020-12-31 00:00:00,LINK/USDT,11.248,11.756,10.944,11.244,18778512.86,212978391.27779,458571
1609286400000,2020-12-30 00:00:00,LINK/USDT,11.779,11.990,11.071,11.248,21085878.86,241557989.83821,472553
1609200000000,2020-12-29 00:00:00,LINK/USDT,12.619,13.057,10.806,11.781,33522575.32,394825831.78635,712480
1609113600000,2020-12-28 00:00:00,LINK/USDT,12.172,12.974,11.979,12.620,33021138.05,411875714.62224,696948
1609027200000,2020-12-27 00:00:00,LINK/USDT,10.980,13.274,10.478,12.169,49945357.04,599450884.50689,963026
1608940800000,2020-12-26 00:00:00,LINK/USDT,11.561,11.816,10.620,10.980,25207042.05,280586081.33795,532032
1608854400000,2020-12-25 00:00:00,LINK/USDT,11.562,11.915,11.050,11.560,23552756.60,270445018.09556,495200
1608768000000,2020-12-24 00:00:00,LINK/USDT,10.971,11.683,9.849,11.563,40364233.42,431777545.85111,797091
1608681600000,2020-12-23 00:00:00,LINK/USDT,12.788,12.870,8.022,10.972,47463792.21,525458416.23852,849808
1608595200000,2020-12-22 00:00:00,LINK/USDT,12.314,12.848,11.809,12.788,18929126.96,234496627.04343,446952
1608508800000,2020-12-21 00:00:00,LINK/USDT,13.064,13.287,12.082,12.317,19505156.54,245930947.10162,470620
1608422400000,2020-12-20 00:00:00,LINK/USDT,13.487,13.819,12.650,13.064,17512162.52,234414827.29702,440839
1608336000000,2020-12-19 00:00:00,LINK/USDT,13.518,14.007,13.311,13.486,14656408.42,200918928.63879,388281
1608249600000,2020-12-18 00:00:00,LINK/USDT,13.457,14.038,13.187,13.517,18652767.65,253462640.72554,433081
1608163200000,2020-12-17 00:00:00,LINK/USDT,13.497,14.547,13.100,13.457,37795134.70,521995882.62191,724457
1608076800000,2020-12-16 00:00:00,LINK/USDT,12.693,13.519,12.313,13.498,19839160.10,257172122.37273,455176
1607990400000,2020-12-15 00:00:00,LINK/USDT,12.858,13.034,12.470,12.692,10675359.81,135752825.50330,315862
1607904000000,2020-12-14 00:00:00,LINK/USDT,12.942,12.991,12.322,12.858,15682282.10,199102342.35456,373200
1607817600000,2020-12-13 00:00:00,LINK/USDT,12.229,13.277,12.026,12.941,17512226.03,222089987.44145,391836
1607731200000,2020-12-12 00:00:00,LINK/USDT,11.645,12.358,11.603,12.228,12897473.52,155710520.39639,314832
1607644800000,2020-12-11 00:00:00,LINK/USDT,11.916,11.994,11.423,11.644,16134782.51,188359369.51869,383570
1607558400000,2020-12-10 00:00:00,LINK/USDT,12.616,12.671,11.855,11.916,11104064.24,135172731.88159,309094
1607472000000,2020-12-09 00:00:00,LINK/USDT,12.140,12.832,11.568,12.617,21962464.29,265664201.61395,449801
1607385600000,2020-12-08 00:00:00,LINK/USDT,13.083,13.207,11.994,12.135,15423214.84,194576791.76519,358166
1607299200000,2020-12-07 00:00:00,LINK/USDT,13.520,13.574,12.880,13.082,10074465.96,132780471.69889,297662
1607212800000,2020-12-06 00:00:00,LINK/USDT,13.177,13.550,12.771,13.519,13001058.02,171669252.23160,350526
1607126400000,2020-12-05 00:00:00,LINK/USDT,12.685,13.357,12.530,13.177,13746693.91,180176178.76984,347552
1607040000000,2020-12-04 00:00:00,LINK/USDT,13.986,14.053,12.500,12.689,17842591.82,238093705.78647,459411
1606953600000,2020-12-03 00:00:00,LINK/USDT,13.995,14.244,13.668,13.985,15606882.53,217699123.09456,374233
1606867200000,2020-12-02 00:00:00,LINK/USDT,13.359,14.171,13.055,13.995,19765625.25,269980972.74531,476922
1606780800000,2020-12-01 00:00:00,LINK/USDT,14.287,14.885,13.061,13.358,36355839.36,507873715.10116,722220
1606694400000,2020-11-30 00:00:00,LINK/USDT,13.396,14.467,13.394,14.284,30242914.80,424415637.61703,634611
1606608000000,2020-11-29 00:00:00,LINK/USDT,13.087,13.488,12.848,13.395,18889787.00,248401368.13867,389124
1606521600000,2020-11-28 00:00:00,LINK/USDT,12.511,13.433,12.360,13.090,20781408.66,268787716.60342,444356
1606435200000,2020-11-27 00:00:00,LINK/USDT,12.600,12.947,11.952,12.510,27988751.21,346838032.21467,541134
1606348800000,2020-11-26 00:00:00,LINK/USDT,14.226,14.484,11.140,12.600,74641921.48,930542220.50034,1261493
1606262400000,2020-11-25 00:00:00,LINK/USDT,15.693,15.918,13.795,14.226,30426675.60,458435433.26769,624837
1606176000000,2020-11-24 00:00:00,LINK/USDT,15.278,16.413,14.960,15.694,49938508.96,783728039.87694,894028
1606089600000,2020-11-23 00:00:00,LINK/USDT,14.526,15.448,14.279,15.279,35992453.25,537546452.23769,693509
1606003200000,2020-11-22 00:00:00,LINK/USDT,15.480,15.750,13.800,14.528,42454919.12,626153174.45134,796032
1605916800000,2020-11-21 00:00:00,LINK/USDT,14.106,15.560,13.680,15.477,44234287.94,650162688.43394,859083
1605830400000,2020-11-20 00:00:00,LINK/USDT,13.620,14.517,13.471,14.106,32701563.92,460033192.84290,646525
1605744000000,2020-11-19 00:00:00,LINK/USDT,13.575,14.030,13.017,13.620,30165360.11,408898756.42515,634768
1605657600000,2020-11-18 00:00:00,LINK/USDT,13.426,14.394,12.510,13.573,54462879.99,736994885.49732,1092430
1605571200000,2020-11-17 00:00:00,LINK/USDT,12.629,13.473,12.556,13.427,32835123.79,424754078.01213,636619
1605484800000,2020-11-16 00:00:00,LINK/USDT,12.123,12.825,11.991,12.628,21690526.14,270576705.82217,472749
1605398400000,2020-11-15 00:00:00,LINK/USDT,12.566,12.662,11.815,12.121,18833935.23,231636436.01556,439927
1605312000000,2020-11-14 00:00:00,LINK/USDT,12.867,12.938,12.316,12.565,16818505.51,211433983.39170,396292
1605225600000,2020-11-13 00:00:00,LINK/USDT,12.405,13.012,12.299,12.867,26716326.22,340341625.35843,568608
1605139200000,2020-11-12 00:00:00,LINK/USDT,12.758,13.097,12.262,12.405,27372203.02,345194503.85052,597567
1605052800000,2020-11-11 00:00:00,LINK/USDT,13.017,13.438,12.745,12.757,30859101.61,404813043.53326,620440
1604966400000,2020-11-10 00:00:00,LINK/USDT,12.508,13.300,12.306,13.018,40236421.05,518040973.22080,766478
1604880000000,2020-11-09 00:00:00,LINK/USDT,12.710,13.013,12.044,12.508,42897592.85,535754956.92930,782082
1604793600000,2020-11-08 00:00:00,LINK/USDT,11.765,13.100,11.475,12.710,35995976.30,446208039.23910,756299
1604707200000,2020-11-07 00:00:00,LINK/USDT,12.172,13.741,11.450,11.766,77770982.99,982440969.19054,1340157
1604620800000,2020-11-06 00:00:00,LINK/USDT,10.971,12.294,10.916,12.171,37423777.89,434937297.38115,807264
1604534400000,2020-11-05 00:00:00,LINK/USDT,10.469,11.271,10.077,10.971,36879942.16,394126747.60275,754447
1604448000000,2020-11-04 00:00:00,LINK/USDT,10.392,10.666,9.741,10.469,33576738.10,343767834.96756,635947
1604361600000,2020-11-03 00:00:00,LINK/USDT,10.779,10.782,9.953,10.394,31587442.06,327641257.90944,702003
1604275200000,2020-11-02 00:00:00,LINK/USDT,11.569,11.690,10.707,10.779,27027561.19,301205480.12751,689155
