unix,date,symbol,open,high,low,close,Volume FIL,Volume USDT,tradecount
1624838400000,2021-06-28 00:00:00,FIL/USDT,56.19000000,57.94000000,54.88000000,56.44000000,2325097.62800000,131152013.98283100,203247
1624752000000,2021-06-27 00:00:00,FIL/USDT,53.04000000,56.52000000,52.66000000,56.20000000,2000162.75980000,108405027.37674500,193674
1624665600000,2021-06-26 00:00:00,FIL/USDT,52.03000000,53.29000000,50.00000000,53.04000000,2132210.48160000,110519683.00396400,223382
1624579200000,2021-06-25 00:00:00,FIL/USDT,57.10000000,57.93000000,50.36000000,52.03000000,3034948.46860000,163337249.05789300,283428
1624492800000,2021-06-24 00:00:00,FIL/USDT,58.72000000,59.35000000,54.17000000,57.10000000,2749730.25020000,155937868.94525500,242621
1624406400000,2021-06-23 00:00:00,FIL/USDT,49.45000000,59.25000000,47.48000000,58.70000000,3757619.75710000,206001328.54052700,432423
1624320000000,2021-06-22 00:00:00,FIL/USDT,46.15000000,53.18000000,42.53000000,49.45000000,5375956.74400000,257022222.52080600,496556
1624233600000,2021-06-21 00:00:00,FIL/USDT,63.19000000,63.73000000,45.00000000,46.18000000,4690895.53100000,251668674.38556700,488378
1624147200000,2021-06-20 00:00:00,FIL/USDT,64.71000000,65.00000000,59.92000000,63.20000000,2188031.12900000,136618849.31757200,189167
1624060800000,2021-06-19 00:00:00,FIL/USDT,65.69000000,66.85000000,64.23000000,64.72000000,1076377.46040000,70628180.26249800,121535
1623974400000,2021-06-18 00:00:00,FIL/USDT,68.93000000,68.97000000,63.50000000,65.69000000,1365880.87780000,90643020.57132200,167544
1623888000000,2021-06-17 00:00:00,FIL/USDT,69.72000000,72.10000000,67.04000000,68.93000000,1167009.08850000,81500987.72451300,151977
1623801600000,2021-06-16 00:00:00,FIL/USDT,72.57000000,72.57000000,68.56000000,69.72000000,1373941.12160000,96729769.12483600,191024
1623715200000,2021-06-15 00:00:00,FIL/USDT,74.89000000,75.89000000,71.58000000,72.56000000,1476074.47860000,109103248.21825700,201509
1623628800000,2021-06-14 00:00:00,FIL/USDT,73.11000000,77.72000000,71.82000000,74.89000000,1645829.14760000,121921621.82298200,235223
1623542400000,2021-06-13 00:00:00,FIL/USDT,69.68000000,73.73000000,68.62000000,73.13000000,1281781.80070000,90553448.83792300,166207
1623456000000,2021-06-12 00:00:00,FIL/USDT,70.79000000,71.30000000,66.00000000,69.68000000,1819483.56830000,125578460.67541000,220775
1623369600000,2021-06-11 00:00:00,FIL/USDT,73.32000000,74.12000000,69.62000000,70.80000000,1554746.04020000,112864438.97396600,187343
1623283200000,2021-06-10 00:00:00,FIL/USDT,77.78000000,79.13000000,71.61000000,73.31000000,2308661.73510000,174776423.47161600,273426
1623196800000,2021-06-09 00:00:00,FIL/USDT,75.98000000,78.91000000,70.89000000,77.76000000,3182405.92980000,238147462.81732300,387560
1623110400000,2021-06-08 00:00:00,FIL/USDT,82.00000000,83.75000000,70.36000000,76.02000000,4778130.60100000,361804815.50829100,538104
1623024000000,2021-06-07 00:00:00,FIL/USDT,86.98000000,92.10000000,80.15000000,81.99000000,2876771.73510000,254314337.38151900,385657
1622937600000,2021-06-06 00:00:00,FIL/USDT,88.15000000,89.05000000,86.01000000,86.99000000,1401268.04880000,122484507.88166700,221264
1622851200000,2021-06-05 00:00:00,FIL/USDT,88.00000000,93.03000000,85.85000000,88.16000000,2864255.07930000,255544351.46079500,501119
1622764800000,2021-06-04 00:00:00,FIL/USDT,89.47000000,97.99000000,84.51000000,88.00000000,6430417.60170000,578634372.48845200,1112317
1622678400000,2021-06-03 00:00:00,FIL/USDT,70.09000000,94.05000000,69.47000000,89.48000000,5210285.14940000,432125036.02007400,903233
1622592000000,2021-06-02 00:00:00,FIL/USDT,69.18000000,72.06000000,68.15000000,70.09000000,1314034.60860000,91975144.44212600,230666
1622505600000,2021-06-01 00:00:00,FIL/USDT,72.52000000,73.17000000,68.02000000,69.18000000,1611400.02770000,113009095.50348100,292621
1622419200000,2021-05-31 00:00:00,FIL/USDT,68.34000000,72.92000000,66.28000000,72.52000000,2040700.74090000,142145489.54084800,337869
1622332800000,2021-05-30 00:00:00,FIL/USDT,68.25000000,69.44000000,65.25000000,68.34000000,1796269.42580000,121576101.33066100,270903
1622246400000,2021-05-29 00:00:00,FIL/USDT,66.74000000,69.87000000,64.50000000,68.24000000,1921950.24070000,129008891.14148000,319896
1622160000000,2021-05-28 00:00:00,FIL/USDT,71.417,71.760,64.847,66.732,2371941.0,160560739.5332,343585
1622073600000,2021-05-27 00:00:00,FIL/USDT,74.485,74.532,68.677,71.402,2219396.9,159084685.2134,313651
1621987200000,2021-05-26 00:00:00,FIL/USDT,72.242,74.970,69.976,74.506,2816246.1,204282603.8478,429263
1621900800000,2021-05-25 00:00:00,FIL/USDT,74.717,79.722,65.699,72.197,4465244.9,317781616.8431,639440
1621814400000,2021-05-24 00:00:00,FIL/USDT,64.795,75.099,62.186,74.733,5192254.0,355087498.5147,722879
1621728000000,2021-05-23 00:00:00,FIL/USDT,72.171,74.738,55.000,64.793,5312058.3,342171640.4813,755864
1621641600000,2021-05-22 00:00:00,FIL/USDT,76.865,77.422,66.389,72.187,4254110.9,308219137.4822,603277
1621555200000,2021-05-21 00:00:00,FIL/USDT,88.638,94.991,67.714,76.840,6477706.2,517293978.5949,984257
1621468800000,2021-05-20 00:00:00,FIL/USDT,65.245,95.381,60.917,88.681,10978336.8,910970726.9717,1530573
1621382400000,2021-05-19 00:00:00,FIL/USDT,100.243,101.863,44.389,65.246,8612525.1,672080653.2157,1227094
1621296000000,2021-05-18 00:00:00,FIL/USDT,99.508,106.210,96.877,100.218,2301034.5,233124991.2370,422718
1621209600000,2021-05-17 00:00:00,FIL/USDT,107.867,107.979,93.153,99.512,3428853.7,344532770.5333,595890
1621123200000,2021-05-16 00:00:00,FIL/USDT,110.533,116.266,100.077,107.844,2915579.7,316421304.5484,551964
1621036800000,2021-05-15 00:00:00,FIL/USDT,120.725,122.968,109.765,110.539,2603908.1,302899104.6751,441416
1620950400000,2021-05-14 00:00:00,FIL/USDT,117.846,125.000,113.793,120.711,2817361.2,336012471.9783,462318
1620864000000,2021-05-13 00:00:00,FIL/USDT,126.949,128.013,89.005,117.847,8452312.2,959081954.6131,1396285
1620777600000,2021-05-12 00:00:00,FIL/USDT,143.015,145.765,123.000,127.074,2511975.9,346625874.1318,446744
1620691200000,2021-05-11 00:00:00,FIL/USDT,135.758,143.550,133.859,143.023,1864671.0,257627736.4222,357424
1620604800000,2021-05-10 00:00:00,FIL/USDT,146.748,149.623,127.561,135.731,2686387.0,378392621.9633,480013
1620518400000,2021-05-09 00:00:00,FIL/USDT,148.318,149.874,140.550,146.778,1848592.8,267707560.2682,336521
1620432000000,2021-05-08 00:00:00,FIL/USDT,150.560,154.683,146.091,148.299,1575315.1,236997494.7602,297558
1620345600000,2021-05-07 00:00:00,FIL/USDT,153.848,155.378,146.550,150.554,1907572.4,290430245.2285,358575
1620259200000,2021-05-06 00:00:00,FIL/USDT,152.677,165.607,149.947,153.821,3883773.3,611812567.6637,675244
1620172800000,2021-05-05 00:00:00,FIL/USDT,140.836,155.298,139.630,152.697,2650674.8,397823406.1892,466968
1620086400000,2021-05-04 00:00:00,FIL/USDT,160.451,160.764,134.000,140.830,3430750.2,510370234.1738,602582
1620000000000,2021-05-03 00:00:00,FIL/USDT,162.566,164.310,158.587,160.412,1694745.7,273877242.8939,294634
1619913600000,2021-05-02 00:00:00,FIL/USDT,164.419,167.000,155.583,162.566,1802762.6,289354801.3241,324509
1619827200000,2021-05-01 00:00:00,FIL/USDT,164.066,168.000,161.275,164.407,1785050.0,293608899.9177,323439
1619740800000,2021-04-30 00:00:00,FIL/USDT,149.895,165.591,149.837,164.071,3336302.4,528592994.8826,586452
1619654400000,2021-04-29 00:00:00,FIL/USDT,151.090,152.397,147.386,149.895,1528780.7,229598235.5940,298463
1619568000000,2021-04-28 00:00:00,FIL/USDT,152.642,156.231,146.382,151.098,1691746.2,255657185.7742,334006
1619481600000,2021-04-27 00:00:00,FIL/USDT,154.276,155.488,148.002,152.637,2070555.9,315897813.9731,409367
1619395200000,2021-04-26 00:00:00,FIL/USDT,134.150,155.000,133.517,154.274,2735681.9,398644335.8165,542342
1619308800000,2021-04-25 00:00:00,FIL/USDT,133.674,137.041,131.800,134.126,1246661.8,167240016.6994,266261
1619222400000,2021-04-24 00:00:00,FIL/USDT,138.674,142.297,131.300,133.613,1800129.4,243042267.2233,387072
1619136000000,2021-04-23 00:00:00,FIL/USDT,145.927,148.038,129.859,138.641,3936109.1,537382520.9079,742382
1619049600000,2021-04-22 00:00:00,FIL/USDT,147.667,157.948,144.273,145.926,2653532.0,397017355.8066,562228
1618963200000,2021-04-21 00:00:00,FIL/USDT,153.893,158.919,147.000,147.645,1967350.6,303625772.8478,427240
1618876800000,2021-04-20 00:00:00,FIL/USDT,154.703,157.581,144.306,153.935,2591932.1,391386916.0931,569396
1618790400000,2021-04-19 00:00:00,FIL/USDT,156.234,164.800,150.399,154.705,2742195.9,432466172.6491,578867
1618704000000,2021-04-18 00:00:00,FIL/USDT,181.061,183.537,127.000,156.234,6180975.7,963547824.0196,1166385
1618617600000,2021-04-17 00:00:00,FIL/USDT,182.931,193.300,176.247,181.032,3725761.4,689426252.5462,741294
1618531200000,2021-04-16 00:00:00,FIL/USDT,170.999,196.465,170.956,182.932,7812454.7,1428801436.2641,1416237
1618444800000,2021-04-15 00:00:00,FIL/USDT,168.534,175.661,167.923,171.012,2691129.8,461359912.9395,529095
1618358400000,2021-04-14 00:00:00,FIL/USDT,164.522,179.850,160.088,168.540,4722518.2,795710186.8852,968609
1618272000000,2021-04-13 00:00:00,FIL/USDT,167.965,169.496,160.420,164.503,2921805.9,483168813.3178,615418
1618185600000,2021-04-12 00:00:00,FIL/USDT,179.490,182.609,159.160,167.978,4355339.5,738996645.1260,849534
1618099200000,2021-04-11 00:00:00,FIL/USDT,174.822,185.104,173.093,179.507,2460324.8,439405947.1007,559864
1618012800000,2021-04-10 00:00:00,FIL/USDT,172.349,189.215,170.833,174.815,5608095.2,1013942627.6446,1090116
1617926400000,2021-04-09 00:00:00,FIL/USDT,154.213,175.996,153.035,172.343,6758986.1,1135504575.1113,1131300
1617840000000,2021-04-08 00:00:00,FIL/USDT,156.313,158.979,146.363,154.216,4476548.5,682913652.7185,830907
1617753600000,2021-04-07 00:00:00,FIL/USDT,165.853,166.705,135.500,156.295,10137892.1,1504626906.6798,1693358
1617667200000,2021-04-06 00:00:00,FIL/USDT,176.619,179.214,163.811,165.806,3100473.5,530244567.8260,654173
1617580800000,2021-04-05 00:00:00,FIL/USDT,183.030,187.293,170.200,176.608,3938084.1,703274313.3357,815920
1617494400000,2021-04-04 00:00:00,FIL/USDT,178.228,193.961,175.343,183.000,7272455.5,1345746762.0523,1324700
1617408000000,2021-04-03 00:00:00,FIL/USDT,172.420,181.808,162.400,178.227,9438588.9,1636368996.8498,1761404
1617321600000,2021-04-02 00:00:00,FIL/USDT,185.547,206.000,160.565,172.388,14570463.5,2672047441.1151,2758395
1617235200000,2021-04-01 00:00:00,FIL/USDT,190.986,238.511,180.000,185.563,26279100.0,5508351222.2432,4949062
1617148800000,2021-03-31 00:00:00,FIL/USDT,149.864,198.427,144.000,190.997,21113337.3,3628775604.1126,3200420
1617062400000,2021-03-30 00:00:00,FIL/USDT,127.510,153.613,125.000,149.858,9683953.8,1360853409.3169,1347925
1616976000000,2021-03-29 00:00:00,FIL/USDT,125.193,130.612,123.701,127.521,4082356.6,520108872.9359,674663
1616889600000,2021-03-28 00:00:00,FIL/USDT,132.375,133.780,119.940,125.187,6944222.9,883535241.8541,1123162
1616803200000,2021-03-27 00:00:00,FIL/USDT,124.643,139.560,120.000,132.395,15890505.8,2067961835.3285,2293424
1616716800000,2021-03-26 00:00:00,FIL/USDT,90.896,129.265,90.896,124.631,12704753.3,1373121991.2239,1620498
1616630400000,2021-03-25 00:00:00,FIL/USDT,85.854,96.305,84.869,90.905,8553508.2,775684271.0623,1086699
1616544000000,2021-03-24 00:00:00,FIL/USDT,82.568,94.966,79.559,85.857,7416547.3,651582660.4399,891862
1616457600000,2021-03-23 00:00:00,FIL/USDT,76.388,85.371,73.133,82.585,4830696.8,385929021.6537,562947
1616371200000,2021-03-22 00:00:00,FIL/USDT,80.676,81.500,75.233,76.387,2401406.2,188691097.1252,316241
1616284800000,2021-03-21 00:00:00,FIL/USDT,82.119,83.380,80.169,80.684,2011222.4,164287770.8929,276378
1616198400000,2021-03-20 00:00:00,FIL/USDT,83.110,86.125,81.500,82.116,2474762.6,206430091.7137,369383
1616112000000,2021-03-19 00:00:00,FIL/USDT,79.629,86.000,75.768,83.081,5573377.1,452268499.2283,817745
1616025600000,2021-03-18 00:00:00,FIL/USDT,88.563,89.747,74.070,79.680,13150071.3,1077101685.5483,1638555
1615939200000,2021-03-17 00:00:00,FIL/USDT,63.671,96.570,62.687,88.563,17324082.8,1331504367.2280,1833025
1615852800000,2021-03-16 00:00:00,FIL/USDT,53.369,64.043,50.681,63.634,4670657.6,268432602.7063,508518
1615766400000,2021-03-15 00:00:00,FIL/USDT,53.869,56.794,51.970,53.380,3908644.9,211025299.6218,417850
1615680000000,2021-03-14 00:00:00,FIL/USDT,49.530,57.559,49.513,53.878,6470222.9,353035969.3715,714268
1615593600000,2021-03-13 00:00:00,FIL/USDT,44.086,52.216,43.508,49.531,4508779.2,217502568.2836,413751
1615507200000,2021-03-12 00:00:00,FIL/USDT,42.307,45.203,42.007,44.090,2913215.8,126685282.7532,266409
1615420800000,2021-03-11 00:00:00,FIL/USDT,42.521,43.191,41.686,42.306,1552123.2,65628857.3213,158824
1615334400000,2021-03-10 00:00:00,FIL/USDT,42.023,44.289,41.040,42.490,2347096.0,99975034.2822,212099
1615248000000,2021-03-09 00:00:00,FIL/USDT,41.591,42.630,41.258,42.014,1363052.6,57071310.1485,130874
1615161600000,2021-03-08 00:00:00,FIL/USDT,41.460,42.000,40.614,41.587,1206471.1,49808587.0667,117641
1615075200000,2021-03-07 00:00:00,FIL/USDT,40.426,42.500,40.291,41.459,1219373.8,50290043.0065,116703
1614988800000,2021-03-06 00:00:00,FIL/USDT,40.470,40.924,38.957,40.421,1070784.6,43054279.6296,119386
1614902400000,2021-03-05 00:00:00,FIL/USDT,40.809,40.848,37.081,40.468,1455589.7,57495289.6800,167858
1614816000000,2021-03-04 00:00:00,FIL/USDT,42.143,43.366,39.853,40.795,2176125.0,90315067.4080,236312
1614729600000,2021-03-03 00:00:00,FIL/USDT,38.242,45.000,38.026,42.143,4122780.7,171916818.0481,375995
1614643200000,2021-03-02 00:00:00,FIL/USDT,38.605,39.045,37.192,38.229,1650467.9,62993928.8008,174692
1614556800000,2021-03-01 00:00:00,FIL/USDT,35.937,39.478,35.651,38.607,1923626.1,71843240.5204,213819
1614470400000,2021-02-28 00:00:00,FIL/USDT,37.895,38.388,34.653,35.942,1964773.4,71032717.2270,195584
1614384000000,2021-02-27 00:00:00,FIL/USDT,35.133,38.807,35.082,37.915,2506162.7,92971367.3742,219878
1614297600000,2021-02-26 00:00:00,FIL/USDT,34.881,36.518,33.194,35.133,1902498.1,66548315.6760,187144
1614211200000,2021-02-25 00:00:00,FIL/USDT,36.583,37.472,34.634,34.890,2233005.0,80277525.3982,183169
1614124800000,2021-02-24 00:00:00,FIL/USDT,35.482,38.209,34.296,36.564,2563151.3,94442758.5831,250019
1614038400000,2021-02-23 00:00:00,FIL/USDT,39.325,39.436,30.443,35.479,5339196.3,188535887.5824,503359
1613952000000,2021-02-22 00:00:00,FIL/USDT,44.691,44.901,30.849,39.318,6902985.7,271159009.3748,663879
1613865600000,2021-02-21 00:00:00,FIL/USDT,43.083,46.050,42.501,44.695,3125664.7,138837012.3413,312793
1613779200000,2021-02-20 00:00:00,FIL/USDT,43.311,49.452,42.000,43.067,6868871.2,311721068.2719,535772
1613692800000,2021-02-19 00:00:00,FIL/USDT,43.493,43.920,41.303,43.274,3573546.6,151894766.7376,230633
1613606400000,2021-02-18 00:00:00,FIL/USDT,43.288,44.589,42.384,43.475,2621099.3,113872214.6774,209564
1613520000000,2021-02-17 00:00:00,FIL/USDT,41.955,44.862,40.266,43.266,3328940.5,141785298.7392,266241
1613433600000,2021-02-16 00:00:00,FIL/USDT,43.005,45.962,40.125,41.955,4300789.2,185861443.6162,363535
1613347200000,2021-02-15 00:00:00,FIL/USDT,47.223,50.899,34.471,42.962,11884244.3,518322523.9489,909264
1613260800000,2021-02-14 00:00:00,FIL/USDT,41.719,52.596,41.390,47.202,9859137.1,465275529.9523,747557
1613174400000,2021-02-13 00:00:00,FIL/USDT,42.732,45.758,39.500,41.702,5497705.8,234282395.5564,410368
1613088000000,2021-02-12 00:00:00,FIL/USDT,40.424,45.000,39.300,42.711,5871626.5,248239593.7983,410385
1613001600000,2021-02-11 00:00:00,FIL/USDT,39.900,43.261,35.363,40.420,6116845.5,246444882.9619,497507
1612915200000,2021-02-10 00:00:00,FIL/USDT,44.240,46.415,34.400,39.900,16219908.4,663587711.8058,1114452
1612828800000,2021-02-09 00:00:00,FIL/USDT,27.751,53.096,27.235,44.293,22016773.1,823073295.6516,1280417
1612742400000,2021-02-08 00:00:00,FIL/USDT,24.085,29.073,23.831,27.753,6677826.4,173296795.9983,408802
1612656000000,2021-02-07 00:00:00,FIL/USDT,24.295,24.689,23.730,24.079,1992557.6,48120913.1541,144083
1612569600000,2021-02-06 00:00:00,FIL/USDT,24.545,25.300,23.730,24.288,2755509.5,67449172.4121,209647
1612483200000,2021-02-05 00:00:00,FIL/USDT,22.921,25.710,22.823,24.545,4585538.6,111031375.1568,291143
1612396800000,2021-02-04 00:00:00,FIL/USDT,23.119,23.367,22.441,22.930,1735079.0,39915079.3098,110685
1612310400000,2021-02-03 00:00:00,FIL/USDT,22.521,23.590,22.469,23.117,1602857.0,36780815.5261,94066
1612224000000,2021-02-02 00:00:00,FIL/USDT,22.659,23.019,22.305,22.525,1249344.9,28274288.7804,89686
1612137600000,2021-02-01 00:00:00,FIL/USDT,22.289,24.178,22.050,22.656,4301069.7,98847584.9838,274877
1612051200000,2021-01-31 00:00:00,FIL/USDT,22.095,22.676,22.064,22.289,1449753.9,32398027.1794,90402
1611964800000,2021-01-30 00:00:00,FIL/USDT,22.344,22.636,21.980,22.098,1094229.9,24349929.5940,86674
1611878400000,2021-01-29 00:00:00,FIL/USDT,21.942,22.949,21.900,22.341,2109924.8,47276732.4622,138268
1611792000000,2021-01-28 00:00:00,FIL/USDT,21.444,22.132,21.328,21.933,977002.5,21375268.7479,79196
1611705600000,2021-01-27 00:00:00,FIL/USDT,22.218,22.252,21.199,21.450,1219345.6,26378160.4713,106330
1611619200000,2021-01-26 00:00:00,FIL/USDT,22.415,22.765,21.789,22.224,1069365.3,23747944.2117,103282
1611532800000,2021-01-25 00:00:00,FIL/USDT,22.724,23.127,22.335,22.415,1312536.8,29838167.0957,110463
1611446400000,2021-01-24 00:00:00,FIL/USDT,22.739,23.190,22.388,22.725,1622248.1,36979082.2204,127612
1611360000000,2021-01-23 00:00:00,FIL/USDT,22.298,23.623,22.166,22.740,2895997.9,66387123.2533,219789
1611273600000,2021-01-22 00:00:00,FIL/USDT,21.330,23.216,20.600,22.303,3955963.5,87768559.9580,293404
1611187200000,2021-01-21 00:00:00,FIL/USDT,22.391,22.777,20.804,21.317,1924732.3,41950956.1607,139934
1611100800000,2021-01-20 00:00:00,FIL/USDT,22.685,23.179,21.677,22.380,2459951.7,55045644.9955,178631
1611014400000,2021-01-19 00:00:00,FIL/USDT,23.828,25.322,22.617,22.670,2727013.1,64681698.6593,167516
1610928000000,2021-01-18 00:00:00,FIL/USDT,24.394,24.999,23.508,23.822,2302781.3,55513217.2526,163590
1610841600000,2021-01-17 00:00:00,FIL/USDT,22.865,26.209,22.445,24.409,6618286.6,162387827.9592,438081
1610755200000,2021-01-16 00:00:00,FIL/USDT,21.561,25.143,21.543,22.866,4191600.5,97465676.3099,220103
1610668800000,2021-01-15 00:00:00,FIL/USDT,21.629,22.302,21.226,21.561,1303510.1,28293386.6246,90336
1610582400000,2021-01-14 00:00:00,FIL/USDT,21.748,22.339,21.390,21.624,1221953.4,26659256.7636,83424
1610496000000,2021-01-13 00:00:00,FIL/USDT,21.017,21.951,20.936,21.740,1039463.1,22321744.4886,84160
1610409600000,2021-01-12 00:00:00,FIL/USDT,21.674,21.945,20.903,21.013,1135955.4,24370337.3160,89502
1610323200000,2021-01-11 00:00:00,FIL/USDT,23.453,23.593,20.878,21.684,2287179.0,49813406.1884,187987
1610236800000,2021-01-10 00:00:00,FIL/USDT,22.086,24.448,22.086,23.458,4002846.1,93148599.9687,262728
1610150400000,2021-01-09 00:00:00,FIL/USDT,21.645,22.710,21.379,22.085,1129865.0,24890156.4328,68629
1610064000000,2021-01-08 00:00:00,FIL/USDT,22.084,22.335,21.155,21.657,1340007.9,29110663.9900,99774
1609977600000,2021-01-07 00:00:00,FIL/USDT,21.986,23.152,21.784,22.101,2147655.5,48108548.3808,128658
1609891200000,2021-01-06 00:00:00,FIL/USDT,21.631,22.678,21.504,21.986,1479141.5,32454702.1225,96760
1609804800000,2021-01-05 00:00:00,FIL/USDT,21.412,22.493,21.000,21.629,1567169.4,33868244.9379,105009
1609718400000,2021-01-04 00:00:00,FIL/USDT,21.486,23.045,20.939,21.415,3137369.9,68422516.6305,168475
1609632000000,2021-01-03 00:00:00,FIL/USDT,21.777,22.049,20.774,21.480,1869400.9,40061369.0438,106954
1609545600000,2021-01-02 00:00:00,FIL/USDT,22.234,23.200,21.226,21.782,1595747.7,35354271.7865,89950
1609459200000,2021-01-01 00:00:00,FIL/USDT,24.357,25.054,21.813,22.233,2330773.9,54223159.5216,140936
1609372800000,2020-12-31 00:00:00,FIL/USDT,21.443,26.316,21.060,24.355,4331026.9,102759702.9432,268940
1609286400000,2020-12-30 00:00:00,FIL/USDT,20.395,22.000,20.161,21.445,1640581.0,35016035.8372,98917
1609200000000,2020-12-29 00:00:00,FIL/USDT,21.950,22.238,19.899,20.400,1498335.4,31239143.2510,105547
1609113600000,2020-12-28 00:00:00,FIL/USDT,22.135,23.091,21.890,21.954,939810.7,21149699.8945,63150
1609027200000,2020-12-27 00:00:00,FIL/USDT,23.571,23.694,22.134,22.134,1045363.2,24010056.9616,72738
1608940800000,2020-12-26 00:00:00,FIL/USDT,24.335,24.350,23.417,23.571,416443.9,9913922.3326,34388
1608854400000,2020-12-25 00:00:00,FIL/USDT,23.692,24.575,23.106,24.342,1439146.3,34291189.4026,93353
1608768000000,2020-12-24 00:00:00,FIL/USDT,22.373,24.457,21.842,23.693,1868814.6,42971817.6857,137428
1608681600000,2020-12-23 00:00:00,FIL/USDT,24.614,24.960,21.223,22.370,2039471.5,47416695.4575,164383
1608595200000,2020-12-22 00:00:00,FIL/USDT,24.977,25.550,24.261,24.611,1662914.5,41295931.7404,125873
1608508800000,2020-12-21 00:00:00,FIL/USDT,28.437,28.445,23.666,24.986,2878901.7,74172477.0702,202496
1608422400000,2020-12-20 00:00:00,FIL/USDT,28.203,28.498,27.946,28.435,494827.6,13972461.1760,40207
1608336000000,2020-12-19 00:00:00,FIL/USDT,28.490,28.900,28.070,28.204,766229.9,21827166.9395,53848
1608249600000,2020-12-18 00:00:00,FIL/USDT,28.481,28.903,28.324,28.490,456713.1,13067523.0966,47634
1608163200000,2020-12-17 00:00:00,FIL/USDT,28.420,29.544,28.284,28.481,1220089.4,35275141.3779,102791
1608076800000,2020-12-16 00:00:00,FIL/USDT,29.127,29.510,27.757,28.427,1148205.1,33158166.5633,102824
1607990400000,2020-12-15 00:00:00,FIL/USDT,29.340,29.800,29.014,29.127,566436.1,16661985.2576,65899
1607904000000,2020-12-14 00:00:00,FIL/USDT,29.972,30.152,29.078,29.326,655848.7,19486830.9198,50366
1607817600000,2020-12-13 00:00:00,FIL/USDT,29.925,30.350,29.871,29.973,484793.6,14586203.9181,38677
1607731200000,2020-12-12 00:00:00,FIL/USDT,29.877,30.328,29.814,29.924,523755.7,15746081.8863,42161
1607644800000,2020-12-11 00:00:00,FIL/USDT,30.550,30.730,29.802,29.878,1309936.4,39629969.1762,105534
1607558400000,2020-12-10 00:00:00,FIL/USDT,30.466,32.480,30.401,30.555,2685081.2,83784041.1979,164785
1607472000000,2020-12-09 00:00:00,FIL/USDT,29.900,31.440,29.594,30.470,2205320.0,67284829.0149,143257
1607385600000,2020-12-08 00:00:00,FIL/USDT,30.505,30.959,29.584,29.900,1609570.8,48924605.0391,109410
1607299200000,2020-12-07 00:00:00,FIL/USDT,29.334,34.021,29.285,30.505,2724477.1,85414697.7955,194985
1607212800000,2020-12-06 00:00:00,FIL/USDT,29.858,30.099,29.010,29.339,428622.2,12652110.1326,37435
1607126400000,2020-12-05 00:00:00,FIL/USDT,28.970,30.150,28.825,29.857,469870.8,13897387.4060,42051
1607040000000,2020-12-04 00:00:00,FIL/USDT,30.436,30.600,28.770,28.983,1006396.7,29944131.1913,75545
1606953600000,2020-12-03 00:00:00,FIL/USDT,30.620,30.946,30.171,30.443,870835.0,26645900.7277,57914
1606867200000,2020-12-02 00:00:00,FIL/USDT,30.337,31.341,30.090,30.628,1068167.5,32748849.5349,81619
1606780800000,2020-12-01 00:00:00,FIL/USDT,30.446,32.059,29.601,30.353,1747667.6,53538235.2046,130284
1606694400000,2020-11-30 00:00:00,FIL/USDT,30.066,30.936,30.048,30.440,1105356.3,33688811.8331,87425
1606608000000,2020-11-29 00:00:00,FIL/USDT,29.965,30.251,29.748,30.058,610317.4,18318854.3949,50829
1606521600000,2020-11-28 00:00:00,FIL/USDT,29.931,30.424,29.662,29.968,729809.2,21921081.7968,68598
1606435200000,2020-11-27 00:00:00,FIL/USDT,29.901,30.494,29.263,29.943,1064136.2,31783313.0698,102817
1606348800000,2020-11-26 00:00:00,FIL/USDT,31.015,32.155,28.300,29.899,3566044.5,106839448.1728,283216
1606262400000,2020-11-25 00:00:00,FIL/USDT,29.795,35.471,29.600,31.005,6087640.2,200284168.9223,430068
1606176000000,2020-11-24 00:00:00,FIL/USDT,29.239,30.971,28.572,29.795,2436595.3,72677509.5687,183848
1606089600000,2020-11-23 00:00:00,FIL/USDT,28.943,29.630,28.727,29.242,1141584.4,33262285.6371,98414
1606003200000,2020-11-22 00:00:00,FIL/USDT,30.020,30.320,28.503,28.942,1320168.0,38651444.3300,123480
1605916800000,2020-11-21 00:00:00,FIL/USDT,29.065,31.235,28.787,29.994,2495619.4,74578168.1561,183834
1605830400000,2020-11-20 00:00:00,FIL/USDT,28.807,30.700,28.473,29.069,1437720.7,42228047.2708,117690
1605744000000,2020-11-19 00:00:00,FIL/USDT,28.820,29.375,28.003,28.808,682504.3,19701030.1319,71676
1605657600000,2020-11-18 00:00:00,FIL/USDT,29.126,29.832,27.343,28.820,1306902.9,37609552.9605,125402
1605571200000,2020-11-17 00:00:00,FIL/USDT,27.399,29.928,27.311,29.113,1986009.6,57530163.4922,166488
1605484800000,2020-11-16 00:00:00,FIL/USDT,27.682,28.011,27.100,27.406,986896.2,27244200.2179,93639
1605398400000,2020-11-15 00:00:00,FIL/USDT,29.261,29.350,27.340,27.684,954972.2,27108206.8612,96563
1605312000000,2020-11-14 00:00:00,FIL/USDT,29.125,29.448,28.401,29.266,794184.6,22978965.9229,80609
1605225600000,2020-11-13 00:00:00,FIL/USDT,29.447,30.056,29.010,29.134,775836.6,22882855.7880,77013
1605139200000,2020-11-12 00:00:00,FIL/USDT,30.057,30.333,28.472,29.463,896517.2,26475993.2947,104160
1605052800000,2020-11-11 00:00:00,FIL/USDT,30.372,30.998,29.290,30.066,1310805.7,39918719.6901,112284
