unix,date,symbol,open,high,low,close,Volume TRX,Volume USDT,tradecount
1595030400000,2020-07-18 00:00:00,TRX/USDT,0.01717000,0.01745000,0.01699000,0.01742000,322484939.40000000,5551986.34098400,16884
1594944000000,2020-07-17 00:00:00,TRX/USDT,0.01716000,0.01735000,0.01702000,0.01717000,340578913.30000000,5855892.85415700,16449
1594857600000,2020-07-16 00:00:00,TRX/USDT,0.01757000,0.01763000,0.01660000,0.01716000,671120048.10000000,11464163.10881100,28443
1594771200000,2020-07-15 00:00:00,TRX/USDT,0.01765000,0.01777000,0.01744000,0.01757000,438452843.80000000,7722548.24909800,20025
1594684800000,2020-07-14 00:00:00,TRX/USDT,0.01755000,0.01777000,0.01707000,0.01765000,624134874.70000000,10903738.82286800,27627
1594598400000,2020-07-13 00:00:00,TRX/USDT,0.01815000,0.01841000,0.01695000,0.01756000,922411496.90000000,16508722.39414300,40193
1594512000000,2020-07-12 00:00:00,TRX/USDT,0.01836000,0.01854000,0.01788000,0.01818000,600815518.30000000,10921433.26985500,28360
1594425600000,2020-07-11 00:00:00,TRX/USDT,0.01813000,0.01888000,0.01811000,0.01837000,826526597.90000000,15251316.53362100,36753
1594339200000,2020-07-10 00:00:00,TRX/USDT,0.01855000,0.01869000,0.01780000,0.01812000,1068163189.90000000,19423222.75447500,47251
1594252800000,2020-07-09 00:00:00,TRX/USDT,0.01792000,0.01918000,0.01752000,0.01856000,1719100196.80000000,31604575.78209800,78953
1594166400000,2020-07-08 00:00:00,TRX/USDT,0.01722000,0.01815000,0.01682000,0.01791000,1341452980.80000000,23651173.34164700,56941
1594080000000,2020-07-07 00:00:00,TRX/USDT,0.01802000,0.01814000,0.01710000,0.01720000,896802894.60000000,15718099.35624800,41293
1593993600000,2020-07-06 00:00:00,TRX/USDT,0.01689000,0.01819000,0.01688000,0.01802000,1308886115.20000000,23151126.08006800,62112
1593907200000,2020-07-05 00:00:00,TRX/USDT,0.01684000,0.01701000,0.01631000,0.01688000,635875944.70000000,10558742.17037400,26555
1593820800000,2020-07-04 00:00:00,TRX/USDT,0.01661000,0.01692000,0.01657000,0.01682000,492305345.70000000,8243639.33502100,21984
1593734400000,2020-07-03 00:00:00,TRX/USDT,0.01659000,0.01688000,0.01649000,0.01662000,518559896.10000000,8667949.50651500,22590
1593648000000,2020-07-02 00:00:00,TRX/USDT,0.01687000,0.01725000,0.01615000,0.01658000,1094274818.70000000,18343980.77485100,47451
1593561600000,2020-07-01 00:00:00,TRX/USDT,0.01637000,0.01700000,0.01619000,0.01686000,631037219.80000000,10478252.19965400,24807
1593475200000,2020-06-30 00:00:00,TRX/USDT,0.01619000,0.01660000,0.01617000,0.01636000,469446916.30000000,7697912.39432000,19077
1593388800000,2020-06-29 00:00:00,TRX/USDT,0.01578000,0.01637000,0.01576000,0.01619000,659473533.80000000,10579756.38881300,25897
1593302400000,2020-06-28 00:00:00,TRX/USDT,0.01543000,0.01597000,0.01530000,0.01577000,360321981.70000000,5647104.84170100,15395
1593216000000,2020-06-27 00:00:00,TRX/USDT,0.01585000,0.01600000,0.01480000,0.01544000,603752848.70000000,9412836.55967500,25359
1593129600000,2020-06-26 00:00:00,TRX/USDT,0.01589000,0.01604000,0.01565000,0.01585000,391427883.00000000,6201275.96345600,18160
1593043200000,2020-06-25 00:00:00,TRX/USDT,0.01593000,0.01610000,0.01538000,0.01590000,452767718.50000000,7179235.54103700,19849
1592956800000,2020-06-24 00:00:00,TRX/USDT,0.01651000,0.01682000,0.01557000,0.01593000,654819800.30000000,10610467.29172800,29685
1592870400000,2020-06-23 00:00:00,TRX/USDT,0.01638000,0.01677000,0.01622000,0.01650000,502293048.30000000,8299695.25548200,25204
1592784000000,2020-06-22 00:00:00,TRX/USDT,0.01582000,0.01645000,0.01580000,0.01638000,444402664.10000000,7210811.02814700,21488
1592697600000,2020-06-21 00:00:00,TRX/USDT,0.01598000,0.01603000,0.01577000,0.01582000,193430086.90000000,3079336.36141800,9721
1592611200000,2020-06-20 00:00:00,TRX/USDT,0.01586000,0.01607000,0.01556000,0.01597000,305950553.20000000,4844933.18397100,13740
1592524800000,2020-06-19 00:00:00,TRX/USDT,0.01601000,0.01616000,0.01566000,0.01586000,369504217.70000000,5884991.71001200,16327
1592438400000,2020-06-18 00:00:00,TRX/USDT,0.01621000,0.01623000,0.01579000,0.01602000,297870834.70000000,4782831.01475200,13596
1592352000000,2020-06-17 00:00:00,TRX/USDT,0.01613000,0.01649000,0.01582000,0.01621000,470811398.30000000,7620871.21695900,19889
1592265600000,2020-06-16 00:00:00,TRX/USDT,0.01608000,0.01629000,0.01597000,0.01613000,407083968.50000000,6555330.14596800,16596
1592179200000,2020-06-15 00:00:00,TRX/USDT,0.01616000,0.01620000,0.01500000,0.01606000,782994181.00000000,12242314.20731800,31984
1592092800000,2020-06-14 00:00:00,TRX/USDT,0.01670000,0.01671000,0.01599000,0.01616000,319376526.50000000,5221197.29697600,15089
1592006400000,2020-06-13 00:00:00,TRX/USDT,0.01644000,0.01674000,0.01611000,0.01668000,360463122.30000000,5939453.95917100,16408
1591920000000,2020-06-12 00:00:00,TRX/USDT,0.01573000,0.01670000,0.01562000,0.01644000,429158018.50000000,6967183.44151400,19211
1591833600000,2020-06-11 00:00:00,TRX/USDT,0.01761000,0.01775000,0.01510000,0.01573000,880233994.00000000,14463994.11578900,40773
1591747200000,2020-06-10 00:00:00,TRX/USDT,0.01754000,0.01768000,0.01708000,0.01760000,578951235.80000000,10122035.60455200,23604
1591660800000,2020-06-09 00:00:00,TRX/USDT,0.01794000,0.01808000,0.01743000,0.01754000,714307909.10000000,12591341.29095400,28382
1591574400000,2020-06-08 00:00:00,TRX/USDT,0.01819000,0.01862000,0.01773000,0.01794000,1258883594.10000000,22825814.49016100,49098
1591488000000,2020-06-07 00:00:00,TRX/USDT,0.01704000,0.01824000,0.01682000,0.01820000,1568620124.20000000,27562536.93023000,65530
1591401600000,2020-06-06 00:00:00,TRX/USDT,0.01683000,0.01716000,0.01649000,0.01704000,495444520.40000000,8343099.42873800,22346
1591315200000,2020-06-05 00:00:00,TRX/USDT,0.01687000,0.01729000,0.01673000,0.01685000,705915471.00000000,12004641.25058100,28964
1591228800000,2020-06-04 00:00:00,TRX/USDT,0.01692000,0.01735000,0.01623000,0.01687000,932477687.50000000,15740388.67770000,40254
1591142400000,2020-06-03 00:00:00,TRX/USDT,0.01635000,0.01698000,0.01593000,0.01691000,764202136.00000000,12639994.65981000,30738
1591056000000,2020-06-02 00:00:00,TRX/USDT,0.01707000,0.01755000,0.01550000,0.01637000,1378466762.30000000,22792187.38960200,57196
1590969600000,2020-06-01 00:00:00,TRX/USDT,0.01582000,0.01710000,0.01577000,0.01707000,1272003796.80000000,20974197.75996400,53201
1590883200000,2020-05-31 00:00:00,TRX/USDT,0.01638000,0.01723000,0.01539000,0.01582000,1576076060.80000000,26023308.82847400,71552
1590796800000,2020-05-30 00:00:00,TRX/USDT,0.01499000,0.01645000,0.01491000,0.01638000,1067640788.50000000,16871836.45491200,44143
1590710400000,2020-05-29 00:00:00,TRX/USDT,0.01513000,0.01535000,0.01491000,0.01500000,499450730.10000000,7553821.89938000,20126
1590624000000,2020-05-28 00:00:00,TRX/USDT,0.01471000,0.01518000,0.01454000,0.01514000,516948824.60000000,7668455.26420700,21486
1590537600000,2020-05-27 00:00:00,TRX/USDT,0.01457000,0.01500000,0.01443000,0.01470000,544223228.80000000,8006376.97539500,23764
1590451200000,2020-05-26 00:00:00,TRX/USDT,0.01472000,0.01476000,0.01423000,0.01458000,467500686.20000000,6789459.28252000,22475
1590364800000,2020-05-25 00:00:00,TRX/USDT,0.01421000,0.01476000,0.01406000,0.01472000,671037657.30000000,9703485.68788800,27509
1590278400000,2020-05-24 00:00:00,TRX/USDT,0.01496000,0.01531000,0.01418000,0.01421000,698411215.50000000,10339515.77188000,29071
1590192000000,2020-05-23 00:00:00,TRX/USDT,0.01484000,0.01573000,0.01482000,0.01496000,785844138.70000000,11978910.51854100,31434
1590105600000,2020-05-22 00:00:00,TRX/USDT,0.01422000,0.01509000,0.01408000,0.01484000,574051843.60000000,8384441.58862700,23234
1590019200000,2020-05-21 00:00:00,TRX/USDT,0.01499000,0.01509000,0.01383000,0.01421000,780334525.40000000,11274576.64220300,30504
1589932800000,2020-05-20 00:00:00,TRX/USDT,0.01553000,0.01555000,0.01459000,0.01500000,823277279.10000000,12460205.55656700,30972
1589846400000,2020-05-19 00:00:00,TRX/USDT,0.01537000,0.01563000,0.01504000,0.01553000,625472502.10000000,9586509.36971500,26601
1589760000000,2020-05-18 00:00:00,TRX/USDT,0.01500000,0.01559000,0.01498000,0.01537000,639177656.40000000,9777167.57909600,26659
1589673600000,2020-05-17 00:00:00,TRX/USDT,0.01497000,0.01519000,0.01491000,0.01500000,488996761.00000000,7349917.72950500,21131
1589587200000,2020-05-16 00:00:00,TRX/USDT,0.01488000,0.01513000,0.01478000,0.01497000,557205229.70000000,8348216.59890400,23432
1589500800000,2020-05-15 00:00:00,TRX/USDT,0.01526000,0.01535000,0.01456000,0.01488000,689783525.60000000,10359599.35635700,29101
1589414400000,2020-05-14 00:00:00,TRX/USDT,0.01500000,0.01538000,0.01476000,0.01527000,769420000.70000000,11649032.82023700,32135
1589328000000,2020-05-13 00:00:00,TRX/USDT,0.01455000,0.01541000,0.01449000,0.01501000,732487794.50000000,10935551.52511200,32344
1589241600000,2020-05-12 00:00:00,TRX/USDT,0.01398000,0.01500000,0.01393000,0.01455000,1077838240.00000000,15629321.56521300,42398
1589155200000,2020-05-11 00:00:00,TRX/USDT,0.01426000,0.01451000,0.01320000,0.01398000,1345749866.90000000,18784911.39627500,55447
1589068800000,2020-05-10 00:00:00,TRX/USDT,0.01609000,0.01611000,0.01284000,0.01426000,1789047015.90000000,25406687.01880800,85194
1588982400000,2020-05-09 00:00:00,TRX/USDT,0.01627000,0.01660000,0.01604000,0.01609000,692630721.80000000,11323523.64406900,30617
1588896000000,2020-05-08 00:00:00,TRX/USDT,0.01603000,0.01652000,0.01589000,0.01627000,935646951.60000000,15183073.73898900,38255
1588809600000,2020-05-07 00:00:00,TRX/USDT,0.01553000,0.01622000,0.01535000,0.01603000,1003227106.80000000,16016750.28179200,45246
1588723200000,2020-05-06 00:00:00,TRX/USDT,0.01590000,0.01627000,0.01548000,0.01554000,787004590.80000000,12573044.18831000,34853
1588636800000,2020-05-05 00:00:00,TRX/USDT,0.01622000,0.01669000,0.01564000,0.01590000,1520675923.50000000,24567017.87010000,66873
1588550400000,2020-05-04 00:00:00,TRX/USDT,0.01598000,0.01640000,0.01511000,0.01623000,1011849006.40000000,16055590.10933300,47367
1588464000000,2020-05-03 00:00:00,TRX/USDT,0.01635000,0.01661000,0.01553000,0.01599000,719802374.90000000,11596627.65821500,38649
1588377600000,2020-05-02 00:00:00,TRX/USDT,0.01581000,0.01641000,0.01567000,0.01635000,570508836.70000000,9165698.30545400,27411
1588291200000,2020-05-01 00:00:00,TRX/USDT,0.01518000,0.01638000,0.01517000,0.01581000,883077394.20000000,14045977.03522700,44857
1588204800000,2020-04-30 00:00:00,TRX/USDT,0.01623000,0.01672000,0.01493000,0.01519000,1488454256.40000000,23445790.89920600,72509
1588118400000,2020-04-29 00:00:00,TRX/USDT,0.01527000,0.01653000,0.01507000,0.01624000,1306997595.60000000,20674734.05832600,61188
1588032000000,2020-04-28 00:00:00,TRX/USDT,0.01452000,0.01536000,0.01430000,0.01528000,690799647.60000000,10310731.44681200,32099
1587945600000,2020-04-27 00:00:00,TRX/USDT,0.01427000,0.01464000,0.01414000,0.01452000,714855664.10000000,10294894.25075700,34634
1587859200000,2020-04-26 00:00:00,TRX/USDT,0.01395000,0.01430000,0.01383000,0.01426000,441731882.10000000,6212794.28990300,23316
1587772800000,2020-04-25 00:00:00,TRX/USDT,0.01392000,0.01428000,0.01330000,0.01396000,727507309.30000000,10136931.13190600,33787
1587686400000,2020-04-24 00:00:00,TRX/USDT,0.01361000,0.01433000,0.01358000,0.01392000,792195885.40000000,11125033.32043800,32377
1587600000000,2020-04-23 00:00:00,TRX/USDT,0.01298000,0.01390000,0.01278000,0.01361000,775372242.30000000,10371474.43777000,36817
1587513600000,2020-04-22 00:00:00,TRX/USDT,0.01249000,0.01315000,0.01242000,0.01298000,399365090.10000000,5127388.43195900,19871
1587427200000,2020-04-21 00:00:00,TRX/USDT,0.01240000,0.01277000,0.01229000,0.01249000,524975612.90000000,6576121.71681600,22806
1587340800000,2020-04-20 00:00:00,TRX/USDT,0.01291000,0.01318000,0.01222000,0.01240000,789595347.30000000,10048856.98466400,34129
1587254400000,2020-04-19 00:00:00,TRX/USDT,0.01340000,0.01342000,0.01277000,0.01290000,525442831.20000000,6877661.88001100,23852
1587168000000,2020-04-18 00:00:00,TRX/USDT,0.01288000,0.01356000,0.01283000,0.01339000,473900360.20000000,6253928.18779700,22848
1587081600000,2020-04-17 00:00:00,TRX/USDT,0.01303000,0.01312000,0.01272000,0.01289000,400276775.70000000,5162066.85259300,17038
1586995200000,2020-04-16 00:00:00,TRX/USDT,0.01218000,0.01325000,0.01180000,0.01302000,1053333712.50000000,13348966.80162200,42023
1586908800000,2020-04-15 00:00:00,TRX/USDT,0.01245000,0.01262000,0.01213000,0.01219000,398815357.50000000,4946283.01080600,17310
1586822400000,2020-04-14 00:00:00,TRX/USDT,0.01257000,0.01280000,0.01239000,0.01245000,407937745.50000000,5132723.79439300,18026
1586736000000,2020-04-13 00:00:00,TRX/USDT,0.01266000,0.01269000,0.01202000,0.01257000,735685993.10000000,9082555.38956000,30270
1586649600000,2020-04-12 00:00:00,TRX/USDT,0.01251000,0.01323000,0.01231000,0.01266000,548355825.90000000,7010382.37619300,22228
1586563200000,2020-04-11 00:00:00,TRX/USDT,0.01249000,0.01283000,0.01229000,0.01250000,528036725.00000000,6649596.89110800,21940
1586476800000,2020-04-10 00:00:00,TRX/USDT,0.01344000,0.01352000,0.01201000,0.01248000,838827038.30000000,10541327.06894200,34176
1586390400000,2020-04-09 00:00:00,TRX/USDT,0.01376000,0.01385000,0.01318000,0.01345000,497724341.50000000,6724894.38193600,23007
1586304000000,2020-04-08 00:00:00,TRX/USDT,0.01331000,0.01382000,0.01320000,0.01376000,714089367.50000000,9699849.82141300,27986
1586217600000,2020-04-07 00:00:00,TRX/USDT,0.01374000,0.01408000,0.01310000,0.01330000,1087937201.20000000,14876114.39236100,42666
1586131200000,2020-04-06 00:00:00,TRX/USDT,0.01258000,0.01384000,0.01256000,0.01375000,1277341392.20000000,16820604.05415400,46306
1586044800000,2020-04-05 00:00:00,TRX/USDT,0.01198000,0.01281000,0.01185000,0.01257000,1097133069.80000000,13617437.30803200,34857
1585958400000,2020-04-04 00:00:00,TRX/USDT,0.01193000,0.01223000,0.01172000,0.01197000,615093518.10000000,7332398.77204600,21179
1585872000000,2020-04-03 00:00:00,TRX/USDT,0.01195000,0.01221000,0.01174000,0.01194000,603413300.50000000,7200963.41418900,24747
1585785600000,2020-04-02 00:00:00,TRX/USDT,0.01157000,0.01258000,0.01149000,0.01196000,782637330.20000000,9331774.32212400,33174
1585699200000,2020-04-01 00:00:00,TRX/USDT,0.01158000,0.01165000,0.01113000,0.01158000,535744796.90000000,6106043.35573800,22794
1585612800000,2020-03-31 00:00:00,TRX/USDT,0.01146000,0.01177000,0.01135000,0.01157000,485594597.40000000,5600629.95599100,19252
1585526400000,2020-03-30 00:00:00,TRX/USDT,0.01066000,0.01183000,0.01063000,0.01145000,603891455.80000000,6853825.82380900,24876
1585440000000,2020-03-29 00:00:00,TRX/USDT,0.01140000,0.01145000,0.01066000,0.01066000,492938809.40000000,5443647.48582900,19552
1585353600000,2020-03-28 00:00:00,TRX/USDT,0.01120000,0.01150000,0.01072000,0.01139000,723775916.50000000,8043904.15908900,27417
1585267200000,2020-03-27 00:00:00,TRX/USDT,0.01195000,0.01210000,0.01095000,0.01121000,628892755.60000000,7322310.42395500,26294
1585180800000,2020-03-26 00:00:00,TRX/USDT,0.01138000,0.01203000,0.01125000,0.01196000,672326599.90000000,7750881.98127200,26886
1585094400000,2020-03-25 00:00:00,TRX/USDT,0.01149000,0.01180000,0.01102000,0.01139000,727462671.90000000,8272460.76922100,27483
1585008000000,2020-03-24 00:00:00,TRX/USDT,0.01136000,0.01170000,0.01113000,0.01151000,871001869.30000000,9918876.63025500,32872
1584921600000,2020-03-23 00:00:00,TRX/USDT,0.01028000,0.01153000,0.01007000,0.01137000,883898512.30000000,9595247.23065800,36152
1584835200000,2020-03-22 00:00:00,TRX/USDT,0.01124000,0.01163000,0.01016000,0.01030000,694215725.60000000,7547170.50373200,29558
1584748800000,2020-03-21 00:00:00,TRX/USDT,0.01127000,0.01165000,0.01065000,0.01123000,905427179.00000000,10099591.00857300,42363
1584662400000,2020-03-20 00:00:00,TRX/USDT,0.01162000,0.01277000,0.01022000,0.01127000,1430543872.60000000,16655084.16655700,69153
1584576000000,2020-03-19 00:00:00,TRX/USDT,0.01023000,0.01220000,0.01007000,0.01163000,1231609708.30000000,13641444.38357000,58355
1584489600000,2020-03-18 00:00:00,TRX/USDT,0.01001000,0.01025000,0.00960000,0.01022000,711959803.50000000,7103990.98955000,33472
1584403200000,2020-03-17 00:00:00,TRX/USDT,0.00962000,0.01036000,0.00947000,0.01002000,926080810.50000000,9297284.72885900,41022
1584316800000,2020-03-16 00:00:00,TRX/USDT,0.01026000,0.01036000,0.00851000,0.00961000,1640653245.50000000,15292017.21949400,77736
1584230400000,2020-03-15 00:00:00,TRX/USDT,0.00972000,0.01111000,0.00960000,0.01026000,979403292.80000000,9970070.91280000,49131
1584144000000,2020-03-14 00:00:00,TRX/USDT,0.01028000,0.01057000,0.00954000,0.00973000,1167094658.70000000,11797356.92213300,57614
1584057600000,2020-03-13 00:00:00,TRX/USDT,0.00841000,0.01093000,0.00684000,0.01029000,5093172940.40000000,47611145.26076300,261494
1583971200000,2020-03-12 00:00:00,TRX/USDT,0.01490000,0.01495000,0.00805000,0.00841000,3212166926.30000000,34527752.43779300,170275
1583884800000,2020-03-11 00:00:00,TRX/USDT,0.01509000,0.01529000,0.01411000,0.01489000,601301901.10000000,8872974.40681900,36002
1583798400000,2020-03-10 00:00:00,TRX/USDT,0.01503000,0.01536000,0.01461000,0.01508000,643206840.20000000,9655313.43274700,31117
1583712000000,2020-03-09 00:00:00,TRX/USDT,0.01465000,0.01534000,0.01402000,0.01504000,1312390184.70000000,19237715.83009700,65435
1583625600000,2020-03-08 00:00:00,TRX/USDT,0.01699000,0.01699000,0.01443000,0.01465000,1126909244.50000000,17888952.98506900,63851
1583539200000,2020-03-07 00:00:00,TRX/USDT,0.01834000,0.01836000,0.01643000,0.01699000,742721433.80000000,12951350.55432400,47422
1583452800000,2020-03-06 00:00:00,TRX/USDT,0.01789000,0.01838000,0.01785000,0.01833000,487472127.80000000,8849909.14478100,31458
1583366400000,2020-03-05 00:00:00,TRX/USDT,0.01775000,0.01834000,0.01773000,0.01789000,884641939.20000000,15996501.04874500,47990
1583280000000,2020-03-04 00:00:00,TRX/USDT,0.01722000,0.01783000,0.01699000,0.01774000,622143058.60000000,10810100.54025900,34991
1583193600000,2020-03-03 00:00:00,TRX/USDT,0.01760000,0.01760000,0.01688000,0.01723000,636342338.60000000,10991434.21276900,38645
1583107200000,2020-03-02 00:00:00,TRX/USDT,0.01643000,0.01785000,0.01638000,0.01759000,770327372.00000000,13226158.51166700,44213
1583020800000,2020-03-01 00:00:00,TRX/USDT,0.01647000,0.01711000,0.01611000,0.01643000,625702401.10000000,10398500.63567900,37427
1582934400000,2020-02-29 00:00:00,TRX/USDT,0.01710000,0.01742000,0.01645000,0.01648000,625004760.10000000,10579216.67721700,38765
1582848000000,2020-02-28 00:00:00,TRX/USDT,0.01701000,0.01740000,0.01607000,0.01710000,872755611.50000000,14594059.52974200,51982
1582761600000,2020-02-27 00:00:00,TRX/USDT,0.01636000,0.01758000,0.01583000,0.01701000,1193160713.10000000,20164049.43200100,67916
1582675200000,2020-02-26 00:00:00,TRX/USDT,0.01891000,0.01920000,0.01558000,0.01636000,2179337891.10000000,37090746.89973000,116436
1582588800000,2020-02-25 00:00:00,TRX/USDT,0.01987000,0.01996000,0.01868000,0.01891000,1034176708.80000000,19967457.82820600,61001
1582502400000,2020-02-24 00:00:00,TRX/USDT,0.02133000,0.02136000,0.01914000,0.01988000,987515851.40000000,20023401.66234400,63289
1582416000000,2020-02-23 00:00:00,TRX/USDT,0.02002000,0.02142000,0.02000000,0.02133000,707531031.30000000,14707471.70117400,48992
1582329600000,2020-02-22 00:00:00,TRX/USDT,0.02016000,0.02028000,0.01965000,0.02002000,566580345.90000000,11319400.64193000,39667
1582243200000,2020-02-21 00:00:00,TRX/USDT,0.01979000,0.02057000,0.01961000,0.02016000,907403544.90000000,18239202.43485900,57361
1582156800000,2020-02-20 00:00:00,TRX/USDT,0.02017000,0.02057000,0.01880000,0.01980000,1347837675.30000000,26655957.30997400,83366
1582070400000,2020-02-19 00:00:00,TRX/USDT,0.02262000,0.02289000,0.01950000,0.02020000,1206968818.40000000,25947223.17279400,73623
1581984000000,2020-02-18 00:00:00,TRX/USDT,0.02179000,0.02296000,0.02045000,0.02262000,1746752067.60000000,37939685.35851300,87584
1581897600000,2020-02-17 00:00:00,TRX/USDT,0.02224000,0.02250000,0.02005000,0.02179000,1933778422.90000000,40773924.22850500,124088
1581811200000,2020-02-16 00:00:00,TRX/USDT,0.02362000,0.02477000,0.02008000,0.02223000,2358512828.70000000,52846233.77422700,157344
1581724800000,2020-02-15 00:00:00,TRX/USDT,0.02637000,0.02660000,0.02274000,0.02364000,1846870061.50000000,45773852.39734400,124843
1581638400000,2020-02-14 00:00:00,TRX/USDT,0.02392000,0.02692000,0.02370000,0.02639000,1879334030.40000000,48031119.27147300,128709
1581552000000,2020-02-13 00:00:00,TRX/USDT,0.02392000,0.02587000,0.02226000,0.02391000,2294028267.80000000,55549907.90173800,151949
1581465600000,2020-02-12 00:00:00,TRX/USDT,0.02273000,0.02428000,0.02273000,0.02393000,1235816650.30000000,29241134.16429600,78774
1581379200000,2020-02-11 00:00:00,TRX/USDT,0.02215000,0.02300000,0.02143000,0.02272000,916278325.30000000,20318770.67370600,53076
1581292800000,2020-02-10 00:00:00,TRX/USDT,0.02208000,0.02245000,0.02088000,0.02216000,1003603855.60000000,21795113.43468200,56344
1581206400000,2020-02-09 00:00:00,TRX/USDT,0.02179000,0.02272000,0.02131000,0.02206000,872889180.30000000,19264851.20712900,51201
1581120000000,2020-02-08 00:00:00,TRX/USDT,0.02204000,0.02249000,0.02025000,0.02179000,1233418242.50000000,26728052.70507100,79188
1581033600000,2020-02-07 00:00:00,TRX/USDT,0.02270000,0.02385000,0.02123000,0.02204000,1907737719.50000000,43038085.34159000,110470
1580947200000,2020-02-06 00:00:00,TRX/USDT,0.02076000,0.02350000,0.01985000,0.02271000,2709398463.60000000,59653589.09376100,162886
1580860800000,2020-02-05 00:00:00,TRX/USDT,0.01926000,0.02083000,0.01922000,0.02076000,1388539126.50000000,27791737.28365000,74006
1580774400000,2020-02-04 00:00:00,TRX/USDT,0.01919000,0.01952000,0.01841000,0.01925000,985113744.90000000,18699919.99418300,53626
1580688000000,2020-02-03 00:00:00,TRX/USDT,0.01909000,0.01972000,0.01884000,0.01920000,964252905.90000000,18495836.34007100,54892
1580601600000,2020-02-02 00:00:00,TRX/USDT,0.01907000,0.01987000,0.01853000,0.01909000,1269537376.70000000,24531316.32347700,69424
1580515200000,2020-02-01 00:00:00,TRX/USDT,0.01866000,0.01911000,0.01837000,0.01907000,769852434.00000000,14465238.15849600,44009
1580428800000,2020-01-31 00:00:00,TRX/USDT,0.01950000,0.01981000,0.01814000,0.01867000,1340769811.40000000,25239669.25996100,83836
1580342400000,2020-01-30 00:00:00,TRX/USDT,0.01864000,0.01983000,0.01780000,0.01950000,1290335193.90000000,24249053.78954700,72513
1580256000000,2020-01-29 00:00:00,TRX/USDT,0.01861000,0.01980000,0.01848000,0.01866000,1492650059.70000000,28389541.79519400,82710
1580169600000,2020-01-28 00:00:00,TRX/USDT,0.01713000,0.01899000,0.01712000,0.01860000,1918311363.30000000,34732958.31496700,106912
1580083200000,2020-01-27 00:00:00,TRX/USDT,0.01685000,0.01731000,0.01674000,0.01713000,854468669.20000000,14591017.95537900,43796
1579996800000,2020-01-26 00:00:00,TRX/USDT,0.01612000,0.01688000,0.01602000,0.01684000,736682258.80000000,12147919.64364000,37945
1579910400000,2020-01-25 00:00:00,TRX/USDT,0.01638000,0.01640000,0.01594000,0.01613000,426377061.20000000,6881596.41425800,27843
1579824000000,2020-01-24 00:00:00,TRX/USDT,0.01627000,0.01663000,0.01565000,0.01639000,649429122.80000000,10504240.69500100,40664
1579737600000,2020-01-23 00:00:00,TRX/USDT,0.01743000,0.01745000,0.01593000,0.01628000,775978855.50000000,12807731.38572200,45892
1579651200000,2020-01-22 00:00:00,TRX/USDT,0.01733000,0.01754000,0.01705000,0.01743000,475911554.90000000,8224836.77352000,34747
1579564800000,2020-01-21 00:00:00,TRX/USDT,0.01661000,0.01737000,0.01651000,0.01732000,634150240.50000000,10791510.85470000,43061
1579478400000,2020-01-20 00:00:00,TRX/USDT,0.01665000,0.01677000,0.01611000,0.01661000,533654324.20000000,8817068.84651600,40313
1579392000000,2020-01-19 00:00:00,TRX/USDT,0.01767000,0.01812000,0.01600000,0.01665000,1137962952.50000000,19292752.55228200,83642
1579305600000,2020-01-18 00:00:00,TRX/USDT,0.01757000,0.01818000,0.01719000,0.01766000,825434145.00000000,14584091.12843200,59886
1579219200000,2020-01-17 00:00:00,TRX/USDT,0.01734000,0.01814000,0.01692000,0.01758000,1322734377.10000000,23234048.33216600,115595
1579132800000,2020-01-16 00:00:00,TRX/USDT,0.01730000,0.01746000,0.01606000,0.01734000,1095424710.50000000,18282354.93389400,82119
1579046400000,2020-01-15 00:00:00,TRX/USDT,0.01676000,0.01824000,0.01609000,0.01729000,1724069081.50000000,29786951.90660500,125581
1578960000000,2020-01-14 00:00:00,TRX/USDT,0.01464000,0.01722000,0.01463000,0.01677000,2057816124.20000000,32434861.29902900,95500
1578873600000,2020-01-13 00:00:00,TRX/USDT,0.01504000,0.01509000,0.01454000,0.01464000,822171645.90000000,12084987.95618900,22781
1578787200000,2020-01-12 00:00:00,TRX/USDT,0.01460000,0.01510000,0.01441000,0.01503000,873939962.30000000,12946486.85788700,31936
1578700800000,2020-01-11 00:00:00,TRX/USDT,0.01469000,0.01508000,0.01447000,0.01460000,1485156856.10000000,21888218.64845500,42955
1578614400000,2020-01-10 00:00:00,TRX/USDT,0.01399000,0.01486000,0.01365000,0.01469000,1307533772.80000000,18629531.94492800,45973
1578528000000,2020-01-09 00:00:00,TRX/USDT,0.01402000,0.01413000,0.01374000,0.01398000,789247544.50000000,10984436.48446400,24617
1578441600000,2020-01-08 00:00:00,TRX/USDT,0.01434000,0.01466000,0.01380000,0.01402000,1659716356.40000000,23721223.04593400,50241
1578355200000,2020-01-07 00:00:00,TRX/USDT,0.01471000,0.01483000,0.01406000,0.01434000,1597105399.00000000,23109296.28499100,49216
1578268800000,2020-01-06 00:00:00,TRX/USDT,0.01353000,0.01473000,0.01349000,0.01472000,1965216042.50000000,27741221.19345600,45158
1578182400000,2020-01-05 00:00:00,TRX/USDT,0.01345000,0.01387000,0.01343000,0.01353000,1332595241.30000000,18211266.58171300,26480
1578096000000,2020-01-04 00:00:00,TRX/USDT,0.01344000,0.01350000,0.01323000,0.01344000,986385998.90000000,13201384.52855100,18354
1578009600000,2020-01-03 00:00:00,TRX/USDT,0.01285000,0.01355000,0.01269000,0.01344000,2395033418.90000000,31799411.88301300,35629
