unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT,tradecount
1593993600000,2020-07-06 00:00:00,ETC/USDT,5.64980000,6.19380000,5.64570000,6.10470000,1766297.26000000,10405474.67117200,37906
1593907200000,2020-07-05 00:00:00,ETC/USDT,5.69940000,5.71790000,5.51200000,5.64980000,928926.17000000,5232072.71155200,21523
1593820800000,2020-07-04 00:00:00,ETC/USDT,5.64770000,5.75000000,5.63230000,5.69770000,685080.04000000,3894932.68365400,16776
1593734400000,2020-07-03 00:00:00,ETC/USDT,5.63980000,5.73110000,5.59770000,5.64830000,886411.60000000,5025975.89083700,17947
1593648000000,2020-07-02 00:00:00,ETC/USDT,5.71040000,5.78610000,5.53710000,5.64080000,1340494.35000000,7599308.00507200,27102
1593561600000,2020-07-01 00:00:00,ETC/USDT,5.72780000,5.78330000,5.61760000,5.70950000,939549.23000000,5364063.69987100,20805
1593475200000,2020-06-30 00:00:00,ETC/USDT,5.82930000,5.85210000,5.67620000,5.72840000,599062.53000000,3443916.50399100,15394
1593388800000,2020-06-29 00:00:00,ETC/USDT,5.75110000,5.89360000,5.72620000,5.82530000,1466128.50000000,8501817.82753000,27684
1593302400000,2020-06-28 00:00:00,ETC/USDT,5.58800000,5.83550000,5.55790000,5.75110000,800176.42000000,4570293.04770700,17621
1593216000000,2020-06-27 00:00:00,ETC/USDT,6.04450000,6.05860000,5.29120000,5.58900000,2050691.22000000,11710040.67095800,38195
1593129600000,2020-06-26 00:00:00,ETC/USDT,6.15410000,6.17030000,6.00060000,6.04400000,864324.74000000,5249160.89764900,20739
1593043200000,2020-06-25 00:00:00,ETC/USDT,6.22030000,6.25450000,6.03980000,6.15340000,619337.72000000,3813268.92040100,15718
1592956800000,2020-06-24 00:00:00,ETC/USDT,6.37160000,6.52030000,6.13050000,6.22280000,1270530.83000000,8031432.22792600,26866
1592870400000,2020-06-23 00:00:00,ETC/USDT,6.37430000,6.43680000,6.28570000,6.37350000,723522.84000000,4607545.12710000,18141
1592784000000,2020-06-22 00:00:00,ETC/USDT,6.21320000,6.41100000,6.19800000,6.37450000,856720.99000000,5421491.31512800,21062
1592697600000,2020-06-21 00:00:00,ETC/USDT,6.26320000,6.27830000,6.17540000,6.21250000,478546.53000000,2981353.76446000,13895
1592611200000,2020-06-20 00:00:00,ETC/USDT,6.33680000,6.36740000,6.15720000,6.26190000,1009125.01000000,6322270.54030200,21113
1592524800000,2020-06-19 00:00:00,ETC/USDT,6.20870000,6.42130000,6.14340000,6.34060000,1469088.19000000,9246056.59724600,34321
1592438400000,2020-06-18 00:00:00,ETC/USDT,6.28360000,6.29210000,6.09630000,6.20850000,699279.88000000,4338643.07111800,18328
1592352000000,2020-06-17 00:00:00,ETC/USDT,6.25380000,6.37520000,6.14050000,6.28230000,961451.45000000,6024371.61072600,20934
1592265600000,2020-06-16 00:00:00,ETC/USDT,6.24140000,6.30660000,6.17030000,6.25270000,740100.18000000,4618287.04091300,17797
1592179200000,2020-06-15 00:00:00,ETC/USDT,6.31650000,6.31930000,5.98000000,6.24140000,1174833.24000000,7231195.65493900,25854
1592092800000,2020-06-14 00:00:00,ETC/USDT,6.49370000,6.49580000,6.24210000,6.31650000,546649.46000000,3485255.07759300,14714
1592006400000,2020-06-13 00:00:00,ETC/USDT,6.40470000,6.51000000,6.33340000,6.49230000,605631.00000000,3885582.56310000,14998
1591920000000,2020-06-12 00:00:00,ETC/USDT,6.26050000,6.49780000,6.20940000,6.40480000,982601.11000000,6282361.27970000,21038
1591833600000,2020-06-11 00:00:00,ETC/USDT,6.80880000,6.83290000,6.04570000,6.26400000,1539494.39000000,9953813.59243800,36278
1591747200000,2020-06-10 00:00:00,ETC/USDT,6.78110000,6.83450000,6.70180000,6.80840000,682301.33000000,4623291.64026900,17363
1591660800000,2020-06-09 00:00:00,ETC/USDT,6.90050000,6.93160000,6.70900000,6.78260000,674949.52000000,4590151.79336000,17077
1591574400000,2020-06-08 00:00:00,ETC/USDT,6.83360000,6.93340000,6.73230000,6.90040000,810045.22000000,5521645.95697000,23058
1591488000000,2020-06-07 00:00:00,ETC/USDT,6.86150000,6.88910000,6.61660000,6.83260000,935207.74000000,6341203.05414300,28103
1591401600000,2020-06-06 00:00:00,ETC/USDT,6.83940000,6.91250000,6.78000000,6.86200000,737185.65000000,5051722.63220900,20956
1591315200000,2020-06-05 00:00:00,ETC/USDT,6.91280000,6.96810000,6.77740000,6.84360000,1128745.49000000,7770289.85319600,33112
1591228800000,2020-06-04 00:00:00,ETC/USDT,6.94250000,7.04170000,6.77430000,6.91520000,1520356.78000000,10527289.65774000,42221
1591142400000,2020-06-03 00:00:00,ETC/USDT,6.97830000,7.01310000,6.78760000,6.94130000,1247535.52000000,8626919.48462000,33636
1591056000000,2020-06-02 00:00:00,ETC/USDT,7.20160000,7.31950000,6.63460000,6.97810000,2544360.71000000,17996451.86084500,61804
1590969600000,2020-06-01 00:00:00,ETC/USDT,6.93880000,7.25460000,6.85600000,7.20450000,2338204.77000000,16463493.29866800,54795
1590883200000,2020-05-31 00:00:00,ETC/USDT,7.49370000,7.49570000,6.60160000,6.93880000,2547679.94000000,18228795.64163500,59022
1590796800000,2020-05-30 00:00:00,ETC/USDT,7.22780000,7.58030000,7.10000000,7.49280000,2126573.16000000,15603811.57629600,44680
1590710400000,2020-05-29 00:00:00,ETC/USDT,6.86160000,7.30940000,6.85920000,7.22540000,2920138.89000000,20802075.37925200,47853
1590624000000,2020-05-28 00:00:00,ETC/USDT,6.77560000,6.88300000,6.67680000,6.86090000,1426801.78000000,9657858.85161100,24607
1590537600000,2020-05-27 00:00:00,ETC/USDT,6.70960000,6.83580000,6.66860000,6.77570000,1471372.26000000,9917742.45271200,23698
1590451200000,2020-05-26 00:00:00,ETC/USDT,6.80540000,6.83370000,6.53650000,6.70800000,1614681.94000000,10813868.76510100,26237
1590364800000,2020-05-25 00:00:00,ETC/USDT,6.57520000,6.91470000,6.50300000,6.80670000,2009118.31000000,13594081.26696900,34563
1590278400000,2020-05-24 00:00:00,ETC/USDT,6.55740000,6.78900000,6.49030000,6.58190000,2411930.46000000,16076166.88514200,36796
1590192000000,2020-05-23 00:00:00,ETC/USDT,6.46230000,6.63320000,6.38000000,6.55750000,1310470.19000000,8512609.52838300,20957
1590105600000,2020-05-22 00:00:00,ETC/USDT,6.12640000,6.61530000,6.08030000,6.46320000,1827464.75000000,11630638.16878600,28597
1590019200000,2020-05-21 00:00:00,ETC/USDT,6.45160000,6.53120000,5.92820000,6.12550000,1870498.06000000,11647917.93391300,30768
1589932800000,2020-05-20 00:00:00,ETC/USDT,6.66650000,6.68500000,6.26370000,6.45130000,1538154.11000000,10040363.24769600,25702
1589846400000,2020-05-19 00:00:00,ETC/USDT,6.70890000,6.73420000,6.54950000,6.67120000,1195498.16000000,7938532.08050600,20137
1589760000000,2020-05-18 00:00:00,ETC/USDT,6.66180000,6.92000000,6.58230000,6.71200000,1743266.14000000,11760450.05361000,29090
1589673600000,2020-05-17 00:00:00,ETC/USDT,6.68840000,6.78680000,6.50000000,6.65750000,1597018.26000000,10663573.14919600,26918
1589587200000,2020-05-16 00:00:00,ETC/USDT,6.50260000,6.85700000,6.43450000,6.69380000,3804691.76000000,25571271.68768200,58983
1589500800000,2020-05-15 00:00:00,ETC/USDT,6.27790000,6.70260000,6.10130000,6.50110000,3380544.95000000,21783294.16425700,52463
1589414400000,2020-05-14 00:00:00,ETC/USDT,6.21450000,6.36770000,6.08000000,6.27790000,2040097.00000000,12752798.15826500,33404
1589328000000,2020-05-13 00:00:00,ETC/USDT,6.08400000,6.29090000,6.00210000,6.21450000,1554771.80000000,9574878.50620100,25697
1589241600000,2020-05-12 00:00:00,ETC/USDT,6.01470000,6.22710000,5.88700000,6.08880000,1871247.76000000,11387090.66159300,30137
1589155200000,2020-05-11 00:00:00,ETC/USDT,6.18790000,6.32440000,5.60000000,6.01650000,3433222.19000000,20696855.67492800,58542
1589068800000,2020-05-10 00:00:00,ETC/USDT,7.05780000,7.06550000,5.53270000,6.19090000,6505711.89000000,39988048.76245400,120276
1588982400000,2020-05-09 00:00:00,ETC/USDT,7.14530000,7.26300000,7.00000000,7.05440000,1533992.13000000,10972640.43494100,29872
1588896000000,2020-05-08 00:00:00,ETC/USDT,7.09600000,7.31760000,6.93300000,7.14450000,1874996.95000000,13388380.74969600,36571
1588809600000,2020-05-07 00:00:00,ETC/USDT,6.83520000,7.22620000,6.78090000,7.09000000,2412697.21000000,16923810.58768200,47353
1588723200000,2020-05-06 00:00:00,ETC/USDT,7.19110000,7.33440000,6.79140000,6.83790000,2109888.25000000,15105171.74235500,45527
1588636800000,2020-05-05 00:00:00,ETC/USDT,7.21270000,7.48570000,6.99770000,7.19050000,3172857.62000000,23032700.78333400,58402
1588550400000,2020-05-04 00:00:00,ETC/USDT,7.20920000,7.35810000,6.63850000,7.21400000,4163401.10000000,29248892.66318300,76235
1588464000000,2020-05-03 00:00:00,ETC/USDT,7.47420000,7.62940000,7.01920000,7.20770000,4745207.26000000,34764847.73463200,91116
1588377600000,2020-05-02 00:00:00,ETC/USDT,6.64910000,7.62330000,6.56070000,7.47190000,4584273.89000000,32789496.49687600,101274
1588291200000,2020-05-01 00:00:00,ETC/USDT,6.44020000,6.69730000,6.43400000,6.64700000,1902739.36000000,12549343.30935500,42973
1588204800000,2020-04-30 00:00:00,ETC/USDT,6.74500000,6.99980000,6.29080000,6.44180000,3270923.59000000,21760248.99401100,70810
1588118400000,2020-04-29 00:00:00,ETC/USDT,6.14230000,6.90000000,6.12470000,6.74330000,4105988.78000000,26745721.10709600,73348
1588032000000,2020-04-28 00:00:00,ETC/USDT,6.10090000,6.17290000,5.95200000,6.14230000,1498521.84000000,9094446.50207400,27978
1587945600000,2020-04-27 00:00:00,ETC/USDT,6.21580000,6.27510000,5.93010000,6.10300000,2844079.99000000,17321720.37667700,46488
1587859200000,2020-04-26 00:00:00,ETC/USDT,5.74850000,6.24980000,5.72130000,6.21590000,3315421.98000000,19922085.84072900,61123
1587772800000,2020-04-25 00:00:00,ETC/USDT,5.59450000,5.86100000,5.53190000,5.75000000,1511962.61000000,8630543.05719100,30542
1587686400000,2020-04-24 00:00:00,ETC/USDT,5.59940000,5.70300000,5.51850000,5.59310000,1669154.97000000,9372007.17054300,27832
1587600000000,2020-04-23 00:00:00,ETC/USDT,5.38770000,5.78510000,5.29110000,5.60280000,2053600.59000000,11411882.54501800,33753
1587513600000,2020-04-22 00:00:00,ETC/USDT,5.19930000,5.45500000,5.15440000,5.38670000,1143155.80000000,6079343.76424000,19853
1587427200000,2020-04-21 00:00:00,ETC/USDT,5.22090000,5.30420000,5.11510000,5.19930000,1519922.63000000,7921382.11329600,29092
1587340800000,2020-04-20 00:00:00,ETC/USDT,5.47870000,5.60770000,5.15320000,5.22490000,1860759.24000000,10053323.66833600,35073
1587254400000,2020-04-19 00:00:00,ETC/USDT,5.65810000,5.71230000,5.40260000,5.47960000,1458697.80000000,8084908.51738300,25810
1587168000000,2020-04-18 00:00:00,ETC/USDT,5.37020000,5.68000000,5.36870000,5.65730000,1498919.77000000,8309341.21873700,27522
1587081600000,2020-04-17 00:00:00,ETC/USDT,5.47630000,5.49830000,5.32470000,5.37070000,1110844.38000000,6002616.32849200,22448
1586995200000,2020-04-16 00:00:00,ETC/USDT,5.10070000,5.56360000,4.86040000,5.47550000,2783549.34000000,14609016.37126500,48239
1586908800000,2020-04-15 00:00:00,ETC/USDT,5.24340000,5.36150000,5.07750000,5.10020000,1160189.25000000,6079019.51373100,24216
1586822400000,2020-04-14 00:00:00,ETC/USDT,5.18290000,5.34990000,5.09990000,5.24490000,1495659.14000000,7837188.51380000,30347
1586736000000,2020-04-13 00:00:00,ETC/USDT,5.31260000,5.31590000,5.02880000,5.18050000,1969690.62000000,10079287.80943800,37387
1586649600000,2020-04-12 00:00:00,ETC/USDT,5.27780000,5.48790000,5.17030000,5.31450000,1497010.67000000,7996354.03611100,27433
1586563200000,2020-04-11 00:00:00,ETC/USDT,5.24990000,5.40000000,5.12580000,5.28040000,1689494.28000000,8896581.36277400,30146
1586476800000,2020-04-10 00:00:00,ETC/USDT,5.88330000,5.91410000,5.06910000,5.24780000,2994030.31000000,16204364.68610400,49863
1586390400000,2020-04-09 00:00:00,ETC/USDT,5.82720000,5.96800000,5.55000000,5.88930000,2254821.70000000,13040194.00910200,39431
1586304000000,2020-04-08 00:00:00,ETC/USDT,5.47260000,5.91000000,5.40000000,5.82560000,3150588.43000000,17986940.94299300,55360
1586217600000,2020-04-07 00:00:00,ETC/USDT,5.62230000,5.82500000,5.37650000,5.47490000,2660110.32000000,14969667.48022500,48897
1586131200000,2020-04-06 00:00:00,ETC/USDT,5.02810000,5.62630000,5.02580000,5.61970000,2882987.93000000,15371625.22371800,49330
1586044800000,2020-04-05 00:00:00,ETC/USDT,5.14930000,5.18370000,4.92210000,5.02960000,1294634.84000000,6553291.96804500,23397
1585958400000,2020-04-04 00:00:00,ETC/USDT,5.11630000,5.24360000,5.04290000,5.14740000,1502218.31000000,7697372.98543300,27630
1585872000000,2020-04-03 00:00:00,ETC/USDT,5.09490000,5.23870000,4.99020000,5.11640000,1921122.83000000,9859938.27029600,32410
1585785600000,2020-04-02 00:00:00,ETC/USDT,5.02790000,5.34840000,4.96700000,5.09570000,2846603.99000000,14526982.90810600,40459
1585699200000,2020-04-01 00:00:00,ETC/USDT,4.93740000,5.05000000,4.78160000,5.02540000,2837655.42000000,13978891.78681500,38790
1585612800000,2020-03-31 00:00:00,ETC/USDT,4.95330000,5.01620000,4.85800000,4.93410000,1600667.20000000,7892015.93515600,23388
1585526400000,2020-03-30 00:00:00,ETC/USDT,4.80990000,5.05500000,4.79930000,4.95290000,2323159.39000000,11471458.52071400,36748
1585440000000,2020-03-29 00:00:00,ETC/USDT,4.81410000,5.06300000,4.77370000,4.81260000,2094673.65000000,10296389.02609300,30758
1585353600000,2020-03-28 00:00:00,ETC/USDT,4.91760000,4.91760000,4.62120000,4.81330000,2283731.32000000,10908274.64990400,36133
1585267200000,2020-03-27 00:00:00,ETC/USDT,5.09680000,5.20330000,4.83000000,4.92090000,2000610.24000000,10173966.43913000,32984
1585180800000,2020-03-26 00:00:00,ETC/USDT,5.02000000,5.11530000,4.90930000,5.09680000,1969015.47000000,9854194.73592300,38455
1585094400000,2020-03-25 00:00:00,ETC/USDT,5.06370000,5.27250000,4.89810000,5.01810000,3971608.96000000,20154569.06995400,75410
1585008000000,2020-03-24 00:00:00,ETC/USDT,4.97010000,5.20000000,4.86360000,5.06570000,3588730.93000000,18053985.10026500,64441
1584921600000,2020-03-23 00:00:00,ETC/USDT,4.59210000,5.08120000,4.51290000,4.96690000,3917425.63000000,18956731.93648200,64867
1584835200000,2020-03-22 00:00:00,ETC/USDT,5.00590000,5.23710000,4.53610000,4.59350000,5066867.87000000,24515151.76595300,79572
1584748800000,2020-03-21 00:00:00,ETC/USDT,4.89130000,5.14970000,4.66840000,5.00800000,3120870.87000000,15363321.92690900,57043
1584662400000,2020-03-20 00:00:00,ETC/USDT,5.04110000,5.53700000,4.52270000,4.88690000,5478703.05000000,27932892.70356000,104057
1584576000000,2020-03-19 00:00:00,ETC/USDT,4.60470000,5.28680000,4.47350000,5.04030000,4294046.97000000,20981453.59485100,76050
1584489600000,2020-03-18 00:00:00,ETC/USDT,4.60520000,4.66940000,4.31790000,4.60390000,2950337.06000000,13317556.29784400,57007
1584403200000,2020-03-17 00:00:00,ETC/USDT,4.49550000,5.00000000,4.37080000,4.60470000,5828053.51000000,27191326.82766100,91661
1584316800000,2020-03-16 00:00:00,ETC/USDT,5.04270000,5.05080000,4.04530000,4.49870000,8068832.27000000,35726079.22930500,122835
1584230400000,2020-03-15 00:00:00,ETC/USDT,4.58620000,5.29630000,4.53730000,5.04840000,4073907.86000000,20071292.25477700,73429
1584144000000,2020-03-14 00:00:00,ETC/USDT,4.84310000,4.90850000,4.48200000,4.58980000,4844597.89000000,22770757.63072400,91788
1584057600000,2020-03-13 00:00:00,ETC/USDT,3.71680000,5.30600000,3.07260000,4.84320000,12608546.22000000,53410008.88523300,225244
1583971200000,2020-03-12 00:00:00,ETC/USDT,6.59660000,6.61670000,3.59540000,3.71680000,10286772.98000000,50299245.05086000,203369
1583884800000,2020-03-11 00:00:00,ETC/USDT,6.82360000,6.88790000,6.10130000,6.59220000,3958747.16000000,25885938.25764000,91952
1583798400000,2020-03-10 00:00:00,ETC/USDT,6.93020000,6.96470000,6.61230000,6.82850000,3143822.40000000,21373287.84024600,77235
1583712000000,2020-03-09 00:00:00,ETC/USDT,6.44290000,7.04560000,6.37320000,6.93020000,7338011.54000000,49090532.27831200,128195
1583625600000,2020-03-08 00:00:00,ETC/USDT,7.80360000,7.80360000,6.22830000,6.44420000,4635764.11000000,32108415.06734800,92958
1583539200000,2020-03-07 00:00:00,ETC/USDT,8.21920000,8.22390000,7.74370000,7.80170000,1892352.11000000,15114103.38957100,42262
1583452800000,2020-03-06 00:00:00,ETC/USDT,8.17500000,8.31200000,7.87120000,8.21890000,2123489.33000000,17285008.49754200,50719
1583366400000,2020-03-05 00:00:00,ETC/USDT,7.93800000,8.44700000,7.93800000,8.17480000,2885865.82000000,23565305.19915100,72085
1583280000000,2020-03-04 00:00:00,ETC/USDT,8.47800000,8.52610000,7.61000000,7.93810000,3470789.53000000,27935507.42054500,85784
1583193600000,2020-03-03 00:00:00,ETC/USDT,8.45630000,8.63480000,8.10460000,8.47820000,4053136.67000000,33752541.22314100,89826
1583107200000,2020-03-02 00:00:00,ETC/USDT,7.73790000,8.66290000,7.69260000,8.45600000,4372343.71000000,35953337.90426100,89736
1583020800000,2020-03-01 00:00:00,ETC/USDT,7.34850000,7.92560000,7.34810000,7.73460000,3679595.05000000,28265319.11104500,81103
1582934400000,2020-02-29 00:00:00,ETC/USDT,7.45140000,7.66590000,7.33000000,7.35400000,2263216.20000000,16894519.17555500,55682
1582848000000,2020-02-28 00:00:00,ETC/USDT,7.71390000,7.84300000,7.17660000,7.45290000,4138317.28000000,30941717.19847600,95054
1582761600000,2020-02-27 00:00:00,ETC/USDT,7.68320000,8.07270000,7.32080000,7.71660000,4814952.58000000,37188715.99098600,114292
1582675200000,2020-02-26 00:00:00,ETC/USDT,9.17330000,9.35580000,7.27000000,7.68230000,7205349.06000000,58703813.39891700,181019
1582588800000,2020-02-25 00:00:00,ETC/USDT,9.35140000,9.46540000,8.92000000,9.17420000,2310554.59000000,21186824.36374200,69236
1582502400000,2020-02-24 00:00:00,ETC/USDT,9.74390000,9.78000000,8.98680000,9.34810000,2602786.04000000,24328690.05927400,71972
1582416000000,2020-02-23 00:00:00,ETC/USDT,9.48680000,9.98000000,9.45530000,9.74390000,2386262.30000000,23175054.14212800,62588
1582329600000,2020-02-22 00:00:00,ETC/USDT,9.42670000,9.73630000,9.28680000,9.49580000,2510552.67000000,23866620.91298600,66071
1582243200000,2020-02-21 00:00:00,ETC/USDT,8.88240000,9.88000000,8.77710000,9.41570000,4118156.70000000,38782468.18502200,111894
1582156800000,2020-02-20 00:00:00,ETC/USDT,8.81150000,9.05450000,8.32840000,8.87020000,3797612.17000000,33199910.39091000,117194
1582070400000,2020-02-19 00:00:00,ETC/USDT,9.86310000,9.87000000,8.65000000,8.81300000,3017740.67000000,28219911.81122900,97884
1581984000000,2020-02-18 00:00:00,ETC/USDT,9.68310000,9.99900000,9.15000000,9.86290000,4002950.69000000,38350494.01839800,104473
1581897600000,2020-02-17 00:00:00,ETC/USDT,9.56200000,9.90510000,8.66430000,9.67920000,7207884.57000000,66469775.70741400,171210
1581811200000,2020-02-16 00:00:00,ETC/USDT,10.39430000,10.66740000,8.85150000,9.56370000,7096045.59000000,69443956.70811700,190274
1581724800000,2020-02-15 00:00:00,ETC/USDT,12.00660000,12.06120000,9.76000000,10.40660000,5956360.84000000,64131408.16983800,168170
1581638400000,2020-02-14 00:00:00,ETC/USDT,12.04950000,12.07420000,11.67070000,12.00940000,2153356.85000000,25614031.02043900,73158
1581552000000,2020-02-13 00:00:00,ETC/USDT,12.21320000,13.06240000,11.00050000,12.05500000,6326173.31000000,76491907.87498700,168290
1581465600000,2020-02-12 00:00:00,ETC/USDT,11.95850000,12.47000000,11.95150000,12.20740000,3472891.06000000,42412319.98416400,95241
1581379200000,2020-02-11 00:00:00,ETC/USDT,11.83860000,12.14610000,11.58690000,11.96000000,4044074.90000000,47880505.30649000,113919
1581292800000,2020-02-10 00:00:00,ETC/USDT,11.70100000,12.07670000,11.35030000,11.83870000,4249729.19000000,49904742.91706300,121777
1581206400000,2020-02-09 00:00:00,ETC/USDT,11.69650000,12.14860000,11.27590000,11.70250000,3054471.27000000,35859242.32794200,105417
1581120000000,2020-02-08 00:00:00,ETC/USDT,11.69620000,11.94980000,11.11110000,11.69840000,2989750.46000000,34872503.29597200,93473
1581033600000,2020-02-07 00:00:00,ETC/USDT,12.11390000,12.26890000,11.28000000,11.69670000,4633378.79000000,54406479.57625000,127309
1580947200000,2020-02-06 00:00:00,ETC/USDT,12.34000000,13.22280000,10.96960000,12.11320000,8405057.34000000,102179536.82427100,217941
1580860800000,2020-02-05 00:00:00,ETC/USDT,11.41550000,12.64260000,11.31840000,12.33450000,4822356.49000000,57746250.26245200,119290
1580774400000,2020-02-04 00:00:00,ETC/USDT,11.77000000,11.90800000,11.07000000,11.41110000,4272858.82000000,48891544.77212300,121445
1580688000000,2020-02-03 00:00:00,ETC/USDT,11.36400000,12.22160000,11.28780000,11.77820000,4945289.00000000,58580017.63960500,132967
1580601600000,2020-02-02 00:00:00,ETC/USDT,11.52750000,11.74810000,11.14010000,11.36580000,3871717.98000000,44474075.05180400,111916
1580515200000,2020-02-01 00:00:00,ETC/USDT,11.33740000,11.79990000,11.03060000,11.52820000,4495096.72000000,51677316.32433400,138695
1580428800000,2020-01-31 00:00:00,ETC/USDT,12.28720000,12.31140000,10.71010000,11.33800000,6927747.23000000,79288075.89701700,189310
1580342400000,2020-01-30 00:00:00,ETC/USDT,12.22820000,12.71890000,11.67220000,12.28420000,9131565.77000000,111312642.95102600,254864
1580256000000,2020-01-29 00:00:00,ETC/USDT,11.36970000,12.87890000,11.33160000,12.22310000,12337574.44000000,150637968.36640400,359432
1580169600000,2020-01-28 00:00:00,ETC/USDT,10.42290000,11.70000000,10.35720000,11.36970000,11521471.14000000,126525458.83591300,316697
1580083200000,2020-01-27 00:00:00,ETC/USDT,9.18980000,11.17210000,9.16540000,10.41610000,9777170.76000000,99646770.47601900,260262
1579996800000,2020-01-26 00:00:00,ETC/USDT,8.39030000,9.37800000,8.22870000,9.19000000,3700026.35000000,32530685.79444700,108369
1579910400000,2020-01-25 00:00:00,ETC/USDT,8.61190000,8.65000000,8.10000000,8.39660000,2870637.12000000,24098734.24887200,88419
1579824000000,2020-01-24 00:00:00,ETC/USDT,8.44030000,8.84410000,7.84010000,8.61180000,6109306.61000000,51302434.77518000,179941
1579737600000,2020-01-23 00:00:00,ETC/USDT,9.34590000,9.39000000,8.18640000,8.44210000,4851643.93000000,42273901.44740100,150609
1579651200000,2020-01-22 00:00:00,ETC/USDT,8.93700000,9.52750000,8.91210000,9.34570000,4277149.34000000,39581907.06753300,133253
1579564800000,2020-01-21 00:00:00,ETC/USDT,8.62400000,9.14690000,8.50010000,8.94300000,3982256.64000000,35326652.83652300,137461
1579478400000,2020-01-20 00:00:00,ETC/USDT,8.52580000,9.09460000,8.05120000,8.63470000,6508082.79000000,55962245.76921300,191156
1579392000000,2020-01-19 00:00:00,ETC/USDT,8.29910000,9.46000000,7.77000000,8.52680000,11983020.23000000,102350677.69363300,326466
1579305600000,2020-01-18 00:00:00,ETC/USDT,9.45630000,9.76600000,8.10000000,8.29440000,13254147.33000000,119496354.44526100,363364
1579219200000,2020-01-17 00:00:00,ETC/USDT,8.40290000,12.02990000,8.16490000,9.47920000,20398865.04000000,207537856.69601500,547557
1579132800000,2020-01-16 00:00:00,ETC/USDT,7.98640000,8.65000000,7.30870000,8.41400000,8608940.54000000,68255466.86874600,215550
1579046400000,2020-01-15 00:00:00,ETC/USDT,6.78340000,8.12770000,6.62220000,7.99110000,10584307.67000000,78218480.95328000,264958
1578960000000,2020-01-14 00:00:00,ETC/USDT,5.47250000,7.01630000,5.47110000,6.78950000,8355276.02000000,53084632.45582800,178874
1578873600000,2020-01-13 00:00:00,ETC/USDT,5.58020000,5.59870000,5.31060000,5.46770000,1110546.67000000,6042163.75626200,25993
1578787200000,2020-01-12 00:00:00,ETC/USDT,5.56850000,5.64720000,5.35990000,5.57650000,2130708.10000000,11754089.37602400,45610
1578700800000,2020-01-11 00:00:00,ETC/USDT,5.36080000,5.82890000,5.31670000,5.57040000,5110726.49000000,28591483.54703800,97275
1578614400000,2020-01-10 00:00:00,ETC/USDT,5.18660000,5.40130000,4.91020000,5.36000000,4501794.17000000,23213328.23549900,85458
1578528000000,2020-01-09 00:00:00,ETC/USDT,4.95200000,5.21000000,4.87240000,5.18480000,2404361.04000000,12131560.66585900,44344
1578441600000,2020-01-08 00:00:00,ETC/USDT,4.83520000,5.05890000,4.69380000,4.95210000,2433430.68000000,11896433.28666400,44279
1578355200000,2020-01-07 00:00:00,ETC/USDT,5.03060000,5.07900000,4.71200000,4.83440000,2580872.33000000,12563256.17293200,48171
1578268800000,2020-01-06 00:00:00,ETC/USDT,4.87830000,5.15590000,4.84110000,5.03330000,2444397.79000000,12212393.23829100,44650
1578182400000,2020-01-05 00:00:00,ETC/USDT,4.75870000,5.00520000,4.73250000,4.87840000,2448806.94000000,11936684.62254300,43325
1578096000000,2020-01-04 00:00:00,ETC/USDT,4.57690000,4.78420000,4.52070000,4.75980000,1679464.53000000,7800905.87778900,29548
1578009600000,2020-01-03 00:00:00,ETC/USDT,4.23290000,4.62990000,4.17910000,4.57680000,2720581.72000000,12019934.73327000,43621
1577923200000,2020-01-02 00:00:00,ETC/USDT,4.50700000,4.51230000,4.16800000,4.22830000,1838183.26000000,7997201.93219900,32159
1577836800000,2020-01-01 00:00:00,ETC/USDT,4.49450000,4.57420000,4.47230000,4.50350000,526602.35000000,2385793.00019600,8830
1577750400000,2019-12-31 00:00:00,ETC/USDT,4.62460000,4.77500000,4.43280000,4.49450000,2424343.65000000,11122226.35593300,37407
1577664000000,2019-12-30 00:00:00,ETC/USDT,4.64360000,4.86510000,4.52750000,4.62430000,2259306.03000000,10527535.26475900,33352
1577577600000,2019-12-29 00:00:00,ETC/USDT,4.41360000,4.85890000,4.38910000,4.64340000,1966063.87000000,9124725.29186700,30313
1577491200000,2019-12-28 00:00:00,ETC/USDT,4.50910000,4.55810000,4.37170000,4.41370000,1008662.04000000,4502910.93442600,13831
1577404800000,2019-12-27 00:00:00,ETC/USDT,4.49010000,4.68000000,4.35000000,4.51170000,2703751.65000000,12186117.67701600,37512
1577318400000,2019-12-26 00:00:00,ETC/USDT,4.04030000,4.72340000,4.03420000,4.49000000,3261996.01000000,14425087.80229700,48832
1577232000000,2019-12-25 00:00:00,ETC/USDT,3.93300000,4.08930000,3.89330000,4.04030000,904092.02000000,3623991.09813400,12229
1577145600000,2019-12-24 00:00:00,ETC/USDT,3.99280000,4.00750000,3.87760000,3.93460000,1104352.29000000,4360875.56331700,15289
1577059200000,2019-12-23 00:00:00,ETC/USDT,4.19650000,4.23650000,3.94130000,3.99010000,1320615.35000000,5438276.81882800,19959
1576972800000,2019-12-22 00:00:00,ETC/USDT,4.08530000,4.25750000,4.05050000,4.19290000,1055432.02000000,4417280.86868900,15302
1576886400000,2019-12-21 00:00:00,ETC/USDT,4.04930000,4.17970000,3.99300000,4.08600000,1392435.63000000,5681309.50848700,20215
