unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT,tradecount
1641168000000,2022-01-03 00:00:00,SOL/USDT,176.34000000,176.49000000,166.59000000,170.15000000,1031316.43000000,177240351.97020000,250131
1641081600000,2022-01-02 00:00:00,SOL/USDT,179.06000000,179.53000000,174.31000000,176.35000000,620087.38000000,109509310.71340000,176256
1640995200000,2022-01-01 00:00:00,SOL/USDT,170.01000000,179.20000000,169.93000000,179.06000000,634599.39000000,110585214.91650000,179793
1640908800000,2021-12-31 00:00:00,SOL/USDT,172.53000000,177.65000000,167.67000000,169.99000000,1026603.34000000,177345239.61250000,269799
1640822400000,2021-12-30 00:00:00,SOL/USDT,170.65000000,175.74000000,168.17000000,172.52000000,1022709.31000000,176482572.09280000,267354
1640736000000,2021-12-29 00:00:00,SOL/USDT,177.28000000,180.62000000,170.01000000,170.63000000,1540603.75000000,269857955.55620000,395718
1640649600000,2021-12-28 00:00:00,SOL/USDT,195.68000000,195.68000000,176.20000000,177.32000000,1997243.20000000,371876481.57180000,537797
1640563200000,2021-12-27 00:00:00,SOL/USDT,197.85000000,204.75000000,194.71000000,195.67000000,1218339.79000000,243809505.92150000,411472
1640476800000,2021-12-26 00:00:00,SOL/USDT,193.03000000,200.59000000,190.22000000,197.81000000,1539530.03000000,301973673.35800000,452500
1640390400000,2021-12-25 00:00:00,SOL/USDT,190.37000000,195.00000000,189.08000000,193.10000000,1047151.86000000,201292809.22360000,318427
1640304000000,2021-12-24 00:00:00,SOL/USDT,190.08000000,197.55000000,184.14000000,190.36000000,1657041.94000000,316537547.91020000,513996
1640217600000,2021-12-23 00:00:00,SOL/USDT,178.38000000,193.50000000,175.64000000,190.03000000,1726907.30000000,318109249.53940000,529807
1640131200000,2021-12-22 00:00:00,SOL/USDT,179.62000000,187.55000000,177.05000000,178.40000000,1379639.45000000,252282579.75560000,397883
1640044800000,2021-12-21 00:00:00,SOL/USDT,173.90000000,182.54000000,170.27000000,179.63000000,1302766.60000000,232062935.98670000,368859
1639958400000,2021-12-20 00:00:00,SOL/USDT,179.90000000,181.18000000,168.49000000,173.90000000,1448185.80000000,252805360.69040000,366776
1639872000000,2021-12-19 00:00:00,SOL/USDT,182.78000000,189.43000000,177.99000000,179.93000000,1217882.60000000,224029422.54450000,389005
1639785600000,2021-12-18 00:00:00,SOL/USDT,175.48000000,184.24000000,170.96000000,182.78000000,1218448.99000000,217402537.35820000,351212
1639699200000,2021-12-17 00:00:00,SOL/USDT,176.89000000,182.50000000,167.88000000,175.51000000,2308612.94000000,406619554.34410000,593797
1639612800000,2021-12-16 00:00:00,SOL/USDT,178.53000000,189.00000000,174.37000000,176.86000000,2482901.38000000,452932181.20150000,650522
1639526400000,2021-12-15 00:00:00,SOL/USDT,161.25000000,182.64000000,156.81000000,178.52000000,3328550.89000000,563215533.52040000,838776
1639440000000,2021-12-14 00:00:00,SOL/USDT,155.20000000,163.35000000,149.60000000,161.26000000,2151408.98000000,336483180.63140000,482948
1639353600000,2021-12-13 00:00:00,SOL/USDT,172.83000000,172.83000000,148.04000000,155.21000000,2470231.82000000,394239559.08180000,557560
1639267200000,2021-12-12 00:00:00,SOL/USDT,172.15000000,176.85000000,167.64000000,172.80000000,976615.96000000,167631329.58360000,265874
1639180800000,2021-12-11 00:00:00,SOL/USDT,167.39000000,173.80000000,161.33000000,172.15000000,1541656.11000000,260637632.29710000,399298
1639094400000,2021-12-10 00:00:00,SOL/USDT,181.08000000,184.60000000,167.00000000,167.39000000,1862906.90000000,328445622.44080000,480714
1639008000000,2021-12-09 00:00:00,SOL/USDT,194.61000000,196.60000000,178.64000000,181.11000000,1664934.25000000,310244140.71390000,431652
1638921600000,2021-12-08 00:00:00,SOL/USDT,190.24000000,196.27000000,183.50000000,194.61000000,1670677.66000000,317713289.13290000,452538
1638835200000,2021-12-07 00:00:00,SOL/USDT,193.57000000,204.10000000,187.26000000,190.19000000,1939707.91000000,381921839.61130000,534598
1638748800000,2021-12-06 00:00:00,SOL/USDT,196.49000000,197.71000000,176.17000000,193.56000000,2815245.83000000,527018793.72630000,768624
1638662400000,2021-12-05 00:00:00,SOL/USDT,200.68000000,204.51000000,181.44000000,196.43000000,2482292.26000000,478706797.83060000,770294
1638576000000,2021-12-04 00:00:00,SOL/USDT,211.65000000,212.62000000,169.00000000,200.67000000,4895759.09000000,954137663.05290000,1532975
1638489600000,2021-12-03 00:00:00,SOL/USDT,233.59000000,239.37000000,204.68000000,211.65000000,2867134.41000000,641504675.38060000,1049117
1638403200000,2021-12-02 00:00:00,SOL/USDT,229.81000000,243.12000000,220.00000000,233.60000000,3042712.67000000,700072045.58430000,1248113
1638316800000,2021-12-01 00:00:00,SOL/USDT,208.52000000,232.63000000,207.89000000,229.81000000,2589478.23000000,577828638.85610000,1057522
1638230400000,2021-11-30 00:00:00,SOL/USDT,204.10000000,218.28000000,199.55000000,208.53000000,2176734.39000000,457195214.44790000,733363
1638144000000,2021-11-29 00:00:00,SOL/USDT,200.71000000,212.75000000,199.63000000,204.09000000,1458763.57000000,299901553.19010000,545238
1638057600000,2021-11-28 00:00:00,SOL/USDT,192.74000000,202.10000000,180.93000000,200.69000000,1560980.85000000,297730465.47870000,474798
1637971200000,2021-11-27 00:00:00,SOL/USDT,192.37000000,199.39000000,190.61000000,192.74000000,1028955.27000000,201451693.22640000,367238
1637884800000,2021-11-26 00:00:00,SOL/USDT,209.94000000,210.53000000,182.70000000,192.42000000,2776105.44000000,540229501.11970000,810627
1637798400000,2021-11-25 00:00:00,SOL/USDT,205.76000000,216.35000000,201.93000000,209.97000000,1764837.19000000,370397490.60100000,577000
1637712000000,2021-11-24 00:00:00,SOL/USDT,221.76000000,222.47000000,200.14000000,205.70000000,1878172.55000000,396608869.98660000,578989
1637625600000,2021-11-23 00:00:00,SOL/USDT,215.58000000,226.08000000,210.91000000,221.75000000,1654017.24000000,360287368.56680000,579396
1637539200000,2021-11-22 00:00:00,SOL/USDT,230.56000000,231.99000000,211.60000000,215.59000000,2456703.81000000,541317085.39090000,956575
1637452800000,2021-11-21 00:00:00,SOL/USDT,217.64000000,240.00000000,210.53000000,230.51000000,1888280.05000000,420452594.56840000,728927
1637366400000,2021-11-20 00:00:00,SOL/USDT,215.25000000,221.17000000,205.84000000,217.63000000,1560552.25000000,334473495.72750000,549721
1637280000000,2021-11-19 00:00:00,SOL/USDT,195.19000000,219.59000000,188.99000000,215.25000000,2712585.78000000,559175543.82700000,854484
1637193600000,2021-11-18 00:00:00,SOL/USDT,218.90000000,222.78000000,186.50000000,195.01000000,3077799.94000000,624208055.02070000,855574
1637107200000,2021-11-17 00:00:00,SOL/USDT,219.09000000,222.44000000,209.53000000,218.94000000,2094790.54000000,451229368.13120000,714591
1637020800000,2021-11-16 00:00:00,SOL/USDT,238.18000000,238.21000000,213.81000000,219.04000000,2557623.67000000,576884837.30030000,922036
1636934400000,2021-11-15 00:00:00,SOL/USDT,238.63000000,246.36000000,234.49000000,238.20000000,1921128.24000000,463075752.69910000,818787
1636848000000,2021-11-14 00:00:00,SOL/USDT,241.58000000,242.00000000,230.40000000,238.64000000,1075144.87000000,253873402.65490000,591553
1636761600000,2021-11-13 00:00:00,SOL/USDT,228.46000000,241.97000000,224.79000000,241.59000000,1458387.39000000,339685082.78870000,769225
1636675200000,2021-11-12 00:00:00,SOL/USDT,233.34000000,239.09000000,220.83000000,228.48000000,2114721.23000000,484150570.23290000,892715
1636588800000,2021-11-11 00:00:00,SOL/USDT,233.06000000,246.50000000,229.40000000,233.37000000,1997993.90000000,478333948.47900000,945124
1636502400000,2021-11-10 00:00:00,SOL/USDT,239.06000000,248.00000000,217.50000000,233.09000000,3092477.23000000,731537386.82700000,1103380
1636416000000,2021-11-09 00:00:00,SOL/USDT,248.27000000,253.22000000,237.62000000,239.04000000,2217088.06000000,541627505.47560000,800356
1636329600000,2021-11-08 00:00:00,SOL/USDT,249.62000000,253.30000000,240.68000000,248.26000000,2301351.76000000,566280886.19950000,823230
1636243200000,2021-11-07 00:00:00,SOL/USDT,258.41000000,258.66000000,245.65000000,249.68000000,1923092.87000000,484918560.74540000,744519
1636156800000,2021-11-06 00:00:00,SOL/USDT,236.04000000,259.90000000,234.79000000,258.44000000,3046062.46000000,753428880.69400000,1587133
1636070400000,2021-11-05 00:00:00,SOL/USDT,247.06000000,248.84000000,230.34000000,236.06000000,2233800.23000000,532866847.47350000,900681
1635984000000,2021-11-04 00:00:00,SOL/USDT,243.37000000,250.50000000,234.00000000,247.07000000,3552648.58000000,859506826.42668000,1645008
1635897600000,2021-11-03 00:00:00,SOL/USDT,220.81000000,247.00000000,215.69000000,243.37000000,5253716.35200000,1212857714.67852800,2883050
1635811200000,2021-11-02 00:00:00,SOL/USDT,203.91000000,222.22000000,200.97000000,220.82000000,2876704.54200000,605529841.35930000,1341741
1635724800000,2021-11-01 00:00:00,SOL/USDT,202.53000000,211.66000000,197.70000000,203.90000000,3150076.28000000,645166048.77650000,1314713
1635638400000,2021-10-31 00:00:00,SOL/USDT,195.69000000,205.00000000,185.31000000,202.49000000,2375757.35000000,463132484.49580000,938513
1635552000000,2021-10-30 00:00:00,SOL/USDT,200.36000000,200.62000000,187.30000000,195.70000000,1609573.37000000,313557872.68710000,543081
1635465600000,2021-10-29 00:00:00,SOL/USDT,195.37000000,205.22000000,194.45000000,200.41000000,2484214.02000000,497606675.46850000,812602
1635379200000,2021-10-28 00:00:00,SOL/USDT,184.45000000,201.38000000,181.64000000,195.42000000,3503774.60000000,678298772.12980000,1180034
1635292800000,2021-10-27 00:00:00,SOL/USDT,199.87000000,205.49000000,176.94000000,184.49000000,5003626.21000000,956618126.27040000,1484329
1635206400000,2021-10-26 00:00:00,SOL/USDT,209.73000000,214.20000000,196.36000000,199.85000000,3168707.16000000,654485744.34560000,948990
1635120000000,2021-10-25 00:00:00,SOL/USDT,202.15000000,218.93000000,198.00000000,209.70000000,4914479.29000000,1030729845.09320000,1799874
1635033600000,2021-10-24 00:00:00,SOL/USDT,197.75000000,204.86000000,185.22000000,202.14000000,3573960.26000000,693230334.26140000,1095862
1634947200000,2021-10-23 00:00:00,SOL/USDT,196.29000000,205.78000000,191.86000000,197.75000000,3274703.05000000,651763689.78380000,994023
1634860800000,2021-10-22 00:00:00,SOL/USDT,190.46000000,215.10000000,187.96000000,196.29000000,8364239.42000000,1702782574.06820000,3250483
1634774400000,2021-10-21 00:00:00,SOL/USDT,176.72000000,194.21000000,176.70000000,190.50000000,7853710.77000000,1457539718.58780000,2985763
1634688000000,2021-10-20 00:00:00,SOL/USDT,155.77000000,176.87000000,155.00000000,176.72000000,3884374.70000000,648992235.63950000,1345427
1634601600000,2021-10-19 00:00:00,SOL/USDT,157.12000000,159.45000000,153.06000000,155.78000000,1821550.17000000,285106689.83500000,385961
1634515200000,2021-10-18 00:00:00,SOL/USDT,160.11000000,162.98000000,154.91000000,157.12000000,2240606.17000000,354661694.78360000,602010
1634428800000,2021-10-17 00:00:00,SOL/USDT,157.54000000,167.65000000,153.13000000,160.12000000,3070422.13000000,496800526.51930000,1047710
1634342400000,2021-10-16 00:00:00,SOL/USDT,163.15000000,164.80000000,156.36000000,157.54000000,1985241.59000000,317763749.06490000,682954
1634256000000,2021-10-15 00:00:00,SOL/USDT,150.01000000,165.75000000,146.68000000,163.18000000,5388612.07000000,857073350.24630000,1688936
1634169600000,2021-10-14 00:00:00,SOL/USDT,148.05000000,155.65000000,147.27000000,150.02000000,2654600.61000000,401621913.40860000,630301
1634083200000,2021-10-13 00:00:00,SOL/USDT,152.35000000,155.56000000,144.28000000,148.04000000,2760546.00000000,407781874.70290000,752431
1633996800000,2021-10-12 00:00:00,SOL/USDT,144.79000000,153.50000000,137.61000000,152.32000000,3377483.32000000,492107861.12090000,898270
1633910400000,2021-10-11 00:00:00,SOL/USDT,147.56000000,154.00000000,140.24000000,144.77000000,2211323.14000000,326311439.88050000,530372
1633824000000,2021-10-10 00:00:00,SOL/USDT,156.80000000,158.50000000,145.55000000,147.55000000,2037895.69000000,312056345.86870000,553853
1633737600000,2021-10-09 00:00:00,SOL/USDT,158.88000000,161.54000000,154.18000000,156.84000000,1833309.02000000,290322350.98630000,478254
1633651200000,2021-10-08 00:00:00,SOL/USDT,154.26000000,168.97000000,152.39000000,158.86000000,3735085.38000000,603926551.16550000,1114726
1633564800000,2021-10-07 00:00:00,SOL/USDT,153.90000000,161.42000000,150.34000000,154.26000000,3251376.58000000,507033126.61410000,865347
1633478400000,2021-10-06 00:00:00,SOL/USDT,164.64000000,165.42000000,150.10000000,153.87000000,4499161.76000000,707202511.64440000,1048622
1633392000000,2021-10-05 00:00:00,SOL/USDT,167.13000000,170.18000000,159.68000000,164.62000000,3378441.71000000,559005861.27850000,745324
1633305600000,2021-10-04 00:00:00,SOL/USDT,172.99000000,173.34000000,162.00000000,167.13000000,4312499.92000000,725561361.65540000,954028
1633219200000,2021-10-03 00:00:00,SOL/USDT,169.00000000,177.79000000,165.58000000,172.98000000,4233767.25000000,730363770.83630000,1189557
1633132800000,2021-10-02 00:00:00,SOL/USDT,161.62000000,175.00000000,156.06000000,168.98000000,5059987.02000000,839389841.28700000,1403494
1633046400000,2021-10-01 00:00:00,SOL/USDT,141.38000000,164.95000000,138.25000000,161.56000000,6742166.88000000,1029107048.85420000,1664714
1632960000000,2021-09-30 00:00:00,SOL/USDT,135.24000000,142.95000000,134.02000000,141.37000000,3361454.58000000,465705307.71850000,626977
1632873600000,2021-09-29 00:00:00,SOL/USDT,132.22000000,140.17000000,131.12000000,135.25000000,3685498.28000000,502380517.69170000,658913
1632787200000,2021-09-28 00:00:00,SOL/USDT,136.34000000,139.40000000,128.17000000,132.20000000,3899945.58000000,521861056.39980000,701465
1632700800000,2021-09-27 00:00:00,SOL/USDT,135.70000000,148.92000000,133.72000000,136.35000000,5195624.27000000,740686665.92620000,1044176
1632614400000,2021-09-26 00:00:00,SOL/USDT,136.05000000,140.81000000,124.80000000,135.64000000,4342156.13000000,579686581.99650000,833314
1632528000000,2021-09-25 00:00:00,SOL/USDT,139.11000000,144.18000000,133.54000000,136.06000000,3212733.31000000,446899248.13870000,617634
1632441600000,2021-09-24 00:00:00,SOL/USDT,149.90000000,151.20000000,128.15000000,139.13000000,6710404.45000000,928759366.07540000,1174391
1632355200000,2021-09-23 00:00:00,SOL/USDT,148.02000000,152.50000000,142.92000000,149.91000000,5188932.77000000,767818469.59080000,1103664
1632268800000,2021-09-22 00:00:00,SOL/USDT,124.30000000,151.36000000,122.10000000,148.02000000,7460596.34000000,1022897106.39830000,1378922
1632182400000,2021-09-21 00:00:00,SOL/USDT,132.77000000,144.64000000,116.00000000,124.29000000,9608867.72000000,1275393492.81970000,1534105
1632096000000,2021-09-20 00:00:00,SOL/USDT,152.78000000,153.43000000,130.26000000,132.77000000,10153368.71000000,1432110844.58920000,1676303
1632009600000,2021-09-19 00:00:00,SOL/USDT,169.22000000,170.96000000,150.60000000,152.76000000,4945800.10000000,794443935.44820000,1012728
1631923200000,2021-09-18 00:00:00,SOL/USDT,147.59000000,171.47000000,144.10000000,169.22000000,8229799.94000000,1302873557.48840000,1801539
1631836800000,2021-09-17 00:00:00,SOL/USDT,152.30000000,153.55000000,134.00000000,147.58000000,7629925.55000000,1088492757.85380000,1405718
1631750400000,2021-09-16 00:00:00,SOL/USDT,158.77000000,163.50000000,147.35000000,152.29000000,4739595.73000000,738871246.78920000,973309
1631664000000,2021-09-15 00:00:00,SOL/USDT,158.72000000,166.50000000,153.69000000,158.79000000,6107319.60000000,976500292.03180000,1219649
1631577600000,2021-09-14 00:00:00,SOL/USDT,169.54000000,171.83000000,142.60000000,158.88000000,7981396.52000000,1261689247.39870000,1750566
1631491200000,2021-09-13 00:00:00,SOL/USDT,174.31000000,175.00000000,150.30000000,169.53000000,8423839.46000000,1356943603.35820000,1867633
1631404800000,2021-09-12 00:00:00,SOL/USDT,179.05000000,181.75000000,170.15000000,174.29000000,3661211.64000000,647992867.37940000,866622
1631318400000,2021-09-11 00:00:00,SOL/USDT,179.60000000,193.51000000,175.14000000,179.04000000,6794663.25000000,1248193831.14120000,1863814
1631232000000,2021-09-10 00:00:00,SOL/USDT,187.89000000,197.41000000,167.82000000,179.60000000,9055410.70000000,1634482755.53350000,2133353
1631145600000,2021-09-09 00:00:00,SOL/USDT,191.02000000,216.00000000,180.70000000,187.90000000,16349677.82000000,3302106193.71885400,4246781
1631059200000,2021-09-08 00:00:00,SOL/USDT,173.49000000,198.00000000,146.50000000,191.02000000,16666845.80000000,2877007646.00300000,3889956
1630972800000,2021-09-07 00:00:00,SOL/USDT,164.19000000,195.48000000,128.01000000,173.46000000,24376489.01100000,4280553283.79562900,5674167
1630886400000,2021-09-06 00:00:00,SOL/USDT,141.98000000,166.13000000,136.92000000,164.22000000,8435542.35300000,1281375300.43910700,2114286
1630800000000,2021-09-05 00:00:00,SOL/USDT,138.88000000,144.99000000,134.74000000,142.00000000,4619885.42000000,646117252.62240000,998792
1630713600000,2021-09-04 00:00:00,SOL/USDT,146.36000000,150.60000000,135.73000000,138.88000000,6134062.52600000,882463269.73380800,1297714
1630627200000,2021-09-03 00:00:00,SOL/USDT,128.20000000,148.99000000,128.12000000,146.40000000,11927061.37000000,1668352305.55914100,2827164
1630540800000,2021-09-02 00:00:00,SOL/USDT,110.71000000,131.96000000,109.18000000,128.23000000,9206853.47200000,1113846856.86710600,1937937
1630454400000,2021-09-01 00:00:00,SOL/USDT,108.27000000,119.72000000,105.89000000,110.71000000,8028303.79000000,908134889.90090000,1369493
1630368000000,2021-08-31 00:00:00,SOL/USDT,110.26000000,130.11000000,103.06000000,108.27000000,16509565.59200000,1927599440.25778500,2871556
1630281600000,2021-08-30 00:00:00,SOL/USDT,94.23000000,116.84000000,93.58000000,110.25000000,11109542.61500000,1163838842.93738000,2224836
1630195200000,2021-08-29 00:00:00,SOL/USDT,96.17000000,97.82000000,90.30000000,94.23000000,4171861.65000000,390634983.94990000,989890
1630108800000,2021-08-28 00:00:00,SOL/USDT,87.98000000,97.82000000,85.59000000,96.22000000,5774371.25800000,531913395.78106300,1001622
1630022400000,2021-08-27 00:00:00,SOL/USDT,74.92000000,88.92000000,72.55000000,87.98000000,8785637.09300000,721830146.03496100,1577400
1629936000000,2021-08-26 00:00:00,SOL/USDT,71.98200000,78.30000000,66.20000000,74.92000000,6563670.74700000,480323043.29954800,1271220
1629849600000,2021-08-25 00:00:00,SOL/USDT,70.51900000,72.83000000,66.03000000,71.97300000,5069064.80400000,351840973.57207300,784266
1629763200000,2021-08-24 00:00:00,SOL/USDT,75.64700000,79.45000000,68.50000000,70.52700000,6792636.13700000,508984577.41288400,1023089
1629676800000,2021-08-23 00:00:00,SOL/USDT,72.75100000,76.81000000,71.54500000,75.62300000,4150780.59500000,306079632.54325100,562013
1629590400000,2021-08-22 00:00:00,SOL/USDT,73.85200000,77.60000000,71.24400000,72.77500000,2862187.05300000,213468963.74250000,487572
1629504000000,2021-08-21 00:00:00,SOL/USDT,78.68400000,82.00000000,72.60000000,73.80100000,5131799.36200000,396408173.08846900,1226816
1629417600000,2021-08-20 00:00:00,SOL/USDT,72.80000000,80.00000000,70.87300000,78.64300000,5705076.72200000,424719084.85465300,779153
1629331200000,2021-08-19 00:00:00,SOL/USDT,72.65900000,75.43600000,68.24000000,72.76400000,7819221.59800000,562302367.60800200,1229491
1629244800000,2021-08-18 00:00:00,SOL/USDT,64.13500000,80.50000000,59.72200000,72.66300000,15022132.45300000,1093260830.15136900,2024408
1629158400000,2021-08-17 00:00:00,SOL/USDT,62.04200000,75.15500000,58.82200000,64.12300000,14953825.95000000,1024581216.55407800,1623203
1629072000000,2021-08-16 00:00:00,SOL/USDT,53.51500000,69.13200000,52.26900000,62.01600000,15014364.92800000,947671575.12645600,1780255
1628985600000,2021-08-15 00:00:00,SOL/USDT,44.12400000,54.80000000,43.36100000,53.53100000,6264283.56500000,309850774.82974400,762990
1628899200000,2021-08-14 00:00:00,SOL/USDT,44.85900000,44.87400000,42.72700000,44.14000000,1548818.72200000,67926559.94351200,169775
1628812800000,2021-08-13 00:00:00,SOL/USDT,41.10500000,44.91100000,40.66800000,44.83000000,2281339.99000000,99544516.41165500,262966
1628726400000,2021-08-12 00:00:00,SOL/USDT,41.61900000,43.40100000,39.31600000,41.10200000,2413664.41200000,98924676.67647700,247558
1628640000000,2021-08-11 00:00:00,SOL/USDT,40.63900000,43.72900000,40.60500000,41.62100000,2512250.55500000,106505944.93968800,297388
1628553600000,2021-08-10 00:00:00,SOL/USDT,38.64600000,41.67800000,38.18300000,40.64000000,2603195.66500000,104631605.02389300,287480
1628467200000,2021-08-09 00:00:00,SOL/USDT,37.65300000,39.99900000,36.35100000,38.64600000,2128198.74100000,82127593.88690100,194058
1628380800000,2021-08-08 00:00:00,SOL/USDT,39.45400000,39.54900000,36.89600000,37.65000000,2030535.72300000,77745568.46312100,166083
1628294400000,2021-08-07 00:00:00,SOL/USDT,39.50200000,40.50000000,37.50200000,39.46900000,3561767.70100000,139249910.94109800,281258
1628208000000,2021-08-06 00:00:00,SOL/USDT,37.35400000,40.40000000,35.61100000,39.52500000,3951317.57400000,151446524.69511500,314800
1628121600000,2021-08-05 00:00:00,SOL/USDT,35.75700000,38.26700000,35.50000000,37.35300000,4059371.08300000,150224471.70171400,344784
1628035200000,2021-08-04 00:00:00,SOL/USDT,34.09400000,36.65800000,33.23600000,35.76000000,2847838.66900000,99340895.75076900,228451
1627948800000,2021-08-03 00:00:00,SOL/USDT,33.17700000,35.90000000,32.32700000,34.10500000,3490191.63800000,119580010.52975700,258744
1627862400000,2021-08-02 00:00:00,SOL/USDT,34.17800000,35.95000000,33.00000000,33.16700000,3105881.29400000,106104314.16751800,231008
1627776000000,2021-08-01 00:00:00,SOL/USDT,36.74200000,36.82200000,33.16500000,34.16500000,3490975.15800000,123483357.25269200,263547
1627689600000,2021-07-31 00:00:00,SOL/USDT,32.35400000,37.00400000,31.65300000,36.74400000,4320145.53700000,146906971.50286200,344714
1627603200000,2021-07-30 00:00:00,SOL/USDT,31.23800000,33.08400000,29.91000000,32.35400000,4970660.00900000,156365971.26795900,330552
1627516800000,2021-07-29 00:00:00,SOL/USDT,27.89100000,31.88800000,27.31900000,31.23500000,3692050.44500000,110419263.54677000,252230
1627430400000,2021-07-28 00:00:00,SOL/USDT,28.11900000,28.76000000,27.35400000,27.87500000,2329901.55900000,65388598.78105000,146025
1627344000000,2021-07-27 00:00:00,SOL/USDT,28.18300000,28.95000000,26.89300000,28.10300000,3008374.75700000,83973834.08994800,163548
1627257600000,2021-07-26 00:00:00,SOL/USDT,28.24700000,31.11500000,27.83000000,28.18400000,6221691.89700000,185071260.84348300,372668
1627171200000,2021-07-25 00:00:00,SOL/USDT,28.62600000,28.89800000,26.50000000,28.24800000,2350991.53400000,65090395.54698900,149087
1627084800000,2021-07-24 00:00:00,SOL/USDT,28.53000000,29.54800000,28.01300000,28.61600000,2678108.81000000,77044282.90337300,177805
1626998400000,2021-07-23 00:00:00,SOL/USDT,27.70000000,28.71300000,26.38500000,28.51600000,3040520.32100000,83834585.17688400,173337
1626912000000,2021-07-22 00:00:00,SOL/USDT,26.70600000,28.17000000,25.91000000,27.69900000,2643783.14400000,71691184.16164500,161799
1626825600000,2021-07-21 00:00:00,SOL/USDT,23.48400000,27.46100000,22.80000000,26.70000000,4561993.00700000,116862935.66849300,243848
1626739200000,2021-07-20 00:00:00,SOL/USDT,24.52400000,24.98200000,22.10000000,23.47400000,3555428.54200000,82758691.73108800,160712
1626652800000,2021-07-19 00:00:00,SOL/USDT,26.67900000,26.71000000,23.97500000,24.50900000,3131177.97700000,78158738.80273400,147156
1626566400000,2021-07-18 00:00:00,SOL/USDT,26.78900000,27.75600000,26.23300000,26.67300000,1727601.78800000,46674422.65856100,88722
1626480000000,2021-07-17 00:00:00,SOL/USDT,26.26900000,27.83600000,25.97900000,26.80200000,2122389.10100000,56460667.13103900,111395
1626393600000,2021-07-16 00:00:00,SOL/USDT,28.56200000,29.47800000,26.19600000,26.27100000,2923575.79200000,81405823.76096200,163500
1626307200000,2021-07-15 00:00:00,SOL/USDT,31.36500000,31.48500000,27.97500000,28.54500000,3643011.52900000,107745442.66806500,277654
1626220800000,2021-07-14 00:00:00,SOL/USDT,29.15400000,31.50000000,27.36300000,31.36500000,3434185.17800000,101600599.92145000,189105
1626134400000,2021-07-13 00:00:00,SOL/USDT,30.77000000,31.09600000,28.81000000,29.13600000,1837132.43600000,54860385.06509400,113493
1626048000000,2021-07-12 00:00:00,SOL/USDT,32.17300000,32.69600000,30.01100000,30.77000000,2251239.26900000,70408687.92831700,131789
1625961600000,2021-07-11 00:00:00,SOL/USDT,31.71600000,32.56800000,31.30000000,32.18200000,1944815.80400000,62238927.03928200,104563
1625875200000,2021-07-10 00:00:00,SOL/USDT,33.31500000,34.21500000,31.02500000,31.69300000,2838074.58600000,92460631.92128000,153306
1625788800000,2021-07-09 00:00:00,SOL/USDT,33.13400000,34.46000000,31.97600000,33.31500000,2810263.60200000,93430690.97587500,153484
1625702400000,2021-07-08 00:00:00,SOL/USDT,36.66700000,36.93400000,32.65400000,33.14200000,4495022.54000000,156944971.45018200,248044
1625616000000,2021-07-07 00:00:00,SOL/USDT,34.22100000,38.10000000,33.82000000,36.67300000,4609258.55300000,167269030.35701700,315663
1625529600000,2021-07-06 00:00:00,SOL/USDT,32.90800000,35.04100000,32.88300000,34.22600000,3289698.06100000,111418811.56315700,184809
1625443200000,2021-07-05 00:00:00,SOL/USDT,34.27800000,34.49000000,32.37000000,32.90800000,3008984.08200000,100655425.27353000,162015
1625356800000,2021-07-04 00:00:00,SOL/USDT,34.49700000,35.53100000,33.53300000,34.28000000,2972213.41800000,103428667.55931700,175443
1625270400000,2021-07-03 00:00:00,SOL/USDT,34.00100000,35.40600000,33.21700000,34.49800000,3063406.14100000,105690439.31206400,177709
1625184000000,2021-07-02 00:00:00,SOL/USDT,33.27000000,34.21700000,31.36700000,34.00000000,4324198.27600000,140908038.30215300,220159
1625097600000,2021-07-01 00:00:00,SOL/USDT,35.51000000,35.56700000,32.17000000,33.27100000,4488924.89900000,151028766.44245900,263111
1625011200000,2021-06-30 00:00:00,SOL/USDT,33.97400000,36.00000000,31.55500000,35.51000000,5361423.66500000,178975642.02105400,310774
1624924800000,2021-06-29 00:00:00,SOL/USDT,33.01800000,35.83700000,32.66500000,33.97000000,4476285.79200000,154213056.69328600,276281
1624838400000,2021-06-28 00:00:00,SOL/USDT,31.88300000,34.34000000,30.96100000,33.00100000,4996728.01300000,162522646.59498800,280145
1624752000000,2021-06-27 00:00:00,SOL/USDT,29.69100000,31.95000000,29.18600000,31.89700000,5851211.91400000,178035416.40387100,286416
1624665600000,2021-06-26 00:00:00,SOL/USDT,28.61900000,30.18100000,26.65900000,29.69800000,6492984.23400000,183566327.29761900,285933
1624579200000,2021-06-25 00:00:00,SOL/USDT,31.14400000,32.98900000,27.94900000,28.64100000,7293143.17600000,219888857.85697500,363124
1624492800000,2021-06-24 00:00:00,SOL/USDT,30.83500000,33.00000000,28.48100000,31.14100000,7214092.91200000,221085666.76110700,347281
1624406400000,2021-06-23 00:00:00,SOL/USDT,26.95700000,32.90000000,25.62600000,30.83700000,11966311.25300000,360070228.23570800,581052
1624320000000,2021-06-22 00:00:00,SOL/USDT,26.59700000,28.81300000,20.18700000,26.95800000,15788825.95600000,393752740.68636800,745380
1624233600000,2021-06-21 00:00:00,SOL/USDT,35.24800000,35.49900000,25.92500000,26.59000000,8213916.62700000,246501068.91690900,471372
1624147200000,2021-06-20 00:00:00,SOL/USDT,35.19500000,35.94900000,31.30000000,35.25700000,3938821.53000000,133260490.89425600,272007
