unix,date,symbol,open,high,low,close,Volume TUSD,Volume USDT,tradecount
1592697600000,2020-06-21 00:00:00,TUSD/USDT,1.00060000,1.00310000,1.00020000,1.00140000,5028758.73000000,5034512.92563700,6407
1592611200000,2020-06-20 00:00:00,TUSD/USDT,1.00150000,1.00170000,1.00040000,1.00060000,3315664.53000000,3319402.01231900,5083
1592524800000,2020-06-19 00:00:00,TUSD/USDT,1.00120000,1.00190000,1.00060000,1.00150000,4054961.40000000,4059693.54092900,6890
1592438400000,2020-06-18 00:00:00,TUSD/USDT,1.00120000,1.00150000,1.00030000,1.00120000,3858407.59000000,3862285.05568800,6685
1592352000000,2020-06-17 00:00:00,TUSD/USDT,1.00020000,1.00180000,1.00000000,1.00120000,3273424.98000000,3276645.62036700,5829
1592265600000,2020-06-16 00:00:00,TUSD/USDT,0.99970000,1.00090000,0.99890000,1.00020000,4198568.62000000,4198875.80772100,6788
1592179200000,2020-06-15 00:00:00,TUSD/USDT,1.00070000,1.00240000,0.99950000,0.99970000,4593778.90000000,4597843.53599600,6971
1592092800000,2020-06-14 00:00:00,TUSD/USDT,1.00000000,1.00130000,0.99980000,1.00100000,2402767.11000000,2403874.97639200,3737
1592006400000,2020-06-13 00:00:00,TUSD/USDT,1.00030000,1.00070000,0.99970000,0.99970000,2431546.41000000,2431899.36823200,3787
1591920000000,2020-06-12 00:00:00,TUSD/USDT,1.00140000,1.00210000,1.00000000,1.00030000,2652061.55000000,2654625.36416400,4599
1591833600000,2020-06-11 00:00:00,TUSD/USDT,0.99950000,1.00300000,0.99910000,1.00140000,5524450.58000000,5530047.40893600,8075
1591747200000,2020-06-10 00:00:00,TUSD/USDT,0.99950000,1.00040000,0.99800000,0.99950000,3439259.15000000,3438139.64976300,5227
1591660800000,2020-06-09 00:00:00,TUSD/USDT,0.99960000,1.00030000,0.99910000,0.99950000,3721697.02000000,3720817.56487600,5733
1591574400000,2020-06-08 00:00:00,TUSD/USDT,0.99950000,1.00040000,0.99930000,0.99960000,2479433.24000000,2479022.04961700,3818
1591488000000,2020-06-07 00:00:00,TUSD/USDT,1.00010000,1.00090000,0.99920000,0.99940000,3387960.12000000,3388543.81380700,5725
1591401600000,2020-06-06 00:00:00,TUSD/USDT,1.00050000,1.00130000,0.99990000,1.00020000,3447489.75000000,3449137.55912900,5077
1591315200000,2020-06-05 00:00:00,TUSD/USDT,0.99980000,1.00090000,0.99960000,1.00050000,4020808.23000000,4021797.89933600,5275
1591228800000,2020-06-04 00:00:00,TUSD/USDT,1.00010000,1.00100000,0.99900000,1.00000000,3709060.36000000,3709240.34588800,5119
1591142400000,2020-06-03 00:00:00,TUSD/USDT,1.00000000,1.00090000,0.99950000,0.99990000,4253835.30000000,4254475.75217900,5451
1591056000000,2020-06-02 00:00:00,TUSD/USDT,0.99960000,1.00190000,0.99860000,1.00010000,8397289.37000000,8400484.60315400,10382
1590969600000,2020-06-01 00:00:00,TUSD/USDT,1.00070000,1.00120000,0.99580000,0.99950000,6692903.08000000,6691711.62819300,9844
1590883200000,2020-05-31 00:00:00,TUSD/USDT,1.00000000,1.00150000,0.99910000,1.00070000,4212362.24000000,4213324.27924500,7037
1590796800000,2020-05-30 00:00:00,TUSD/USDT,1.00050000,1.00110000,0.99940000,1.00000000,4678674.69000000,4679787.95552400,6533
1590710400000,2020-05-29 00:00:00,TUSD/USDT,1.00000000,1.00120000,0.99960000,1.00060000,3192674.58000000,3194243.09242400,4651
1590624000000,2020-05-28 00:00:00,TUSD/USDT,1.00000000,1.00070000,0.99920000,1.00000000,5110554.09000000,5109786.13378300,6319
1590537600000,2020-05-27 00:00:00,TUSD/USDT,1.00010000,1.00090000,0.99950000,1.00000000,3608419.51000000,3608420.92534100,4720
1590451200000,2020-05-26 00:00:00,TUSD/USDT,1.00040000,1.00100000,0.99980000,1.00010000,3013224.85000000,3014268.41876700,4052
1590364800000,2020-05-25 00:00:00,TUSD/USDT,1.00030000,1.00130000,0.99950000,1.00040000,3538086.96000000,3538814.96712400,5093
1590278400000,2020-05-24 00:00:00,TUSD/USDT,0.99970000,1.00090000,0.99940000,1.00030000,4065915.14000000,4066433.87403400,5047
1590192000000,2020-05-23 00:00:00,TUSD/USDT,0.99990000,1.00030000,0.99930000,0.99990000,2979498.18000000,2979094.58688500,3797
1590105600000,2020-05-22 00:00:00,TUSD/USDT,1.00090000,1.00160000,0.99960000,1.00010000,4236948.54000000,4238886.60563200,6115
1590019200000,2020-05-21 00:00:00,TUSD/USDT,1.00050000,1.00230000,0.99720000,1.00110000,4616812.65000000,4622529.20521700,6722
1589932800000,2020-05-20 00:00:00,TUSD/USDT,0.99970000,1.00170000,0.99920000,1.00050000,5146845.17000000,5149620.54515800,7243
1589846400000,2020-05-19 00:00:00,TUSD/USDT,1.00060000,1.00150000,0.99960000,0.99970000,4471416.34000000,4473894.07231600,7049
1589760000000,2020-05-18 00:00:00,TUSD/USDT,1.00030000,1.00150000,0.99950000,1.00080000,4295363.26000000,4298480.42728300,6449
1589673600000,2020-05-17 00:00:00,TUSD/USDT,1.00020000,1.00090000,0.99940000,1.00010000,3426482.00000000,3426562.91422100,4635
1589587200000,2020-05-16 00:00:00,TUSD/USDT,1.00100000,1.00120000,0.99970000,1.00020000,2545578.75000000,2546754.47153700,3821
1589500800000,2020-05-15 00:00:00,TUSD/USDT,0.99960000,1.00180000,0.99830000,1.00100000,4506164.35000000,4508193.92088300,7228
1589414400000,2020-05-14 00:00:00,TUSD/USDT,0.99880000,1.00140000,0.99800000,0.99960000,6609857.37000000,6608628.40157300,8771
1589328000000,2020-05-13 00:00:00,TUSD/USDT,0.99940000,1.00000000,0.99820000,0.99880000,4160329.01000000,4157347.52985100,6219
1589241600000,2020-05-12 00:00:00,TUSD/USDT,0.99960000,1.00020000,0.99900000,0.99940000,3701548.47000000,3700012.58270800,5913
1589155200000,2020-05-11 00:00:00,TUSD/USDT,0.99950000,1.00050000,0.99670000,0.99960000,7972977.45000000,7968626.00103200,13199
1589068800000,2020-05-10 00:00:00,TUSD/USDT,1.00000000,1.00260000,0.99860000,0.99960000,10188712.89000000,10186998.99448600,16750
1588982400000,2020-05-09 00:00:00,TUSD/USDT,0.99970000,1.00140000,0.99910000,1.00030000,6143114.74000000,6141947.32731000,9153
1588896000000,2020-05-08 00:00:00,TUSD/USDT,0.99860000,1.00000000,0.99650000,0.99970000,6493367.34000000,6485138.27005300,8443
1588809600000,2020-05-07 00:00:00,TUSD/USDT,0.99920000,0.99960000,0.99750000,0.99860000,6261539.41000000,6254332.13090100,9228
1588723200000,2020-05-06 00:00:00,TUSD/USDT,0.99960000,0.99990000,0.99800000,0.99920000,5786391.08000000,5779540.92627400,7868
1588636800000,2020-05-05 00:00:00,TUSD/USDT,0.99870000,1.00030000,0.99850000,0.99950000,4651927.94000000,4647957.90425000,6783
1588550400000,2020-05-04 00:00:00,TUSD/USDT,0.99890000,1.00020000,0.99820000,0.99870000,6281340.54000000,6275183.01393100,8957
1588464000000,2020-05-03 00:00:00,TUSD/USDT,0.99920000,1.00020000,0.99840000,0.99890000,4022247.61000000,4019956.33040400,7490
1588377600000,2020-05-02 00:00:00,TUSD/USDT,0.99950000,0.99990000,0.99830000,0.99900000,3250120.88000000,3247590.92593700,5462
1588291200000,2020-05-01 00:00:00,TUSD/USDT,0.99940000,1.00050000,0.99830000,0.99960000,5299885.33000000,5296368.63205100,8649
1588204800000,2020-04-30 00:00:00,TUSD/USDT,0.99910000,1.00060000,0.99850000,0.99920000,8673439.91000000,8666270.94944100,15418
1588118400000,2020-04-29 00:00:00,TUSD/USDT,0.99840000,0.99950000,0.99630000,0.99910000,8840245.41000000,8824484.90867800,12545
1588032000000,2020-04-28 00:00:00,TUSD/USDT,0.99840000,1.00000000,0.99810000,0.99820000,3141970.01000000,3138422.60324700,4776
1587945600000,2020-04-27 00:00:00,TUSD/USDT,0.99870000,1.00040000,0.99810000,0.99840000,2835125.49000000,2831829.68802600,5409
1587859200000,2020-04-26 00:00:00,TUSD/USDT,0.99920000,1.00000000,0.99820000,0.99870000,2008825.72000000,2006834.15018600,4605
1587772800000,2020-04-25 00:00:00,TUSD/USDT,0.99920000,1.00020000,0.99820000,0.99920000,2550647.42000000,2548695.59027300,5319
1587686400000,2020-04-24 00:00:00,TUSD/USDT,0.99920000,1.00040000,0.99820000,0.99920000,6112493.39000000,6108402.65323800,9075
1587600000000,2020-04-23 00:00:00,TUSD/USDT,0.99900000,0.99990000,0.99760000,0.99920000,7137534.63000000,7128698.80634400,11393
1587513600000,2020-04-22 00:00:00,TUSD/USDT,0.99840000,0.99920000,0.99800000,0.99900000,4343693.10000000,4337599.24424300,6229
1587427200000,2020-04-21 00:00:00,TUSD/USDT,0.99870000,0.99950000,0.99800000,0.99850000,4827623.33000000,4821423.94184600,7070
1587340800000,2020-04-20 00:00:00,TUSD/USDT,0.99840000,1.00110000,0.99780000,0.99870000,6791949.51000000,6785527.30799100,11909
1587254400000,2020-04-19 00:00:00,TUSD/USDT,0.99850000,0.99960000,0.99780000,0.99850000,3511968.22000000,3507307.44833500,7081
1587168000000,2020-04-18 00:00:00,TUSD/USDT,0.99910000,0.99960000,0.99780000,0.99840000,4571292.82000000,4564797.50497700,8201
1587081600000,2020-04-17 00:00:00,TUSD/USDT,0.99880000,0.99950000,0.99810000,0.99910000,3831402.24000000,3826779.44832200,7391
1586995200000,2020-04-16 00:00:00,TUSD/USDT,0.99960000,1.00060000,0.99780000,0.99860000,8788728.99000000,8779596.22205700,15989
1586908800000,2020-04-15 00:00:00,TUSD/USDT,0.99930000,1.00040000,0.99660000,0.99970000,5297577.68000000,5293981.10728500,8995
1586822400000,2020-04-14 00:00:00,TUSD/USDT,0.99780000,0.99940000,0.99720000,0.99930000,3669768.30000000,3663457.22726700,6486
1586736000000,2020-04-13 00:00:00,TUSD/USDT,0.99870000,1.00000000,0.99710000,0.99760000,5783355.89000000,5774968.06205200,9851
1586649600000,2020-04-12 00:00:00,TUSD/USDT,0.99860000,0.99980000,0.99600000,0.99880000,5585050.18000000,5573502.25143400,8716
1586563200000,2020-04-11 00:00:00,TUSD/USDT,0.99870000,0.99920000,0.99770000,0.99860000,3789432.82000000,3783711.59171300,6610
1586476800000,2020-04-10 00:00:00,TUSD/USDT,0.99920000,1.00000000,0.99790000,0.99870000,6056124.31000000,6050120.19695800,11802
1586390400000,2020-04-09 00:00:00,TUSD/USDT,0.99880000,1.00060000,0.99810000,0.99890000,7033713.65000000,7027554.08935700,10331
1586304000000,2020-04-08 00:00:00,TUSD/USDT,0.99980000,1.00030000,0.99820000,0.99880000,5656117.33000000,5651522.29590000,12200
1586217600000,2020-04-07 00:00:00,TUSD/USDT,0.99860000,1.00070000,0.99790000,0.99980000,6530324.36000000,6524963.89531800,11155
1586131200000,2020-04-06 00:00:00,TUSD/USDT,0.99900000,0.99990000,0.99760000,0.99880000,5226771.18000000,5219166.16598000,9692
1586044800000,2020-04-05 00:00:00,TUSD/USDT,0.99820000,0.99990000,0.99750000,0.99900000,3749237.07000000,3745979.13317000,7272
1585958400000,2020-04-04 00:00:00,TUSD/USDT,0.99910000,0.99960000,0.99720000,0.99810000,2586334.10000000,2582235.71714900,5668
1585872000000,2020-04-03 00:00:00,TUSD/USDT,0.99950000,1.00000000,0.99720000,0.99920000,5564432.14000000,5558025.10133000,10227
1585785600000,2020-04-02 00:00:00,TUSD/USDT,0.99690000,1.00020000,0.99570000,0.99950000,5543819.68000000,5534128.76279900,11675
1585699200000,2020-04-01 00:00:00,TUSD/USDT,0.99750000,0.99930000,0.99650000,0.99690000,3052586.62000000,3047146.46015100,6996
1585612800000,2020-03-31 00:00:00,TUSD/USDT,0.99870000,0.99980000,0.99730000,0.99750000,3190846.25000000,3186045.23323300,6722
1585526400000,2020-03-30 00:00:00,TUSD/USDT,1.00060000,1.00080000,0.99640000,0.99870000,5536603.89000000,5526107.57825200,9809
1585440000000,2020-03-29 00:00:00,TUSD/USDT,0.99810000,1.00080000,0.99750000,1.00060000,4696689.32000000,4693817.75575700,8251
1585353600000,2020-03-28 00:00:00,TUSD/USDT,0.99900000,1.00050000,0.99720000,0.99780000,5567324.44000000,5560120.17078600,13227
1585267200000,2020-03-27 00:00:00,TUSD/USDT,0.99660000,0.99980000,0.99540000,0.99900000,5452008.49000000,5441321.55408200,10491
1585180800000,2020-03-26 00:00:00,TUSD/USDT,0.99800000,0.99900000,0.99620000,0.99660000,3757364.47000000,3748914.45150600,8801
1585094400000,2020-03-25 00:00:00,TUSD/USDT,0.99660000,0.99900000,0.99540000,0.99780000,5594872.29000000,5582112.59429200,11914
1585008000000,2020-03-24 00:00:00,TUSD/USDT,0.99540000,0.99790000,0.99410000,0.99700000,5193895.40000000,5173127.42659800,10024
1584921600000,2020-03-23 00:00:00,TUSD/USDT,0.99960000,1.00000000,0.99370000,0.99540000,6926256.07000000,6909829.31559100,16459
1584835200000,2020-03-22 00:00:00,TUSD/USDT,0.99880000,1.00000000,0.99710000,1.00000000,5226879.42000000,5218734.99338700,13618
1584748800000,2020-03-21 00:00:00,TUSD/USDT,1.00000000,1.00110000,0.99730000,0.99870000,6245798.72000000,6240940.30085200,18029
1584662400000,2020-03-20 00:00:00,TUSD/USDT,0.99700000,1.00250000,0.99500000,0.99990000,11841661.90000000,11824674.28363000,26780
1584576000000,2020-03-19 00:00:00,TUSD/USDT,0.99630000,0.99950000,0.99220000,0.99700000,8714944.37000000,8676669.75608800,17459
1584489600000,2020-03-18 00:00:00,TUSD/USDT,0.99640000,0.99870000,0.99470000,0.99670000,5153854.70000000,5138937.89074500,13707
1584403200000,2020-03-17 00:00:00,TUSD/USDT,0.99810000,0.99860000,0.99340000,0.99650000,8024166.97000000,7998899.20230700,16515
1584316800000,2020-03-16 00:00:00,TUSD/USDT,1.00240000,1.00650000,0.99720000,0.99810000,9762447.96000000,9771518.38682900,30777
1584230400000,2020-03-15 00:00:00,TUSD/USDT,1.00220000,1.00290000,0.99020000,1.00240000,8610616.63000000,8616390.51315200,28264
1584144000000,2020-03-14 00:00:00,TUSD/USDT,0.99000000,1.00250000,0.98990000,1.00210000,6626089.13000000,6607378.06664000,23433
1584057600000,2020-03-13 00:00:00,TUSD/USDT,0.99460000,1.07410000,0.98610000,0.99020000,20054752.43000000,20012876.02136800,40403
1583971200000,2020-03-12 00:00:00,TUSD/USDT,0.99930000,1.00640000,0.95000000,0.99490000,18583087.31000000,18570989.15195200,37806
1583884800000,2020-03-11 00:00:00,TUSD/USDT,1.00060000,1.00080000,0.99840000,0.99900000,7922472.77000000,7918630.72169000,17109
1583798400000,2020-03-10 00:00:00,TUSD/USDT,1.00080000,1.00130000,0.99900000,1.00070000,12904405.14000000,12906331.83571500,21112
1583712000000,2020-03-09 00:00:00,TUSD/USDT,0.99960000,1.00160000,0.99800000,1.00070000,18456314.98000000,18454202.08481300,34671
1583625600000,2020-03-08 00:00:00,TUSD/USDT,0.99910000,1.00030000,0.99760000,0.99980000,9861604.42000000,9851192.26506700,19855
1583539200000,2020-03-07 00:00:00,TUSD/USDT,0.99770000,0.99940000,0.99670000,0.99930000,4322287.48000000,4314368.94897200,7584
1583452800000,2020-03-06 00:00:00,TUSD/USDT,0.99850000,0.99970000,0.99730000,0.99750000,5857178.79000000,5848897.89109000,9941
1583366400000,2020-03-05 00:00:00,TUSD/USDT,0.99970000,0.99990000,0.99790000,0.99850000,7644081.88000000,7635538.52013700,13015
1583280000000,2020-03-04 00:00:00,TUSD/USDT,1.00010000,1.00140000,0.99890000,0.99970000,6456624.31000000,6455549.24621400,10857
1583193600000,2020-03-03 00:00:00,TUSD/USDT,0.99920000,1.00050000,0.99840000,1.00010000,7087467.17000000,7083551.62277500,13752
1583107200000,2020-03-02 00:00:00,TUSD/USDT,1.00170000,1.00230000,0.99890000,0.99930000,7429710.10000000,7432022.40157900,13840
1583020800000,2020-03-01 00:00:00,TUSD/USDT,1.00040000,1.00190000,0.99930000,1.00150000,5703984.81000000,5706722.87446300,13561
1582934400000,2020-02-29 00:00:00,TUSD/USDT,0.99890000,1.00060000,0.99800000,1.00040000,7672822.34000000,7666806.89208800,12745
1582848000000,2020-02-28 00:00:00,TUSD/USDT,1.00070000,1.00240000,0.99830000,0.99870000,9393008.82000000,9396143.85009300,19863
1582761600000,2020-02-27 00:00:00,TUSD/USDT,1.00110000,1.00220000,0.99930000,1.00070000,16783617.40000000,16793240.89498600,35078
1582675200000,2020-02-26 00:00:00,TUSD/USDT,1.00150000,1.00400000,0.99960000,1.00090000,25779179.36000000,25828780.48696800,53003
1582588800000,2020-02-25 00:00:00,TUSD/USDT,1.00000000,1.00220000,0.99910000,1.00130000,14012511.30000000,14020610.32556800,29013
1582502400000,2020-02-24 00:00:00,TUSD/USDT,0.99720000,1.00160000,0.99680000,0.99990000,10591966.59000000,10589969.95790700,19059
1582416000000,2020-02-23 00:00:00,TUSD/USDT,0.99870000,0.99920000,0.99680000,0.99700000,8541648.02000000,8522123.24842300,14178
1582329600000,2020-02-22 00:00:00,TUSD/USDT,0.99860000,0.99970000,0.99800000,0.99870000,7818616.92000000,7809704.30689900,13399
1582243200000,2020-02-21 00:00:00,TUSD/USDT,0.99920000,1.00060000,0.99800000,0.99870000,11826496.67000000,11815942.24830500,20806
1582156800000,2020-02-20 00:00:00,TUSD/USDT,0.99950000,1.00120000,0.99890000,0.99910000,10011542.77000000,10012264.48667100,25064
1582070400000,2020-02-19 00:00:00,TUSD/USDT,0.99790000,1.00100000,0.99720000,0.99980000,6914199.98000000,6904210.94384000,16225
1581984000000,2020-02-18 00:00:00,TUSD/USDT,0.99980000,1.00050000,0.99660000,0.99780000,8607801.13000000,8595029.51722400,20151
1581897600000,2020-02-17 00:00:00,TUSD/USDT,0.99930000,1.00040000,0.99690000,0.99980000,13557694.88000000,13545249.11012900,34812
1581811200000,2020-02-16 00:00:00,TUSD/USDT,1.00010000,1.00100000,0.99820000,0.99930000,15263387.27000000,15257831.26685500,34599
1581724800000,2020-02-15 00:00:00,TUSD/USDT,0.99740000,1.00150000,0.99710000,1.00040000,16387431.67000000,16382490.50726900,29148
1581638400000,2020-02-14 00:00:00,TUSD/USDT,1.00050000,1.00300000,0.99730000,0.99760000,16949260.73000000,16954861.17006800,29414
1581552000000,2020-02-13 00:00:00,TUSD/USDT,0.99810000,1.00530000,0.99640000,1.00060000,28052422.46000000,28036916.98755800,44047
1581465600000,2020-02-12 00:00:00,TUSD/USDT,0.99660000,1.00020000,0.99480000,0.99800000,26122318.47000000,26064466.09810500,39558
1581379200000,2020-02-11 00:00:00,TUSD/USDT,1.00040000,1.00130000,0.99370000,0.99660000,12894425.78000000,12871733.17715700,20700
1581292800000,2020-02-10 00:00:00,TUSD/USDT,0.99920000,1.00160000,0.99830000,1.00020000,14880327.87000000,14882582.04880100,24565
1581206400000,2020-02-09 00:00:00,TUSD/USDT,0.99960000,1.00130000,0.99810000,0.99920000,11413700.26000000,11409050.70139600,18114
1581120000000,2020-02-08 00:00:00,TUSD/USDT,1.00050000,1.00190000,0.99870000,0.99980000,10101988.29000000,10105393.63798900,15743
1581033600000,2020-02-07 00:00:00,TUSD/USDT,1.00220000,1.00330000,0.99990000,1.00040000,8718697.66000000,8735452.71846200,17145
1580947200000,2020-02-06 00:00:00,TUSD/USDT,1.00040000,1.00280000,1.00000000,1.00200000,11900487.12000000,11918765.08102900,18539
1580860800000,2020-02-05 00:00:00,TUSD/USDT,1.00340000,1.00380000,0.99800000,1.00020000,16216724.63000000,16226334.09938100,22818
1580774400000,2020-02-04 00:00:00,TUSD/USDT,1.00140000,1.00420000,1.00110000,1.00350000,6673674.17000000,6689642.24500500,11798
1580688000000,2020-02-03 00:00:00,TUSD/USDT,1.00160000,1.00320000,1.00010000,1.00140000,7467419.04000000,7481110.37043700,12503
1580601600000,2020-02-02 00:00:00,TUSD/USDT,1.00110000,1.00260000,0.99980000,1.00170000,3889316.60000000,3892583.30677400,9280
1580515200000,2020-02-01 00:00:00,TUSD/USDT,1.00180000,1.00240000,1.00010000,1.00120000,3290988.03000000,3294956.71252500,8308
1580428800000,2020-01-31 00:00:00,TUSD/USDT,1.00100000,1.00330000,1.00060000,1.00170000,4747180.11000000,4756592.47698800,9676
1580342400000,2020-01-30 00:00:00,TUSD/USDT,1.00190000,1.00380000,1.00000000,1.00090000,6928394.56000000,6941956.65249700,12505
1580256000000,2020-01-29 00:00:00,TUSD/USDT,0.99980000,1.00290000,0.99950000,1.00200000,6453656.08000000,6461659.25975100,12007
1580169600000,2020-01-28 00:00:00,TUSD/USDT,1.00180000,1.00330000,0.99900000,0.99980000,8084302.51000000,8097121.39261300,14888
1580083200000,2020-01-27 00:00:00,TUSD/USDT,1.00230000,1.00360000,1.00150000,1.00170000,3696370.41000000,3705213.23782300,9040
1579996800000,2020-01-26 00:00:00,TUSD/USDT,1.00240000,1.00420000,1.00180000,1.00220000,2559300.73000000,2566460.07440800,6961
1579910400000,2020-01-25 00:00:00,TUSD/USDT,1.00180000,1.00310000,1.00120000,1.00250000,2063745.14000000,2068566.35063600,5831
1579824000000,2020-01-24 00:00:00,TUSD/USDT,1.00240000,1.00290000,1.00070000,1.00170000,3081228.72000000,3087406.16999600,9429
1579737600000,2020-01-23 00:00:00,TUSD/USDT,1.00290000,1.00480000,1.00140000,1.00220000,4438681.77000000,4454109.53480500,11584
1579651200000,2020-01-22 00:00:00,TUSD/USDT,1.00210000,1.00390000,1.00150000,1.00280000,3116123.38000000,3124432.43728000,6785
1579564800000,2020-01-21 00:00:00,TUSD/USDT,1.00150000,1.00330000,0.99900000,1.00190000,3560702.34000000,3567537.50202700,7424
1579478400000,2020-01-20 00:00:00,TUSD/USDT,1.00120000,1.00250000,1.00070000,1.00140000,3066768.92000000,3071521.33199800,8067
1579392000000,2020-01-19 00:00:00,TUSD/USDT,1.00040000,1.00390000,0.99930000,1.00100000,4388766.16000000,4394342.00481300,12867
1579305600000,2020-01-18 00:00:00,TUSD/USDT,1.00150000,1.00200000,0.99990000,1.00050000,3474391.71000000,3477928.99669600,10403
1579219200000,2020-01-17 00:00:00,TUSD/USDT,1.00110000,1.00300000,1.00000000,1.00150000,5676327.72000000,5685186.94733200,16974
1579132800000,2020-01-16 00:00:00,TUSD/USDT,1.00160000,1.00340000,1.00040000,1.00110000,2966775.82000000,2972366.54498400,10052
1579046400000,2020-01-15 00:00:00,TUSD/USDT,0.99940000,1.00300000,0.99940000,1.00140000,4396536.40000000,4403198.96904000,13352
1578960000000,2020-01-14 00:00:00,TUSD/USDT,1.00040000,1.00160000,0.99850000,0.99940000,9920881.76000000,9920098.94499700,19329
1578873600000,2020-01-13 00:00:00,TUSD/USDT,1.00040000,1.00240000,1.00010000,1.00030000,2914457.06000000,2917832.56495100,5712
1578787200000,2020-01-12 00:00:00,TUSD/USDT,1.00040000,1.00150000,1.00010000,1.00050000,1921702.78000000,1922947.57913500,4499
1578700800000,2020-01-11 00:00:00,TUSD/USDT,1.00050000,1.00180000,0.99950000,1.00040000,2441407.22000000,2442691.08585800,5756
1578614400000,2020-01-10 00:00:00,TUSD/USDT,1.00070000,1.00200000,0.99960000,1.00050000,3846213.13000000,3849672.36187400,7092
1578528000000,2020-01-09 00:00:00,TUSD/USDT,1.00070000,1.00170000,0.99940000,1.00060000,4062122.79000000,4063148.46193000,7785
1578441600000,2020-01-08 00:00:00,TUSD/USDT,0.99960000,1.00170000,0.99870000,1.00080000,4352933.64000000,4353708.95119400,9050
1578355200000,2020-01-07 00:00:00,TUSD/USDT,1.00000000,1.00150000,0.99870000,0.99950000,4382773.21000000,4382986.99500700,8695
1578268800000,2020-01-06 00:00:00,TUSD/USDT,1.00070000,1.00170000,0.99990000,1.00000000,2422710.40000000,2424333.54998000,4906
1578182400000,2020-01-05 00:00:00,TUSD/USDT,1.00120000,1.00170000,0.99960000,1.00090000,1681718.73000000,1682791.45435000,4072
1578096000000,2020-01-04 00:00:00,TUSD/USDT,1.00080000,1.00200000,1.00030000,1.00130000,2455982.27000000,2459116.97213300,4490
1578009600000,2020-01-03 00:00:00,TUSD/USDT,1.00270000,1.00400000,1.00010000,1.00090000,3938000.22000000,3943504.79038200,7541
1577923200000,2020-01-02 00:00:00,TUSD/USDT,1.00310000,1.00440000,1.00240000,1.00310000,2596933.68000000,2606086.04475300,3810
1577836800000,2020-01-01 00:00:00,TUSD/USDT,1.00340000,1.00410000,1.00210000,1.00310000,812952.44000000,815538.98965800,2237
1577750400000,2019-12-31 00:00:00,TUSD/USDT,1.00300000,1.00450000,1.00220000,1.00350000,2562251.23000000,2570545.56300400,4019
1577664000000,2019-12-30 00:00:00,TUSD/USDT,1.00090000,1.00400000,1.00090000,1.00320000,1998651.63000000,2004187.72588800,3365
1577577600000,2019-12-29 00:00:00,TUSD/USDT,1.00240000,1.00320000,1.00080000,1.00090000,1761881.07000000,1764827.27614600,2891
1577491200000,2019-12-28 00:00:00,TUSD/USDT,1.00130000,1.00280000,1.00090000,1.00230000,1512959.20000000,1515774.36146500,2997
1577404800000,2019-12-27 00:00:00,TUSD/USDT,1.00180000,1.00490000,1.00060000,1.00130000,2942546.99000000,2950533.53848400,5265
1577318400000,2019-12-26 00:00:00,TUSD/USDT,1.00190000,1.00250000,1.00090000,1.00170000,1223069.06000000,1224973.90418600,3341
1577232000000,2019-12-25 00:00:00,TUSD/USDT,1.00100000,1.00220000,1.00000000,1.00160000,1393147.91000000,1394920.26710600,2823
1577145600000,2019-12-24 00:00:00,TUSD/USDT,1.00080000,1.00220000,1.00010000,1.00140000,2199066.47000000,2201395.12481300,4363
1577059200000,2019-12-23 00:00:00,TUSD/USDT,0.99900000,1.00150000,0.99890000,1.00080000,7415116.65000000,7413256.52872400,10257
1576972800000,2019-12-22 00:00:00,TUSD/USDT,0.99960000,1.00080000,0.99890000,0.99890000,4803405.13000000,4802108.00937400,6815
1576886400000,2019-12-21 00:00:00,TUSD/USDT,1.00020000,1.00070000,0.99890000,0.99960000,2570140.64000000,2569228.37335000,5120
1576800000000,2019-12-20 00:00:00,TUSD/USDT,1.00010000,1.00160000,0.99950000,1.00020000,2025232.50000000,2025988.10099500,5233
1576713600000,2019-12-19 00:00:00,TUSD/USDT,0.99920000,1.00200000,0.99860000,1.00010000,6011754.84000000,6011464.24306100,12720
1576627200000,2019-12-18 00:00:00,TUSD/USDT,1.00120000,1.00230000,0.99880000,0.99930000,5895867.20000000,5897031.47685100,12547
1576540800000,2019-12-17 00:00:00,TUSD/USDT,1.00230000,1.00320000,1.00000000,1.00130000,4206477.25000000,4212523.79867800,8684
1576454400000,2019-12-16 00:00:00,TUSD/USDT,1.00080000,1.00300000,1.00050000,1.00220000,4202541.89000000,4209829.07839700,8180
1576368000000,2019-12-15 00:00:00,TUSD/USDT,1.00080000,1.00190000,1.00050000,1.00070000,2030205.17000000,2032339.73017700,3892
1576281600000,2019-12-14 00:00:00,TUSD/USDT,1.00100000,1.00180000,1.00020000,1.00090000,2512164.40000000,2514013.53796200,4133
1576195200000,2019-12-13 00:00:00,TUSD/USDT,1.00140000,1.00230000,1.00020000,1.00100000,2112820.26000000,2115385.02260900,3872
1576108800000,2019-12-12 00:00:00,TUSD/USDT,1.00130000,1.00280000,1.00050000,1.00110000,2789927.06000000,2793856.87052700,5103
1576022400000,2019-12-11 00:00:00,TUSD/USDT,1.00070000,1.00210000,1.00000000,1.00130000,1778715.55000000,1780376.84607800,2706
1575936000000,2019-12-10 00:00:00,TUSD/USDT,1.00040000,1.00150000,0.99980000,1.00080000,1855356.13000000,1856673.20045900,3805
1575849600000,2019-12-09 00:00:00,TUSD/USDT,0.99850000,1.00090000,0.99820000,1.00060000,1893768.35000000,1892914.53122600,3752
