unix,date,symbol,open,high,low,close,Volume ZEC,Volume USDT,tradecount
1623974400000,2021-06-18 00:00:00,ZEC/USDT,142.30000000,143.10000000,129.00000000,132.88000000,201411.30461000,27270827.55547310,131181
1623888000000,2021-06-17 00:00:00,ZEC/USDT,137.25000000,146.72000000,136.48000000,142.27000000,200606.73151000,28489450.71377620,121066
1623801600000,2021-06-16 00:00:00,ZEC/USDT,136.58000000,143.98000000,132.28000000,137.31000000,290393.20637000,40304452.15117330,172130
1623715200000,2021-06-15 00:00:00,ZEC/USDT,139.00000000,141.20000000,133.33000000,136.58000000,132763.73567000,18198988.88185370,77201
1623628800000,2021-06-14 00:00:00,ZEC/USDT,133.04000000,139.31000000,128.58000000,139.00000000,180195.60143000,24091401.01988870,85651
1623542400000,2021-06-13 00:00:00,ZEC/USDT,125.86000000,133.23000000,120.93000000,133.06000000,169028.37143000,21390870.09736440,61108
1623456000000,2021-06-12 00:00:00,ZEC/USDT,124.73000000,129.24000000,118.77000000,125.85000000,192471.71228000,23937328.44729040,69277
1623369600000,2021-06-11 00:00:00,ZEC/USDT,134.11000000,135.78000000,122.57000000,124.74000000,187144.17535000,24549656.11058910,72082
1623283200000,2021-06-10 00:00:00,ZEC/USDT,145.07000000,151.71000000,131.87000000,134.00000000,281395.88974000,39714572.49646280,113842
1623196800000,2021-06-09 00:00:00,ZEC/USDT,130.93000000,145.09000000,124.19000000,145.05000000,324389.48712000,43826619.03083810,117042
1623110400000,2021-06-08 00:00:00,ZEC/USDT,135.79000000,139.15000000,119.14000000,130.88000000,408389.00581000,52715227.59471760,126694
1623024000000,2021-06-07 00:00:00,ZEC/USDT,149.62000000,154.90000000,134.48000000,135.72000000,207576.89231000,30576716.66812450,75287
1622937600000,2021-06-06 00:00:00,ZEC/USDT,153.16000000,156.58000000,147.00000000,149.63000000,184617.26286000,28108801.03851550,96971
1622851200000,2021-06-05 00:00:00,ZEC/USDT,155.26000000,161.31000000,147.63000000,153.17000000,261473.43911000,40220115.04907640,140706
1622764800000,2021-06-04 00:00:00,ZEC/USDT,173.01000000,173.04000000,146.16000000,155.28000000,376736.75698000,58928590.69003550,209242
1622678400000,2021-06-03 00:00:00,ZEC/USDT,164.39000000,175.15000000,160.14000000,172.95000000,251658.87753000,42589891.50842350,159487
1622592000000,2021-06-02 00:00:00,ZEC/USDT,154.03000000,170.45000000,148.85000000,164.35000000,286169.23457000,45689334.26237240,155930
1622505600000,2021-06-01 00:00:00,ZEC/USDT,161.68000000,164.48000000,148.16000000,154.04000000,262046.70367000,40737022.37166890,171150
1622419200000,2021-05-31 00:00:00,ZEC/USDT,149.87000000,162.57000000,140.85000000,161.65000000,375823.80953000,56707239.40238590,221381
1622332800000,2021-05-30 00:00:00,ZEC/USDT,149.22000000,160.00000000,137.46000000,149.84000000,417881.60058000,63255247.78547200,175140
1622246400000,2021-05-29 00:00:00,ZEC/USDT,164.66000000,186.86000000,141.54000000,149.24000000,962790.51855000,159735288.71042920,330892
1622160000000,2021-05-28 00:00:00,ZEC/USDT,150.22000000,168.00000000,131.02000000,164.62000000,838095.03278000,126929462.36793530,271770
1622073600000,2021-05-27 00:00:00,ZEC/USDT,158.62000000,159.50000000,140.62000000,150.27000000,317027.42073000,47508438.66530200,134368
1621987200000,2021-05-26 00:00:00,ZEC/USDT,145.38000000,159.72000000,143.03000000,158.60000000,436113.62716000,66150522.45413290,164148
1621900800000,2021-05-25 00:00:00,ZEC/USDT,149.38000000,154.76000000,130.00000000,145.40000000,587340.63037000,83224649.94088930,201741
1621814400000,2021-05-24 00:00:00,ZEC/USDT,114.53000000,149.45000000,114.40000000,149.16000000,855833.27985000,114333843.34216960,276215
1621728000000,2021-05-23 00:00:00,ZEC/USDT,142.55000000,148.90000000,87.08000000,114.32000000,1216823.33246000,135415884.29289550,478596
1621641600000,2021-05-22 00:00:00,ZEC/USDT,156.17000000,160.94000000,133.02000000,142.57000000,645742.63637000,93995112.87486390,314393
1621555200000,2021-05-21 00:00:00,ZEC/USDT,182.32000000,191.84000000,136.23000000,156.26000000,932995.38533000,153285610.09185640,435781
1621468800000,2021-05-20 00:00:00,ZEC/USDT,146.50000000,194.68000000,133.44000000,182.40000000,868476.88428000,145169398.97226450,419412
1621382400000,2021-05-19 00:00:00,ZEC/USDT,254.99000000,262.95000000,100.00000000,146.22000000,1476003.53185000,266007642.93096380,699626
1621296000000,2021-05-18 00:00:00,ZEC/USDT,235.54000000,262.30000000,232.75000000,254.91000000,413659.15194000,103214326.26028320,300478
1621209600000,2021-05-17 00:00:00,ZEC/USDT,262.25000000,262.33000000,226.33000000,235.52000000,483542.84169000,117743067.56070380,293044
1621123200000,2021-05-16 00:00:00,ZEC/USDT,271.02000000,291.00000000,245.63000000,262.40000000,408108.58847000,109705273.70533550,275171
1621036800000,2021-05-15 00:00:00,ZEC/USDT,305.69000000,316.05000000,267.80000000,271.08000000,397487.31384000,115446363.76481870,274623
1620950400000,2021-05-14 00:00:00,ZEC/USDT,296.47000000,323.00000000,285.56000000,305.67000000,484672.10439000,147327043.69055950,309108
1620864000000,2021-05-13 00:00:00,ZEC/USDT,280.88000000,323.90000000,249.00000000,296.36000000,1006906.54143000,299424034.89740750,599013
1620777600000,2021-05-12 00:00:00,ZEC/USDT,302.07000000,372.00000000,272.27000000,280.13000000,1510686.03594000,515797206.69827580,877965
1620691200000,2021-05-11 00:00:00,ZEC/USDT,283.86000000,302.72000000,272.01000000,302.07000000,315060.88203000,89657360.85998050,189140
1620604800000,2021-05-10 00:00:00,ZEC/USDT,305.48000000,330.57000000,265.20000000,283.76000000,453431.25722000,136567382.47243740,240827
1620518400000,2021-05-09 00:00:00,ZEC/USDT,316.05000000,318.10000000,287.89000000,305.40000000,287843.62147000,86090925.80480410,156586
1620432000000,2021-05-08 00:00:00,ZEC/USDT,319.74000000,343.80000000,294.85000000,316.25000000,428819.67483000,135185456.52823510,218682
1620345600000,2021-05-07 00:00:00,ZEC/USDT,308.68000000,343.10000000,295.62000000,320.01000000,574816.88020000,182800400.02519860,283197
1620259200000,2021-05-06 00:00:00,ZEC/USDT,292.00000000,325.41000000,271.16000000,308.57000000,667142.06374000,199327446.98641850,294654
1620172800000,2021-05-05 00:00:00,ZEC/USDT,241.17000000,299.83000000,237.33000000,292.01000000,653270.71265000,177481459.73560790,294184
1620086400000,2021-05-04 00:00:00,ZEC/USDT,250.44000000,267.87000000,230.32000000,241.00000000,541226.77611000,132522570.16418990,241361
1620000000000,2021-05-03 00:00:00,ZEC/USDT,243.27000000,254.63000000,242.55000000,250.48000000,202683.08618000,50597205.76055000,89391
1619913600000,2021-05-02 00:00:00,ZEC/USDT,257.35000000,259.34000000,241.24000000,243.30000000,172409.21675000,42614039.16302440,81335
1619827200000,2021-05-01 00:00:00,ZEC/USDT,245.42000000,258.65000000,243.30000000,257.40000000,198218.91904000,49783289.89225810,99205
1619740800000,2021-04-30 00:00:00,ZEC/USDT,229.41000000,249.14000000,223.00000000,245.37000000,236977.08264000,56523368.63990070,126350
1619654400000,2021-04-29 00:00:00,ZEC/USDT,240.71000000,241.21000000,223.17000000,229.42000000,235590.76044000,54843243.58781690,128093
1619568000000,2021-04-28 00:00:00,ZEC/USDT,241.78000000,243.50000000,226.16000000,240.65000000,242705.71727000,57082192.86506510,134258
1619481600000,2021-04-27 00:00:00,ZEC/USDT,226.94000000,242.00000000,222.48000000,241.89000000,231318.51527000,53476507.40503660,126413
1619395200000,2021-04-26 00:00:00,ZEC/USDT,202.29000000,228.08000000,200.08000000,227.09000000,267001.30641000,58313086.14944090,165717
1619308800000,2021-04-25 00:00:00,ZEC/USDT,198.45000000,215.71000000,191.18000000,202.31000000,212616.08680000,43277266.18143840,129970
1619222400000,2021-04-24 00:00:00,ZEC/USDT,220.20000000,220.31000000,196.87000000,198.46000000,308135.62665000,63911334.22478790,183714
1619136000000,2021-04-23 00:00:00,ZEC/USDT,224.04000000,226.76000000,167.00000000,220.31000000,696492.13867000,140067744.16516640,344598
1619049600000,2021-04-22 00:00:00,ZEC/USDT,237.30000000,248.28000000,218.35000000,223.91000000,345453.00280000,81884589.34413310,207538
1618963200000,2021-04-21 00:00:00,ZEC/USDT,249.69000000,256.18000000,231.28000000,237.29000000,347373.04637000,84921967.67692890,214351
1618876800000,2021-04-20 00:00:00,ZEC/USDT,225.68000000,250.54000000,209.15000000,249.64000000,571925.17001000,131138657.05123890,265168
1618790400000,2021-04-19 00:00:00,ZEC/USDT,260.04000000,265.78000000,221.00000000,225.55000000,555092.34250000,135142505.79308530,237779
1618704000000,2021-04-18 00:00:00,ZEC/USDT,279.83000000,285.97000000,186.43000000,260.05000000,905012.30998000,215087975.52762930,396172
1618617600000,2021-04-17 00:00:00,ZEC/USDT,270.03000000,299.13000000,269.10000000,279.95000000,539859.77947000,152825298.64015320,275007
1618531200000,2021-04-16 00:00:00,ZEC/USDT,252.22000000,271.86000000,234.92000000,270.03000000,454052.23906000,116197666.28032780,232476
1618444800000,2021-04-15 00:00:00,ZEC/USDT,237.52000000,255.00000000,235.03000000,252.27000000,398038.67438000,98197791.77382400,190272
1618358400000,2021-04-14 00:00:00,ZEC/USDT,225.97000000,243.72000000,217.78000000,237.50000000,462214.67424000,106314987.95825650,186440
1618272000000,2021-04-13 00:00:00,ZEC/USDT,221.36000000,232.50000000,217.14000000,225.98000000,362983.45828000,81695116.51576530,157295
1618185600000,2021-04-12 00:00:00,ZEC/USDT,222.27000000,237.00000000,209.08000000,221.39000000,565338.00714000,126113367.54613150,205647
1618099200000,2021-04-11 00:00:00,ZEC/USDT,206.20000000,231.89000000,206.00000000,222.31000000,445002.92701000,98400478.22694070,202302
1618012800000,2021-04-10 00:00:00,ZEC/USDT,194.57000000,210.00000000,193.49000000,206.15000000,371971.70292000,75344820.43704740,152866
1617926400000,2021-04-09 00:00:00,ZEC/USDT,184.68000000,198.86000000,183.66000000,194.65000000,309985.54943000,59644564.33164530,133223
1617840000000,2021-04-08 00:00:00,ZEC/USDT,171.37000000,185.79000000,170.21000000,184.74000000,201058.97799000,35791631.68316890,91087
1617753600000,2021-04-07 00:00:00,ZEC/USDT,191.17000000,194.23000000,162.34000000,171.26000000,395113.68963000,69504608.57807490,165720
1617667200000,2021-04-06 00:00:00,ZEC/USDT,197.05000000,200.32000000,181.53000000,191.11000000,329114.01325000,62496367.93372560,121643
1617580800000,2021-04-05 00:00:00,ZEC/USDT,187.13000000,200.31000000,182.85000000,197.13000000,437637.22934000,83329343.24800600,153861
1617494400000,2021-04-04 00:00:00,ZEC/USDT,171.49000000,195.00000000,169.00000000,187.14000000,686296.12790000,126924307.28279210,227571
1617408000000,2021-04-03 00:00:00,ZEC/USDT,169.50000000,179.58000000,163.38000000,171.61000000,349985.68447000,59591400.27435510,143296
1617321600000,2021-04-02 00:00:00,ZEC/USDT,165.55000000,177.75000000,163.69000000,169.52000000,366357.54787000,63021283.83213650,154931
1617235200000,2021-04-01 00:00:00,ZEC/USDT,158.16000000,167.00000000,152.71000000,165.53000000,348492.89011000,56045336.20618320,141539
1617148800000,2021-03-31 00:00:00,ZEC/USDT,154.57000000,158.38000000,146.69000000,158.22000000,240328.98355000,36836875.24129820,115952
1617062400000,2021-03-30 00:00:00,ZEC/USDT,149.13000000,156.99000000,145.68000000,154.60000000,314913.93614000,47531927.77504730,114695
1616976000000,2021-03-29 00:00:00,ZEC/USDT,144.84000000,159.75000000,141.84000000,149.18000000,444715.86423000,66821247.81029080,145814
1616889600000,2021-03-28 00:00:00,ZEC/USDT,133.61000000,145.06000000,129.93000000,144.87000000,315405.00626000,43246855.21185340,99579
1616803200000,2021-03-27 00:00:00,ZEC/USDT,133.45000000,135.56000000,126.29000000,133.62000000,153349.67785000,20100262.26551470,71413
1616716800000,2021-03-26 00:00:00,ZEC/USDT,123.04000000,133.55000000,123.00000000,133.46000000,175850.91775000,22559364.97372570,74722
1616630400000,2021-03-25 00:00:00,ZEC/USDT,127.67000000,128.90000000,116.16000000,123.02000000,295639.20930000,36239064.70640580,111299
1616544000000,2021-03-24 00:00:00,ZEC/USDT,136.02000000,141.71000000,125.51000000,127.67000000,178440.78474000,24255201.94485780,69026
1616457600000,2021-03-23 00:00:00,ZEC/USDT,139.55000000,143.47000000,134.98000000,136.02000000,178625.55484000,24946506.89927390,58904
1616371200000,2021-03-22 00:00:00,ZEC/USDT,148.18000000,149.70000000,139.50000000,139.53000000,149049.89057000,21750611.91082070,54748
1616284800000,2021-03-21 00:00:00,ZEC/USDT,155.00000000,156.49000000,145.09000000,148.18000000,159080.43693000,23820904.14409180,60158
1616198400000,2021-03-20 00:00:00,ZEC/USDT,150.23000000,161.20000000,149.29000000,155.03000000,242776.76381000,37920304.42054990,87883
1616112000000,2021-03-19 00:00:00,ZEC/USDT,142.98000000,153.25000000,140.35000000,150.31000000,131723.47968000,19417298.08500660,52292
1616025600000,2021-03-18 00:00:00,ZEC/USDT,146.03000000,150.88000000,141.82000000,142.97000000,150347.35330000,21931991.43691040,54551
1615939200000,2021-03-17 00:00:00,ZEC/USDT,139.37000000,146.97000000,134.47000000,146.02000000,178928.53771000,25160997.42012610,58222
1615852800000,2021-03-16 00:00:00,ZEC/USDT,135.19000000,140.38000000,130.05000000,139.41000000,147123.29501000,20046623.08245760,53280
1615766400000,2021-03-15 00:00:00,ZEC/USDT,143.14000000,147.13000000,133.88000000,135.10000000,235868.32921000,32765066.33025910,72197
1615680000000,2021-03-14 00:00:00,ZEC/USDT,156.15000000,158.20000000,143.13000000,143.18000000,175695.52773000,26279502.97742270,61180
1615593600000,2021-03-13 00:00:00,ZEC/USDT,145.45000000,160.00000000,137.30000000,156.12000000,283737.32224000,42287587.77342420,89898
1615507200000,2021-03-12 00:00:00,ZEC/USDT,151.88000000,156.61000000,141.78000000,145.36000000,242654.12709000,36316550.99889890,84760
1615420800000,2021-03-11 00:00:00,ZEC/USDT,139.77000000,158.51000000,135.65000000,151.86000000,427246.37233000,63407631.67092490,122914
1615334400000,2021-03-10 00:00:00,ZEC/USDT,137.76000000,142.09000000,131.13000000,139.82000000,207400.73613000,28230243.02182800,74720
1615248000000,2021-03-09 00:00:00,ZEC/USDT,129.54000000,138.40000000,127.80000000,137.69000000,216384.09227000,28924237.14481450,72808
1615161600000,2021-03-08 00:00:00,ZEC/USDT,130.08000000,132.80000000,124.36000000,129.55000000,137243.53171000,17580531.34776450,46256
1615075200000,2021-03-07 00:00:00,ZEC/USDT,125.20000000,130.18000000,124.37000000,130.08000000,123295.99356000,15650703.29971310,44100
1614988800000,2021-03-06 00:00:00,ZEC/USDT,121.19000000,126.93000000,118.22000000,125.19000000,150497.69450000,18445057.20002070,48379
1614902400000,2021-03-05 00:00:00,ZEC/USDT,122.06000000,124.32000000,113.08000000,121.12000000,236863.09222000,27938209.06905280,64348
1614816000000,2021-03-04 00:00:00,ZEC/USDT,126.72000000,129.90000000,117.55000000,122.03000000,213079.72684000,26375510.57645570,61121
1614729600000,2021-03-03 00:00:00,ZEC/USDT,120.50000000,130.93000000,119.02000000,126.69000000,264703.71143000,33708815.27864080,72174
1614643200000,2021-03-02 00:00:00,ZEC/USDT,124.42000000,126.80000000,116.38000000,120.51000000,301904.15135000,36866599.92680580,72183
1614556800000,2021-03-01 00:00:00,ZEC/USDT,111.33000000,126.21000000,110.09000000,124.40000000,317470.70505000,37313422.34275610,73176
1614470400000,2021-02-28 00:00:00,ZEC/USDT,119.77000000,120.38000000,104.35000000,111.31000000,324743.01275000,36272342.29718990,70496
1614384000000,2021-02-27 00:00:00,ZEC/USDT,118.23000000,125.03000000,117.42000000,119.78000000,234470.20492000,28667061.28920820,55057
1614297600000,2021-02-26 00:00:00,ZEC/USDT,121.27000000,125.05000000,113.41000000,118.23000000,393489.94968000,46987632.70432250,85190
1614211200000,2021-02-25 00:00:00,ZEC/USDT,131.01000000,139.60000000,120.00000000,121.25000000,381626.76442000,50654462.41520320,92181
1614124800000,2021-02-24 00:00:00,ZEC/USDT,127.12000000,135.30000000,122.07000000,130.96000000,536094.57543000,69283062.63359250,121121
1614038400000,2021-02-23 00:00:00,ZEC/USDT,144.41000000,145.42000000,103.47000000,127.13000000,911371.88195000,113099949.64145490,195795
1613952000000,2021-02-22 00:00:00,ZEC/USDT,161.84000000,162.91000000,120.91000000,144.39000000,669913.65604000,97682586.26094490,158927
1613865600000,2021-02-21 00:00:00,ZEC/USDT,164.08000000,168.01000000,158.29000000,161.87000000,290902.33854000,47626954.68186630,91751
1613779200000,2021-02-20 00:00:00,ZEC/USDT,180.20000000,185.33000000,155.88000000,164.09000000,533247.10915000,92552835.25958310,155583
1613692800000,2021-02-19 00:00:00,ZEC/USDT,169.29000000,190.00000000,162.00000000,180.19000000,564027.85724000,100109122.89180030,166566
1613606400000,2021-02-18 00:00:00,ZEC/USDT,168.36000000,179.50000000,157.40000000,169.25000000,464093.27098000,77883456.65151840,130044
1613520000000,2021-02-17 00:00:00,ZEC/USDT,155.69000000,173.66000000,147.02000000,168.37000000,496646.43517000,80143666.38081490,130098
1613433600000,2021-02-16 00:00:00,ZEC/USDT,158.78000000,168.17000000,148.39000000,155.68000000,546444.47056000,86777583.00525650,141815
1613347200000,2021-02-15 00:00:00,ZEC/USDT,156.20000000,180.00000000,124.60000000,158.61000000,985558.78987000,153709623.93645280,233205
1613260800000,2021-02-14 00:00:00,ZEC/USDT,176.10000000,179.79000000,152.70000000,156.33000000,626746.45834000,104507350.15349060,167077
1613174400000,2021-02-13 00:00:00,ZEC/USDT,142.79000000,190.64000000,142.71000000,176.11000000,1027568.07171000,168133447.92746280,267223
1613088000000,2021-02-12 00:00:00,ZEC/USDT,142.32000000,149.20000000,132.81000000,142.79000000,517683.32918000,73416337.09154730,135646
1613001600000,2021-02-11 00:00:00,ZEC/USDT,116.43000000,150.00000000,113.12000000,142.34000000,929185.96710000,124182883.20810370,215007
1612915200000,2021-02-10 00:00:00,ZEC/USDT,108.75000000,121.93000000,106.36000000,116.41000000,666241.87087000,75624810.43151890,173308
1612828800000,2021-02-09 00:00:00,ZEC/USDT,98.03000000,110.12000000,97.24000000,108.77000000,532532.45679000,55516089.60555910,131889
1612742400000,2021-02-08 00:00:00,ZEC/USDT,92.32000000,98.38000000,91.09000000,98.01000000,279810.88419000,26554657.70917180,77292
1612656000000,2021-02-07 00:00:00,ZEC/USDT,94.25000000,95.60000000,88.75000000,92.30000000,280176.57914000,25894922.03761900,71465
1612569600000,2021-02-06 00:00:00,ZEC/USDT,96.46000000,98.95000000,91.97000000,94.24000000,392300.42584000,37854713.99509600,93292
1612483200000,2021-02-05 00:00:00,ZEC/USDT,89.98000000,96.67000000,89.19000000,96.44000000,304478.36032000,28411287.16573980,79177
1612396800000,2021-02-04 00:00:00,ZEC/USDT,95.28000000,96.68000000,88.73000000,90.00000000,291109.11671000,26824268.92054650,81199
1612310400000,2021-02-03 00:00:00,ZEC/USDT,92.38000000,96.90000000,92.38000000,95.23000000,198402.67456000,18856494.93168220,60450
1612224000000,2021-02-02 00:00:00,ZEC/USDT,88.68000000,94.49000000,88.25000000,92.37000000,386477.62340000,35313848.51933370,89294
1612137600000,2021-02-01 00:00:00,ZEC/USDT,85.58000000,89.64000000,84.07000000,88.69000000,267754.06669000,23255877.05861360,72483
1612051200000,2021-01-31 00:00:00,ZEC/USDT,84.43000000,87.60000000,82.39000000,85.65000000,227293.07454000,19285766.71987770,66276
1611964800000,2021-01-30 00:00:00,ZEC/USDT,85.50000000,86.32000000,82.80000000,84.51000000,171706.05362000,14446645.13873800,51617
1611878400000,2021-01-29 00:00:00,ZEC/USDT,86.82000000,90.31000000,82.26000000,85.49000000,380792.36338000,32707107.17915830,105410
1611792000000,2021-01-28 00:00:00,ZEC/USDT,78.42000000,88.85000000,77.02000000,86.82000000,334962.45971000,27975808.51324920,80846
1611705600000,2021-01-27 00:00:00,ZEC/USDT,89.25000000,89.30000000,76.33000000,78.41000000,321826.12984000,26250440.01244450,75467
1611619200000,2021-01-26 00:00:00,ZEC/USDT,87.88000000,90.35000000,83.74000000,89.26000000,366239.14487000,31945248.27623690,128715
1611532800000,2021-01-25 00:00:00,ZEC/USDT,89.98000000,96.46000000,87.84000000,87.89000000,418978.31156000,38654729.59676850,126757
1611446400000,2021-01-24 00:00:00,ZEC/USDT,85.96000000,92.38000000,84.96000000,90.00000000,307171.90955000,27397632.85843490,60734
1611360000000,2021-01-23 00:00:00,ZEC/USDT,86.96000000,90.49000000,83.73000000,85.95000000,258752.02606000,22454934.99010700,51292
1611273600000,2021-01-22 00:00:00,ZEC/USDT,82.99000000,91.64000000,76.13000000,86.94000000,364241.91111000,30738344.52425850,72722
1611187200000,2021-01-21 00:00:00,ZEC/USDT,99.07000000,99.49000000,82.14000000,82.92000000,381246.69863000,34389262.17327910,87269
1611100800000,2021-01-20 00:00:00,ZEC/USDT,102.43000000,103.99000000,90.57000000,98.99000000,505857.53310000,49499733.02983070,102090
1611014400000,2021-01-19 00:00:00,ZEC/USDT,104.02000000,113.17000000,102.06000000,102.42000000,451971.85863000,48018176.45045480,91760
1610928000000,2021-01-18 00:00:00,ZEC/USDT,102.15000000,106.44000000,100.10000000,103.98000000,348740.89628000,36055897.34994680,70594
1610841600000,2021-01-17 00:00:00,ZEC/USDT,108.11000000,108.95000000,98.14000000,102.25000000,435650.58822000,44856573.99895900,93774
1610755200000,2021-01-16 00:00:00,ZEC/USDT,103.25000000,113.88000000,101.67000000,108.08000000,517457.16199000,55572190.70469560,117445
1610668800000,2021-01-15 00:00:00,ZEC/USDT,111.72000000,114.95000000,94.43000000,103.25000000,655505.87085000,69650636.17794720,137373
1610582400000,2021-01-14 00:00:00,ZEC/USDT,117.33000000,118.89000000,105.90000000,111.71000000,609032.21864000,68878766.35688360,123786
1610496000000,2021-01-13 00:00:00,ZEC/USDT,99.73000000,120.69000000,92.47000000,117.35000000,1133276.73798000,121309827.63671580,199898
1610409600000,2021-01-12 00:00:00,ZEC/USDT,88.13000000,105.51000000,84.28000000,99.72000000,1481569.63830000,142971262.66431230,240829
1610323200000,2021-01-11 00:00:00,ZEC/USDT,96.45000000,108.97000000,77.59000000,88.24000000,2757618.58073000,251972281.44361980,454667
1610236800000,2021-01-10 00:00:00,ZEC/USDT,78.44000000,98.67000000,75.70000000,96.37000000,2044328.41849000,181695140.53977050,339795
1610150400000,2021-01-09 00:00:00,ZEC/USDT,68.62000000,80.00000000,65.77000000,78.44000000,524335.05886000,38014139.07760620,115249
1610064000000,2021-01-08 00:00:00,ZEC/USDT,67.77000000,70.08000000,61.14000000,68.59000000,536970.73750000,35746279.47405840,113960
1609977600000,2021-01-07 00:00:00,ZEC/USDT,63.92000000,74.32000000,62.93000000,67.75000000,824291.97475000,56779148.86101510,174670
1609891200000,2021-01-06 00:00:00,ZEC/USDT,59.63000000,65.35000000,58.95000000,63.92000000,402336.26763000,24994734.46598820,94187
1609804800000,2021-01-05 00:00:00,ZEC/USDT,60.34000000,61.17000000,57.91000000,59.64000000,231711.56414000,13749124.88180110,60499
1609718400000,2021-01-04 00:00:00,ZEC/USDT,59.35000000,65.00000000,56.62000000,60.34000000,497967.97236000,30049048.13057900,93062
1609632000000,2021-01-03 00:00:00,ZEC/USDT,57.48000000,61.88000000,56.22000000,59.35000000,358158.13483000,20989871.35856800,62463
1609545600000,2021-01-02 00:00:00,ZEC/USDT,56.60000000,59.90000000,55.20000000,57.46000000,468375.73952000,27027183.46829060,84889
1609459200000,2021-01-01 00:00:00,ZEC/USDT,63.96000000,67.24000000,54.38000000,56.60000000,823695.57676000,49010999.45223240,137484
1609372800000,2020-12-31 00:00:00,ZEC/USDT,64.09000000,64.55000000,61.17000000,63.91000000,127119.34379000,7980025.16925220,25838
1609286400000,2020-12-30 00:00:00,ZEC/USDT,65.38000000,66.30000000,62.86000000,64.09000000,158232.83064000,10171573.37449270,35531
1609200000000,2020-12-29 00:00:00,ZEC/USDT,69.09000000,70.62000000,61.57000000,65.33000000,265016.78123000,17296055.34134100,49706
1609113600000,2020-12-28 00:00:00,ZEC/USDT,66.95000000,71.43000000,66.20000000,69.04000000,245572.54942000,16928713.43185060,49992
1609027200000,2020-12-27 00:00:00,ZEC/USDT,66.60000000,71.66000000,62.80000000,66.97000000,358971.73556000,24121186.91796630,68969
1608940800000,2020-12-26 00:00:00,ZEC/USDT,64.29000000,70.27000000,63.52000000,66.56000000,285733.55040000,18990338.79136010,52149
1608854400000,2020-12-25 00:00:00,ZEC/USDT,62.11000000,65.20000000,60.38000000,64.27000000,280321.59028000,17723551.24207970,50174
1608768000000,2020-12-24 00:00:00,ZEC/USDT,55.41000000,62.28000000,53.95000000,62.10000000,336398.21096000,19342790.91135540,57867
1608681600000,2020-12-23 00:00:00,ZEC/USDT,67.62000000,68.58000000,46.98000000,55.42000000,462141.95194000,27958458.13936620,76376
1608595200000,2020-12-22 00:00:00,ZEC/USDT,67.75000000,69.08000000,63.44000000,67.64000000,268453.72469000,17894313.91010760,47502
1608508800000,2020-12-21 00:00:00,ZEC/USDT,73.72000000,77.74000000,67.55000000,67.77000000,293627.70233000,21210841.60572300,58644
1608422400000,2020-12-20 00:00:00,ZEC/USDT,73.54000000,77.86000000,71.81000000,73.69000000,280028.83653000,20950287.71967360,54351
1608336000000,2020-12-19 00:00:00,ZEC/USDT,73.89000000,76.16000000,73.01000000,73.50000000,146959.07306000,10965276.76981180,31339
1608249600000,2020-12-18 00:00:00,ZEC/USDT,74.32000000,76.44000000,71.66000000,73.89000000,165083.77213000,12227580.90764440,35937
1608163200000,2020-12-17 00:00:00,ZEC/USDT,73.18000000,77.99000000,72.24000000,74.28000000,303384.96125000,22679207.37692530,63950
1608076800000,2020-12-16 00:00:00,ZEC/USDT,67.64000000,73.28000000,66.86000000,73.21000000,189107.82376000,13295140.37640100,40213
1607990400000,2020-12-15 00:00:00,ZEC/USDT,68.04000000,69.15000000,66.37000000,67.63000000,100021.70943000,6780868.63761600,26436
1607904000000,2020-12-14 00:00:00,ZEC/USDT,68.20000000,68.65000000,66.27000000,68.00000000,105432.69447000,7114111.06618060,23684
1607817600000,2020-12-13 00:00:00,ZEC/USDT,66.03000000,69.43000000,65.20000000,68.25000000,148763.22673000,10096635.89935810,32094
1607731200000,2020-12-12 00:00:00,ZEC/USDT,63.71000000,66.77000000,63.49000000,65.95000000,98199.33080000,6433909.50181340,21525
1607644800000,2020-12-11 00:00:00,ZEC/USDT,66.00000000,66.15000000,62.49000000,63.71000000,156879.67318000,10056943.10378290,32362
1607558400000,2020-12-10 00:00:00,ZEC/USDT,69.39000000,69.91000000,65.20000000,65.96000000,164672.09023000,11046340.37381650,32445
1607472000000,2020-12-09 00:00:00,ZEC/USDT,69.53000000,71.02000000,65.50000000,69.38000000,223180.89651000,15332245.36816850,45246
1607385600000,2020-12-08 00:00:00,ZEC/USDT,75.56000000,75.79000000,68.74000000,69.61000000,180111.67791000,12983214.85674310,43147
1607299200000,2020-12-07 00:00:00,ZEC/USDT,74.65000000,76.84000000,73.53000000,75.57000000,202837.48599000,15222964.71692380,43093
1607212800000,2020-12-06 00:00:00,ZEC/USDT,71.83000000,74.99000000,69.93000000,74.61000000,125412.26906000,9067230.93916540,25562
1607126400000,2020-12-05 00:00:00,ZEC/USDT,69.00000000,72.35000000,68.39000000,71.83000000,86155.78905000,6119411.19616440,22567
1607040000000,2020-12-04 00:00:00,ZEC/USDT,75.65000000,76.11000000,68.34000000,69.01000000,214581.74297000,15699169.58004460,47201
1606953600000,2020-12-03 00:00:00,ZEC/USDT,76.62000000,77.13000000,74.26000000,75.69000000,183725.31010000,13930825.47124070,32093
1606867200000,2020-12-02 00:00:00,ZEC/USDT,74.81000000,77.14000000,73.38000000,76.66000000,223551.64837000,16829772.58023300,46968
