unix,date,symbol,open,high,low,close,Volume NEO,Volume USDT,tradecount
1587340800000,2020-04-20 00:00:00,NEO/USDT,7.60800000,7.81700000,7.11800000,7.20500000,586309.21500000,4376639.52086500,16433
1587254400000,2020-04-19 00:00:00,NEO/USDT,7.87900000,7.91000000,7.45000000,7.61400000,449485.13400000,3447267.56326100,12656
1587168000000,2020-04-18 00:00:00,NEO/USDT,7.45900000,7.93900000,7.45600000,7.87700000,383653.22000000,2968450.78512300,11994
1587081600000,2020-04-17 00:00:00,NEO/USDT,7.61700000,7.66400000,7.42800000,7.46800000,276405.07000000,2082005.90283800,9868
1586995200000,2020-04-16 00:00:00,NEO/USDT,6.98800000,7.70600000,6.81300000,7.61600000,766669.27900000,5659571.86021600,24554
1586908800000,2020-04-15 00:00:00,NEO/USDT,7.25200000,7.37600000,6.96500000,6.99300000,319211.36100000,2284280.90644600,12482
1586822400000,2020-04-14 00:00:00,NEO/USDT,7.28500000,7.43100000,7.14200000,7.25700000,327038.20100000,2385341.49219700,10481
1586736000000,2020-04-13 00:00:00,NEO/USDT,7.36100000,7.36100000,7.00700000,7.28100000,365451.70000000,2625017.08530900,11164
1586649600000,2020-04-12 00:00:00,NEO/USDT,7.29700000,7.73200000,7.17700000,7.35600000,367512.29800000,2752190.02551600,11105
1586563200000,2020-04-11 00:00:00,NEO/USDT,7.30200000,7.53600000,7.13900000,7.30600000,282561.58600000,2071785.08268900,10002
1586476800000,2020-04-10 00:00:00,NEO/USDT,8.02500000,8.02500000,7.10000000,7.29900000,640460.97200000,4778468.08281800,19675
1586390400000,2020-04-09 00:00:00,NEO/USDT,8.00100000,8.15100000,7.79200000,8.01900000,448120.61700000,3588342.71261600,11701
1586304000000,2020-04-08 00:00:00,NEO/USDT,7.72000000,8.03000000,7.65100000,7.99500000,475242.68900000,3750956.23092900,12474
1586217600000,2020-04-07 00:00:00,NEO/USDT,7.81800000,8.16000000,7.45800000,7.72100000,898272.85200000,7065244.46879500,20603
1586131200000,2020-04-06 00:00:00,NEO/USDT,7.01800000,7.84600000,7.00700000,7.82300000,721498.39600000,5419056.03680300,17584
1586044800000,2020-04-05 00:00:00,NEO/USDT,7.19800000,7.24300000,6.89000000,7.01700000,271886.83200000,1914499.61856600,7099
1585958400000,2020-04-04 00:00:00,NEO/USDT,7.01800000,7.29000000,6.86600000,7.18800000,391297.51200000,2759868.11636500,11721
1585872000000,2020-04-03 00:00:00,NEO/USDT,6.97800000,7.23600000,6.86000000,7.02000000,415225.98000000,2922765.99554000,12101
1585785600000,2020-04-02 00:00:00,NEO/USDT,6.82400000,7.35000000,6.76800000,6.97600000,883506.77500000,6167534.48329100,19780
1585699200000,2020-04-01 00:00:00,NEO/USDT,6.77400000,6.84000000,6.40100000,6.81200000,584161.48000000,3867874.76944500,12321
1585612800000,2020-03-31 00:00:00,NEO/USDT,6.58000000,6.95000000,6.51400000,6.77200000,496543.31500000,3346208.03819300,11885
1585526400000,2020-03-30 00:00:00,NEO/USDT,6.19200000,6.75400000,6.17100000,6.56800000,405132.85700000,2640783.29415300,12143
1585440000000,2020-03-29 00:00:00,NEO/USDT,6.62300000,6.67900000,6.13000000,6.17900000,410248.69300000,2608308.43132700,12824
1585353600000,2020-03-28 00:00:00,NEO/USDT,6.50200000,6.70700000,6.22500000,6.62800000,592612.67100000,3804911.62849200,17647
1585267200000,2020-03-27 00:00:00,NEO/USDT,7.03000000,7.16300000,6.42100000,6.50300000,366841.81800000,2528402.53205900,12212
1585180800000,2020-03-26 00:00:00,NEO/USDT,6.93600000,7.05000000,6.72000000,7.03000000,347307.66100000,2378817.27208500,12189
1585094400000,2020-03-25 00:00:00,NEO/USDT,6.89000000,7.09400000,6.60900000,6.93000000,654530.31300000,4490507.37928100,19441
1585008000000,2020-03-24 00:00:00,NEO/USDT,6.67800000,6.97800000,6.52500000,6.89700000,884719.43600000,5990610.48205800,26717
1584921600000,2020-03-23 00:00:00,NEO/USDT,5.94200000,6.69300000,5.83200000,6.68300000,945219.24600000,5962394.56504900,25939
1584835200000,2020-03-22 00:00:00,NEO/USDT,6.22600000,6.46800000,5.86200000,5.94700000,802111.59200000,4914060.24394700,27289
1584748800000,2020-03-21 00:00:00,NEO/USDT,6.27800000,6.44100000,5.86200000,6.23600000,932710.15400000,5730235.50757200,28080
1584662400000,2020-03-20 00:00:00,NEO/USDT,6.46200000,7.20000000,5.70100000,6.27300000,1871897.66000000,12241011.11985600,47690
1584576000000,2020-03-19 00:00:00,NEO/USDT,5.71800000,6.82000000,5.67100000,6.47200000,1340815.00300000,8347937.44667400,29771
1584489600000,2020-03-18 00:00:00,NEO/USDT,5.63100000,5.74200000,5.34000000,5.72600000,640712.05100000,3552666.31147800,17785
1584403200000,2020-03-17 00:00:00,NEO/USDT,5.39900000,5.89500000,5.31900000,5.62600000,647732.84900000,3660130.97042100,21995
1584316800000,2020-03-16 00:00:00,NEO/USDT,5.97900000,5.97900000,4.90400000,5.39400000,1244540.96700000,6580220.89986600,41844
1584230400000,2020-03-15 00:00:00,NEO/USDT,5.75300000,6.40000000,5.67400000,5.97900000,698520.26700000,4202239.04661800,23786
1584144000000,2020-03-14 00:00:00,NEO/USDT,6.23000000,6.26900000,5.65100000,5.75200000,592554.21800000,3577002.88063400,22000
1584057600000,2020-03-13 00:00:00,NEO/USDT,5.68700000,6.77300000,3.89000000,6.21600000,2717799.35900000,15561838.96476200,98459
1583971200000,2020-03-12 00:00:00,NEO/USDT,9.43600000,9.58500000,5.43000000,5.70600000,2939317.59200000,20326056.80019500,82649
1583884800000,2020-03-11 00:00:00,NEO/USDT,9.85800000,9.99800000,8.77000000,9.43000000,902242.97700000,8528489.38674500,19744
1583798400000,2020-03-10 00:00:00,NEO/USDT,9.90100000,10.19000000,9.58200000,9.87000000,730960.30900000,7227544.53808000,17040
1583712000000,2020-03-09 00:00:00,NEO/USDT,10.05300000,10.34500000,9.38900000,9.90200000,1065184.46100000,10490892.69961900,28521
1583625600000,2020-03-08 00:00:00,NEO/USDT,11.59200000,11.59200000,9.88400000,10.05000000,824820.01800000,8851368.28574900,22381
1583539200000,2020-03-07 00:00:00,NEO/USDT,12.37300000,12.45000000,11.54900000,11.58900000,475034.73600000,5718393.42140200,13238
1583452800000,2020-03-06 00:00:00,NEO/USDT,12.05500000,12.38500000,11.92700000,12.37700000,374988.04000000,4556014.43115400,11168
1583366400000,2020-03-05 00:00:00,NEO/USDT,11.76000000,12.38700000,11.75400000,12.07300000,509714.21100000,6191591.58598400,14016
1583280000000,2020-03-04 00:00:00,NEO/USDT,11.55700000,12.05500000,11.49000000,11.75500000,351169.44600000,4135918.33285900,10565
1583193600000,2020-03-03 00:00:00,NEO/USDT,12.08800000,12.09200000,11.34900000,11.55600000,559593.48400000,6529710.07822600,15576
1583107200000,2020-03-02 00:00:00,NEO/USDT,11.30800000,12.21100000,11.18300000,12.08800000,621793.68800000,7300689.66166300,17155
1583020800000,2020-03-01 00:00:00,NEO/USDT,11.08700000,11.86800000,11.05200000,11.31000000,779451.21900000,8931657.04959200,20059
1582934400000,2020-02-29 00:00:00,NEO/USDT,11.30500000,11.53100000,10.91100000,11.10300000,491078.45500000,5511880.37812100,14140
1582848000000,2020-02-28 00:00:00,NEO/USDT,11.50400000,11.66300000,10.63100000,11.31100000,767804.60700000,8518123.59891900,19715
1582761600000,2020-02-27 00:00:00,NEO/USDT,10.98300000,11.70600000,10.40000000,11.51000000,844120.08000000,9406103.61460100,24358
1582675200000,2020-02-26 00:00:00,NEO/USDT,12.37800000,12.53300000,10.76000000,11.00700000,1528773.39000000,17428564.66301400,43107
1582588800000,2020-02-25 00:00:00,NEO/USDT,13.36900000,13.50300000,12.30600000,12.39300000,695342.22500000,8993197.04811900,22173
1582502400000,2020-02-24 00:00:00,NEO/USDT,14.29200000,14.44200000,12.98800000,13.36100000,732592.70800000,9963748.22261800,22535
1582416000000,2020-02-23 00:00:00,NEO/USDT,13.71400000,14.47300000,13.70500000,14.29400000,471023.83800000,6680446.18730600,14847
1582329600000,2020-02-22 00:00:00,NEO/USDT,14.01700000,14.07900000,13.50000000,13.72000000,388715.70100000,5340626.85273300,13506
1582243200000,2020-02-21 00:00:00,NEO/USDT,14.03500000,14.33000000,13.70500000,14.01700000,540433.80400000,7604312.58780000,19289
1582156800000,2020-02-20 00:00:00,NEO/USDT,14.03700000,14.39800000,13.40000000,14.03000000,782044.00400000,10911091.56497200,34512
1582070400000,2020-02-19 00:00:00,NEO/USDT,15.50800000,15.53600000,13.70000000,14.04300000,790599.36600000,11770247.93051600,30000
1581984000000,2020-02-18 00:00:00,NEO/USDT,15.03800000,15.65700000,14.25500000,15.50000000,1151642.88100000,17424760.87792800,42428
1581897600000,2020-02-17 00:00:00,NEO/USDT,14.61800000,15.17300000,13.37500000,15.02700000,1441268.61100000,20643743.78199900,42437
1581811200000,2020-02-16 00:00:00,NEO/USDT,15.11300000,15.87200000,13.41300000,14.62500000,1524731.28100000,22575127.81501900,39689
1581724800000,2020-02-15 00:00:00,NEO/USDT,16.69100000,16.74000000,14.54800000,15.12700000,1191209.78300000,18666327.62176900,39838
1581638400000,2020-02-14 00:00:00,NEO/USDT,15.14200000,16.75000000,14.82900000,16.67600000,875126.84800000,13929652.03741800,36140
1581552000000,2020-02-13 00:00:00,NEO/USDT,14.81300000,15.84500000,14.47600000,15.14100000,1131448.78300000,17270839.90388000,46249
1581465600000,2020-02-12 00:00:00,NEO/USDT,13.82200000,15.32200000,13.81100000,14.82200000,1103343.55100000,16207290.36516900,39282
1581379200000,2020-02-11 00:00:00,NEO/USDT,13.55800000,13.98900000,12.95000000,13.79100000,871095.86100000,11759817.49591500,30800
1581292800000,2020-02-10 00:00:00,NEO/USDT,14.20800000,14.28500000,13.20000000,13.55100000,863876.56600000,11746551.09176100,32037
1581206400000,2020-02-09 00:00:00,NEO/USDT,12.66700000,14.20900000,12.66600000,14.20100000,1007857.17400000,13592358.73001500,39386
1581120000000,2020-02-08 00:00:00,NEO/USDT,12.79300000,13.05000000,12.11400000,12.68800000,523713.73900000,6671484.31806100,20807
1581033600000,2020-02-07 00:00:00,NEO/USDT,12.91600000,13.29000000,12.68700000,12.79200000,654253.84400000,8482913.02065200,23535
1580947200000,2020-02-06 00:00:00,NEO/USDT,12.75700000,13.20600000,12.41200000,12.91400000,651321.39500000,8409778.74598800,18758
1580860800000,2020-02-05 00:00:00,NEO/USDT,12.17700000,12.91200000,12.07900000,12.76200000,739128.23500000,9319815.60515700,19230
1580774400000,2020-02-04 00:00:00,NEO/USDT,11.88000000,12.32300000,11.51500000,12.17700000,465527.93800000,5564066.54162700,12741
1580688000000,2020-02-03 00:00:00,NEO/USDT,12.01600000,12.34800000,11.70300000,11.88000000,444079.07700000,5331024.70213200,11163
1580601600000,2020-02-02 00:00:00,NEO/USDT,11.42300000,12.57800000,11.22000000,12.01600000,817053.49600000,9913552.32303000,20044
1580515200000,2020-02-01 00:00:00,NEO/USDT,11.46500000,11.63700000,11.15600000,11.42200000,226389.34400000,2580228.91543500,7116
1580428800000,2020-01-31 00:00:00,NEO/USDT,11.72300000,11.73900000,11.09000000,11.45300000,316918.97700000,3633072.14174500,8647
1580342400000,2020-01-30 00:00:00,NEO/USDT,11.19700000,11.81200000,10.87300000,11.73500000,402914.10400000,4600548.00536700,10868
1580256000000,2020-01-29 00:00:00,NEO/USDT,11.35900000,11.69700000,11.11400000,11.20100000,370792.44300000,4230942.91382500,26706
1580169600000,2020-01-28 00:00:00,NEO/USDT,11.10300000,11.41900000,11.02800000,11.36000000,272951.56500000,3056968.67974000,9150
1580083200000,2020-01-27 00:00:00,NEO/USDT,10.79700000,11.29700000,10.68700000,11.08200000,297004.24700000,3267604.19124900,7533
1579996800000,2020-01-26 00:00:00,NEO/USDT,10.33800000,10.80600000,10.26300000,10.79700000,151116.81200000,1604277.89476800,4168
1579910400000,2020-01-25 00:00:00,NEO/USDT,10.51000000,10.51200000,10.19000000,10.35000000,89165.88600000,920999.80899300,3037
1579824000000,2020-01-24 00:00:00,NEO/USDT,10.60700000,10.69200000,10.13600000,10.51100000,227104.98400000,2373583.52952800,5920
1579737600000,2020-01-23 00:00:00,NEO/USDT,11.26100000,11.27500000,10.38800000,10.62100000,274533.90400000,2927066.18904700,8078
1579651200000,2020-01-22 00:00:00,NEO/USDT,11.23000000,11.38500000,11.13500000,11.24700000,145795.18300000,1641806.66880500,4553
1579564800000,2020-01-21 00:00:00,NEO/USDT,11.11800000,11.31300000,10.83000000,11.22600000,167960.87500000,1867953.05603500,4966
1579478400000,2020-01-20 00:00:00,NEO/USDT,11.24300000,11.31700000,10.81000000,11.11400000,202813.26800000,2255650.21168400,6123
1579392000000,2020-01-19 00:00:00,NEO/USDT,11.87900000,12.21900000,10.76800000,11.24500000,487727.55800000,5537402.63832700,13275
1579305600000,2020-01-18 00:00:00,NEO/USDT,11.83500000,12.33900000,11.28900000,11.87600000,523426.44200000,6225130.09719300,14253
1579219200000,2020-01-17 00:00:00,NEO/USDT,11.28800000,11.95500000,11.12500000,11.84800000,491456.57400000,5675326.08481800,14084
1579132800000,2020-01-16 00:00:00,NEO/USDT,11.41500000,11.59800000,10.72500000,11.27100000,472913.20000000,5231684.49510800,11933
1579046400000,2020-01-15 00:00:00,NEO/USDT,11.20300000,12.00000000,10.71400000,11.41200000,708069.87700000,8096908.46720600,20902
1578960000000,2020-01-14 00:00:00,NEO/USDT,10.00800000,11.69000000,10.00800000,11.20400000,890609.33700000,9558728.21795900,22679
1578873600000,2020-01-13 00:00:00,NEO/USDT,10.26600000,10.30100000,9.80500000,10.00000000,196036.19000000,1947903.52495200,5754
1578787200000,2020-01-12 00:00:00,NEO/USDT,9.68700000,10.44000000,9.61600000,10.27100000,364017.40800000,3709564.56625000,9928
1578700800000,2020-01-11 00:00:00,NEO/USDT,9.87400000,10.04900000,9.57600000,9.69600000,223678.48700000,2194857.05073500,6777
1578614400000,2020-01-10 00:00:00,NEO/USDT,9.36800000,9.89900000,9.04200000,9.86200000,240215.05200000,2268863.36891900,6989
1578528000000,2020-01-09 00:00:00,NEO/USDT,9.46500000,9.52100000,9.31000000,9.38700000,127109.13200000,1194004.67157500,4281
1578441600000,2020-01-08 00:00:00,NEO/USDT,9.80500000,10.19800000,9.30000000,9.44800000,327148.53000000,3178410.28263500,9478
1578355200000,2020-01-07 00:00:00,NEO/USDT,9.77100000,9.94300000,9.36300000,9.80100000,306075.52400000,2958365.55199200,8324
1578268800000,2020-01-06 00:00:00,NEO/USDT,9.00800000,9.80000000,8.98800000,9.75700000,410209.61300000,3911472.30627700,9241
1578182400000,2020-01-05 00:00:00,NEO/USDT,9.08500000,9.24500000,8.96400000,9.02000000,126171.54100000,1151829.55052000,3701
1578096000000,2020-01-04 00:00:00,NEO/USDT,8.88500000,9.10000000,8.77900000,9.07700000,112615.86500000,1007243.07817600,3269
1578009600000,2020-01-03 00:00:00,NEO/USDT,8.46300000,9.01800000,8.32100000,8.88800000,190855.56300000,1676904.24799500,5669
1577923200000,2020-01-02 00:00:00,NEO/USDT,8.84600000,8.84900000,8.44600000,8.46200000,145283.85300000,1251898.98084500,3810
1577836800000,2020-01-01 00:00:00,NEO/USDT,8.67400000,9.00000000,8.63200000,8.85000000,105961.47200000,936349.63389300,2939
1577750400000,2019-12-31 00:00:00,NEO/USDT,8.95600000,9.05100000,8.61000000,8.67800000,138111.94000000,1219497.32286900,3651
1577664000000,2019-12-30 00:00:00,NEO/USDT,9.20200000,9.26600000,8.88500000,8.94300000,221594.09900000,2005904.41359600,5131
1577577600000,2019-12-29 00:00:00,NEO/USDT,8.76900000,9.36300000,8.75800000,9.20100000,334386.36800000,3050532.58118200,7369
1577491200000,2019-12-28 00:00:00,NEO/USDT,8.72300000,8.84300000,8.66400000,8.76600000,154084.17300000,1350816.06013200,3503
1577404800000,2019-12-27 00:00:00,NEO/USDT,8.51600000,8.75400000,8.46700000,8.72300000,206258.15100000,1777664.25355100,4078
1577318400000,2019-12-26 00:00:00,NEO/USDT,8.60100000,8.85000000,8.48200000,8.52500000,189470.44600000,1642830.74116600,4114
1577232000000,2019-12-25 00:00:00,NEO/USDT,8.70200000,8.72300000,8.44400000,8.60100000,85595.98300000,733267.41823300,2551
1577145600000,2019-12-24 00:00:00,NEO/USDT,8.54300000,8.86200000,8.45300000,8.69500000,121120.05900000,1046568.40066300,3402
1577059200000,2019-12-23 00:00:00,NEO/USDT,8.89800000,9.01200000,8.50200000,8.55800000,191324.88200000,1690288.69423400,5932
1576972800000,2019-12-22 00:00:00,NEO/USDT,8.50000000,8.92400000,8.48000000,8.88000000,155956.46800000,1359705.63231600,4051
1576886400000,2019-12-21 00:00:00,NEO/USDT,8.61200000,8.61200000,8.45200000,8.50300000,63137.84400000,537656.13249600,1708
1576800000000,2019-12-20 00:00:00,NEO/USDT,8.58500000,8.70000000,8.45700000,8.60100000,76772.61100000,657731.50640900,2388
1576713600000,2019-12-19 00:00:00,NEO/USDT,8.78500000,8.85000000,8.47900000,8.58500000,129356.19800000,1114650.88385600,4061
1576627200000,2019-12-18 00:00:00,NEO/USDT,7.88200000,8.89900000,7.74900000,8.78000000,290541.14100000,2415567.71016400,7883
1576540800000,2019-12-17 00:00:00,NEO/USDT,8.34900000,8.40200000,7.75900000,7.88200000,174784.93000000,1414896.36899000,5490
1576454400000,2019-12-16 00:00:00,NEO/USDT,8.91400000,8.97700000,8.18600000,8.36200000,252609.76600000,2160610.43432500,6537
1576368000000,2019-12-15 00:00:00,NEO/USDT,8.80600000,9.00800000,8.66400000,8.91400000,135009.49200000,1190301.10584000,3562
1576281600000,2019-12-14 00:00:00,NEO/USDT,8.90900000,9.17100000,8.66000000,8.80400000,238954.10100000,2129721.46110000,5774
1576195200000,2019-12-13 00:00:00,NEO/USDT,8.64400000,9.12800000,8.56500000,8.89400000,258105.48300000,2297478.57668700,5843
1576108800000,2019-12-12 00:00:00,NEO/USDT,8.53800000,8.66200000,8.29900000,8.64400000,100800.19400000,853136.24801100,3309
1576022400000,2019-12-11 00:00:00,NEO/USDT,8.53600000,8.64100000,8.41500000,8.53700000,101559.34800000,865431.71294000,2919
1575936000000,2019-12-10 00:00:00,NEO/USDT,8.71800000,8.76000000,8.42500000,8.53500000,181756.60300000,1566124.65541300,4484
1575849600000,2019-12-09 00:00:00,NEO/USDT,9.02400000,9.08700000,8.63000000,8.72100000,209713.59700000,1868136.66404900,4915
1575763200000,2019-12-08 00:00:00,NEO/USDT,8.90700000,9.12300000,8.75000000,9.03100000,179510.67200000,1606994.53322600,4791
1575676800000,2019-12-07 00:00:00,NEO/USDT,8.74600000,9.19100000,8.73000000,8.91100000,310171.28400000,2801676.67289100,7246
1575590400000,2019-12-06 00:00:00,NEO/USDT,8.72800000,8.84000000,8.59900000,8.74600000,139257.86600000,1212283.02909500,3821
1575504000000,2019-12-05 00:00:00,NEO/USDT,8.61500000,8.81000000,8.44400000,8.73100000,209144.86200000,1804732.21456900,5758
1575417600000,2019-12-04 00:00:00,NEO/USDT,8.95100000,9.25600000,8.55200000,8.60000000,333686.69100000,2939755.21266100,7848
1575331200000,2019-12-03 00:00:00,NEO/USDT,8.95000000,9.11600000,8.84000000,8.93700000,186507.88100000,1676492.40233500,4811
1575244800000,2019-12-02 00:00:00,NEO/USDT,9.25700000,9.29000000,8.80700000,8.93700000,253359.96500000,2280626.04068300,6129
1575158400000,2019-12-01 00:00:00,NEO/USDT,9.31200000,9.52500000,8.90100000,9.24600000,270843.41900000,2492041.65223700,6679
1575072000000,2019-11-30 00:00:00,NEO/USDT,9.72300000,9.80100000,9.17000000,9.31600000,321124.03800000,3033821.06985400,7279
1574985600000,2019-11-29 00:00:00,NEO/USDT,9.28000000,9.94600000,9.23600000,9.70500000,313449.35500000,3022123.87415900,7256
1574899200000,2019-11-28 00:00:00,NEO/USDT,9.45000000,9.59000000,9.17000000,9.26400000,259786.69200000,2453723.63897300,6642
1574812800000,2019-11-27 00:00:00,NEO/USDT,9.26200000,9.73100000,8.70100000,9.45200000,515571.12600000,4775833.05427800,11078
1574726400000,2019-11-26 00:00:00,NEO/USDT,9.06000000,9.39900000,8.90200000,9.27000000,343016.44600000,3131516.57754500,8303
1574640000000,2019-11-25 00:00:00,NEO/USDT,8.98300000,9.55000000,8.30700000,9.06000000,757419.83700000,6777967.59577500,16615
1574553600000,2019-11-24 00:00:00,NEO/USDT,10.00800000,10.01900000,8.88800000,8.97100000,562582.90700000,5300875.17828100,12215
1574467200000,2019-11-23 00:00:00,NEO/USDT,9.65000000,10.17500000,9.42500000,10.00300000,557568.02300000,5458147.13335900,12893
1574380800000,2019-11-22 00:00:00,NEO/USDT,11.04600000,11.19800000,9.26000000,9.67100000,952331.84300000,9558598.66404000,22762
1574294400000,2019-11-21 00:00:00,NEO/USDT,11.50100000,11.57100000,10.57500000,11.05000000,637389.81000000,7084098.10382600,18359
1574208000000,2019-11-20 00:00:00,NEO/USDT,11.71900000,12.00000000,11.34500000,11.50100000,553959.86000000,6477696.25360600,19605
1574121600000,2019-11-19 00:00:00,NEO/USDT,11.31400000,11.77500000,11.00000000,11.72000000,557645.16300000,6316062.18866900,20105
1574035200000,2019-11-18 00:00:00,NEO/USDT,12.05500000,12.06900000,11.00000000,11.32000000,475763.87600000,5498513.67254800,18200
1573948800000,2019-11-17 00:00:00,NEO/USDT,12.38700000,12.40800000,11.96700000,12.05500000,306627.65900000,3733775.74012600,12824
1573862400000,2019-11-16 00:00:00,NEO/USDT,12.01200000,12.54300000,11.87400000,12.39400000,447574.65800000,5512214.64513300,16504
1573776000000,2019-11-15 00:00:00,NEO/USDT,12.67000000,12.86700000,11.70000000,12.01200000,646879.14200000,7907023.99440400,23833
1573689600000,2019-11-14 00:00:00,NEO/USDT,13.15800000,13.38100000,12.43100000,12.67400000,755387.67900000,9649751.80952900,26521
1573603200000,2019-11-13 00:00:00,NEO/USDT,12.11600000,13.42500000,11.94600000,13.15900000,1069159.29300000,13811366.28315400,30342
1573516800000,2019-11-12 00:00:00,NEO/USDT,11.14000000,12.59900000,11.10000000,12.11600000,1363132.49800000,16420689.20389100,42428
1573430400000,2019-11-11 00:00:00,NEO/USDT,11.01600000,11.42500000,10.55500000,11.14700000,475487.18100000,5245376.58660700,12018
1573344000000,2019-11-10 00:00:00,NEO/USDT,10.68100000,11.37500000,10.57700000,11.01600000,367900.65200000,4036821.27737000,9297
1573257600000,2019-11-09 00:00:00,NEO/USDT,10.60700000,10.80700000,10.52000000,10.68000000,153924.04900000,1639892.85663900,3910
1573171200000,2019-11-08 00:00:00,NEO/USDT,11.12700000,11.19000000,10.38300000,10.63700000,328469.39400000,3528672.16228500,8935
1573084800000,2019-11-07 00:00:00,NEO/USDT,11.07100000,11.17300000,10.73300000,11.12300000,342028.18900000,3731532.62716400,11830
1572998400000,2019-11-06 00:00:00,NEO/USDT,11.12800000,11.31500000,10.94500000,11.08500000,319303.79500000,3552146.71310000,10719
1572912000000,2019-11-05 00:00:00,NEO/USDT,11.41100000,11.41500000,11.00200000,11.14000000,542056.78300000,6058502.94919700,16929
1572825600000,2019-11-04 00:00:00,NEO/USDT,11.05800000,11.72000000,10.92000000,11.41200000,694380.00400000,7852985.61074900,22167
1572739200000,2019-11-03 00:00:00,NEO/USDT,10.94600000,11.12000000,10.68000000,11.05000000,405920.98200000,4432577.82520100,12312
1572652800000,2019-11-02 00:00:00,NEO/USDT,10.62600000,11.30000000,10.53900000,10.94600000,735478.66500000,8102246.52685800,23417
1572566400000,2019-11-01 00:00:00,NEO/USDT,10.54200000,10.70000000,10.23200000,10.60900000,576364.04300000,6044973.81870800,16799
1572480000000,2019-10-31 00:00:00,NEO/USDT,11.24600000,11.34500000,10.16200000,10.53600000,1251616.80000000,13316488.09060100,33382
1572393600000,2019-10-30 00:00:00,NEO/USDT,10.78500000,11.53900000,10.12000000,11.25500000,1541534.60000000,16558287.99629800,41287
1572307200000,2019-10-29 00:00:00,NEO/USDT,10.67000000,11.30800000,10.30700000,10.78400000,1200171.68300000,12975739.32076100,34940
1572220800000,2019-10-28 00:00:00,NEO/USDT,11.50200000,13.42800000,10.42000000,10.67500000,3335691.61800000,38487072.34746200,89080
1572134400000,2019-10-27 00:00:00,NEO/USDT,9.11000000,12.60000000,9.11000000,11.50200000,4027203.47900000,44433087.47654100,96592
1572048000000,2019-10-26 00:00:00,NEO/USDT,7.79200000,9.13800000,7.76400000,9.12000000,1147316.98300000,9930174.98912500,28149
1571961600000,2019-10-25 00:00:00,NEO/USDT,6.97000000,7.82500000,6.83600000,7.78600000,410042.58700000,3032990.34209500,10094
1571875200000,2019-10-24 00:00:00,NEO/USDT,6.91900000,7.09100000,6.76000000,6.96600000,143318.48700000,993400.83013100,3778
1571788800000,2019-10-23 00:00:00,NEO/USDT,7.25000000,7.27100000,6.63500000,6.90700000,223489.72400000,1550509.35960000,6008
1571702400000,2019-10-22 00:00:00,NEO/USDT,7.39300000,7.50000000,7.23200000,7.26400000,136047.60900000,1007054.02943200,3383
1571616000000,2019-10-21 00:00:00,NEO/USDT,7.30600000,7.46500000,7.15000000,7.39800000,192782.27300000,1407806.80465100,4700
1571529600000,2019-10-20 00:00:00,NEO/USDT,7.10500000,7.36600000,7.02800000,7.30300000,96369.80000000,693759.16139800,3164
1571443200000,2019-10-19 00:00:00,NEO/USDT,7.11500000,7.19000000,7.00000000,7.10500000,110203.65000000,783594.35855100,2889
1571356800000,2019-10-18 00:00:00,NEO/USDT,7.25800000,7.31900000,6.95400000,7.11100000,153638.39700000,1094102.86183500,3820
1571270400000,2019-10-17 00:00:00,NEO/USDT,6.99000000,7.26200000,6.87300000,7.25200000,194682.04300000,1376153.51130600,4674
1571184000000,2019-10-16 00:00:00,NEO/USDT,7.35600000,7.44900000,6.76500000,6.99500000,291200.85000000,2048274.47955500,6506
1571097600000,2019-10-15 00:00:00,NEO/USDT,7.52900000,7.56300000,7.27000000,7.36700000,227057.17900000,1691355.00974400,12695
1571011200000,2019-10-14 00:00:00,NEO/USDT,7.30700000,7.53000000,7.27200000,7.52900000,123607.49400000,910498.15905200,2809
1570924800000,2019-10-13 00:00:00,NEO/USDT,7.24000000,7.52200000,7.18600000,7.29600000,122109.30900000,898442.08421700,2746
1570838400000,2019-10-12 00:00:00,NEO/USDT,7.21700000,7.37200000,7.20200000,7.24000000,64231.02200000,468570.44110600,1950
1570752000000,2019-10-11 00:00:00,NEO/USDT,7.48100000,7.63000000,7.19500000,7.21900000,200661.65900000,1471148.93824700,4783
1570665600000,2019-10-10 00:00:00,NEO/USDT,7.73000000,7.78100000,7.33000000,7.46800000,185571.74400000,1396211.73264800,4757
1570579200000,2019-10-09 00:00:00,NEO/USDT,7.50900000,7.81800000,7.39800000,7.75000000,357735.44300000,2734517.72322000,8189
1570492800000,2019-10-08 00:00:00,NEO/USDT,7.46300000,7.60900000,7.32900000,7.49800000,201611.12500000,1501730.36591700,4291
1570406400000,2019-10-07 00:00:00,NEO/USDT,7.14800000,7.56500000,7.06600000,7.44500000,227651.45000000,1674178.90297700,5329
1570320000000,2019-10-06 00:00:00,NEO/USDT,7.34600000,7.39900000,6.97300000,7.14000000,207921.51100000,1493317.33117100,4315
1570233600000,2019-10-05 00:00:00,NEO/USDT,7.34900000,7.41500000,7.17000000,7.33400000,150105.75100000,1095041.06444000,3305
1570147200000,2019-10-04 00:00:00,NEO/USDT,7.33300000,7.50000000,7.15500000,7.34600000,120881.79300000,886945.45530300,3187
1570060800000,2019-10-03 00:00:00,NEO/USDT,7.63600000,7.65500000,7.14500000,7.34200000,154538.27600000,1132856.43795700,3906
1569974400000,2019-10-02 00:00:00,NEO/USDT,7.47100000,7.65500000,7.31600000,7.61700000,193278.10300000,1438706.29082700,4599
