unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1590451200000,2020-05-26 00:00:00,XRP/USDT,0.19622000,0.19695000,0.19139000,0.19372000,91454592.20000000,17758963.94054100,50688
1590364800000,2020-05-25 00:00:00,XRP/USDT,0.19263000,0.19719000,0.18972000,0.19622000,96947010.80000000,18809282.03884900,57350
1590278400000,2020-05-24 00:00:00,XRP/USDT,0.19883000,0.20122000,0.19222000,0.19256000,88708243.70000000,17579270.34113700,49360
1590192000000,2020-05-23 00:00:00,XRP/USDT,0.20032000,0.20216000,0.19793000,0.19883000,88342183.60000000,17664632.02071200,45085
1590105600000,2020-05-22 00:00:00,XRP/USDT,0.19434000,0.20250000,0.19212000,0.20034000,134747810.60000000,26830045.18789200,69868
1590019200000,2020-05-21 00:00:00,XRP/USDT,0.20178000,0.20305000,0.18928000,0.19434000,119870681.60000000,23543670.92069100,63124
1589932800000,2020-05-20 00:00:00,XRP/USDT,0.20486000,0.20624000,0.19750000,0.20179000,106603358.10000000,21674783.12959800,54840
1589846400000,2020-05-19 00:00:00,XRP/USDT,0.20537000,0.20668000,0.20087000,0.20496000,99600289.00000000,20308677.73870600,53211
1589760000000,2020-05-18 00:00:00,XRP/USDT,0.20132000,0.20805000,0.20070000,0.20543000,129797461.70000000,26571284.08487500,70413
1589673600000,2020-05-17 00:00:00,XRP/USDT,0.19969000,0.20465000,0.19889000,0.20131000,85924995.00000000,17382542.86585700,48679
1589587200000,2020-05-16 00:00:00,XRP/USDT,0.19818000,0.20250000,0.19664000,0.19969000,94327453.00000000,18846378.00129200,60593
1589500800000,2020-05-15 00:00:00,XRP/USDT,0.20379000,0.20467000,0.19505000,0.19818000,142260472.90000000,28517135.97680700,76552
1589414400000,2020-05-14 00:00:00,XRP/USDT,0.20176000,0.20636000,0.19838000,0.20386000,123608208.00000000,25092468.52641000,68502
1589328000000,2020-05-13 00:00:00,XRP/USDT,0.19710000,0.20429000,0.19564000,0.20177000,95212470.10000000,19051354.36979300,56585
1589241600000,2020-05-12 00:00:00,XRP/USDT,0.19254000,0.20010000,0.19128000,0.19711000,120759033.70000000,23710733.43990900,65024
1589155200000,2020-05-11 00:00:00,XRP/USDT,0.19708000,0.20031000,0.18400000,0.19254000,188926069.20000000,36506741.96018000,105182
1589068800000,2020-05-10 00:00:00,XRP/USDT,0.21642000,0.21651000,0.17800000,0.19702000,310627388.10000000,60926889.82589000,161563
1588982400000,2020-05-09 00:00:00,XRP/USDT,0.21865000,0.22500000,0.21554000,0.21642000,159019230.10000000,35087403.05943200,87558
1588896000000,2020-05-08 00:00:00,XRP/USDT,0.21860000,0.22199000,0.21423000,0.21865000,133922204.40000000,29250576.98927500,81160
1588809600000,2020-05-07 00:00:00,XRP/USDT,0.21172000,0.22110000,0.20934000,0.21862000,175859218.00000000,38007015.38389700,97365
1588723200000,2020-05-06 00:00:00,XRP/USDT,0.21688000,0.22240000,0.21029000,0.21158000,131362572.40000000,28673363.82759700,80558
1588636800000,2020-05-05 00:00:00,XRP/USDT,0.21777000,0.22213000,0.21316000,0.21688000,106925948.70000000,23263009.84562000,67821
1588550400000,2020-05-04 00:00:00,XRP/USDT,0.21936000,0.22057000,0.20713000,0.21776000,166756745.30000000,35767192.49778300,97018
1588464000000,2020-05-03 00:00:00,XRP/USDT,0.22377000,0.22667000,0.21540000,0.21936000,111226961.60000000,24624153.91355900,81580
1588377600000,2020-05-02 00:00:00,XRP/USDT,0.21785000,0.22575000,0.21534000,0.22369000,119932182.70000000,26515783.34598700,86252
1588291200000,2020-05-01 00:00:00,XRP/USDT,0.21135000,0.22418000,0.21117000,0.21786000,160339801.00000000,34920373.57145900,107238
1588204800000,2020-04-30 00:00:00,XRP/USDT,0.22644000,0.23590000,0.20816000,0.21135000,314088335.10000000,69473163.64863200,187611
1588118400000,2020-04-29 00:00:00,XRP/USDT,0.21415000,0.23075000,0.20981000,0.22648000,292096742.30000000,64552311.11937100,169826
1588032000000,2020-04-28 00:00:00,XRP/USDT,0.19750000,0.21806000,0.19459000,0.21416000,244843302.10000000,50693359.87898900,124464
1587945600000,2020-04-27 00:00:00,XRP/USDT,0.19620000,0.19979000,0.19407000,0.19747000,104536714.30000000,20557795.79788300,60143
1587859200000,2020-04-26 00:00:00,XRP/USDT,0.19414000,0.19775000,0.19133000,0.19618000,93225699.40000000,18195800.86469700,59771
1587772800000,2020-04-25 00:00:00,XRP/USDT,0.19327000,0.19776000,0.19160000,0.19418000,78779257.10000000,15346321.20107100,50207
1587686400000,2020-04-24 00:00:00,XRP/USDT,0.19261000,0.19695000,0.19197000,0.19325000,113830925.10000000,22146163.86090700,63836
1587600000000,2020-04-23 00:00:00,XRP/USDT,0.18803000,0.19951000,0.18558000,0.19260000,179113808.30000000,34473402.30824200,96564
1587513600000,2020-04-22 00:00:00,XRP/USDT,0.18342000,0.18964000,0.18202000,0.18804000,93916879.30000000,17524430.81115300,52154
1587427200000,2020-04-21 00:00:00,XRP/USDT,0.18147000,0.18637000,0.18109000,0.18341000,111773322.90000000,20526910.21059300,67984
1587340800000,2020-04-20 00:00:00,XRP/USDT,0.18892000,0.19453000,0.17821000,0.18151000,174028243.00000000,32618188.18551600,99628
1587254400000,2020-04-19 00:00:00,XRP/USDT,0.19539000,0.19638000,0.18772000,0.18901000,89989794.30000000,17264504.16932100,56772
1587168000000,2020-04-18 00:00:00,XRP/USDT,0.18863000,0.19715000,0.18838000,0.19544000,113765553.30000000,21916048.61832500,66572
1587081600000,2020-04-17 00:00:00,XRP/USDT,0.19050000,0.19185000,0.18618000,0.18863000,91976842.00000000,17382005.13933200,56871
1586995200000,2020-04-16 00:00:00,XRP/USDT,0.18050000,0.19399000,0.17400000,0.19053000,220290862.90000000,41065594.10463900,128158
1586908800000,2020-04-15 00:00:00,XRP/USDT,0.18605000,0.18973000,0.18000000,0.18050000,121466630.10000000,22474988.49845100,69564
1586822400000,2020-04-14 00:00:00,XRP/USDT,0.18764000,0.18931000,0.18313000,0.18613000,93684121.10000000,17488252.49398600,60969
1586736000000,2020-04-13 00:00:00,XRP/USDT,0.18932000,0.18947000,0.18011000,0.18763000,158956441.40000000,29319579.40597100,100241
1586649600000,2020-04-12 00:00:00,XRP/USDT,0.18848000,0.19567000,0.18616000,0.18939000,129786730.40000000,24900274.47630900,79193
1586563200000,2020-04-11 00:00:00,XRP/USDT,0.18760000,0.19213000,0.18500000,0.18850000,100598265.90000000,18977182.62824600,63329
1586476800000,2020-04-10 00:00:00,XRP/USDT,0.19826000,0.19872000,0.18119000,0.18758000,160752187.00000000,30441890.60896300,95030
1586390400000,2020-04-09 00:00:00,XRP/USDT,0.20192000,0.20231000,0.19380000,0.19829000,104421253.80000000,20760538.16282100,61829
1586304000000,2020-04-08 00:00:00,XRP/USDT,0.19283000,0.20294000,0.19155000,0.20192000,154841655.00000000,30755096.87022200,86134
1586217600000,2020-04-07 00:00:00,XRP/USDT,0.19800000,0.20519000,0.18986000,0.19285000,271460619.00000000,53940498.19654900,134853
1586131200000,2020-04-06 00:00:00,XRP/USDT,0.17927000,0.19834000,0.17917000,0.19803000,225433233.40000000,42647674.02742000,112627
1586044800000,2020-04-05 00:00:00,XRP/USDT,0.18114000,0.18206000,0.17627000,0.17925000,83641306.30000000,15006077.30518900,50886
1585958400000,2020-04-04 00:00:00,XRP/USDT,0.17956000,0.18365000,0.17770000,0.18114000,117148787.30000000,21073737.20388900,66824
1585872000000,2020-04-03 00:00:00,XRP/USDT,0.17828000,0.18277000,0.17568000,0.17957000,170663444.50000000,30611897.82359600,90917
1585785600000,2020-04-02 00:00:00,XRP/USDT,0.17497000,0.18650000,0.17384000,0.17828000,223398206.00000000,39831050.60915700,115503
1585699200000,2020-04-01 00:00:00,XRP/USDT,0.17359000,0.17630000,0.16783000,0.17494000,184017110.90000000,31705061.12557000,90526
1585612800000,2020-03-31 00:00:00,XRP/USDT,0.17109000,0.17789000,0.17044000,0.17353000,158613778.60000000,27630973.27003700,78081
1585526400000,2020-03-30 00:00:00,XRP/USDT,0.16279000,0.17546000,0.16242000,0.17112000,181804091.30000000,31139110.22237800,99436
1585440000000,2020-03-29 00:00:00,XRP/USDT,0.17540000,0.17670000,0.16184000,0.16278000,187119450.10000000,31770063.65595000,101525
1585353600000,2020-03-28 00:00:00,XRP/USDT,0.17271000,0.17984000,0.16637000,0.17543000,308477933.90000000,52931319.27232400,158353
1585267200000,2020-03-27 00:00:00,XRP/USDT,0.17591000,0.18724000,0.16936000,0.17269000,316147728.40000000,55791468.33575300,155790
1585180800000,2020-03-26 00:00:00,XRP/USDT,0.16170000,0.17742000,0.15984000,0.17593000,206023274.90000000,34206852.49977300,109558
1585094400000,2020-03-25 00:00:00,XRP/USDT,0.16229000,0.16524000,0.15667000,0.16168000,200584719.20000000,32280625.72918800,111530
1585008000000,2020-03-24 00:00:00,XRP/USDT,0.15853000,0.16387000,0.15689000,0.16225000,250519379.80000000,40232050.46100600,140130
1584921600000,2020-03-23 00:00:00,XRP/USDT,0.14774000,0.16163000,0.14472000,0.15854000,282036084.30000000,43440715.28262500,155600
1584835200000,2020-03-22 00:00:00,XRP/USDT,0.15798000,0.16178000,0.14611000,0.14776000,221088260.90000000,34064640.06776600,136114
1584748800000,2020-03-21 00:00:00,XRP/USDT,0.15705000,0.16196000,0.15156000,0.15797000,270014080.00000000,42248980.40743700,159444
1584662400000,2020-03-20 00:00:00,XRP/USDT,0.16458000,0.17500000,0.14504000,0.15695000,511513197.80000000,83327848.65077600,282892
1584576000000,2020-03-19 00:00:00,XRP/USDT,0.14749000,0.17257000,0.14428000,0.16460000,357277613.50000000,56107159.30561900,188931
1584489600000,2020-03-18 00:00:00,XRP/USDT,0.14691000,0.14938000,0.14001000,0.14760000,233087384.90000000,33736394.87281800,138797
1584403200000,2020-03-17 00:00:00,XRP/USDT,0.14110000,0.15190000,0.13962000,0.14694000,317550005.40000000,46647608.11214700,188433
1584316800000,2020-03-16 00:00:00,XRP/USDT,0.15306000,0.15338000,0.12815000,0.14102000,534401535.90000000,74672811.70528200,302547
1584230400000,2020-03-15 00:00:00,XRP/USDT,0.14590000,0.16422000,0.14449000,0.15308000,292888161.20000000,44671418.30382500,170566
1584144000000,2020-03-14 00:00:00,XRP/USDT,0.15875000,0.16100000,0.14351000,0.14588000,317354167.40000000,48507307.93506000,205290
1584057600000,2020-03-13 00:00:00,XRP/USDT,0.13536000,0.16614000,0.10129000,0.15872000,1234550066.80000000,176952697.59835600,626847
1583971200000,2020-03-12 00:00:00,XRP/USDT,0.20824000,0.20988000,0.12798000,0.13549000,771225355.40000000,126862479.00830900,362512
1583884800000,2020-03-11 00:00:00,XRP/USDT,0.21181000,0.21380000,0.19900000,0.20813000,178652631.50000000,36943051.52137100,116512
1583798400000,2020-03-10 00:00:00,XRP/USDT,0.20946000,0.21567000,0.19979000,0.21185000,182259714.80000000,38376165.66272200,116198
1583712000000,2020-03-09 00:00:00,XRP/USDT,0.20387000,0.21150000,0.19787000,0.20952000,288610509.40000000,59338524.52614400,179125
1583625600000,2020-03-08 00:00:00,XRP/USDT,0.23624000,0.23624000,0.20000000,0.20385000,271417418.60000000,58950052.64431700,159759
1583539200000,2020-03-07 00:00:00,XRP/USDT,0.24475000,0.24500000,0.23500000,0.23622000,95845464.20000000,23018458.79790500,60491
1583452800000,2020-03-06 00:00:00,XRP/USDT,0.23907000,0.24629000,0.23804000,0.24477000,116563269.60000000,28216830.66997200,71120
1583366400000,2020-03-05 00:00:00,XRP/USDT,0.23449000,0.24320000,0.23449000,0.23909000,130944711.90000000,31325344.32532600,76742
1583280000000,2020-03-04 00:00:00,XRP/USDT,0.23433000,0.23839000,0.23000000,0.23453000,92570643.50000000,21670173.52439800,65830
1583193600000,2020-03-03 00:00:00,XRP/USDT,0.23968000,0.23970000,0.22942000,0.23428000,130633902.50000000,30665218.41354000,78333
1583107200000,2020-03-02 00:00:00,XRP/USDT,0.22699000,0.24149000,0.22582000,0.23958000,138299654.60000000,32516162.66589800,91338
1583020800000,2020-03-01 00:00:00,XRP/USDT,0.22897000,0.23607000,0.22428000,0.22696000,125219316.20000000,28835622.11086200,83896
1582934400000,2020-02-29 00:00:00,XRP/USDT,0.23658000,0.24244000,0.22870000,0.22892000,104602134.20000000,24722678.52947300,76594
1582848000000,2020-02-28 00:00:00,XRP/USDT,0.23854000,0.24400000,0.22850000,0.23663000,190843431.70000000,44944524.95779100,127842
1582761600000,2020-02-27 00:00:00,XRP/USDT,0.22917000,0.24722000,0.22363000,0.23850000,250168249.90000000,59103715.41950100,176791
1582675200000,2020-02-26 00:00:00,XRP/USDT,0.25218000,0.25512000,0.22271000,0.22915000,366105232.90000000,86964308.84267500,235825
1582588800000,2020-02-25 00:00:00,XRP/USDT,0.27030000,0.27100000,0.25100000,0.25209000,209531989.30000000,54520365.69997000,133162
1582502400000,2020-02-24 00:00:00,XRP/USDT,0.28298000,0.28425000,0.26401000,0.27040000,184354129.70000000,50198305.72827200,125417
1582416000000,2020-02-23 00:00:00,XRP/USDT,0.27462000,0.28467000,0.27462000,0.28298000,134020545.90000000,37646258.07760800,96083
1582329600000,2020-02-22 00:00:00,XRP/USDT,0.27424000,0.27850000,0.27000000,0.27468000,107040364.20000000,29292468.96357300,80382
1582243200000,2020-02-21 00:00:00,XRP/USDT,0.27094000,0.27898000,0.26780000,0.27418000,175945123.90000000,48263687.83726300,129521
1582156800000,2020-02-20 00:00:00,XRP/USDT,0.27466000,0.28168000,0.26109000,0.27090000,270623144.60000000,73579378.37788200,198567
1582070400000,2020-02-19 00:00:00,XRP/USDT,0.29834000,0.30777000,0.27007000,0.27466000,219950638.90000000,64036617.68312100,170263
1581984000000,2020-02-18 00:00:00,XRP/USDT,0.28741000,0.30273000,0.27474000,0.29827000,296854594.30000000,86321655.12646400,219852
1581897600000,2020-02-17 00:00:00,XRP/USDT,0.29248000,0.29511000,0.26821000,0.28736000,354803561.00000000,99269030.96835000,288706
1581811200000,2020-02-16 00:00:00,XRP/USDT,0.30729000,0.31892000,0.27000000,0.29224000,381819181.70000000,113239956.89260100,303317
1581724800000,2020-02-15 00:00:00,XRP/USDT,0.33585000,0.34676000,0.29550000,0.30729000,397053085.50000000,128137062.31794900,311521
1581638400000,2020-02-14 00:00:00,XRP/USDT,0.32718000,0.33942000,0.31040000,0.33594000,348251076.60000000,114034581.26898900,246897
1581552000000,2020-02-13 00:00:00,XRP/USDT,0.30427000,0.34000000,0.30000000,0.32709000,684720941.90000000,221009646.85461200,441869
1581465600000,2020-02-12 00:00:00,XRP/USDT,0.28092000,0.30900000,0.28091000,0.30427000,358543825.10000000,105875104.90037400,216893
1581379200000,2020-02-11 00:00:00,XRP/USDT,0.27342000,0.28350000,0.26738000,0.28100000,150202084.80000000,41421937.64440100,114635
1581292800000,2020-02-10 00:00:00,XRP/USDT,0.28255000,0.28322000,0.26730000,0.27338000,142780388.90000000,39179667.17140900,107444
1581206400000,2020-02-09 00:00:00,XRP/USDT,0.27731000,0.28924000,0.27622000,0.28257000,151863434.10000000,42852878.72721800,109462
1581120000000,2020-02-08 00:00:00,XRP/USDT,0.27951000,0.28223000,0.26360000,0.27735000,164832911.10000000,45400358.53308900,115822
1581033600000,2020-02-07 00:00:00,XRP/USDT,0.28325000,0.28832000,0.27766000,0.27953000,158743853.50000000,44807968.23682200,118956
1580947200000,2020-02-06 00:00:00,XRP/USDT,0.27782000,0.28856000,0.26778000,0.28325000,274932947.30000000,77128867.81962700,182535
1580860800000,2020-02-05 00:00:00,XRP/USDT,0.26742000,0.28240000,0.26737000,0.27774000,309852829.80000000,85518327.62268400,198266
1580774400000,2020-02-04 00:00:00,XRP/USDT,0.25447000,0.27100000,0.24752000,0.26737000,273001224.90000000,71201308.84866100,158671
1580688000000,2020-02-03 00:00:00,XRP/USDT,0.25094000,0.25950000,0.24678000,0.25453000,168166882.10000000,42349822.14338500,100580
1580601600000,2020-02-02 00:00:00,XRP/USDT,0.24146000,0.26163000,0.23550000,0.25093000,220101966.80000000,55336019.74537700,133056
1580515200000,2020-02-01 00:00:00,XRP/USDT,0.23947000,0.24304000,0.23684000,0.24141000,78963550.60000000,18983141.14145500,60554
1580428800000,2020-01-31 00:00:00,XRP/USDT,0.24376000,0.24486000,0.23350000,0.23946000,122494224.80000000,29315461.81043000,84741
1580342400000,2020-01-30 00:00:00,XRP/USDT,0.23538000,0.24669000,0.23056000,0.24376000,162144624.00000000,38659074.56336500,98254
1580256000000,2020-01-29 00:00:00,XRP/USDT,0.23912000,0.24197000,0.23425000,0.23539000,114643264.70000000,27305581.98416500,75239
1580169600000,2020-01-28 00:00:00,XRP/USDT,0.23078000,0.24162000,0.23077000,0.23906000,157599522.50000000,37078070.26866200,93181
1580083200000,2020-01-27 00:00:00,XRP/USDT,0.23121000,0.23393000,0.22630000,0.23077000,102966534.50000000,23755953.85188600,68602
1579996800000,2020-01-26 00:00:00,XRP/USDT,0.21946000,0.23276000,0.21800000,0.23131000,79796120.00000000,17962846.05832600,61434
1579910400000,2020-01-25 00:00:00,XRP/USDT,0.22219000,0.22271000,0.21662000,0.21946000,56806347.00000000,12470105.17451000,45999
1579824000000,2020-01-24 00:00:00,XRP/USDT,0.22584000,0.22630000,0.21378000,0.22222000,121855078.50000000,26926281.58298800,78122
1579737600000,2020-01-23 00:00:00,XRP/USDT,0.23733000,0.23746000,0.22123000,0.22586000,105762250.00000000,24097989.54580700,74101
1579651200000,2020-01-22 00:00:00,XRP/USDT,0.23738000,0.23996000,0.23213000,0.23733000,84725853.40000000,20010091.37925100,63635
1579564800000,2020-01-21 00:00:00,XRP/USDT,0.23314000,0.24200000,0.23000000,0.23726000,111913129.90000000,26486822.90638200,79475
1579478400000,2020-01-20 00:00:00,XRP/USDT,0.23554000,0.23672000,0.22415000,0.23314000,115112776.40000000,26640859.51946800,78627
1579392000000,2020-01-19 00:00:00,XRP/USDT,0.24357000,0.25175000,0.22700000,0.23558000,180887717.90000000,43172566.93071000,109703
1579305600000,2020-01-18 00:00:00,XRP/USDT,0.23922000,0.25456000,0.23183000,0.24357000,206939203.80000000,50099945.91977400,133892
1579219200000,2020-01-17 00:00:00,XRP/USDT,0.22899000,0.24453000,0.22659000,0.23921000,214368960.70000000,50576051.72393900,135743
1579132800000,2020-01-16 00:00:00,XRP/USDT,0.23367000,0.23501000,0.22230000,0.22900000,140095581.90000000,31838224.54054200,97428
1579046400000,2020-01-15 00:00:00,XRP/USDT,0.23455000,0.24356000,0.22630000,0.23367000,237606461.80000000,55956373.09643000,154497
1578960000000,2020-01-14 00:00:00,XRP/USDT,0.21134000,0.24526000,0.21134000,0.23464000,301142541.50000000,68826737.17419300,170326
1578873600000,2020-01-13 00:00:00,XRP/USDT,0.21536000,0.21560000,0.20960000,0.21134000,50959156.80000000,10795581.67681000,39038
1578787200000,2020-01-12 00:00:00,XRP/USDT,0.21121000,0.21713000,0.20941000,0.21539000,70711714.40000000,15123300.63725500,50714
1578700800000,2020-01-11 00:00:00,XRP/USDT,0.21277000,0.21994000,0.20852000,0.21121000,119237732.20000000,25532572.23901500,85400
1578614400000,2020-01-10 00:00:00,XRP/USDT,0.20375000,0.21318000,0.20023000,0.21284000,145223181.50000000,29977092.95285100,91240
1578528000000,2020-01-09 00:00:00,XRP/USDT,0.20750000,0.20877000,0.20126000,0.20373000,75492140.50000000,15431045.58976300,55921
1578441600000,2020-01-08 00:00:00,XRP/USDT,0.21334000,0.21836000,0.20311000,0.20750000,148861801.30000000,31472465.53534600,94107
1578355200000,2020-01-07 00:00:00,XRP/USDT,0.22310000,0.22550000,0.20702000,0.21335000,206449580.60000000,44351703.87586200,116906
1578268800000,2020-01-06 00:00:00,XRP/USDT,0.19453000,0.22396000,0.19421000,0.22310000,234157239.20000000,49710472.35838900,133718
1578182400000,2020-01-05 00:00:00,XRP/USDT,0.19305000,0.19722000,0.19288000,0.19453000,54356477.70000000,10607350.47519700,42846
1578096000000,2020-01-04 00:00:00,XRP/USDT,0.19331000,0.19363000,0.19119000,0.19305000,34239655.40000000,6591839.23599200,29964
1578009600000,2020-01-03 00:00:00,XRP/USDT,0.18750000,0.19395000,0.18450000,0.19338000,70390779.30000000,13425667.29431300,50474
1577923200000,2020-01-02 00:00:00,XRP/USDT,0.19304000,0.19304000,0.18508000,0.18750000,47912105.60000000,9073315.01916800,37321
1577836800000,2020-01-01 00:00:00,XRP/USDT,0.19285000,0.19526000,0.19219000,0.19305000,29773022.60000000,5771433.60438300,30283
1577750400000,2019-12-31 00:00:00,XRP/USDT,0.19327000,0.19422000,0.18988000,0.19295000,40610029.30000000,7799069.73193300,34192
1577664000000,2019-12-30 00:00:00,XRP/USDT,0.19651000,0.19790000,0.19206000,0.19326000,41924910.40000000,8159012.31135900,35279
1577577600000,2019-12-29 00:00:00,XRP/USDT,0.19321000,0.19850000,0.19080000,0.19653000,49069370.30000000,9561940.20494200,33733
1577491200000,2019-12-28 00:00:00,XRP/USDT,0.19003000,0.19469000,0.18969000,0.19320000,36743672.90000000,7086061.70736200,20550
1577404800000,2019-12-27 00:00:00,XRP/USDT,0.18924000,0.19015000,0.18480000,0.19003000,34971243.80000000,6588601.72733100,21275
1577318400000,2019-12-26 00:00:00,XRP/USDT,0.18864000,0.19410000,0.18722000,0.18923000,46612594.50000000,8857810.27259700,24912
1577232000000,2019-12-25 00:00:00,XRP/USDT,0.19069000,0.19137000,0.18633000,0.18852000,39672557.20000000,7478003.20180100,19933
1577145600000,2019-12-24 00:00:00,XRP/USDT,0.18958000,0.19413000,0.18745000,0.19077000,66325389.40000000,12636776.75259700,30991
1577059200000,2019-12-23 00:00:00,XRP/USDT,0.19650000,0.19974000,0.18809000,0.18953000,94859486.60000000,18435268.91921300,43195
1576972800000,2019-12-22 00:00:00,XRP/USDT,0.19134000,0.19665000,0.19045000,0.19649000,53300985.10000000,10331460.60965500,25689
1576886400000,2019-12-21 00:00:00,XRP/USDT,0.19508000,0.19617000,0.18993000,0.19143000,57760061.00000000,11107941.80770400,24251
1576800000000,2019-12-20 00:00:00,XRP/USDT,0.18780000,0.19787000,0.18369000,0.19521000,142835629.80000000,27304791.68278100,59717
1576713600000,2019-12-19 00:00:00,XRP/USDT,0.19573000,0.19706000,0.18447000,0.18780000,89497528.30000000,16898416.26217900,40031
1576627200000,2019-12-18 00:00:00,XRP/USDT,0.18310000,0.20000000,0.17500000,0.19573000,208259366.70000000,39019551.70350600,90445
1576540800000,2019-12-17 00:00:00,XRP/USDT,0.20547000,0.20568000,0.17754000,0.18310000,262505370.50000000,49983422.81754900,101182
1576454400000,2019-12-16 00:00:00,XRP/USDT,0.21735000,0.21747000,0.20200000,0.20550000,86445966.40000000,18111443.95195100,40586
1576368000000,2019-12-15 00:00:00,XRP/USDT,0.21605000,0.21939000,0.21463000,0.21735000,26223163.50000000,5695553.74357500,13808
1576281600000,2019-12-14 00:00:00,XRP/USDT,0.22055000,0.22086000,0.21463000,0.21605000,31455442.10000000,6831705.15686200,16884
1576195200000,2019-12-13 00:00:00,XRP/USDT,0.21837000,0.22074000,0.21537000,0.22054000,51935733.10000000,11344997.48012000,26599
1576108800000,2019-12-12 00:00:00,XRP/USDT,0.22103000,0.22322000,0.21640000,0.21837000,49354032.60000000,10844545.41752800,25865
1576022400000,2019-12-11 00:00:00,XRP/USDT,0.22256000,0.22365000,0.21973000,0.22093000,26282978.30000000,5820575.25567200,14103
1575936000000,2019-12-10 00:00:00,XRP/USDT,0.22435000,0.22560000,0.21894000,0.22256000,44719099.90000000,9920308.10333800,21705
1575849600000,2019-12-09 00:00:00,XRP/USDT,0.22913000,0.23083000,0.22113000,0.22445000,53369564.50000000,12075583.63318400,24205
1575763200000,2019-12-08 00:00:00,XRP/USDT,0.22702000,0.23200000,0.22370000,0.22909000,54256414.20000000,12372294.13283400,24897
1575676800000,2019-12-07 00:00:00,XRP/USDT,0.22554000,0.22800000,0.22281000,0.22699000,46945345.80000000,10596180.40340900,22739
1575590400000,2019-12-06 00:00:00,XRP/USDT,0.22118000,0.22680000,0.21910000,0.22546000,72738701.20000000,16179037.21437700,32168
1575504000000,2019-12-05 00:00:00,XRP/USDT,0.21398000,0.22620000,0.21200000,0.22118000,93382862.70000000,20382570.68638400,42421
1575417600000,2019-12-04 00:00:00,XRP/USDT,0.21950000,0.22491000,0.20952000,0.21390000,110743259.90000000,24000030.15653600,56443
1575331200000,2019-12-03 00:00:00,XRP/USDT,0.21904000,0.22182000,0.21780000,0.21951000,34655745.60000000,7614717.26038300,21296
1575244800000,2019-12-02 00:00:00,XRP/USDT,0.22471000,0.22623000,0.21731000,0.21914000,65856138.90000000,14526198.88331400,30561
1575158400000,2019-12-01 00:00:00,XRP/USDT,0.22549000,0.22550000,0.21860000,0.22477000,61721844.70000000,13691786.75698800,34536
1575072000000,2019-11-30 00:00:00,XRP/USDT,0.22997000,0.23192000,0.22354000,0.22550000,48634883.00000000,11052152.99392600,37389
1574985600000,2019-11-29 00:00:00,XRP/USDT,0.22312000,0.23229000,0.22245000,0.22998000,59986942.50000000,13672137.93122900,51240
1574899200000,2019-11-28 00:00:00,XRP/USDT,0.22408000,0.22946000,0.22246000,0.22313000,58823779.60000000,13310126.05955300,53416
1574812800000,2019-11-27 00:00:00,XRP/USDT,0.22054000,0.22950000,0.21259000,0.22400000,119843833.40000000,26524670.21623800,94370
1574726400000,2019-11-26 00:00:00,XRP/USDT,0.21730000,0.22190000,0.21327000,0.22060000,87574733.70000000,19092485.27549900,70183
1574640000000,2019-11-25 00:00:00,XRP/USDT,0.22011000,0.22500000,0.20013000,0.21731000,227026861.80000000,48844307.82881900,138199
1574553600000,2019-11-24 00:00:00,XRP/USDT,0.23409000,0.23466000,0.21829000,0.21989000,95589320.70000000,21702594.78149200,75283
1574467200000,2019-11-23 00:00:00,XRP/USDT,0.23004000,0.23541000,0.22526000,0.23407000,86883225.50000000,20015819.07924700,72712
1574380800000,2019-11-22 00:00:00,XRP/USDT,0.24345000,0.24590000,0.22122000,0.23000000,176993164.60000000,41301641.15419600,130275
1574294400000,2019-11-21 00:00:00,XRP/USDT,0.25022000,0.25349000,0.23613000,0.24345000,113065484.50000000,27594274.95287700,84340
1574208000000,2019-11-20 00:00:00,XRP/USDT,0.25398000,0.25861000,0.24809000,0.25014000,78924129.30000000,19902291.15156600,63501
1574121600000,2019-11-19 00:00:00,XRP/USDT,0.25174000,0.25654000,0.24300000,0.25398000,87899568.30000000,21882500.80385400,70657
1574035200000,2019-11-18 00:00:00,XRP/USDT,0.26316000,0.26318000,0.24110000,0.25179000,99156396.10000000,25302252.64498100,76284
1573948800000,2019-11-17 00:00:00,XRP/USDT,0.26220000,0.26600000,0.25891000,0.26311000,52073288.40000000,13707451.70277400,51435
1573862400000,2019-11-16 00:00:00,XRP/USDT,0.26070000,0.26444000,0.25911000,0.26218000,52279882.00000000,13670861.70553100,50827
1573776000000,2019-11-15 00:00:00,XRP/USDT,0.26795000,0.26952000,0.25303000,0.26069000,111865363.40000000,29381854.30646600,88508
1573689600000,2019-11-14 00:00:00,XRP/USDT,0.27207000,0.27294000,0.26354000,0.26795000,72326033.60000000,19366232.43780700,58326
1573603200000,2019-11-13 00:00:00,XRP/USDT,0.27224000,0.27563000,0.27013000,0.27202000,52680673.10000000,14359109.11603500,42600
1573516800000,2019-11-12 00:00:00,XRP/USDT,0.27423000,0.27641000,0.26760000,0.27222000,77851651.40000000,21181919.66756800,69679
1573430400000,2019-11-11 00:00:00,XRP/USDT,0.27899000,0.28106000,0.26935000,0.27423000,69450589.50000000,19091462.70890000,61589
1573344000000,2019-11-10 00:00:00,XRP/USDT,0.27990000,0.28400000,0.27658000,0.27894000,72586430.60000000,20319030.72505100,62298
