unix,date,symbol,open,high,low,close,Volume UNI,Volume USDT,tradecount
1623974400000,2021-06-18 00:00:00,UNI/USDT,22.18200000,22.26900000,19.55000000,20.38800000,2187107.78900000,45259937.53033100,101916
1623888000000,2021-06-17 00:00:00,UNI/USDT,21.82800000,22.94100000,21.40300000,22.18400000,1443998.14600000,32139578.86835200,87952
1623801600000,2021-06-16 00:00:00,UNI/USDT,23.41600000,23.55000000,21.64200000,21.82800000,1687477.96400000,37977312.17793800,113553
1623715200000,2021-06-15 00:00:00,UNI/USDT,24.15900000,24.69000000,23.11600000,23.41700000,1506402.33400000,36051525.05683600,101228
1623628800000,2021-06-14 00:00:00,UNI/USDT,23.25500000,24.20700000,22.49400000,24.16000000,2206791.97500000,51549958.67643900,139485
1623542400000,2021-06-13 00:00:00,UNI/USDT,21.28100000,24.00000000,20.44900000,23.25500000,2282231.75600000,50102066.07456100,150927
1623456000000,2021-06-12 00:00:00,UNI/USDT,21.84800000,22.06300000,20.23900000,21.29600000,2201492.91200000,46491943.82341900,119400
1623369600000,2021-06-11 00:00:00,UNI/USDT,23.57700000,23.86800000,21.29900000,21.84800000,2595444.49700000,58296539.65045800,149744
1623283200000,2021-06-10 00:00:00,UNI/USDT,25.09400000,25.26000000,23.08500000,23.58200000,2524473.95400000,60858760.13275300,154211
1623196800000,2021-06-09 00:00:00,UNI/USDT,23.41200000,25.24100000,22.09700000,25.09600000,4569067.66000000,108935516.79921800,259073
1623110400000,2021-06-08 00:00:00,UNI/USDT,24.26300000,24.64400000,20.46500000,23.42400000,4141801.39600000,94270305.83172400,232840
1623024000000,2021-06-07 00:00:00,UNI/USDT,25.86300000,27.33500000,23.91000000,24.26900000,3839779.30100000,99886313.57870600,239053
1622937600000,2021-06-06 00:00:00,UNI/USDT,25.62800000,26.45000000,25.30300000,25.86100000,1965325.54800000,50921415.24071900,109047
1622851200000,2021-06-05 00:00:00,UNI/USDT,26.42300000,27.84000000,25.04000000,25.64100000,2675895.49100000,70245680.74871200,177673
1622764800000,2021-06-04 00:00:00,UNI/USDT,28.68000000,28.69600000,25.00500000,26.42200000,4004398.55000000,106383962.92885700,242338
1622678400000,2021-06-03 00:00:00,UNI/USDT,27.62600000,29.38200000,26.89700000,28.68700000,3675157.56800000,103811516.19544100,200718
1622592000000,2021-06-02 00:00:00,UNI/USDT,27.41300000,28.80300000,26.33500000,27.62600000,3744189.31800000,103540520.38599300,185928
1622505600000,2021-06-01 00:00:00,UNI/USDT,28.23900000,28.75400000,25.94200000,27.42600000,5252485.93300000,143067741.61145600,240561
1622419200000,2021-05-31 00:00:00,UNI/USDT,25.70000000,28.40000000,23.43300000,28.23900000,7519968.02200000,194923101.76709600,379695
1622332800000,2021-05-30 00:00:00,UNI/USDT,23.17100000,26.66800000,21.66000000,25.71600000,5654647.41100000,138780396.21577100,295353
1622246400000,2021-05-29 00:00:00,UNI/USDT,25.88600000,27.53100000,21.80900000,23.16900000,5967352.89300000,145615592.30946000,303206
1622160000000,2021-05-28 00:00:00,UNI/USDT,28.5550,29.4330,24.8850,25.8680,12344672,331995036.0829,601264
1622073600000,2021-05-27 00:00:00,UNI/USDT,29.4110,30.0390,26.1190,28.5530,9912768,280260621.6337,489836
1621987200000,2021-05-26 00:00:00,UNI/USDT,25.0930,29.4490,24.5410,29.4120,8766631,233623611.4620,484941
1621900800000,2021-05-25 00:00:00,UNI/USDT,24.7000,26.7140,21.4730,25.1050,16371014,394361923.3505,745011
1621814400000,2021-05-24 00:00:00,UNI/USDT,16.6960,25.1990,16.4940,24.7070,18096359,377726098.2417,793036
1621728000000,2021-05-23 00:00:00,UNI/USDT,20.3550,21.3110,12.9210,16.7010,25776282,419864915.9778,937262
1621641600000,2021-05-22 00:00:00,UNI/USDT,21.9260,22.4160,18.3650,20.3600,10931801,224601936.3701,517237
1621555200000,2021-05-21 00:00:00,UNI/USDT,26.3470,27.9590,18.8290,21.9260,14504773,336708249.1066,708010
1621468800000,2021-05-20 00:00:00,UNI/USDT,23.1950,28.4530,19.9590,26.3420,16669856,417026823.6618,804297
1621382400000,2021-05-19 00:00:00,UNI/USDT,35.0420,35.5420,14.5010,23.1900,24390442,635844930.1312,1156722
1621296000000,2021-05-18 00:00:00,UNI/USDT,33.2870,36.6800,32.9860,35.0240,7513300,264279052.6192,437036
1621209600000,2021-05-17 00:00:00,UNI/USDT,36.6240,36.6240,31.8000,33.2890,8590874,292077752.7341,508485
1621123200000,2021-05-16 00:00:00,UNI/USDT,36.6540,39.4720,34.4820,36.6290,5801513,215594083.3914,386881
1621036800000,2021-05-15 00:00:00,UNI/USDT,40.4620,42.4580,36.5350,36.6440,6389222,252065095.7422,423804
1620950400000,2021-05-14 00:00:00,UNI/USDT,37.3660,40.9220,37.1300,40.4540,5623089,220178209.6859,360431
1620864000000,2021-05-13 00:00:00,UNI/USDT,37.0330,40.3430,33.7820,37.3720,11607221,437927043.1427,621840
1620777600000,2021-05-12 00:00:00,UNI/USDT,38.5410,44.0970,35.5840,36.9760,17114684,707564798.9201,835277
1620691200000,2021-05-11 00:00:00,UNI/USDT,36.3845,38.5516,35.4411,38.5360,5863406,216204576.5714,355360
1620604800000,2021-05-10 00:00:00,UNI/USDT,39.4946,41.2307,33.1530,36.3800,12209814,468474081.6208,588028
1620518400000,2021-05-09 00:00:00,UNI/USDT,40.5299,40.7770,38.1235,39.4994,6504321,256390241.8640,374244
1620432000000,2021-05-08 00:00:00,UNI/USDT,39.7610,41.3299,39.2405,40.5299,7149299,288177189.1910,400412
1620345600000,2021-05-07 00:00:00,UNI/USDT,40.2839,41.3232,38.1455,39.7730,10247253,409795327.9448,519707
1620259200000,2021-05-06 00:00:00,UNI/USDT,42.4847,42.6121,39.8000,40.2760,11273009,468041265.5118,559046
1620172800000,2021-05-05 00:00:00,UNI/USDT,43.1323,44.9928,41.4724,42.4773,14579997,629901889.1887,688137
1620086400000,2021-05-04 00:00:00,UNI/USDT,42.3401,44.7484,39.2300,43.1352,18375985,776944496.4273,788207
1620000000000,2021-05-03 00:00:00,UNI/USDT,42.6634,45.0876,41.2069,42.3444,13582196,590104099.3904,626830
1619913600000,2021-05-02 00:00:00,UNI/USDT,40.4138,43.4104,39.3215,42.6641,13162772,546767338.3846,582996
1619827200000,2021-05-01 00:00:00,UNI/USDT,40.6775,41.3696,39.2083,40.3984,7717464,310205224.5319,391228
1619740800000,2021-04-30 00:00:00,UNI/USDT,41.0938,41.4000,38.9062,40.6815,9331754,376445423.2548,494733
1619654400000,2021-04-29 00:00:00,UNI/USDT,42.9179,44.0000,39.6083,41.0774,10559456,442674617.6043,553564
1619568000000,2021-04-28 00:00:00,UNI/USDT,39.6811,43.0000,37.8000,42.9312,16273430,668135495.3893,762965
1619481600000,2021-04-27 00:00:00,UNI/USDT,38.1934,40.7000,37.3412,39.6818,13105179,515169735.5711,655012
1619395200000,2021-04-26 00:00:00,UNI/USDT,34.3864,38.5653,34.1527,38.1930,12718965,458438089.1678,654791
1619308800000,2021-04-25 00:00:00,UNI/USDT,30.1708,34.9286,30.0000,34.3849,13102572,430797849.1365,664497
1619222400000,2021-04-24 00:00:00,UNI/USDT,32.9866,33.0090,29.8916,30.1676,7883525,246404902.6894,428495
1619136000000,2021-04-23 00:00:00,UNI/USDT,33.9150,34.9469,29.4508,32.9697,18617482,595855770.5890,949954
1619049600000,2021-04-22 00:00:00,UNI/USDT,33.4695,38.5468,32.7000,33.9470,25660215,928734599.1631,1221916
1618963200000,2021-04-21 00:00:00,UNI/USDT,31.9691,36.6149,30.5370,33.4638,16985031,569782666.3874,786807
1618876800000,2021-04-20 00:00:00,UNI/USDT,31.4107,32.3051,28.2429,31.9788,10028016,303799438.1508,513421
1618790400000,2021-04-19 00:00:00,UNI/USDT,31.6701,32.7454,29.4624,31.4083,10545861,331034477.6608,502126
1618704000000,2021-04-18 00:00:00,UNI/USDT,34.7779,35.1619,25.1281,31.6669,20508044,627915105.2885,956462
1618617600000,2021-04-17 00:00:00,UNI/USDT,36.1847,37.6346,34.6642,34.7630,7296268,264365840.1545,386578
1618531200000,2021-04-16 00:00:00,UNI/USDT,37.7940,38.3225,34.0631,36.1801,10736622,390966075.8843,516014
1618444800000,2021-04-15 00:00:00,UNI/USDT,36.1104,39.7084,35.6959,37.7967,15105585,575039163.6940,662310
1618358400000,2021-04-14 00:00:00,UNI/USDT,35.5073,37.0415,33.2491,36.1035,13977552,493929655.6820,656363
1618272000000,2021-04-13 00:00:00,UNI/USDT,36.7763,37.2371,34.3000,35.5052,16550235,587367589.1669,658279
1618185600000,2021-04-12 00:00:00,UNI/USDT,29.9876,38.3448,29.6157,36.7741,29266717,1022734579.1540,1143995
1618099200000,2021-04-11 00:00:00,UNI/USDT,29.8206,30.7368,29.2566,29.9880,4417864,132391065.8747,255426
1618012800000,2021-04-10 00:00:00,UNI/USDT,29.5519,30.8991,29.1944,29.8201,4168629,125276249.2633,241652
1617926400000,2021-04-09 00:00:00,UNI/USDT,30.2085,30.6267,29.3251,29.5525,3929131,118202452.7153,225335
1617840000000,2021-04-08 00:00:00,UNI/USDT,28.5830,30.3040,28.3533,30.2088,4691681,138774898.9588,261291
1617753600000,2021-04-07 00:00:00,UNI/USDT,31.2821,31.4792,27.7515,28.5772,8770064,256738469.5838,443491
1617667200000,2021-04-06 00:00:00,UNI/USDT,30.9002,32.5512,30.0780,31.2786,7753133,242504576.9315,397100
1617580800000,2021-04-05 00:00:00,UNI/USDT,30.9780,31.3326,29.7120,30.9000,5887442,180384584.9427,343978
1617494400000,2021-04-04 00:00:00,UNI/USDT,29.4298,31.6282,28.9000,30.9745,5216001,158438940.1000,318441
1617408000000,2021-04-03 00:00:00,UNI/USDT,30.2729,32.5296,29.3376,29.4398,11196800,348533882.6034,593552
1617321600000,2021-04-02 00:00:00,UNI/USDT,28.7213,30.3688,28.7121,30.2742,6475033,190784112.1656,373886
1617235200000,2021-04-01 00:00:00,UNI/USDT,28.1195,30.3845,28.1169,28.7150,9110965,267352437.5259,487196
1617148800000,2021-03-31 00:00:00,UNI/USDT,28.6029,29.1000,26.6265,28.1142,8220184,230219319.3751,425199
1617062400000,2021-03-30 00:00:00,UNI/USDT,29.0504,29.3400,28.3215,28.6021,6155656,177216592.4566,347868
1616976000000,2021-03-29 00:00:00,UNI/USDT,27.9077,29.5714,27.5403,29.0480,7360291,212013465.9134,355202
1616889600000,2021-03-28 00:00:00,UNI/USDT,28.2211,28.9477,27.3502,27.8960,5790591,163361889.8745,326135
1616803200000,2021-03-27 00:00:00,UNI/USDT,28.9100,29.5162,27.8361,28.2226,6878413,196599908.8182,383078
1616716800000,2021-03-26 00:00:00,UNI/USDT,26.5200,29.0436,26.4792,28.9100,8314637,231742148.1821,426328
1616630400000,2021-03-25 00:00:00,UNI/USDT,27.2169,28.1008,25.6000,26.5230,13319326,358201920.1496,611284
1616544000000,2021-03-24 00:00:00,UNI/USDT,31.0137,31.9022,25.2720,27.2252,16518250,491224339.8278,762378
1616457600000,2021-03-23 00:00:00,UNI/USDT,32.8646,37.0032,30.2820,31.0137,22044972,739334182.9803,938950
1616371200000,2021-03-22 00:00:00,UNI/USDT,32.9709,35.9182,31.8113,32.8598,14799355,501376404.7763,673206
1616284800000,2021-03-21 00:00:00,UNI/USDT,32.1078,33.3457,31.5466,32.9581,6186567,200124551.6544,320245
1616198400000,2021-03-20 00:00:00,UNI/USDT,33.3326,35.2718,31.8910,32.1040,9604632,322284512.7112,464448
1616112000000,2021-03-19 00:00:00,UNI/USDT,30.0129,34.2899,29.4844,33.3195,10995020,356098675.7029,454569
1616025600000,2021-03-18 00:00:00,UNI/USDT,31.3427,31.6830,29.7535,30.0210,5968673,183375367.1408,289683
1615939200000,2021-03-17 00:00:00,UNI/USDT,30.0803,31.7075,29.4164,31.3490,9887463,302665377.8222,433599
1615852800000,2021-03-16 00:00:00,UNI/USDT,29.8109,30.0900,27.9621,30.0805,7606697,221219047.7995,357016
1615766400000,2021-03-15 00:00:00,UNI/USDT,30.6637,31.5829,29.5033,29.8326,8161725,247426783.0674,363264
1615680000000,2021-03-14 00:00:00,UNI/USDT,32.5329,33.8336,30.6348,30.6672,8431184,272249224.7857,365623
1615593600000,2021-03-13 00:00:00,UNI/USDT,30.9676,33.4571,30.2303,32.5155,8753692,282927748.0627,367340
1615507200000,2021-03-12 00:00:00,UNI/USDT,31.0689,32.0367,29.2000,30.9554,8840368,271239342.6944,395473
1615420800000,2021-03-11 00:00:00,UNI/USDT,30.9503,31.8776,29.4415,31.0675,10170301,312958553.7978,382382
1615334400000,2021-03-10 00:00:00,UNI/USDT,32.9779,33.6486,30.3550,30.9415,10441050,332154320.3743,408230
1615248000000,2021-03-09 00:00:00,UNI/USDT,33.3211,34.8801,32.4222,32.9799,10794960,360058095.8144,435715
1615161600000,2021-03-08 00:00:00,UNI/USDT,34.3012,34.9499,32.0501,33.3088,16807446,561723571.5641,684854
1615075200000,2021-03-07 00:00:00,UNI/USDT,28.5340,34.9329,28.4971,34.2945,18619304,586394787.4531,705952
1614988800000,2021-03-06 00:00:00,UNI/USDT,28.3138,29.0983,27.2053,28.5264,9419493,265951424.3747,420720
1614902400000,2021-03-05 00:00:00,UNI/USDT,28.3097,28.8047,25.8538,28.3138,16744122,457666084.9709,652771
1614816000000,2021-03-04 00:00:00,UNI/USDT,25.3754,29.8298,24.7608,28.3053,23521841,658239754.0208,798855
1614729600000,2021-03-03 00:00:00,UNI/USDT,25.5487,27.6544,25.2839,25.3835,9938056,262418014.8712,400987
1614643200000,2021-03-02 00:00:00,UNI/USDT,25.7716,27.5200,24.5231,25.5372,15130373,394910123.8728,508011
1614556800000,2021-03-01 00:00:00,UNI/USDT,22.2389,25.7729,22.0749,25.7718,11242436,266898108.2985,409101
1614470400000,2021-02-28 00:00:00,UNI/USDT,23.5545,24.1537,20.5000,22.2342,12634615,276562877.4442,434799
1614384000000,2021-02-27 00:00:00,UNI/USDT,23.1154,24.9006,22.3060,23.5588,10888122,260142704.8275,363586
1614297600000,2021-02-26 00:00:00,UNI/USDT,23.5014,25.2105,21.0002,23.1188,17174031,396314352.8468,534807
1614211200000,2021-02-25 00:00:00,UNI/USDT,25.2452,27.0000,23.1006,23.5103,16015923,402328300.2729,486992
1614124800000,2021-02-24 00:00:00,UNI/USDT,24.8427,27.3533,23.0843,25.2542,18235720,470574873.6970,596349
1614038400000,2021-02-23 00:00:00,UNI/USDT,27.7145,27.8225,18.0000,24.8499,32859367,747133803.4312,1219174
1613952000000,2021-02-22 00:00:00,UNI/USDT,28.8478,29.2037,17.5103,27.7285,25929173,692114859.4838,927923
1613865600000,2021-02-21 00:00:00,UNI/USDT,28.7621,32.2000,27.7029,28.8400,28615690,859319880.7123,968227
1613779200000,2021-02-20 00:00:00,UNI/USDT,20.1075,33.2375,19.5245,28.7711,45023215,1244365257.8241,1385457
1613692800000,2021-02-19 00:00:00,UNI/USDT,21.1954,21.5980,19.2999,20.1054,10258130,210336473.7051,294761
1613606400000,2021-02-18 00:00:00,UNI/USDT,21.5540,22.3486,20.6195,21.1869,9691032,207623989.4969,271256
1613520000000,2021-02-17 00:00:00,UNI/USDT,20.4889,21.9506,19.1528,21.5581,10273812,210880638.0581,301537
1613433600000,2021-02-16 00:00:00,UNI/USDT,20.1012,21.3683,19.3868,20.4965,10116085,208696841.9756,304325
1613347200000,2021-02-15 00:00:00,UNI/USDT,20.8681,21.5872,16.7095,20.1047,18409313,364924205.9175,514455
1613260800000,2021-02-14 00:00:00,UNI/USDT,21.8647,22.6854,20.7022,20.8630,10246981,222738981.7720,278801
1613174400000,2021-02-13 00:00:00,UNI/USDT,22.7001,23.7203,21.2515,21.8543,13577988,302924561.4050,366698
1613088000000,2021-02-12 00:00:00,UNI/USDT,21.5283,24.0607,21.3087,22.7000,16267538,368464695.4775,434633
1613001600000,2021-02-11 00:00:00,UNI/USDT,20.7054,22.1000,20.1276,21.5345,12028213,250871957.5396,318708
1612915200000,2021-02-10 00:00:00,UNI/USDT,19.5527,22.5000,19.3000,20.7165,18827664,393559274.7142,497564
1612828800000,2021-02-09 00:00:00,UNI/USDT,19.3758,20.0282,18.9628,19.5536,11758949,227809450.3206,289201
1612742400000,2021-02-08 00:00:00,UNI/USDT,18.6880,20.2672,18.1461,19.3793,14557394,280027648.8750,358149
1612656000000,2021-02-07 00:00:00,UNI/USDT,19.3031,19.7243,17.1000,18.6843,14918094,274537193.8230,407993
1612569600000,2021-02-06 00:00:00,UNI/USDT,21.2027,21.7693,19.2370,19.2986,15646215,313208065.3137,361546
1612483200000,2021-02-05 00:00:00,UNI/USDT,20.1617,22.6875,19.5784,21.1991,16634494,347855501.5467,398506
1612396800000,2021-02-04 00:00:00,UNI/USDT,19.7685,21.6916,19.0280,20.1483,19089079,394206994.2115,481570
1612310400000,2021-02-03 00:00:00,UNI/USDT,19.0051,20.6360,18.7406,19.7753,14849303,292376754.5919,382816
1612224000000,2021-02-02 00:00:00,UNI/USDT,20.5020,20.6525,18.1310,19.0051,15648851,299240921.3783,394574
1612137600000,2021-02-01 00:00:00,UNI/USDT,17.7441,20.8307,16.7113,20.5017,20187545,376878045.6882,523907
1612051200000,2021-01-31 00:00:00,UNI/USDT,19.5762,20.5829,17.4000,17.7516,25770572,487598440.1738,585976
1611964800000,2021-01-30 00:00:00,UNI/USDT,15.6680,19.6752,15.1132,19.5551,23622329,401394338.4450,569228
1611878400000,2021-01-29 00:00:00,UNI/USDT,14.1218,15.8281,14.0657,15.6636,21552285,321511986.1949,467202
1611792000000,2021-01-28 00:00:00,UNI/USDT,14.7392,15.3845,13.5165,14.1217,25933626,375233226.0268,543524
1611705600000,2021-01-27 00:00:00,UNI/USDT,13.9081,15.4950,13.0081,14.7215,36607314,517697569.5028,746056
1611619200000,2021-01-26 00:00:00,UNI/USDT,11.3138,14.2691,11.1621,13.9081,37523107,480094617.3784,882592
1611532800000,2021-01-25 00:00:00,UNI/USDT,12.0512,12.9089,10.8888,11.3156,22783749,269306499.0578,488989
1611446400000,2021-01-24 00:00:00,UNI/USDT,9.3505,12.3198,9.1673,12.0512,23259406,250842787.1029,427587
1611360000000,2021-01-23 00:00:00,UNI/USDT,8.7005,9.5500,8.5022,9.3467,10217601,92807069.4189,191470
1611273600000,2021-01-22 00:00:00,UNI/USDT,7.5937,9.0365,7.0329,8.6951,19080993,156068918.0269,328207
1611187200000,2021-01-21 00:00:00,UNI/USDT,8.9819,9.0506,7.3256,7.5995,18506554,150536507.9970,318858
1611100800000,2021-01-20 00:00:00,UNI/USDT,8.5982,9.0585,7.6578,8.9880,17747235,147910305.8585,322920
1611014400000,2021-01-19 00:00:00,UNI/USDT,9.2103,9.7299,8.4857,8.5996,14292342,130425709.5230,305689
1610928000000,2021-01-18 00:00:00,UNI/USDT,8.6943,9.8911,8.3140,9.2063,17151328,156899674.8336,326890
1610841600000,2021-01-17 00:00:00,UNI/USDT,8.4102,9.2000,8.0784,8.6869,18588603,160040569.7348,338353
1610755200000,2021-01-16 00:00:00,UNI/USDT,7.3778,9.4390,7.2043,8.4052,23384978,191799477.5579,402055
1610668800000,2021-01-15 00:00:00,UNI/USDT,6.9724,7.5063,6.4028,7.3762,24883843,175860932.8745,415829
1610582400000,2021-01-14 00:00:00,UNI/USDT,6.3449,7.1419,6.1838,6.9730,19411112,128074960.7054,319758
1610496000000,2021-01-13 00:00:00,UNI/USDT,5.5947,6.3927,5.2674,6.3426,14560477,85152406.4890,245268
1610409600000,2021-01-12 00:00:00,UNI/USDT,5.2437,5.8285,4.9680,5.5912,15762738,85409389.4855,252061
1610323200000,2021-01-11 00:00:00,UNI/USDT,5.9900,6.0120,4.4000,5.2402,24717068,127527796.5489,400050
1610236800000,2021-01-10 00:00:00,UNI/USDT,6.2393,6.5964,5.5538,5.9900,16462464,101019157.8110,246092
1610150400000,2021-01-09 00:00:00,UNI/USDT,5.8878,6.3781,5.6717,6.2393,14062984,85402312.5131,198987
1610064000000,2021-01-08 00:00:00,UNI/USDT,6.2800,6.3898,5.4696,5.8836,20084660,119940220.9902,291848
1609977600000,2021-01-07 00:00:00,UNI/USDT,6.4277,6.8467,6.0201,6.2790,18124590,115224771.4229,255534
1609891200000,2021-01-06 00:00:00,UNI/USDT,6.2623,6.6141,6.0177,6.4222,16608773,104059586.0207,245393
1609804800000,2021-01-05 00:00:00,UNI/USDT,5.4280,6.5740,5.2069,6.2595,25969840,153456610.2787,353384
1609718400000,2021-01-04 00:00:00,UNI/USDT,5.5274,6.2476,4.8690,5.4320,33980328,187641663.1057,444070
1609632000000,2021-01-03 00:00:00,UNI/USDT,4.8622,5.6600,4.6801,5.5249,36592873,187765034.6190,435638
1609545600000,2021-01-02 00:00:00,UNI/USDT,4.7421,5.1893,4.4863,4.8617,35488699,169774841.0199,423884
1609459200000,2021-01-01 00:00:00,UNI/USDT,5.1549,5.2740,4.6101,4.7407,29105613,144101388.0780,379994
1609372800000,2020-12-31 00:00:00,UNI/USDT,4.1536,5.2965,3.9376,5.1550,49755923,230250334.2998,590461
1609286400000,2020-12-30 00:00:00,UNI/USDT,3.6758,4.3875,3.6310,4.1540,27158906,108901934.4019,315631
1609200000000,2020-12-29 00:00:00,UNI/USDT,3.7324,3.8489,3.5025,3.6756,14215500,51644342.3673,175098
1609113600000,2020-12-28 00:00:00,UNI/USDT,3.6033,3.9497,3.5723,3.7336,15106832,57344680.7593,186118
1609027200000,2020-12-27 00:00:00,UNI/USDT,3.4208,3.8116,3.3543,3.6035,19242073,68818264.4957,231205
1608940800000,2020-12-26 00:00:00,UNI/USDT,3.5071,3.6070,3.3614,3.4200,11125637,38848980.8630,136117
1608854400000,2020-12-25 00:00:00,UNI/USDT,3.5267,3.6560,3.3749,3.5062,13074180,45769063.1253,157888
1608768000000,2020-12-24 00:00:00,UNI/USDT,3.3199,3.5299,3.1619,3.5256,15534991,51668458.0683,193784
1608681600000,2020-12-23 00:00:00,UNI/USDT,3.7356,3.7827,3.0074,3.3176,18921934,66013599.7757,240667
1608595200000,2020-12-22 00:00:00,UNI/USDT,3.5148,3.7797,3.2845,3.7363,18382675,65172580.8927,210959
1608508800000,2020-12-21 00:00:00,UNI/USDT,3.7659,3.9289,3.4233,3.5166,18099579,65971515.8518,205181
1608422400000,2020-12-20 00:00:00,UNI/USDT,3.9652,4.0333,3.7070,3.7667,18983331,73983581.9391,225162
1608336000000,2020-12-19 00:00:00,UNI/USDT,3.7705,4.2500,3.7083,3.9650,32908180,133936708.4566,361482
1608249600000,2020-12-18 00:00:00,UNI/USDT,3.6970,3.8642,3.5510,3.7705,20150042,74978906.9981,220876
1608163200000,2020-12-17 00:00:00,UNI/USDT,3.5407,4.0077,3.4354,3.6970,32013622,120341516.8807,334634
1608076800000,2020-12-16 00:00:00,UNI/USDT,3.3307,3.5489,3.2438,3.5407,14076280,48059729.0030,168423
1607990400000,2020-12-15 00:00:00,UNI/USDT,3.4800,3.5196,3.3108,3.3307,10956266,37391806.1102,147357
1607904000000,2020-12-14 00:00:00,UNI/USDT,3.3405,3.5453,3.2386,3.4801,11355957,38025112.2581,150924
1607817600000,2020-12-13 00:00:00,UNI/USDT,3.1239,3.3644,3.0726,3.3406,9609388,31228105.1924,130084
1607731200000,2020-12-12 00:00:00,UNI/USDT,2.9633,3.1772,2.9607,3.1245,10624001,32959964.5458,143800
1607644800000,2020-12-11 00:00:00,UNI/USDT,3.2428,3.2506,2.9100,2.9616,14032377,42078783.7596,189958
1607558400000,2020-12-10 00:00:00,UNI/USDT,3.3522,3.3733,3.1911,3.2420,8221638,26806363.6247,127379
1607472000000,2020-12-09 00:00:00,UNI/USDT,3.3010,3.3955,3.1175,3.3524,13473824,44406218.4857,183380
1607385600000,2020-12-08 00:00:00,UNI/USDT,3.7612,3.7698,3.2800,3.3013,17147736,60445503.7464,227327
1607299200000,2020-12-07 00:00:00,UNI/USDT,3.6515,3.8840,3.5652,3.7610,15938460,59446134.0022,201241
1607212800000,2020-12-06 00:00:00,UNI/USDT,3.6829,3.7947,3.5109,3.6519,10293863,37487683.7047,149203
1607126400000,2020-12-05 00:00:00,UNI/USDT,3.5201,3.7000,3.4420,3.6836,10777771,38748331.5531,151004
1607040000000,2020-12-04 00:00:00,UNI/USDT,3.8840,3.9250,3.5000,3.5203,12625343,46964599.3961,176932
1606953600000,2020-12-03 00:00:00,UNI/USDT,3.9461,4.0273,3.8000,3.8855,15801614,61854437.1328,186863
1606867200000,2020-12-02 00:00:00,UNI/USDT,3.5484,4.1751,3.4974,3.9477,24334802,93470895.1016,263501
1606780800000,2020-12-01 00:00:00,UNI/USDT,3.7784,3.9930,3.4027,3.5502,27272994,100707922.0499,302602
1606694400000,2020-11-30 00:00:00,UNI/USDT,3.5529,3.8160,3.5328,3.7792,19573843,72125848.3630,227777
1606608000000,2020-11-29 00:00:00,UNI/USDT,3.4604,3.5736,3.3605,3.5519,15600709,53989373.6711,196107
1606521600000,2020-11-28 00:00:00,UNI/USDT,3.3073,3.5320,3.2556,3.4611,17959426,61104096.6077,198774
1606435200000,2020-11-27 00:00:00,UNI/USDT,3.4349,3.5399,3.1620,3.3073,26431511,88607736.0978,272933
1606348800000,2020-11-26 00:00:00,UNI/USDT,3.6790,3.7755,3.0968,3.4341,44630460,149257494.0488,468729
1606262400000,2020-11-25 00:00:00,UNI/USDT,4.0758,4.2142,3.5324,3.6800,31032266,122414269.7734,325867
1606176000000,2020-11-24 00:00:00,UNI/USDT,4.1938,4.5059,3.9445,4.0747,50668042,211746635.6653,473402
1606089600000,2020-11-23 00:00:00,UNI/USDT,3.6833,4.2532,3.6334,4.1945,46280359,181205617.6341,435776
1606003200000,2020-11-22 00:00:00,UNI/USDT,3.8484,3.9800,3.4051,3.6853,39893328,147629487.9419,388670
1605916800000,2020-11-21 00:00:00,UNI/USDT,3.8607,3.9490,3.5900,3.8467,39021035,147219521.1683,378004
1605830400000,2020-11-20 00:00:00,UNI/USDT,3.7463,4.1000,3.6833,3.8611,47940349,186978011.7698,428608
1605744000000,2020-11-19 00:00:00,UNI/USDT,3.4632,3.8951,3.2300,3.7466,47998474,172620657.1782,442870
1605657600000,2020-11-18 00:00:00,UNI/USDT,3.8187,3.8610,3.2694,3.4632,41843276,147241873.8252,411281
1605571200000,2020-11-17 00:00:00,UNI/USDT,3.5689,3.8914,3.4772,3.8191,50585921,185897677.4155,476184
1605484800000,2020-11-16 00:00:00,UNI/USDT,3.8489,3.9447,3.4501,3.5688,50460597,186922431.8147,459917
1605398400000,2020-11-15 00:00:00,UNI/USDT,3.8133,4.2381,3.6134,3.8482,57815801,230625279.3371,532827
1605312000000,2020-11-14 00:00:00,UNI/USDT,3.8447,3.9660,3.5100,3.8132,64663803,241861164.0696,592760
1605225600000,2020-11-13 00:00:00,UNI/USDT,2.9569,3.9830,2.9340,3.8462,61007642,210800907.9298,508911
1605139200000,2020-11-12 00:00:00,UNI/USDT,2.9311,3.1388,2.8328,2.9573,29454688,88052966.0778,283187
1605052800000,2020-11-11 00:00:00,UNI/USDT,3.0800,3.2198,2.8800,2.9321,33268364,102250132.4339,309691
1604966400000,2020-11-10 00:00:00,UNI/USDT,2.6795,3.1800,2.6268,3.0804,45785816,133629180.6118,358965
1604880000000,2020-11-09 00:00:00,UNI/USDT,2.8658,2.8812,2.5723,2.6795,29488384,79712908.3484,238962
1604793600000,2020-11-08 00:00:00,UNI/USDT,2.4765,2.9259,2.4350,2.8675,32849585,88364337.9809,276151
1604707200000,2020-11-07 00:00:00,UNI/USDT,2.5706,3.0350,2.4212,2.4773,75658724,207208722.9665,583562
1604620800000,2020-11-06 00:00:00,UNI/USDT,2.1894,2.6890,2.1717,2.5706,75683379,188154517.5355,549612
