unix,date,symbol,open,high,low,close,Volume NEAR,Volume USDT,tradecount
1624492800000,2021-06-24 00:00:00,NEAR/USDT,2.14850000,2.25720000,2.02270000,2.17100000,6585298.97000000,14027927.43712000,42179
1624406400000,2021-06-23 00:00:00,NEAR/USDT,2.13070000,2.40140000,2.02080000,2.14810000,9836279.03000000,21877003.02198700,65172
1624320000000,2021-06-22 00:00:00,NEAR/USDT,2.24490000,2.40170000,1.92280000,2.13170000,11122726.18000000,24010630.44017600,98136
1624233600000,2021-06-21 00:00:00,NEAR/USDT,2.88570000,2.93460000,2.23990000,2.24360000,8108936.50000000,20563251.36451600,73412
1624147200000,2021-06-20 00:00:00,NEAR/USDT,2.86180000,2.91590000,2.65350000,2.88530000,4309563.65000000,12018760.62051000,46356
1624060800000,2021-06-19 00:00:00,NEAR/USDT,2.92940000,2.98300000,2.84870000,2.86390000,3717034.16000000,10841144.80725700,45645
1623974400000,2021-06-18 00:00:00,NEAR/USDT,3.08900000,3.34180000,2.86010000,2.93160000,9599915.22000000,29917206.06059700,80477
1623888000000,2021-06-17 00:00:00,NEAR/USDT,3.07480000,3.20000000,3.00000000,3.08920000,3740322.61000000,11562512.23530400,29767
1623801600000,2021-06-16 00:00:00,NEAR/USDT,3.21820000,3.24320000,2.98100000,3.08110000,4690124.26000000,14577284.11353800,34511
1623715200000,2021-06-15 00:00:00,NEAR/USDT,3.22460000,3.32240000,3.16070000,3.21850000,4225092.52000000,13680109.83637800,34698
1623628800000,2021-06-14 00:00:00,NEAR/USDT,3.13550000,3.36550000,3.05500000,3.22170000,5435125.75000000,17376302.72313300,41207
1623542400000,2021-06-13 00:00:00,NEAR/USDT,2.91600000,3.16000000,2.86120000,3.13760000,2883956.95000000,8601700.15827000,21355
1623456000000,2021-06-12 00:00:00,NEAR/USDT,3.02210000,3.02240000,2.78570000,2.91710000,4326845.43000000,12516711.31409900,32504
1623369600000,2021-06-11 00:00:00,NEAR/USDT,2.96930000,3.19880000,2.89650000,3.02080000,5656725.85000000,17371125.35420300,39759
1623283200000,2021-06-10 00:00:00,NEAR/USDT,3.22450000,3.24710000,2.88110000,2.96850000,5751161.79000000,17830160.26045000,46127
1623196800000,2021-06-09 00:00:00,NEAR/USDT,2.90000000,3.33350000,2.78100000,3.22450000,8556087.39000000,26042008.33226400,56745
1623110400000,2021-06-08 00:00:00,NEAR/USDT,2.92480000,2.99110000,2.69000000,2.90000000,5871712.69000000,16772971.40103000,45654
1623024000000,2021-06-07 00:00:00,NEAR/USDT,3.20520000,3.31260000,2.91000000,2.92560000,4733509.17000000,14926453.43534800,36468
1622937600000,2021-06-06 00:00:00,NEAR/USDT,3.28360000,3.31840000,3.10480000,3.20470000,3493377.64000000,11188889.41672500,27875
1622851200000,2021-06-05 00:00:00,NEAR/USDT,3.17700000,3.43260000,2.99380000,3.28350000,7302328.12000000,23595849.75135800,60472
1622764800000,2021-06-04 00:00:00,NEAR/USDT,3.61160000,3.61770000,3.00290000,3.16980000,7768573.72000000,24998943.04603900,69819
1622678400000,2021-06-03 00:00:00,NEAR/USDT,3.31170000,3.65000000,3.26880000,3.60960000,7906215.37000000,27568026.68496600,68557
1622592000000,2021-06-02 00:00:00,NEAR/USDT,3.23580000,3.58930000,3.14820000,3.31340000,8081483.75000000,27316305.80121800,72110
1622505600000,2021-06-01 00:00:00,NEAR/USDT,3.35480000,3.38290000,2.98760000,3.23510000,9230154.98000000,29320714.39176400,71163
1622419200000,2021-05-31 00:00:00,NEAR/USDT,3.11350000,3.37620000,2.87850000,3.35480000,10978931.99000000,34320184.61057900,90613
1622332800000,2021-05-30 00:00:00,NEAR/USDT,2.69870000,3.30000000,2.53120000,3.11490000,11040633.55000000,33764044.67740200,98703
1622246400000,2021-05-29 00:00:00,NEAR/USDT,2.92000000,2.97000000,2.52790000,2.69670000,8775441.90000000,24173952.68832900,70013
1622160000000,2021-05-28 00:00:00,NEAR/USDT,3.30180000,3.33460000,2.70500000,2.92120000,11612867.27000000,34792956.12355600,89849
1622073600000,2021-05-27 00:00:00,NEAR/USDT,3.53880000,3.54030000,3.12130000,3.30490000,10689164.84000000,35099884.86719800,93082
1621987200000,2021-05-26 00:00:00,NEAR/USDT,3.33380000,3.65000000,3.23830000,3.53700000,14161499.32000000,48900509.08132000,109829
1621900800000,2021-05-25 00:00:00,NEAR/USDT,3.26840000,3.43400000,2.82140000,3.33450000,10834305.00000000,34004877.74845300,95739
1621814400000,2021-05-24 00:00:00,NEAR/USDT,2.65520000,3.28000000,2.57020000,3.26610000,12629556.82000000,37050467.20729700,99972
1621728000000,2021-05-23 00:00:00,NEAR/USDT,3.16640000,3.37000000,2.20370000,2.65750000,16846351.12000000,44923160.62042900,135149
1621641600000,2021-05-22 00:00:00,NEAR/USDT,3.46240000,3.53190000,2.96790000,3.16390000,9347059.88000000,30472074.14661600,83146
1621555200000,2021-05-21 00:00:00,NEAR/USDT,4.19230000,4.38890000,3.03000000,3.46150000,14350316.40000000,53229331.05468300,123161
1621468800000,2021-05-20 00:00:00,NEAR/USDT,3.60590000,4.37820000,3.20000000,4.19000000,14812707.83000000,57697534.63387300,137743
1621382400000,2021-05-19 00:00:00,NEAR/USDT,5.67920000,5.87430000,2.90000000,3.60140000,22932160.55000000,100817865.73731300,228713
1621296000000,2021-05-18 00:00:00,NEAR/USDT,5.72440000,6.29880000,5.48510000,5.67370000,8546204.35000000,49831541.99429700,99242
1621209600000,2021-05-17 00:00:00,NEAR/USDT,5.87290000,5.96710000,5.01000000,5.72480000,12650697.88000000,70112207.76474500,143416
1621123200000,2021-05-16 00:00:00,NEAR/USDT,5.94370000,6.60990000,5.53550000,5.87170000,11677332.10000000,71120415.73399600,151733
1621036800000,2021-05-15 00:00:00,NEAR/USDT,5.73930000,7.33550000,5.61940000,5.94210000,25055681.16000000,164608191.42594300,310695
1620950400000,2021-05-14 00:00:00,NEAR/USDT,5.48450000,5.94990000,5.45000000,5.73830000,9955827.19000000,56875653.37138900,122527
1620864000000,2021-05-13 00:00:00,NEAR/USDT,4.76370000,5.63990000,4.51000000,5.48440000,12914023.57000000,66341701.23011600,144434
1620777600000,2021-05-12 00:00:00,NEAR/USDT,4.94400000,5.98500000,4.60400000,4.74240000,15878010.07000000,86634779.42995400,174900
1620691200000,2021-05-11 00:00:00,NEAR/USDT,4.69630000,4.95940000,4.61420000,4.94310000,3722502.67000000,17770509.51472700,41402
1620604800000,2021-05-10 00:00:00,NEAR/USDT,5.06420000,5.28260000,4.36000000,4.69590000,4889027.21000000,24202738.00008300,60208
1620518400000,2021-05-09 00:00:00,NEAR/USDT,5.23500000,5.26860000,4.88320000,5.06360000,4257476.50000000,21678006.11065600,51746
1620432000000,2021-05-08 00:00:00,NEAR/USDT,5.32010000,5.56790000,5.14750000,5.23380000,4863105.92000000,25977622.40446500,63092
1620345600000,2021-05-07 00:00:00,NEAR/USDT,5.21070000,5.50000000,5.04410000,5.32000000,6971688.59000000,36915881.54518200,78149
1620259200000,2021-05-06 00:00:00,NEAR/USDT,5.24700000,5.58600000,5.02040000,5.20650000,7337825.63000000,38696359.36006300,89158
1620172800000,2021-05-05 00:00:00,NEAR/USDT,4.81690000,5.25000000,4.76410000,5.25000000,4166864.19000000,21118142.98084800,57265
1620086400000,2021-05-04 00:00:00,NEAR/USDT,5.48340000,5.49300000,4.79260000,4.81690000,6213573.40000000,31511900.39014700,81029
1620000000000,2021-05-03 00:00:00,NEAR/USDT,5.27590000,5.55820000,5.26800000,5.47840000,4351686.51000000,23639838.88102300,60934
1619913600000,2021-05-02 00:00:00,NEAR/USDT,5.50810000,5.51480000,5.14500000,5.27570000,4215921.21000000,22303635.96362300,64384
1619827200000,2021-05-01 00:00:00,NEAR/USDT,5.56250000,5.78000000,5.29230000,5.50420000,5375437.12000000,29606411.55072800,82471
1619740800000,2021-04-30 00:00:00,NEAR/USDT,5.48880000,6.00000000,5.25770000,5.56010000,7169243.51000000,38980603.89552500,110136
1619654400000,2021-04-29 00:00:00,NEAR/USDT,4.91840000,5.62860000,4.75120000,5.48920000,10253978.00000000,53387680.28434900,141668
1619568000000,2021-04-28 00:00:00,NEAR/USDT,5.15030000,5.21000000,4.72240000,4.90910000,5712512.39000000,28375514.38275100,85043
1619481600000,2021-04-27 00:00:00,NEAR/USDT,5.02020000,5.25000000,4.79400000,5.15700000,8657284.01000000,43588638.26571100,110708
1619395200000,2021-04-26 00:00:00,NEAR/USDT,4.64840000,5.19990000,4.59210000,5.02020000,5370840.03000000,26665776.89030800,79023
1619308800000,2021-04-25 00:00:00,NEAR/USDT,4.24480000,4.86880000,4.22080000,4.64620000,4778907.42000000,21877222.43983300,66038
1619222400000,2021-04-24 00:00:00,NEAR/USDT,4.65450000,4.66600000,4.10000000,4.24210000,4248507.66000000,18434241.89787300,54752
1619136000000,2021-04-23 00:00:00,NEAR/USDT,4.78680000,4.96200000,4.00840000,4.65490000,10944330.26000000,47435806.69128300,117274
1619049600000,2021-04-22 00:00:00,NEAR/USDT,4.77570000,5.75690000,4.66420000,4.79450000,8497880.52000000,43010163.74826900,108699
1618963200000,2021-04-21 00:00:00,NEAR/USDT,4.93700000,5.20000000,4.63150000,4.77570000,5516270.82000000,26914315.79624500,68745
1618876800000,2021-04-20 00:00:00,NEAR/USDT,4.73190000,5.14220000,4.43210000,4.93240000,5731495.25000000,27594974.97263500,70553
1618790400000,2021-04-19 00:00:00,NEAR/USDT,5.15630000,5.35000000,4.58480000,4.73320000,6200107.39000000,30895322.81790500,77317
1618704000000,2021-04-18 00:00:00,NEAR/USDT,5.87540000,5.93250000,4.01220000,5.15340000,13328612.88000000,65514529.58868300,153965
1618617600000,2021-04-17 00:00:00,NEAR/USDT,5.93690000,6.30190000,5.71530000,5.87440000,4675563.62000000,28085167.42981600,76177
1618531200000,2021-04-16 00:00:00,NEAR/USDT,6.51890000,6.56200000,5.88000000,5.93440000,6463845.49000000,40149138.79193900,88422
1618444800000,2021-04-15 00:00:00,NEAR/USDT,6.33490000,7.00000000,6.23860000,6.52250000,4651021.03000000,30430085.91701900,71269
1618358400000,2021-04-14 00:00:00,NEAR/USDT,6.50800000,6.82620000,6.15570000,6.33490000,6207677.83000000,40172088.31877100,79093
1618272000000,2021-04-13 00:00:00,NEAR/USDT,6.72580000,6.91980000,6.36260000,6.50290000,5820102.03000000,38475594.73963700,68797
1618185600000,2021-04-12 00:00:00,NEAR/USDT,6.76940000,7.40000000,6.57290000,6.72590000,6156419.72000000,42693974.36488800,87292
1618099200000,2021-04-11 00:00:00,NEAR/USDT,6.50210000,7.43330000,6.47040000,6.76280000,6998841.60000000,48603099.35802400,99705
1618012800000,2021-04-10 00:00:00,NEAR/USDT,6.42220000,6.87100000,6.31270000,6.50320000,4151041.68000000,27172749.03115700,60298
1617926400000,2021-04-09 00:00:00,NEAR/USDT,6.80570000,6.94530000,6.31420000,6.42160000,2972369.17000000,19603576.43317400,48775
1617840000000,2021-04-08 00:00:00,NEAR/USDT,6.12740000,6.87290000,6.01820000,6.81640000,6417423.29000000,40892465.65096800,83079
1617753600000,2021-04-07 00:00:00,NEAR/USDT,6.76900000,6.97930000,5.69680000,6.12450000,8590357.53000000,53934891.00232700,108731
1617667200000,2021-04-06 00:00:00,NEAR/USDT,6.13170000,7.35000000,6.12480000,6.76940000,12388629.29000000,84448840.16145400,164626
1617580800000,2021-04-05 00:00:00,NEAR/USDT,6.08670000,6.31000000,5.84130000,6.13270000,3762941.69000000,22984995.47052000,54926
1617494400000,2021-04-04 00:00:00,NEAR/USDT,5.68450000,6.10490000,5.57340000,6.08840000,3430696.87000000,20343967.85033800,46340
1617408000000,2021-04-03 00:00:00,NEAR/USDT,5.98870000,6.41010000,5.55150000,5.68620000,4670365.82000000,27988831.45477400,61637
1617321600000,2021-04-02 00:00:00,NEAR/USDT,5.97470000,6.16580000,5.87460000,5.98340000,3004100.14000000,17982532.95216700,40493
1617235200000,2021-04-01 00:00:00,NEAR/USDT,5.99570000,6.29450000,5.83000000,5.97280000,3668137.57000000,22056272.44897500,51104
1617148800000,2021-03-31 00:00:00,NEAR/USDT,6.35210000,6.39400000,5.67440000,5.99330000,3795053.68000000,23154254.45305200,58174
1617062400000,2021-03-30 00:00:00,NEAR/USDT,5.80700000,6.69900000,5.72860000,6.34600000,8177850.87000000,51394367.91668500,116394
1616976000000,2021-03-29 00:00:00,NEAR/USDT,5.59960000,5.95000000,5.51390000,5.80900000,3638192.70000000,20930604.29634800,46940
1616889600000,2021-03-28 00:00:00,NEAR/USDT,5.33330000,5.99000000,5.27200000,5.60280000,4873450.48000000,27271681.57450400,64473
1616803200000,2021-03-27 00:00:00,NEAR/USDT,5.47550000,5.65110000,5.24640000,5.32740000,3151351.31000000,16980571.76770800,37717
1616716800000,2021-03-26 00:00:00,NEAR/USDT,4.81100000,5.58070000,4.80520000,5.48100000,4264539.99000000,22287606.22689300,46869
1616630400000,2021-03-25 00:00:00,NEAR/USDT,4.85780000,5.09230000,4.46280000,4.80680000,4605301.38000000,21869299.06784100,51921
1616544000000,2021-03-24 00:00:00,NEAR/USDT,5.30860000,5.69000000,4.79400000,4.85210000,4834196.65000000,25652613.44251300,58298
1616457600000,2021-03-23 00:00:00,NEAR/USDT,5.40690000,5.84940000,5.10460000,5.30550000,4545878.03000000,24947616.05125100,62379
1616371200000,2021-03-22 00:00:00,NEAR/USDT,6.03890000,6.05620000,5.27000000,5.40660000,4446588.79000000,25286774.13682600,49929
1616284800000,2021-03-21 00:00:00,NEAR/USDT,6.27150000,6.30370000,5.80370000,6.03880000,3968967.41000000,23972674.94250200,46175
1616198400000,2021-03-20 00:00:00,NEAR/USDT,6.17140000,6.59880000,6.11620000,6.27220000,3266046.53000000,20864433.44730400,45475
1616112000000,2021-03-19 00:00:00,NEAR/USDT,6.05990000,6.44640000,5.86560000,6.16630000,3254147.98000000,20081859.85984500,41314
1616025600000,2021-03-18 00:00:00,NEAR/USDT,6.23710000,6.59840000,6.00000000,6.05000000,3578184.79000000,22379269.22520200,44245
1615939200000,2021-03-17 00:00:00,NEAR/USDT,6.38980000,6.43710000,5.95000000,6.22940000,3364222.88000000,20733602.71205800,43178
1615852800000,2021-03-16 00:00:00,NEAR/USDT,5.89370000,6.90000000,5.58780000,6.38330000,6056303.72000000,37367845.44957300,79637
1615766400000,2021-03-15 00:00:00,NEAR/USDT,6.60920000,6.85950000,5.86000000,5.90270000,7540992.67000000,47545218.74123400,82902
1615680000000,2021-03-14 00:00:00,NEAR/USDT,7.39900000,7.40000000,6.60770000,6.61350000,5587564.21000000,38656233.68293700,73273
1615593600000,2021-03-13 00:00:00,NEAR/USDT,6.92310000,7.58000000,6.51150000,7.39910000,7544393.03000000,53350997.60159300,96699
1615507200000,2021-03-12 00:00:00,NEAR/USDT,6.06380000,7.45000000,5.90000000,6.91480000,14470687.61000000,98618286.82343500,184135
1615420800000,2021-03-11 00:00:00,NEAR/USDT,5.30860000,6.29200000,5.10620000,6.07660000,12108006.08000000,68597616.22936400,128555
1615334400000,2021-03-10 00:00:00,NEAR/USDT,5.40430000,6.24000000,4.90980000,5.30630000,15285634.18000000,84996603.14027400,144221
1615248000000,2021-03-09 00:00:00,NEAR/USDT,4.57800000,5.80670000,4.56080000,5.40920000,14116431.40000000,74868831.97094700,133908
1615161600000,2021-03-08 00:00:00,NEAR/USDT,4.28020000,4.63050000,4.12190000,4.57600000,4274549.49000000,18616797.79032900,38615
1615075200000,2021-03-07 00:00:00,NEAR/USDT,4.05200000,4.40430000,4.05050000,4.27560000,3250967.77000000,13737713.43350400,31470
1614988800000,2021-03-06 00:00:00,NEAR/USDT,4.15820000,4.24990000,3.92700000,4.05250000,2753233.66000000,11254167.17232200,22076
1614902400000,2021-03-05 00:00:00,NEAR/USDT,4.53380000,4.60190000,4.02500000,4.16150000,4992992.64000000,21071735.22536300,45008
1614816000000,2021-03-04 00:00:00,NEAR/USDT,4.16540000,4.65990000,4.11070000,4.53380000,8213502.85000000,35722508.50897700,65442
1614729600000,2021-03-03 00:00:00,NEAR/USDT,4.03500000,4.29900000,3.99760000,4.16790000,4208807.59000000,17524401.46912900,35982
1614643200000,2021-03-02 00:00:00,NEAR/USDT,4.19720000,4.24470000,3.84590000,4.03630000,4191767.89000000,17093496.23924700,35296
1614556800000,2021-03-01 00:00:00,NEAR/USDT,3.82320000,4.30000000,3.79310000,4.19330000,4917644.00000000,20066206.24449300,40536
1614470400000,2021-02-28 00:00:00,NEAR/USDT,4.00120000,4.01440000,3.41480000,3.82340000,7446970.56000000,27226668.63327800,57433
1614384000000,2021-02-27 00:00:00,NEAR/USDT,4.23500000,4.48600000,3.89070000,4.00100000,6184410.43000000,25839974.74237600,51818
1614297600000,2021-02-26 00:00:00,NEAR/USDT,3.89150000,4.89000000,3.78700000,4.23090000,18674750.97000000,79888963.58741600,145785
1614211200000,2021-02-25 00:00:00,NEAR/USDT,3.57680000,4.69640000,3.46230000,3.89770000,11806146.66000000,48158466.01243300,94193
1614124800000,2021-02-24 00:00:00,NEAR/USDT,3.37160000,3.66000000,3.16860000,3.57130000,6329024.74000000,21158901.21013400,43791
1614038400000,2021-02-23 00:00:00,NEAR/USDT,3.73400000,3.76880000,2.64400000,3.37990000,13618660.70000000,42899344.93291400,88168
1613952000000,2021-02-22 00:00:00,NEAR/USDT,4.10150000,4.10720000,2.97350000,3.73830000,9951959.33000000,35716133.29692800,75108
1613865600000,2021-02-21 00:00:00,NEAR/USDT,3.99770000,4.19990000,3.85820000,4.10000000,4229506.95000000,17105113.07428700,38816
1613779200000,2021-02-20 00:00:00,NEAR/USDT,4.38610000,4.73830000,3.72570000,4.00000000,6890772.88000000,29778905.21191000,61880
1613692800000,2021-02-19 00:00:00,NEAR/USDT,4.44500000,4.56680000,4.09820000,4.38330000,5269477.29000000,22691459.79672500,41582
1613606400000,2021-02-18 00:00:00,NEAR/USDT,4.22990000,4.66850000,4.02730000,4.44180000,5838157.48000000,25323811.54713000,49113
1613520000000,2021-02-17 00:00:00,NEAR/USDT,4.08900000,4.39630000,3.81550000,4.23250000,5487943.36000000,22427551.44070200,40767
1613433600000,2021-02-16 00:00:00,NEAR/USDT,4.03260000,4.44800000,3.86130000,4.08890000,5532612.77000000,23010049.86933000,42481
1613347200000,2021-02-15 00:00:00,NEAR/USDT,4.30990000,4.38620000,3.45400000,4.02550000,9681769.28000000,38990592.72583700,79775
1613260800000,2021-02-14 00:00:00,NEAR/USDT,4.81250000,4.85990000,4.15010000,4.30990000,6150210.03000000,27690205.35298700,55440
1613174400000,2021-02-13 00:00:00,NEAR/USDT,4.71820000,5.59290000,4.47870000,4.81940000,14334158.15000000,71777502.57361200,137857
1613088000000,2021-02-12 00:00:00,NEAR/USDT,3.45680000,4.95470000,3.41420000,4.71820000,17111947.73000000,73849666.76900100,132565
1613001600000,2021-02-11 00:00:00,NEAR/USDT,3.24610000,3.53670000,3.15810000,3.45050000,7477513.28000000,25284521.47158400,50990
1612915200000,2021-02-10 00:00:00,NEAR/USDT,3.30860000,3.70260000,3.12500000,3.24410000,13230627.97000000,44787424.54811400,90392
1612828800000,2021-02-09 00:00:00,NEAR/USDT,3.46490000,3.49300000,3.21330000,3.30390000,5083459.36000000,16920546.86595700,29787
1612742400000,2021-02-08 00:00:00,NEAR/USDT,3.40170000,3.60000000,3.03880000,3.46270000,10977415.65000000,36351964.83221600,66225
1612656000000,2021-02-07 00:00:00,NEAR/USDT,2.69000000,3.52700000,2.59000000,3.40000000,14671469.95000000,44310311.13469800,89311
1612569600000,2021-02-06 00:00:00,NEAR/USDT,2.85950000,2.89000000,2.51390000,2.68540000,7403729.99000000,20012635.87119900,49843
1612483200000,2021-02-05 00:00:00,NEAR/USDT,2.49510000,2.94800000,2.49400000,2.85760000,8276577.71000000,23017778.02813200,51765
1612396800000,2021-02-04 00:00:00,NEAR/USDT,2.55800000,2.66650000,2.40000000,2.49170000,8187937.29000000,20692800.96821100,45570
1612310400000,2021-02-03 00:00:00,NEAR/USDT,2.46030000,2.64710000,2.39210000,2.55750000,8144282.26000000,20408748.95972600,44923
1612224000000,2021-02-02 00:00:00,NEAR/USDT,2.26400000,2.56000000,2.22130000,2.46000000,12026436.42000000,29255505.74248100,53971
1612137600000,2021-02-01 00:00:00,NEAR/USDT,2.14360000,2.37150000,2.08720000,2.26650000,22085003.73000000,50041771.72164000,68922
1612051200000,2021-01-31 00:00:00,NEAR/USDT,2.17060000,2.42430000,2.05140000,2.14410000,7600845.34000000,16971441.04509500,44337
1611964800000,2021-01-30 00:00:00,NEAR/USDT,2.20200000,2.25620000,2.05810000,2.17050000,6045781.95000000,13022681.57205100,27407
1611878400000,2021-01-29 00:00:00,NEAR/USDT,2.24470000,2.34990000,2.10030000,2.19890000,5839556.63000000,12773327.60044400,25715
1611792000000,2021-01-28 00:00:00,NEAR/USDT,2.03120000,2.31600000,2.00550000,2.24850000,6105010.06000000,13432079.50405800,28203
1611705600000,2021-01-27 00:00:00,NEAR/USDT,2.38190000,2.38190000,2.01540000,2.03190000,7141892.28000000,15312845.51833100,32202
1611619200000,2021-01-26 00:00:00,NEAR/USDT,2.44090000,2.56220000,2.17860000,2.38100000,6415474.27000000,14874530.49319300,34106
1611532800000,2021-01-25 00:00:00,NEAR/USDT,2.55820000,2.68200000,2.41950000,2.44660000,3580842.31000000,9087141.36461600,21833
1611446400000,2021-01-24 00:00:00,NEAR/USDT,2.38420000,2.75000000,2.35180000,2.56140000,7385139.44000000,18926341.31762600,35077
1611360000000,2021-01-23 00:00:00,NEAR/USDT,2.37120000,2.52400000,2.30830000,2.38500000,5088142.77000000,12242981.77835400,21666
1611273600000,2021-01-22 00:00:00,NEAR/USDT,2.16310000,2.52990000,2.00000000,2.36830000,7233277.97000000,16394788.50947900,31204
1611187200000,2021-01-21 00:00:00,NEAR/USDT,2.48690000,2.56660000,2.13000000,2.15920000,9109863.82000000,20933718.32464800,37520
1611100800000,2021-01-20 00:00:00,NEAR/USDT,2.16360000,2.59290000,2.11050000,2.48250000,13411690.43000000,31598495.84929300,62814
1611014400000,2021-01-19 00:00:00,NEAR/USDT,2.40860000,2.47430000,2.16130000,2.16370000,5454467.91000000,12664601.26253200,26701
1610928000000,2021-01-18 00:00:00,NEAR/USDT,2.50130000,2.66350000,2.29200000,2.40860000,8545881.89000000,20999038.47914200,43015
1610841600000,2021-01-17 00:00:00,NEAR/USDT,2.08420000,2.77630000,2.00780000,2.50130000,18935946.74000000,47196298.89124000,95059
1610755200000,2021-01-16 00:00:00,NEAR/USDT,1.83360000,2.25700000,1.83310000,2.08710000,9695920.58000000,19938678.79096400,45487
1610668800000,2021-01-15 00:00:00,NEAR/USDT,1.72790000,1.91550000,1.68500000,1.83200000,9843683.11000000,17963727.36388200,38392
1610582400000,2021-01-14 00:00:00,NEAR/USDT,1.60740000,1.76890000,1.58140000,1.72740000,5805891.02000000,9855149.87554700,20459
1610496000000,2021-01-13 00:00:00,NEAR/USDT,1.43200000,1.60750000,1.39270000,1.60600000,4424057.52000000,6686214.94882900,16945
1610409600000,2021-01-12 00:00:00,NEAR/USDT,1.48340000,1.61600000,1.42420000,1.43190000,6843435.88000000,10362637.32675800,21660
1610323200000,2021-01-11 00:00:00,NEAR/USDT,1.74210000,1.75990000,1.34850000,1.48330000,8920544.81000000,13582865.38272300,30421
1610236800000,2021-01-10 00:00:00,NEAR/USDT,1.75960000,1.94940000,1.62350000,1.74210000,10899147.75000000,19249831.92490400,37585
1610150400000,2021-01-09 00:00:00,NEAR/USDT,1.73750000,1.84360000,1.64180000,1.75860000,21218008.94000000,36881933.56028900,57614
1610064000000,2021-01-08 00:00:00,NEAR/USDT,1.49930000,1.95070000,1.42720000,1.73760000,16890198.72000000,28777349.04514100,56922
1609977600000,2021-01-07 00:00:00,NEAR/USDT,1.54130000,1.56470000,1.46000000,1.49720000,6098679.85000000,9236544.49778100,23403
1609891200000,2021-01-06 00:00:00,NEAR/USDT,1.49560000,1.59600000,1.41430000,1.54130000,6776010.11000000,10175649.52321100,28710
1609804800000,2021-01-05 00:00:00,NEAR/USDT,1.38740000,1.52300000,1.33250000,1.49530000,9684785.00000000,13807238.83470100,36624
1609718400000,2021-01-04 00:00:00,NEAR/USDT,1.47310000,1.56710000,1.30000000,1.38680000,9727640.33000000,13793397.27049100,38780
1609632000000,2021-01-03 00:00:00,NEAR/USDT,1.41240000,1.59250000,1.40940000,1.47070000,9783612.25000000,14589261.47297300,32407
1609545600000,2021-01-02 00:00:00,NEAR/USDT,1.35940000,1.42800000,1.30630000,1.41240000,6657173.88000000,9173051.17304300,19571
1609459200000,2021-01-01 00:00:00,NEAR/USDT,1.39070000,1.49480000,1.28620000,1.35870000,10549906.93000000,14932122.21080200,34266
1609372800000,2020-12-31 00:00:00,NEAR/USDT,1.20980000,1.41740000,1.16740000,1.39170000,7386542.22000000,9568562.07518400,22658
1609286400000,2020-12-30 00:00:00,NEAR/USDT,1.16600000,1.26650000,1.16600000,1.21000000,5598162.92000000,6853976.32431500,16849
1609200000000,2020-12-29 00:00:00,NEAR/USDT,1.22170000,1.24000000,1.10110000,1.16530000,7077481.38000000,8148300.92641800,20892
1609113600000,2020-12-28 00:00:00,NEAR/USDT,1.19890000,1.25140000,1.15680000,1.22170000,9630455.34000000,11637083.47895700,31283
1609027200000,2020-12-27 00:00:00,NEAR/USDT,1.02530000,1.24880000,0.99790000,1.19900000,11143086.59000000,12193569.16377200,37134
1608940800000,2020-12-26 00:00:00,NEAR/USDT,1.01900000,1.06420000,0.98250000,1.02460000,3943074.80000000,4022222.69417400,13655
1608854400000,2020-12-25 00:00:00,NEAR/USDT,1.06370000,1.07840000,0.99550000,1.02010000,4041401.20000000,4184905.20827400,13594
1608768000000,2020-12-24 00:00:00,NEAR/USDT,0.96280000,1.07740000,0.91380000,1.06350000,5379921.68000000,5271960.53468800,19777
1608681600000,2020-12-23 00:00:00,NEAR/USDT,1.16090000,1.18200000,0.90540000,0.96190000,10399727.50000000,10984964.11273800,37994
1608595200000,2020-12-22 00:00:00,NEAR/USDT,1.21910000,1.23570000,1.07800000,1.16110000,18709087.02000000,21422760.41095600,71664
1608508800000,2020-12-21 00:00:00,NEAR/USDT,1.05770000,1.66310000,1.04330000,1.21830000,50693866.22000000,66847775.42361000,172225
1608422400000,2020-12-20 00:00:00,NEAR/USDT,1.04790000,1.08100000,1.01990000,1.05830000,3459319.55000000,3632322.05998600,12442
1608336000000,2020-12-19 00:00:00,NEAR/USDT,1.00480000,1.12260000,0.99400000,1.04770000,4551510.40000000,4892188.99466400,15612
1608249600000,2020-12-18 00:00:00,NEAR/USDT,0.99440000,1.02000000,0.97260000,1.00480000,2235879.79000000,2244181.34875800,7664
1608163200000,2020-12-17 00:00:00,NEAR/USDT,1.04710000,1.06910000,0.98580000,0.99340000,4662811.29000000,4811626.37947900,16787
1608076800000,2020-12-16 00:00:00,NEAR/USDT,1.00680000,1.04790000,0.96360000,1.04690000,3827114.25000000,3846657.47015900,13939
1607990400000,2020-12-15 00:00:00,NEAR/USDT,0.99330000,1.01860000,0.97590000,1.00660000,2768348.89000000,2759270.21890900,9019
1607904000000,2020-12-14 00:00:00,NEAR/USDT,0.95240000,1.01100000,0.94280000,0.99330000,2551901.97000000,2500886.16980100,8974
1607817600000,2020-12-13 00:00:00,NEAR/USDT,0.91900000,0.97930000,0.91860000,0.95270000,2541998.89000000,2429897.68379000,7960
1607731200000,2020-12-12 00:00:00,NEAR/USDT,0.86940000,0.92700000,0.86850000,0.91940000,2812994.04000000,2546231.28385800,7892
1607644800000,2020-12-11 00:00:00,NEAR/USDT,0.95580000,0.95860000,0.86720000,0.86920000,4985375.11000000,4493229.97855800,15056
