unix,date,symbol,open,high,low,close,Volume AVAX,Volume USDT,tradecount
1624579200000,2021-06-25 00:00:00,AVAX/USDT,11.49900000,11.75600000,10.20000000,10.23500000,1369495.41900000,14874246.00790300,42377
1624492800000,2021-06-24 00:00:00,AVAX/USDT,11.46700000,11.75700000,10.82200000,11.49300000,1288733.89600000,14628465.68749400,39267
1624406400000,2021-06-23 00:00:00,AVAX/USDT,10.58500000,11.89900000,10.15000000,11.45600000,2090766.33300000,23569095.29318800,59085
1624320000000,2021-06-22 00:00:00,AVAX/USDT,11.19000000,11.76400000,9.32500000,10.57800000,3283390.30100000,34589702.59977600,94310
1624233600000,2021-06-21 00:00:00,AVAX/USDT,13.91400000,14.06900000,11.07700000,11.20000000,2203255.62700000,27106302.10066000,69229
1624147200000,2021-06-20 00:00:00,AVAX/USDT,13.37400000,14.18800000,12.78300000,13.91700000,1178226.51400000,15764150.00571400,39488
1624060800000,2021-06-19 00:00:00,AVAX/USDT,13.63500000,14.04000000,13.20900000,13.38300000,677502.97500000,9272511.48766300,25832
1623974400000,2021-06-18 00:00:00,AVAX/USDT,14.85800000,15.30000000,13.10000000,13.64000000,1646645.54800000,23345824.08595500,54114
1623888000000,2021-06-17 00:00:00,AVAX/USDT,14.08100000,15.49800000,14.02000000,14.84400000,2176578.34100000,32446965.98547200,74881
1623801600000,2021-06-16 00:00:00,AVAX/USDT,14.71500000,14.95100000,13.91300000,14.07800000,1593156.60500000,22971491.58311300,57080
1623715200000,2021-06-15 00:00:00,AVAX/USDT,15.11100000,15.63200000,14.58100000,14.71400000,1618961.45400000,24356226.18104300,52398
1623628800000,2021-06-14 00:00:00,AVAX/USDT,14.76200000,15.41900000,14.37100000,15.11300000,1753753.57900000,26069796.79790100,54409
1623542400000,2021-06-13 00:00:00,AVAX/USDT,13.55100000,14.99900000,13.24100000,14.76100000,1905070.73600000,26854958.58503000,63885
1623456000000,2021-06-12 00:00:00,AVAX/USDT,13.42300000,14.00000000,12.63800000,13.54500000,1721108.68900000,22830447.28466100,57398
1623369600000,2021-06-11 00:00:00,AVAX/USDT,14.19300000,14.61600000,13.14000000,13.40800000,1985298.58100000,27700725.96289600,60148
1623283200000,2021-06-10 00:00:00,AVAX/USDT,15.40300000,15.57800000,13.73000000,14.19300000,2406206.41000000,34900914.84187700,76800
1623196800000,2021-06-09 00:00:00,AVAX/USDT,14.80300000,15.76500000,13.65000000,15.40000000,2507532.95300000,37197544.87271000,86605
1623110400000,2021-06-08 00:00:00,AVAX/USDT,15.53300000,16.04800000,13.63900000,14.79200000,2622746.58100000,38874804.23242900,94670
1623024000000,2021-06-07 00:00:00,AVAX/USDT,17.38000000,18.05300000,15.30400000,15.53600000,2846106.84600000,48358814.14306000,95659
1622937600000,2021-06-06 00:00:00,AVAX/USDT,17.23300000,18.00000000,17.09000000,17.38300000,747036.54100000,13149046.69052300,31513
1622851200000,2021-06-05 00:00:00,AVAX/USDT,18.23600000,19.14200000,16.86000000,17.23000000,1557214.89000000,28105158.81873900,63405
1622764800000,2021-06-04 00:00:00,AVAX/USDT,20.24700000,20.55000000,17.41000000,18.24300000,1844859.94100000,34131796.22218600,79063
1622678400000,2021-06-03 00:00:00,AVAX/USDT,18.68600000,20.70000000,18.21900000,20.26800000,1754635.67100000,34768091.11969400,77913
1622592000000,2021-06-02 00:00:00,AVAX/USDT,17.74800000,19.41900000,17.14500000,18.68700000,1696639.30100000,31441233.73313100,72378
1622505600000,2021-06-01 00:00:00,AVAX/USDT,18.15300000,18.58300000,17.06600000,17.74800000,1195464.41500000,21252314.19634600,55191
1622419200000,2021-05-31 00:00:00,AVAX/USDT,16.50400000,18.19800000,15.67100000,18.14000000,1357131.01500000,23344234.82288600,58931
1622332800000,2021-05-30 00:00:00,AVAX/USDT,16.19400000,17.46800000,15.10100000,16.51800000,1133881.01400000,18967076.15311300,52207
1622246400000,2021-05-29 00:00:00,AVAX/USDT,16.72700000,17.59200000,15.16900000,16.16800000,1260980.20900000,20444938.26396300,66801
1622160000000,2021-05-28 00:00:00,AVAX/USDT,19.13300000,19.56800000,16.01500000,16.72700000,2318888.92300000,40285104.07871700,109965
1622073600000,2021-05-27 00:00:00,AVAX/USDT,20.79400000,21.19800000,18.71700000,19.11800000,1878833.96600000,37144061.89919700,89922
1621987200000,2021-05-26 00:00:00,AVAX/USDT,19.43100000,21.45300000,18.91800000,20.79700000,3101870.52100000,62721216.86484800,138994
1621900800000,2021-05-25 00:00:00,AVAX/USDT,19.39500000,20.24300000,17.00100000,19.44600000,2878326.67600000,53730357.65711000,138929
1621814400000,2021-05-24 00:00:00,AVAX/USDT,15.60300000,20.50000000,15.03400000,19.39500000,4361327.48100000,78219280.06030400,184795
1621728000000,2021-05-23 00:00:00,AVAX/USDT,18.80900000,19.66800000,12.08600000,15.60600000,5463994.51400000,82687662.97950700,231450
1621641600000,2021-05-22 00:00:00,AVAX/USDT,21.82500000,22.47400000,18.30000000,18.79700000,2628918.37100000,52186116.31586300,136771
1621555200000,2021-05-21 00:00:00,AVAX/USDT,25.04200000,26.71200000,18.36800000,21.82700000,3781391.33400000,85878210.50720700,197862
1621468800000,2021-05-20 00:00:00,AVAX/USDT,23.06400000,28.20000000,20.80900000,25.08600000,4667836.19900000,115628255.55487900,254939
1621382400000,2021-05-19 00:00:00,AVAX/USDT,36.90700000,38.53500000,17.77500000,23.05200000,7854204.01200000,223825127.90984500,431631
1621296000000,2021-05-18 00:00:00,AVAX/USDT,33.68400000,37.70000000,33.26800000,36.87500000,3692884.15600000,132738977.36407700,209409
1621209600000,2021-05-17 00:00:00,AVAX/USDT,36.59700000,37.93600000,31.75000000,33.67000000,4761781.53600000,165234150.12218300,273521
1621123200000,2021-05-16 00:00:00,AVAX/USDT,34.46400000,39.70000000,32.50000000,36.60000000,5278663.19900000,190808554.56056700,321182
1621036800000,2021-05-15 00:00:00,AVAX/USDT,36.99300000,39.99000000,34.03100000,34.43900000,4984162.83700000,184846636.83431400,307713
1620950400000,2021-05-14 00:00:00,AVAX/USDT,35.03600000,38.00000000,33.27600000,36.99900000,2531482.45500000,90688909.49718800,164699
1620864000000,2021-05-13 00:00:00,AVAX/USDT,32.87200000,37.17000000,30.73900000,35.07500000,4599017.97800000,156789885.05229000,299266
1620777600000,2021-05-12 00:00:00,AVAX/USDT,36.76800000,41.47000000,32.00000000,32.80000000,5512564.20000000,210662204.12867800,342613
1620691200000,2021-05-11 00:00:00,AVAX/USDT,34.65000000,37.30000000,32.57500000,36.80000000,2729477.60400000,95271679.57301300,187315
1620604800000,2021-05-10 00:00:00,AVAX/USDT,38.98800000,41.80000000,29.69000000,34.65200000,4334618.08800000,159738078.07214500,302308
1620518400000,2021-05-09 00:00:00,AVAX/USDT,38.39900000,39.50000000,35.01700000,38.96900000,2403153.53400000,89501364.02466500,152065
1620432000000,2021-05-08 00:00:00,AVAX/USDT,37.85200000,39.84400000,37.15700000,38.39900000,2493215.19700000,95715259.47812800,160167
1620345600000,2021-05-07 00:00:00,AVAX/USDT,38.00200000,43.88500000,35.96900000,37.87500000,6802609.55700000,273821708.08021220,462203
1620259200000,2021-05-06 00:00:00,AVAX/USDT,35.22500000,39.30000000,34.66000000,38.00300000,6195375.72600000,230357016.40610600,415675
1620172800000,2021-05-05 00:00:00,AVAX/USDT,30.30700000,35.61600000,29.70000000,35.25800000,3289567.94400000,109473038.55279400,197654
1620086400000,2021-05-04 00:00:00,AVAX/USDT,35.88500000,36.19400000,29.50100000,30.28700000,4452223.23700000,145089846.10521700,266018
1620000000000,2021-05-03 00:00:00,AVAX/USDT,31.26200000,37.36000000,30.69700000,35.87100000,5397490.38300000,184269843.68859000,342233
1619913600000,2021-05-02 00:00:00,AVAX/USDT,31.81500000,32.68100000,30.38300000,31.28000000,2177846.52900000,68800524.69914200,134885
1619827200000,2021-05-01 00:00:00,AVAX/USDT,32.81900000,35.68000000,31.72200000,31.80500000,3589503.04200000,120606500.59768100,221956
1619740800000,2021-04-30 00:00:00,AVAX/USDT,27.92600000,33.00000000,27.50100000,32.80000000,3368373.69600000,103924073.25336100,203516
1619654400000,2021-04-29 00:00:00,AVAX/USDT,28.24600000,29.76500000,26.60000000,27.91200000,2274429.72400000,63709226.53237600,117411
1619568000000,2021-04-28 00:00:00,AVAX/USDT,27.96100000,29.07700000,25.82600000,28.23300000,2546834.94400000,70419912.59010600,134669
1619481600000,2021-04-27 00:00:00,AVAX/USDT,26.44100000,28.00000000,25.70000000,27.94900000,2350750.04800000,63681712.66651600,118589
1619395200000,2021-04-26 00:00:00,AVAX/USDT,21.62800000,26.50000000,21.39000000,26.45100000,3025256.65000000,75465416.01002000,146288
1619308800000,2021-04-25 00:00:00,AVAX/USDT,21.84290000,23.75000000,20.35900000,21.62400000,1711011.13500000,37881647.72113900,88693
1619222400000,2021-04-24 00:00:00,AVAX/USDT,23.55000000,23.93810000,21.38010000,21.85230000,2231443.96000000,50480605.99209100,91691
1619136000000,2021-04-23 00:00:00,AVAX/USDT,23.96920000,26.55700000,19.80000000,23.53170000,4749135.19000000,105328377.18568100,214708
1619049600000,2021-04-22 00:00:00,AVAX/USDT,25.81310000,27.75190000,22.87000000,23.97030000,3474222.21000000,89712278.56233800,167755
1618963200000,2021-04-21 00:00:00,AVAX/USDT,27.40590000,28.48990000,25.75000000,25.81310000,2761857.45000000,74969648.92741800,146335
1618876800000,2021-04-20 00:00:00,AVAX/USDT,26.20290000,29.97520000,23.87660000,27.40580000,3447186.95000000,90912258.53880900,171486
1618790400000,2021-04-19 00:00:00,AVAX/USDT,29.32300000,30.57960000,25.54720000,26.18270000,3255981.02000000,90979934.53238000,170020
1618704000000,2021-04-18 00:00:00,AVAX/USDT,33.96730000,34.30000000,22.54730000,29.33480000,5871628.96000000,166326205.42192800,355080
1618617600000,2021-04-17 00:00:00,AVAX/USDT,35.43830000,36.90620000,33.51000000,33.93420000,2447216.38000000,86641993.55815400,164439
1618531200000,2021-04-16 00:00:00,AVAX/USDT,37.02560000,37.54120000,33.06180000,35.45000000,3675610.80000000,130494095.60965400,235915
1618444800000,2021-04-15 00:00:00,AVAX/USDT,38.38920000,40.75900000,36.21000000,37.01740000,4740728.24000000,180469601.54740500,304260
1618358400000,2021-04-14 00:00:00,AVAX/USDT,33.64260000,39.45000000,32.89070000,38.33910000,7610260.01000000,278784648.51029100,464448
1618272000000,2021-04-13 00:00:00,AVAX/USDT,33.81250000,34.88800000,31.70000000,33.64620000,3077724.42000000,102492762.39518900,186013
1618185600000,2021-04-12 00:00:00,AVAX/USDT,31.58530000,35.64180000,31.10000000,33.80550000,4048871.80000000,134405366.70285100,255408
1618099200000,2021-04-11 00:00:00,AVAX/USDT,31.76280000,32.33000000,30.89280000,31.59760000,1817836.56000000,57506834.78195000,123679
1618012800000,2021-04-10 00:00:00,AVAX/USDT,31.51780000,33.97000000,30.86500000,31.77600000,3316903.42000000,108430389.72758100,212421
1617926400000,2021-04-09 00:00:00,AVAX/USDT,30.74750000,32.48200000,30.30310000,31.51780000,2411521.93000000,75504333.05986600,136667
1617840000000,2021-04-08 00:00:00,AVAX/USDT,29.54000000,31.61370000,29.22870000,30.75100000,1585910.41000000,48670912.61887600,101494
1617753600000,2021-04-07 00:00:00,AVAX/USDT,31.48380000,34.15000000,28.60230000,29.50680000,3026403.42000000,92723601.16042000,222581
1617667200000,2021-04-06 00:00:00,AVAX/USDT,31.29130000,34.55780000,30.00000000,31.46350000,3854943.21000000,125832561.85724100,247138
1617580800000,2021-04-05 00:00:00,AVAX/USDT,29.17400000,33.00000000,28.54550000,31.25590000,3914406.49000000,122497268.10382500,266630
1617494400000,2021-04-04 00:00:00,AVAX/USDT,28.17090000,29.91710000,27.56070000,29.15730000,1645442.99000000,47959269.94984500,110434
1617408000000,2021-04-03 00:00:00,AVAX/USDT,29.01370000,32.87270000,27.82740000,28.17870000,4011015.62000000,123148734.45141800,258134
1617321600000,2021-04-02 00:00:00,AVAX/USDT,28.26860000,29.58050000,27.94290000,29.03530000,1502764.68000000,43378511.81810900,89352
1617235200000,2021-04-01 00:00:00,AVAX/USDT,28.72170000,29.37300000,27.69210000,28.24560000,1556653.75000000,44363776.97676800,95137
1617148800000,2021-03-31 00:00:00,AVAX/USDT,29.60090000,29.96410000,25.90000000,28.72180000,1991045.26000000,56337213.74550100,133106
1617062400000,2021-03-30 00:00:00,AVAX/USDT,29.50000000,30.98020000,28.60230000,29.60090000,1916568.91000000,57190846.01957600,112663
1616976000000,2021-03-29 00:00:00,AVAX/USDT,28.73920000,30.37020000,28.20000000,29.50000000,1936628.46000000,57274429.92867700,114464
1616889600000,2021-03-28 00:00:00,AVAX/USDT,27.62260000,29.55780000,27.22000000,28.71670000,2149098.90000000,61369232.96412900,127699
1616803200000,2021-03-27 00:00:00,AVAX/USDT,28.27440000,28.66670000,26.78900000,27.62250000,1664560.96000000,46300539.74985500,94170
1616716800000,2021-03-26 00:00:00,AVAX/USDT,25.81090000,28.87820000,25.78730000,28.25270000,2119177.62000000,58791812.93687300,123714
1616630400000,2021-03-25 00:00:00,AVAX/USDT,25.80000000,27.51520000,24.32910000,25.82500000,2616910.89000000,67993951.52700000,146899
1616544000000,2021-03-24 00:00:00,AVAX/USDT,28.45410000,30.49140000,24.66520000,25.83870000,2924723.82000000,82857014.15835500,172076
1616457600000,2021-03-23 00:00:00,AVAX/USDT,29.18050000,30.88990000,28.11110000,28.47040000,2208298.00000000,65350105.51350000,148014
1616371200000,2021-03-22 00:00:00,AVAX/USDT,32.81090000,33.58920000,28.62020000,29.17000000,2819087.11000000,88760164.34178300,187930
1616284800000,2021-03-21 00:00:00,AVAX/USDT,34.17830000,35.45160000,32.00010000,32.81170000,2817582.70000000,94243400.62207400,187105
1616198400000,2021-03-20 00:00:00,AVAX/USDT,37.32190000,39.30000000,34.17010000,34.20220000,2545309.31000000,93664051.04024400,177971
1616112000000,2021-03-19 00:00:00,AVAX/USDT,33.21310000,38.48660000,31.34090000,37.31660000,4561567.37000000,165120789.34748700,286375
1616025600000,2021-03-18 00:00:00,AVAX/USDT,32.67890000,35.60730000,31.81870000,33.21320000,3784343.49000000,127302178.87650300,219036
1615939200000,2021-03-17 00:00:00,AVAX/USDT,33.03600000,33.98990000,30.53070000,32.67890000,3711302.21000000,119320054.28937700,220858
1615852800000,2021-03-16 00:00:00,AVAX/USDT,28.92210000,33.25000000,27.51890000,33.03600000,3919260.34000000,119092720.44189800,218134
1615766400000,2021-03-15 00:00:00,AVAX/USDT,28.83830000,30.64720000,27.00000000,28.94720000,3223256.17000000,93338211.24774900,167631
1615680000000,2021-03-14 00:00:00,AVAX/USDT,30.90860000,32.30000000,28.80000000,28.84230000,2905962.81000000,88838731.68897400,163449
1615593600000,2021-03-13 00:00:00,AVAX/USDT,27.94690000,33.22490000,26.85680000,30.87990000,4641909.98000000,139834255.84171700,238869
1615507200000,2021-03-12 00:00:00,AVAX/USDT,30.79800000,31.58230000,26.78370000,27.95610000,4025302.52000000,117715647.47824200,194576
1615420800000,2021-03-11 00:00:00,AVAX/USDT,29.61710000,32.83330000,28.40000000,30.80050000,5275313.55000000,163000352.00026200,255614
1615334400000,2021-03-10 00:00:00,AVAX/USDT,34.30070000,35.80000000,28.69100000,29.58580000,8435059.85000000,268928184.72301100,462938
1615248000000,2021-03-09 00:00:00,AVAX/USDT,25.61780000,34.78570000,23.41020000,34.31400000,10511803.75000000,301188369.88839500,489391
1615161600000,2021-03-08 00:00:00,AVAX/USDT,26.68840000,27.11470000,24.89210000,25.61790000,2182937.86000000,56470863.50784100,116108
1615075200000,2021-03-07 00:00:00,AVAX/USDT,24.92250000,27.95000000,24.92250000,26.68630000,3010972.81000000,80354448.91957800,159138
1614988800000,2021-03-06 00:00:00,AVAX/USDT,24.27080000,25.50000000,23.82670000,24.91100000,1483862.28000000,36645391.39976300,86554
1614902400000,2021-03-05 00:00:00,AVAX/USDT,25.77810000,25.77810000,23.52690000,24.24140000,2367099.90000000,58170274.49893000,123808
1614816000000,2021-03-04 00:00:00,AVAX/USDT,27.21260000,28.82000000,24.22220000,25.77810000,3087747.13000000,82004242.21191900,162558
1614729600000,2021-03-03 00:00:00,AVAX/USDT,27.11440000,29.45030000,26.52020000,27.22000000,2841940.87000000,79768539.27251200,139135
1614643200000,2021-03-02 00:00:00,AVAX/USDT,27.51890000,31.99000000,25.86040000,27.11010000,5223868.87000000,147909795.02755700,255505
1614556800000,2021-03-01 00:00:00,AVAX/USDT,23.96980000,27.82270000,23.60730000,27.51070000,2250036.68000000,58489792.63280100,130200
1614470400000,2021-02-28 00:00:00,AVAX/USDT,25.74230000,25.92990000,22.12370000,23.95660000,1816997.15000000,43076550.45175000,104376
1614384000000,2021-02-27 00:00:00,AVAX/USDT,25.96950000,27.49990000,25.00000000,25.76160000,1690910.72000000,44679099.43978200,95506
1614297600000,2021-02-26 00:00:00,AVAX/USDT,26.77180000,28.04740000,24.77030000,25.96950000,1804008.06000000,47862698.95858400,123493
1614211200000,2021-02-25 00:00:00,AVAX/USDT,29.73200000,32.18360000,26.44390000,26.70000000,2431285.39000000,72135109.50513700,142184
1614124800000,2021-02-24 00:00:00,AVAX/USDT,27.59660000,32.26990000,25.25010000,29.73960000,3233830.55000000,94109405.71157200,186756
1614038400000,2021-02-23 00:00:00,AVAX/USDT,32.15040000,32.41080000,22.51000000,27.59240000,3657984.88000000,99042615.36109600,189462
1613952000000,2021-02-22 00:00:00,AVAX/USDT,36.19320000,36.29410000,25.47000000,32.15020000,2970210.71000000,95725194.54965700,186467
1613865600000,2021-02-21 00:00:00,AVAX/USDT,35.95530000,38.00370000,34.79060000,36.18550000,1516510.61000000,55466645.90333400,113209
1613779200000,2021-02-20 00:00:00,AVAX/USDT,38.72640000,42.84630000,31.93760000,35.99850000,3400687.05000000,131944005.24296000,227659
1613692800000,2021-02-19 00:00:00,AVAX/USDT,41.02300000,41.27540000,37.50000000,38.72740000,2047933.74000000,80331238.93135100,132298
1613606400000,2021-02-18 00:00:00,AVAX/USDT,37.30460000,44.49070000,36.19000000,40.96560000,3097214.68000000,128006105.53933400,239426
1613520000000,2021-02-17 00:00:00,AVAX/USDT,36.54020000,42.12990000,34.13860000,37.30030000,3076680.22000000,115394864.04463200,225075
1613433600000,2021-02-16 00:00:00,AVAX/USDT,38.33620000,40.00000000,35.14170000,36.54020000,2556745.82000000,95755859.45082000,200167
1613347200000,2021-02-15 00:00:00,AVAX/USDT,39.17000000,44.98000000,33.50000000,38.30900000,3933303.20000000,152184241.31997900,318181
1613260800000,2021-02-14 00:00:00,AVAX/USDT,44.06910000,45.75000000,38.37240000,39.17110000,2829524.14000000,118907734.08572100,238354
1613174400000,2021-02-13 00:00:00,AVAX/USDT,48.29610000,51.90000000,43.40140000,44.08320000,1890974.72000000,88751004.95806000,168992
1613088000000,2021-02-12 00:00:00,AVAX/USDT,46.97260000,54.47750000,43.50000000,48.29780000,3209807.22000000,157898795.67838100,259664
1613001600000,2021-02-11 00:00:00,AVAX/USDT,54.68720000,56.49980000,41.67280000,46.96730000,4310924.37000000,209524738.66764400,364231
1612915200000,2021-02-10 00:00:00,AVAX/USDT,31.84870000,60.30350000,31.34080000,54.68610000,9715755.01000000,472308716.50087400,656159
1612828800000,2021-02-09 00:00:00,AVAX/USDT,30.05640000,33.00000000,27.47690000,31.91940000,2664482.65000000,80005562.71964300,147921
1612742400000,2021-02-08 00:00:00,AVAX/USDT,23.73740000,33.81670000,23.55000000,30.05600000,5774862.08000000,168277152.42364300,318147
1612656000000,2021-02-07 00:00:00,AVAX/USDT,18.12320000,24.42680000,17.88020000,23.70500000,4884650.65000000,105018387.33370900,233259
1612569600000,2021-02-06 00:00:00,AVAX/USDT,17.89710000,18.62280000,15.80000000,18.12160000,1547693.33000000,26968310.68858400,83787
1612483200000,2021-02-05 00:00:00,AVAX/USDT,15.27380000,18.03210000,15.12060000,17.89730000,1654441.43000000,27800463.32470600,68904
1612396800000,2021-02-04 00:00:00,AVAX/USDT,14.84000000,15.87950000,13.79780000,15.26970000,1649348.48000000,24697727.37414200,67281
1612310400000,2021-02-03 00:00:00,AVAX/USDT,13.47000000,14.94090000,13.18140000,14.84000000,1267446.12000000,17830836.17423500,49972
1612224000000,2021-02-02 00:00:00,AVAX/USDT,13.21050000,13.72500000,12.76500000,13.47030000,748745.41000000,9847127.11012700,30074
1612137600000,2021-02-01 00:00:00,AVAX/USDT,13.47040000,13.64080000,12.57410000,13.21530000,1820891.90000000,23742473.71999500,62456
1612051200000,2021-01-31 00:00:00,AVAX/USDT,12.01250000,15.37280000,11.83000000,13.47040000,5017946.71000000,67959449.92963500,163369
1611964800000,2021-01-30 00:00:00,AVAX/USDT,11.61580000,12.65000000,11.29300000,12.04330000,1122825.05000000,13368057.50110100,48377
1611878400000,2021-01-29 00:00:00,AVAX/USDT,11.95960000,12.67570000,11.31450000,11.61580000,1470197.45000000,17407967.39137200,63114
1611792000000,2021-01-28 00:00:00,AVAX/USDT,11.13790000,12.75240000,10.80000000,11.96150000,1091962.84000000,13283239.24078400,51411
1611705600000,2021-01-27 00:00:00,AVAX/USDT,12.17800000,12.21500000,10.77000000,11.15800000,740335.46000000,8456320.86245100,40059
1611619200000,2021-01-26 00:00:00,AVAX/USDT,12.18160000,12.73330000,11.38040000,12.20880000,873414.18000000,10551226.82174300,38305
1611532800000,2021-01-25 00:00:00,AVAX/USDT,12.48010000,12.95000000,12.05980000,12.18160000,613873.67000000,7718176.26232500,29776
1611446400000,2021-01-24 00:00:00,AVAX/USDT,12.89140000,13.17250000,12.20000000,12.48010000,907179.12000000,11543137.09072100,36740
1611360000000,2021-01-23 00:00:00,AVAX/USDT,12.71530000,13.48000000,12.50590000,12.86690000,1224349.08000000,15877090.57172300,55714
1611273600000,2021-01-22 00:00:00,AVAX/USDT,11.33290000,13.38990000,10.67300000,12.70970000,2250602.42000000,27350603.58519400,83743
1611187200000,2021-01-21 00:00:00,AVAX/USDT,12.37680000,13.01470000,11.06590000,11.32250000,1710782.31000000,20679197.77660200,61349
1611100800000,2021-01-20 00:00:00,AVAX/USDT,11.73460000,13.07650000,11.03000000,12.37680000,1515429.53000000,18387717.90791600,57307
1611014400000,2021-01-19 00:00:00,AVAX/USDT,12.68250000,14.00000000,11.34330000,11.73670000,1846921.90000000,22865911.29878100,74209
1610928000000,2021-01-18 00:00:00,AVAX/USDT,13.17480000,13.85800000,12.57370000,12.70350000,1317372.42000000,17372363.79810000,57946
1610841600000,2021-01-17 00:00:00,AVAX/USDT,12.82220000,14.69000000,12.32310000,13.17460000,3568856.68000000,47561869.48093300,131618
1610755200000,2021-01-16 00:00:00,AVAX/USDT,9.37950000,13.49910000,9.16290000,12.84210000,3898717.61000000,46191726.75562500,125110
1610668800000,2021-01-15 00:00:00,AVAX/USDT,9.31920000,9.89000000,8.57000000,9.37940000,1991192.96000000,18532898.36309300,59886
1610582400000,2021-01-14 00:00:00,AVAX/USDT,8.46930000,9.60040000,8.21000000,9.31770000,2550051.08000000,23016359.06724200,77752
1610496000000,2021-01-13 00:00:00,AVAX/USDT,7.72540000,8.50000000,7.13560000,8.46950000,1712008.71000000,13278110.42544300,50326
1610409600000,2021-01-12 00:00:00,AVAX/USDT,6.46230000,8.23560000,6.41980000,7.72000000,3138438.02000000,23895551.54681900,73633
1610323200000,2021-01-11 00:00:00,AVAX/USDT,6.54100000,7.00000000,5.72000000,6.47130000,2065125.52000000,12868656.30174700,48087
1610236800000,2021-01-10 00:00:00,AVAX/USDT,7.21150000,7.49690000,6.15000000,6.54160000,1865913.15000000,12731233.06348200,56837
1610150400000,2021-01-09 00:00:00,AVAX/USDT,5.69990000,7.48700000,5.57610000,7.18770000,4060100.24000000,26852840.18414100,99912
1610064000000,2021-01-08 00:00:00,AVAX/USDT,4.47280000,5.90000000,4.00000000,5.70000000,3037659.66000000,15644301.38181200,62970
1609977600000,2021-01-07 00:00:00,AVAX/USDT,4.58030000,4.82050000,4.18270000,4.47070000,1471492.75000000,6716608.54905900,37538
1609891200000,2021-01-06 00:00:00,AVAX/USDT,4.25020000,4.97730000,4.13610000,4.57880000,2925158.25000000,13394273.80601700,59158
1609804800000,2021-01-05 00:00:00,AVAX/USDT,3.59990000,4.35560000,3.47030000,4.25010000,2403396.82000000,9663679.90445100,51826
1609718400000,2021-01-04 00:00:00,AVAX/USDT,3.47700000,3.83000000,3.22830000,3.59990000,1242545.27000000,4375481.17398600,27560
1609632000000,2021-01-03 00:00:00,AVAX/USDT,3.50050000,3.83000000,3.39160000,3.46910000,989465.26000000,3561844.03736200,23131
1609545600000,2021-01-02 00:00:00,AVAX/USDT,3.65440000,3.93900000,3.28510000,3.49560000,1768205.15000000,6320501.64306500,33883
1609459200000,2021-01-01 00:00:00,AVAX/USDT,3.18590000,3.86000000,3.01780000,3.64970000,3817118.74000000,13320352.51523900,70279
1609372800000,2020-12-31 00:00:00,AVAX/USDT,2.91660000,3.29970000,2.78000000,3.18590000,861034.14000000,2566199.28913500,11933
1609286400000,2020-12-30 00:00:00,AVAX/USDT,2.92500000,2.94000000,2.83270000,2.91620000,443153.20000000,1281341.75020800,8325
1609200000000,2020-12-29 00:00:00,AVAX/USDT,2.96090000,3.01000000,2.83220000,2.92480000,831346.83000000,2414759.35066800,14790
1609113600000,2020-12-28 00:00:00,AVAX/USDT,2.91680000,3.04960000,2.86850000,2.95770000,932674.77000000,2756574.76055400,16135
1609027200000,2020-12-27 00:00:00,AVAX/USDT,2.92230000,3.07590000,2.84010000,2.90260000,566733.02000000,1671043.03238800,11940
1608940800000,2020-12-26 00:00:00,AVAX/USDT,2.94970000,2.99750000,2.85000000,2.91780000,475916.53000000,1389240.08446800,9761
1608854400000,2020-12-25 00:00:00,AVAX/USDT,3.11710000,3.13010000,2.84000000,2.95170000,870245.85000000,2616820.76836000,13945
1608768000000,2020-12-24 00:00:00,AVAX/USDT,2.95250000,3.11530000,2.76790000,3.10060000,910977.44000000,2685159.91549900,17310
1608681600000,2020-12-23 00:00:00,AVAX/USDT,3.07050000,3.69370000,2.75010000,2.94650000,2874448.39000000,9261933.81255100,45448
1608595200000,2020-12-22 00:00:00,AVAX/USDT,3.09220000,3.13310000,2.91980000,3.07610000,488812.87000000,1491311.87434900,12708
1608508800000,2020-12-21 00:00:00,AVAX/USDT,3.30410000,3.35640000,2.92500000,3.08920000,827256.68000000,2612957.51676400,15173
1608422400000,2020-12-20 00:00:00,AVAX/USDT,3.45800000,3.49800000,3.27550000,3.30400000,415890.15000000,1410347.25904600,10563
1608336000000,2020-12-19 00:00:00,AVAX/USDT,3.40810000,3.60760000,3.37830000,3.46510000,506114.81000000,1766889.22922900,11814
1608249600000,2020-12-18 00:00:00,AVAX/USDT,3.20680000,3.47370000,3.14240000,3.40810000,642895.11000000,2155784.99468600,14710
1608163200000,2020-12-17 00:00:00,AVAX/USDT,3.34440000,3.38230000,3.17610000,3.20790000,634136.04000000,2081508.25075400,16032
1608076800000,2020-12-16 00:00:00,AVAX/USDT,3.30120000,3.38440000,3.14510000,3.34090000,660892.42000000,2159766.50723000,13102
1607990400000,2020-12-15 00:00:00,AVAX/USDT,3.14390000,3.54410000,3.06000000,3.30140000,899508.23000000,2892716.32849400,16415
1607904000000,2020-12-14 00:00:00,AVAX/USDT,3.34010000,3.34240000,3.13570000,3.14330000,1041542.84000000,3373687.91354700,23943
1607817600000,2020-12-13 00:00:00,AVAX/USDT,3.34090000,3.41730000,3.28060000,3.34050000,598125.27000000,2004392.17329300,15841
1607731200000,2020-12-12 00:00:00,AVAX/USDT,3.23200000,3.45000000,3.23180000,3.33320000,695480.54000000,2344805.08418400,18346
1607644800000,2020-12-11 00:00:00,AVAX/USDT,3.14820000,3.30700000,3.01310000,3.23750000,740274.35000000,2337159.33137000,18198
