unix,date,symbol,open,high,low,close,Volume VET,Volume USDT,tradecount
1623715200000,2021-06-15 00:00:00,VET/USDT,0.11328000,0.11552000,0.11000000,0.11135000,990084203.20000000,111689133.91670000,155771
1623628800000,2021-06-14 00:00:00,VET/USDT,0.11244000,0.11654000,0.10827000,0.11334000,1353761539.00000000,151781939.71417000,220147
1623542400000,2021-06-13 00:00:00,VET/USDT,0.10624000,0.11550000,0.09985000,0.11244000,1479262301.40000000,157920618.98129200,232253
1623456000000,2021-06-12 00:00:00,VET/USDT,0.10482000,0.10792000,0.09654000,0.10624000,1862749647.60000000,190292268.13099800,259701
1623369600000,2021-06-11 00:00:00,VET/USDT,0.11205000,0.11467000,0.10341000,0.10482000,1752724258.30000000,193348418.79102900,252204
1623283200000,2021-06-10 00:00:00,VET/USDT,0.11998000,0.12267000,0.10892000,0.11204000,2033141517.50000000,234558949.79188800,301091
1623196800000,2021-06-09 00:00:00,VET/USDT,0.11287000,0.12000000,0.10557000,0.11996000,2757252229.90000000,312395653.98918000,381119
1623110400000,2021-06-08 00:00:00,VET/USDT,0.11460000,0.11846000,0.09900000,0.11285000,3698318136.90000000,405320584.55665600,504331
1623024000000,2021-06-07 00:00:00,VET/USDT,0.12766000,0.13650000,0.11280000,0.11458000,2210084147.90000000,279547382.00053100,366915
1622937600000,2021-06-06 00:00:00,VET/USDT,0.12533000,0.13399000,0.12445000,0.12766000,1593745131.20000000,206511913.54116600,261647
1622851200000,2021-06-05 00:00:00,VET/USDT,0.12908000,0.14189000,0.12000000,0.12534000,2588768201.70000000,341330104.66144300,420421
1622764800000,2021-06-04 00:00:00,VET/USDT,0.14323000,0.15285000,0.11971000,0.12902000,4259089209.70000000,574325359.93555600,740949
1622678400000,2021-06-03 00:00:00,VET/USDT,0.12565000,0.14509000,0.12305000,0.14323000,2329521871.10000000,314069409.37240700,457431
1622592000000,2021-06-02 00:00:00,VET/USDT,0.12063000,0.13199000,0.11703000,0.12573000,1643652027.80000000,206419966.40347500,310411
1622505600000,2021-06-01 00:00:00,VET/USDT,0.12592000,0.12973000,0.11775000,0.12068000,2135264727.90000000,261702195.93606400,360008
1622419200000,2021-05-31 00:00:00,VET/USDT,0.10741000,0.12626000,0.10203000,0.12588000,2486990006.30000000,284722677.35024100,415647
1622332800000,2021-05-30 00:00:00,VET/USDT,0.09896000,0.11475000,0.09230000,0.10752000,2592725414.60000000,277216424.79790700,380873
1622246400000,2021-05-29 00:00:00,VET/USDT,0.10812000,0.11400000,0.09250000,0.09896000,2641195002.70000000,270568184.89674200,380465
1622160000000,2021-05-28 00:00:00,VET/USDT,0.123680,0.125310,0.102390,0.108030,2528532104,281599328.291900,620167
1622073600000,2021-05-27 00:00:00,VET/USDT,0.132930,0.135800,0.118620,0.123660,1882743304,238476271.769737,504593
1621987200000,2021-05-26 00:00:00,VET/USDT,0.112520,0.141040,0.109500,0.132940,3173361659,411975160.169260,772652
1621900800000,2021-05-25 00:00:00,VET/USDT,0.112300,0.120360,0.104250,0.112510,3227018568,359684632.785570,719795
1621814400000,2021-05-24 00:00:00,VET/USDT,0.086320,0.117650,0.084990,0.112280,4654358644,483382326.460890,992745
1621728000000,2021-05-23 00:00:00,VET/USDT,0.099450,0.105590,0.065660,0.086290,5446652648,459780130.812180,1093670
1621641600000,2021-05-22 00:00:00,VET/USDT,0.108200,0.111840,0.092880,0.099410,4070240121,417744731.011590,840274
1621555200000,2021-05-21 00:00:00,VET/USDT,0.130630,0.139070,0.089770,0.108200,4372000859,504865224.431802,1152992
1621468800000,2021-05-20 00:00:00,VET/USDT,0.105360,0.145840,0.089930,0.130710,5396955168,647697152.823381,1375400
1621382400000,2021-05-19 00:00:00,VET/USDT,0.162110,0.164780,0.053760,0.105390,5988239243,733302309.866124,1701084
1621296000000,2021-05-18 00:00:00,VET/USDT,0.157790,0.171600,0.156090,0.162090,1869098247,306925345.889561,623631
1621209600000,2021-05-17 00:00:00,VET/USDT,0.176410,0.177580,0.149180,0.157860,2774642765,449914758.786495,881519
1621123200000,2021-05-16 00:00:00,VET/USDT,0.172830,0.193010,0.160490,0.176430,2095782676,373900338.547018,740511
1621036800000,2021-05-15 00:00:00,VET/USDT,0.186650,0.188320,0.170030,0.172750,1462826243,261305535.345145,522336
1620950400000,2021-05-14 00:00:00,VET/USDT,0.182480,0.193000,0.177500,0.186600,1619882813,300659300.494051,485379
1620864000000,2021-05-13 00:00:00,VET/USDT,0.166110,0.190130,0.153920,0.182430,3995506785,705236899.021817,1108571
1620777600000,2021-05-12 00:00:00,VET/USDT,0.212860,0.215211,0.159220,0.166400,2166832877,428187101.641084,761424
1620691200000,2021-05-11 00:00:00,VET/USDT,0.202804,0.213680,0.195245,0.212850,1760895133,361560555.678079,619288
1620604800000,2021-05-10 00:00:00,VET/USDT,0.234004,0.239876,0.182454,0.202804,2610814261,569801091.386286,860772
1620518400000,2021-05-09 00:00:00,VET/USDT,0.223568,0.237676,0.208141,0.233955,2260151028,505940055.102622,774776
1620432000000,2021-05-08 00:00:00,VET/USDT,0.230560,0.236962,0.218937,0.223548,1986019784,453029546.972332,626974
1620345600000,2021-05-07 00:00:00,VET/USDT,0.215941,0.250877,0.213591,0.230560,4397683272,1039708401.761565,1636695
1620259200000,2021-05-06 00:00:00,VET/USDT,0.207447,0.223895,0.200906,0.215953,3089187627,653898407.730067,1076265
1620172800000,2021-05-05 00:00:00,VET/USDT,0.187676,0.209177,0.186154,0.207370,2260491702,449682977.400428,752364
1620086400000,2021-05-04 00:00:00,VET/USDT,0.211199,0.211725,0.184201,0.187676,2761621327,541412146.152891,985992
1620000000000,2021-05-03 00:00:00,VET/USDT,0.215041,0.222680,0.205962,0.211214,1943676750,418999837.343322,717870
1619913600000,2021-05-02 00:00:00,VET/USDT,0.204699,0.225356,0.197036,0.215069,3314996572,705516609.298967,1161016
1619827200000,2021-05-01 00:00:00,VET/USDT,0.201220,0.208396,0.192000,0.204693,1597885837,318972398.128066,547759
1619740800000,2021-04-30 00:00:00,VET/USDT,0.191477,0.203682,0.186650,0.201192,1601740457,314630779.881128,595042
1619654400000,2021-04-29 00:00:00,VET/USDT,0.198810,0.201109,0.181333,0.191476,1746622690,334589900.274422,660176
1619568000000,2021-04-28 00:00:00,VET/USDT,0.208228,0.215000,0.187305,0.198813,2139844640,428234120.475919,823625
1619481600000,2021-04-27 00:00:00,VET/USDT,0.188554,0.224771,0.185000,0.208150,2628120874,542224675.483180,1038876
1619395200000,2021-04-26 00:00:00,VET/USDT,0.168185,0.198997,0.164463,0.188510,2327166048,431975571.191449,931596
1619308800000,2021-04-25 00:00:00,VET/USDT,0.178477,0.188082,0.154780,0.168245,2277353103,397143204.934225,836980
1619222400000,2021-04-24 00:00:00,VET/USDT,0.201988,0.206133,0.177062,0.178445,2481230173,467798733.627660,935491
1619136000000,2021-04-23 00:00:00,VET/USDT,0.190136,0.206560,0.130000,0.202095,6306292011,1113907131.845638,2301050
1619049600000,2021-04-22 00:00:00,VET/USDT,0.226389,0.235422,0.175974,0.190257,3262341171,694729609.371087,1417294
1618963200000,2021-04-21 00:00:00,VET/USDT,0.251284,0.255544,0.222000,0.226445,2116090271,506980431.879236,951552
1618876800000,2021-04-20 00:00:00,VET/USDT,0.228426,0.266382,0.205666,0.251280,3398136102,807373301.172246,1523687
1618790400000,2021-04-19 00:00:00,VET/USDT,0.254035,0.269000,0.222280,0.228439,3588236704,878493183.488771,1586813
1618704000000,2021-04-18 00:00:00,VET/USDT,0.227163,0.256170,0.156952,0.254002,4845970720,1063342835.311355,1860012
1618617600000,2021-04-17 00:00:00,VET/USDT,0.234946,0.279824,0.215352,0.227124,5433488892,1298070896.878682,2168908
1618531200000,2021-04-16 00:00:00,VET/USDT,0.175805,0.246062,0.159000,0.235106,4973438909,979412940.431101,1701102
1618444800000,2021-04-15 00:00:00,VET/USDT,0.168465,0.189501,0.168200,0.175686,2640223428,480683296.233714,847820
1618358400000,2021-04-14 00:00:00,VET/USDT,0.153622,0.176457,0.153430,0.168439,3822921913,630767684.576451,1180883
1618272000000,2021-04-13 00:00:00,VET/USDT,0.129046,0.159254,0.129002,0.153622,2659001498,381544480.611109,759131
1618185600000,2021-04-12 00:00:00,VET/USDT,0.139676,0.140605,0.127410,0.129045,1652362296,220217546.274630,469881
1618099200000,2021-04-11 00:00:00,VET/USDT,0.141970,0.145400,0.130987,0.139668,1975277710,273620705.969503,588635
1618012800000,2021-04-10 00:00:00,VET/USDT,0.126111,0.147919,0.124912,0.141970,2799897832,389446022.826630,863279
1617926400000,2021-04-09 00:00:00,VET/USDT,0.116650,0.134500,0.116053,0.126106,2359720544,296972875.386956,654523
1617840000000,2021-04-08 00:00:00,VET/USDT,0.106098,0.118302,0.104792,0.116683,1406014809,159805486.651329,406696
1617753600000,2021-04-07 00:00:00,VET/USDT,0.111954,0.121359,0.098613,0.106144,3010939486,330929421.795684,775928
1617667200000,2021-04-06 00:00:00,VET/USDT,0.102443,0.116018,0.100465,0.111947,2444789260,263475799.760498,669987
1617580800000,2021-04-05 00:00:00,VET/USDT,0.092603,0.106980,0.090444,0.102476,2480711621,248701238.244811,619012
1617494400000,2021-04-04 00:00:00,VET/USDT,0.087438,0.093208,0.086527,0.092613,973700743,88454945.252652,257140
1617408000000,2021-04-03 00:00:00,VET/USDT,0.094339,0.097585,0.087340,0.087464,1481868054,138715224.618024,375995
1617321600000,2021-04-02 00:00:00,VET/USDT,0.088220,0.095599,0.086606,0.094339,1544131467,141411718.598545,367908
1617235200000,2021-04-01 00:00:00,VET/USDT,0.087813,0.091764,0.086620,0.088220,1209323796,107962657.626867,318755
1617148800000,2021-03-31 00:00:00,VET/USDT,0.089524,0.090347,0.082093,0.087772,1696671371,147056571.268219,387801
1617062400000,2021-03-30 00:00:00,VET/USDT,0.092112,0.092406,0.088322,0.089524,1262760185,113907396.431535,270686
1616976000000,2021-03-29 00:00:00,VET/USDT,0.090873,0.093600,0.088500,0.092113,1227483262,112363167.750941,299821
1616889600000,2021-03-28 00:00:00,VET/USDT,0.088657,0.094027,0.088125,0.090871,1506752436,137221374.081271,346770
1616803200000,2021-03-27 00:00:00,VET/USDT,0.090033,0.096875,0.088452,0.088680,2228002524,206194934.842364,473999
1616716800000,2021-03-26 00:00:00,VET/USDT,0.080791,0.090816,0.080603,0.090051,1818134052,155436309.221930,380713
1616630400000,2021-03-25 00:00:00,VET/USDT,0.084607,0.086233,0.076012,0.080781,2899179279,235625334.293402,582678
1616544000000,2021-03-24 00:00:00,VET/USDT,0.082858,0.095661,0.080811,0.084611,3501627450,309136493.421086,671224
1616457600000,2021-03-23 00:00:00,VET/USDT,0.088343,0.090867,0.079594,0.082865,2887273335,246846153.443297,624232
1616371200000,2021-03-22 00:00:00,VET/USDT,0.093539,0.098999,0.083772,0.088303,3439875113,322500013.638088,700702
1616284800000,2021-03-21 00:00:00,VET/USDT,0.089561,0.095163,0.087000,0.093538,2882503452,263459097.316441,618971
1616198400000,2021-03-20 00:00:00,VET/USDT,0.080887,0.094207,0.080568,0.089581,3110625012,274894363.980261,604839
1616112000000,2021-03-19 00:00:00,VET/USDT,0.077438,0.086092,0.075311,0.080893,1892954956,155697978.939645,404311
1616025600000,2021-03-18 00:00:00,VET/USDT,0.076757,0.082842,0.076214,0.077435,1995893060,159062465.555970,379586
1615939200000,2021-03-17 00:00:00,VET/USDT,0.074520,0.077830,0.071325,0.076756,2014837309,150581384.485030,415021
1615852800000,2021-03-16 00:00:00,VET/USDT,0.078981,0.083282,0.070000,0.074516,2959731867,225587279.020371,599305
1615766400000,2021-03-15 00:00:00,VET/USDT,0.066058,0.083500,0.065600,0.079009,4450550763,337942967.004085,900892
1615680000000,2021-03-14 00:00:00,VET/USDT,0.067688,0.068833,0.064520,0.066047,1375815021,91638596.227534,276643
1615593600000,2021-03-13 00:00:00,VET/USDT,0.065633,0.070416,0.061800,0.067665,1663085747,110918959.100452,336539
1615507200000,2021-03-12 00:00:00,VET/USDT,0.067446,0.072824,0.063623,0.065604,2737971583,186343869.776514,455136
1615420800000,2021-03-11 00:00:00,VET/USDT,0.061350,0.069970,0.058212,0.067446,2729551766,173844142.700122,459715
1615334400000,2021-03-10 00:00:00,VET/USDT,0.064580,0.065621,0.060268,0.061352,1911626339,120340222.848859,353132
1615248000000,2021-03-09 00:00:00,VET/USDT,0.065346,0.068088,0.062266,0.064576,2245012497,145265356.580971,385273
1615161600000,2021-03-08 00:00:00,VET/USDT,0.056794,0.066443,0.055589,0.065361,3003544827,184064496.712630,509331
1615075200000,2021-03-07 00:00:00,VET/USDT,0.053264,0.060100,0.053227,0.056794,2771829446,158604006.992667,436142
1614988800000,2021-03-06 00:00:00,VET/USDT,0.052068,0.054751,0.049484,0.053275,1434923338,75059276.213298,249439
1614902400000,2021-03-05 00:00:00,VET/USDT,0.050305,0.053552,0.046000,0.052073,1697029698,84855769.611677,279153
1614816000000,2021-03-04 00:00:00,VET/USDT,0.052813,0.055149,0.047065,0.050373,2291628746,117627859.772863,350494
1614729600000,2021-03-03 00:00:00,VET/USDT,0.043858,0.054517,0.043154,0.052823,2137684048,105279220.361684,318226
1614643200000,2021-03-02 00:00:00,VET/USDT,0.045734,0.046627,0.041500,0.043847,1355338568,59802197.581472,186264
1614556800000,2021-03-01 00:00:00,VET/USDT,0.039735,0.045748,0.039399,0.045725,1357422810,58148920.931888,201409
1614470400000,2021-02-28 00:00:00,VET/USDT,0.040772,0.041151,0.036332,0.039744,1365888395,52608610.414905,204554
1614384000000,2021-02-27 00:00:00,VET/USDT,0.039447,0.042604,0.039447,0.040780,1390319159,57645741.801445,203315
1614297600000,2021-02-26 00:00:00,VET/USDT,0.039269,0.042255,0.036408,0.039441,1935978500,76116725.315056,245149
1614211200000,2021-02-25 00:00:00,VET/USDT,0.042751,0.044754,0.038811,0.039279,1701356118,72686252.593030,225503
1614124800000,2021-02-24 00:00:00,VET/USDT,0.042106,0.046521,0.039649,0.042769,1806250258,78705347.471907,292017
1614038400000,2021-02-23 00:00:00,VET/USDT,0.050146,0.050448,0.033993,0.042153,4518047615,187379711.101012,653312
1613952000000,2021-02-22 00:00:00,VET/USDT,0.054866,0.055033,0.039700,0.050151,3074419771,150319488.443925,456986
1613865600000,2021-02-21 00:00:00,VET/USDT,0.053527,0.056448,0.052039,0.054850,1883681770,103522044.045785,314915
1613779200000,2021-02-20 00:00:00,VET/USDT,0.053800,0.060312,0.049508,0.053527,3882736143,219810468.722835,592176
1613692800000,2021-02-19 00:00:00,VET/USDT,0.054591,0.056462,0.050817,0.053786,2224383107,119738474.813760,348580
1613606400000,2021-02-18 00:00:00,VET/USDT,0.051342,0.057503,0.051292,0.054584,2506367498,136972905.037457,356547
1613520000000,2021-02-17 00:00:00,VET/USDT,0.049494,0.054071,0.046101,0.051356,2302521145,116125794.704000,344225
1613433600000,2021-02-16 00:00:00,VET/USDT,0.051142,0.053941,0.047500,0.049477,2280387003,115607817.588607,326096
1613347200000,2021-02-15 00:00:00,VET/USDT,0.052334,0.057600,0.042000,0.051159,4073006955,207108625.601387,555550
1613260800000,2021-02-14 00:00:00,VET/USDT,0.054936,0.059389,0.049030,0.052313,2960399279,158689386.972508,434372
1613174400000,2021-02-13 00:00:00,VET/USDT,0.054663,0.061000,0.049000,0.054911,4299637838,235883584.693013,625270
1613088000000,2021-02-12 00:00:00,VET/USDT,0.042707,0.061150,0.042394,0.054668,6336128218,320992280.186451,845929
1613001600000,2021-02-11 00:00:00,VET/USDT,0.035762,0.043486,0.034539,0.042712,3564714572,142321072.079165,452511
1612915200000,2021-02-10 00:00:00,VET/USDT,0.035469,0.038570,0.031500,0.035777,3574551402,125550909.063632,421999
1612828800000,2021-02-09 00:00:00,VET/USDT,0.031419,0.037082,0.030609,0.035446,3769459862,129855655.948473,431070
1612742400000,2021-02-08 00:00:00,VET/USDT,0.029159,0.032336,0.028400,0.031414,2337614828,71126388.166070,241232
1612656000000,2021-02-07 00:00:00,VET/USDT,0.030073,0.030950,0.026672,0.029164,2212789904,63516144.651650,235257
1612569600000,2021-02-06 00:00:00,VET/USDT,0.032168,0.033296,0.028089,0.030072,2895105890,87292862.200317,296076
1612483200000,2021-02-05 00:00:00,VET/USDT,0.027751,0.032441,0.027700,0.032168,2595591569,78917802.406757,274995
1612396800000,2021-02-04 00:00:00,VET/USDT,0.029261,0.029662,0.026929,0.027751,1711109994,48510343.722304,177834
1612310400000,2021-02-03 00:00:00,VET/USDT,0.028204,0.030434,0.028106,0.029255,1649604370,48251228.805532,166333
1612224000000,2021-02-02 00:00:00,VET/USDT,0.029422,0.029773,0.027698,0.028215,1711204915,49084208.012901,173308
1612137600000,2021-02-01 00:00:00,VET/USDT,0.025456,0.029887,0.024412,0.029420,2811946403,76831786.455120,266809
1612051200000,2021-01-31 00:00:00,VET/USDT,0.026919,0.027267,0.024671,0.025456,1355671721,35425202.241860,162501
1611964800000,2021-01-30 00:00:00,VET/USDT,0.027930,0.028248,0.026391,0.026917,1292027276,35385714.257467,141363
1611878400000,2021-01-29 00:00:00,VET/USDT,0.027435,0.029559,0.026552,0.027925,2003366879,56383785.096874,217803
1611792000000,2021-01-28 00:00:00,VET/USDT,0.026415,0.028859,0.025940,0.027432,1241089932,34574763.845724,138429
1611705600000,2021-01-27 00:00:00,VET/USDT,0.029497,0.029515,0.025751,0.026416,1573492439,43041867.757682,170386
1611619200000,2021-01-26 00:00:00,VET/USDT,0.029765,0.030521,0.028081,0.029478,1235252470,36082579.030884,147469
1611532800000,2021-01-25 00:00:00,VET/USDT,0.030688,0.032524,0.029331,0.029785,1583316491,49316764.063782,187573
1611446400000,2021-01-24 00:00:00,VET/USDT,0.030077,0.031967,0.029520,0.030691,1530451077,47207694.267310,177549
1611360000000,2021-01-23 00:00:00,VET/USDT,0.031307,0.032047,0.029217,0.030097,1655329010,50750963.633287,183167
1611273600000,2021-01-22 00:00:00,VET/USDT,0.027971,0.032600,0.025109,0.031308,3023107857,88687973.277551,310194
1611187200000,2021-01-21 00:00:00,VET/USDT,0.034609,0.035433,0.027413,0.027979,4429743455,141153686.231012,456718
1611100800000,2021-01-20 00:00:00,VET/USDT,0.029098,0.035043,0.028500,0.034609,4721720557,150968706.072956,526039
1611014400000,2021-01-19 00:00:00,VET/USDT,0.030939,0.031780,0.028031,0.029107,1749136303,52277767.172406,210972
1610928000000,2021-01-18 00:00:00,VET/USDT,0.027244,0.030979,0.026326,0.030930,2339437800,68061442.441297,281722
1610841600000,2021-01-17 00:00:00,VET/USDT,0.026908,0.028324,0.025001,0.027265,2054747377,54870534.246724,216243
1610755200000,2021-01-16 00:00:00,VET/USDT,0.025324,0.029088,0.025310,0.026906,2313588092,63070393.436063,263690
1610668800000,2021-01-15 00:00:00,VET/USDT,0.025785,0.027094,0.022737,0.025318,2472953234,62348840.838774,252890
1610582400000,2021-01-14 00:00:00,VET/USDT,0.026117,0.027039,0.024529,0.025785,1756390152,45399485.816068,191968
1610496000000,2021-01-13 00:00:00,VET/USDT,0.022985,0.026500,0.021917,0.026102,2107392936,51070794.362036,211869
1610409600000,2021-01-12 00:00:00,VET/USDT,0.024353,0.025700,0.021738,0.023006,2425206845,57271254.989283,253849
1610323200000,2021-01-11 00:00:00,VET/USDT,0.027102,0.027247,0.019446,0.024369,4611762427,105570060.792580,456843
1610236800000,2021-01-10 00:00:00,VET/USDT,0.028911,0.031004,0.024399,0.027121,2775337564,77554909.292863,327965
1610150400000,2021-01-09 00:00:00,VET/USDT,0.027346,0.030063,0.026306,0.028912,1913325745,54318792.581538,211675
1610064000000,2021-01-08 00:00:00,VET/USDT,0.028735,0.028967,0.024539,0.027344,2571172628,69599793.950400,288893
1609977600000,2021-01-07 00:00:00,VET/USDT,0.030908,0.032017,0.026936,0.028721,2548135809,75654728.490614,277685
1609891200000,2021-01-06 00:00:00,VET/USDT,0.027994,0.032392,0.027215,0.030904,3488545615,104147539.383089,380804
1609804800000,2021-01-05 00:00:00,VET/USDT,0.024638,0.029056,0.023205,0.027966,3663331971,96047848.748370,372109
1609718400000,2021-01-04 00:00:00,VET/USDT,0.026309,0.027295,0.021280,0.024636,4373263891,105156916.342442,389486
1609632000000,2021-01-03 00:00:00,VET/USDT,0.020051,0.027090,0.019800,0.026307,6415990972,152133132.232048,515897
1609545600000,2021-01-02 00:00:00,VET/USDT,0.019079,0.021285,0.018501,0.020042,2215839627,43872112.696681,193951
1609459200000,2021-01-01 00:00:00,VET/USDT,0.018785,0.020210,0.018423,0.019074,1756335032,34255235.086395,145623
1609372800000,2020-12-31 00:00:00,VET/USDT,0.020241,0.020332,0.018293,0.018784,1376351181,26257196.710522,130054
1609286400000,2020-12-30 00:00:00,VET/USDT,0.021221,0.021364,0.019117,0.020240,1980896758,39583902.208871,171246
1609200000000,2020-12-29 00:00:00,VET/USDT,0.020226,0.021438,0.018615,0.021263,4974838240,99373328.118094,393470
1609113600000,2020-12-28 00:00:00,VET/USDT,0.016562,0.020504,0.016223,0.020224,4059929467,75214686.243451,336475
1609027200000,2020-12-27 00:00:00,VET/USDT,0.016491,0.018129,0.015768,0.016553,4504327984,76992030.701169,329054
1608940800000,2020-12-26 00:00:00,VET/USDT,0.014601,0.017580,0.013630,0.016484,2746462790,42827033.048693,184630
1608854400000,2020-12-25 00:00:00,VET/USDT,0.014904,0.015277,0.014132,0.014605,1059069152,15574808.136847,91594
1608768000000,2020-12-24 00:00:00,VET/USDT,0.013230,0.015127,0.012603,0.014895,1912055791,26302183.901818,136654
1608681600000,2020-12-23 00:00:00,VET/USDT,0.015870,0.016057,0.011408,0.013233,2324180218,32951296.356130,168259
1608595200000,2020-12-22 00:00:00,VET/USDT,0.015537,0.016225,0.014969,0.015868,1093383706,17162341.119929,107632
1608508800000,2020-12-21 00:00:00,VET/USDT,0.016334,0.016547,0.015135,0.015533,1231270123,19461765.903816,105786
1608422400000,2020-12-20 00:00:00,VET/USDT,0.017394,0.017575,0.015491,0.016335,1510543090,25426856.334875,121876
1608336000000,2020-12-19 00:00:00,VET/USDT,0.017452,0.018167,0.017171,0.017393,1379258969,24301518.101035,105256
1608249600000,2020-12-18 00:00:00,VET/USDT,0.017100,0.017732,0.016601,0.017442,1294179510,22222151.215753,114499
1608163200000,2020-12-17 00:00:00,VET/USDT,0.017334,0.018281,0.016353,0.017096,2723394761,47252973.420706,175405
1608076800000,2020-12-16 00:00:00,VET/USDT,0.016523,0.017481,0.016199,0.017336,1391211279,23491889.055367,115648
1607990400000,2020-12-15 00:00:00,VET/USDT,0.016379,0.016975,0.016042,0.016521,982424936,16237923.986852,85787
1607904000000,2020-12-14 00:00:00,VET/USDT,0.016464,0.016637,0.016138,0.016373,826133247,13533483.681583,76735
1607817600000,2020-12-13 00:00:00,VET/USDT,0.016497,0.017008,0.016203,0.016463,1054409789,17544431.411757,92091
1607731200000,2020-12-12 00:00:00,VET/USDT,0.015606,0.016718,0.015558,0.016502,967458642,15811711.214155,89732
1607644800000,2020-12-11 00:00:00,VET/USDT,0.015949,0.016065,0.014957,0.015602,1207339008,18727354.206698,113709
1607558400000,2020-12-10 00:00:00,VET/USDT,0.016772,0.016906,0.015645,0.015943,928097902,15020060.894416,92052
1607472000000,2020-12-09 00:00:00,VET/USDT,0.016381,0.017115,0.015080,0.016772,1702839511,27794128.940434,140169
1607385600000,2020-12-08 00:00:00,VET/USDT,0.018151,0.018347,0.015833,0.016381,1969982065,33715597.387267,138821
1607299200000,2020-12-07 00:00:00,VET/USDT,0.017174,0.018526,0.016451,0.018151,2663127188,47159620.851789,171758
1607212800000,2020-12-06 00:00:00,VET/USDT,0.017492,0.017601,0.016525,0.017171,1210439314,20589986.504469,97828
1607126400000,2020-12-05 00:00:00,VET/USDT,0.015704,0.017699,0.015454,0.017487,1964953398,33455632.607180,139710
1607040000000,2020-12-04 00:00:00,VET/USDT,0.017404,0.017799,0.015389,0.015704,1901760300,31601728.927792,122884
1606953600000,2020-12-03 00:00:00,VET/USDT,0.016405,0.017970,0.016055,0.017404,2570432123,43776430.398397,153284
1606867200000,2020-12-02 00:00:00,VET/USDT,0.014734,0.016971,0.014371,0.016416,2384007810,37576488.519570,144380
1606780800000,2020-12-01 00:00:00,VET/USDT,0.016009,0.016534,0.014069,0.014733,2295442741,35243707.078548,131022
1606694400000,2020-11-30 00:00:00,VET/USDT,0.015145,0.016455,0.014826,0.016002,2107932617,32917861.703853,128868
1606608000000,2020-11-29 00:00:00,VET/USDT,0.015349,0.015979,0.014690,0.015151,1465090793,22369306.368258,86453
1606521600000,2020-11-28 00:00:00,VET/USDT,0.014508,0.016087,0.014059,0.015351,1973306169,29974744.031299,108482
1606435200000,2020-11-27 00:00:00,VET/USDT,0.014641,0.015401,0.013607,0.014508,2151606087,31031906.200614,114878
1606348800000,2020-11-26 00:00:00,VET/USDT,0.016589,0.017080,0.012142,0.014631,5741809455,80541826.940552,297048
1606262400000,2020-11-25 00:00:00,VET/USDT,0.016184,0.018710,0.015575,0.016593,4895508143,85305108.927367,276239
1606176000000,2020-11-24 00:00:00,VET/USDT,0.016071,0.017468,0.015010,0.016201,3926909558,63764367.591413,225622
1606089600000,2020-11-23 00:00:00,VET/USDT,0.013941,0.016489,0.013665,0.016074,3882321144,60474972.248123,219266
1606003200000,2020-11-22 00:00:00,VET/USDT,0.014506,0.014721,0.012700,0.013942,3140369889,43368037.286595,141569
1605916800000,2020-11-21 00:00:00,VET/USDT,0.012086,0.014724,0.011685,0.014506,4320932256,57534935.189325,195879
1605830400000,2020-11-20 00:00:00,VET/USDT,0.011528,0.012113,0.011411,0.012089,1463849764,17319943.976391,71938
1605744000000,2020-11-19 00:00:00,VET/USDT,0.011799,0.011863,0.011158,0.011537,1164665039,13436763.285296,65125
1605657600000,2020-11-18 00:00:00,VET/USDT,0.012386,0.012499,0.011209,0.011801,1796698083,21247334.482641,88584
1605571200000,2020-11-17 00:00:00,VET/USDT,0.011348,0.012655,0.011325,0.012381,2621165341,31580481.834495,128063
1605484800000,2020-11-16 00:00:00,VET/USDT,0.011046,0.011502,0.010867,0.011349,858235574,9651432.462155,48322
1605398400000,2020-11-15 00:00:00,VET/USDT,0.011267,0.011569,0.010760,0.011045,801405959,8976669.737329,49872
1605312000000,2020-11-14 00:00:00,VET/USDT,0.011833,0.011871,0.010941,0.011259,1046138191,11803366.420722,61962
1605225600000,2020-11-13 00:00:00,VET/USDT,0.010665,0.012000,0.010552,0.011827,1526946604,17435794.275527,92495
1605139200000,2020-11-12 00:00:00,VET/USDT,0.011344,0.011574,0.010500,0.010670,980839408,10873006.436357,58328
1605052800000,2020-11-11 00:00:00,VET/USDT,0.011597,0.011868,0.011335,0.011342,1084777863,12604133.028406,60754
1604966400000,2020-11-10 00:00:00,VET/USDT,0.011058,0.011896,0.010928,0.011599,1664566577,19214467.604929,89821
1604880000000,2020-11-09 00:00:00,VET/USDT,0.011130,0.011292,0.010425,0.011059,1053472523,11502413.848859,57450
1604793600000,2020-11-08 00:00:00,VET/USDT,0.010394,0.011433,0.010197,0.011142,1137828508,12456816.064888,63286
1604707200000,2020-11-07 00:00:00,VET/USDT,0.011206,0.012116,0.010142,0.010394,2576892255,28926856.806110,124563
1604620800000,2020-11-06 00:00:00,VET/USDT,0.009723,0.011256,0.009676,0.011206,2215641144,23548000.213049,108951
1604534400000,2020-11-05 00:00:00,VET/USDT,0.009413,0.009878,0.009192,0.009724,1548314442,14898023.153833,83418
1604448000000,2020-11-04 00:00:00,VET/USDT,0.009260,0.009660,0.008913,0.009405,2217198014,20461099.974138,106136
1604361600000,2020-11-03 00:00:00,VET/USDT,0.010057,0.010124,0.009209,0.009260,1303452492,12597046.204464,80573
1604275200000,2020-11-02 00:00:00,VET/USDT,0.010508,0.010715,0.009951,0.010057,895630061,9220577.773615,49340
