unix,date,symbol,open,high,low,close,Volume USDC,Volume USDT,tradecount
1624406400000,2021-06-23 00:00:00,USDC/USDT,0.99980000,1.00000000,0.99930000,0.99980000,131264331.18000000,131227894.13832200,37901
1624320000000,2021-06-22 00:00:00,USDC/USDT,1.00000000,1.00100000,0.99970000,0.99980000,255819249.46000000,255839622.78018200,81496
1624233600000,2021-06-21 00:00:00,USDC/USDT,1.00010000,1.00080000,0.99910000,1.00000000,272535973.64000000,272566884.15755300,62686
1624147200000,2021-06-20 00:00:00,USDC/USDT,0.99990000,1.00080000,0.99970000,1.00010000,121128561.31000000,121139669.06007800,40219
1624060800000,2021-06-19 00:00:00,USDC/USDT,0.99960000,1.00010000,0.99920000,0.99990000,106891130.34000000,106852301.44221500,34635
1623974400000,2021-06-18 00:00:00,USDC/USDT,1.00010000,1.00020000,0.99940000,0.99970000,106503931.03000000,106486494.98617200,36441
1623888000000,2021-06-17 00:00:00,USDC/USDT,1.00030000,1.00090000,0.99960000,1.00000000,113196136.47000000,113198434.24270400,39435
1623801600000,2021-06-16 00:00:00,USDC/USDT,1.00000000,1.00100000,0.99950000,1.00030000,120548178.87000000,120556854.22778700,48432
1623715200000,2021-06-15 00:00:00,USDC/USDT,0.99980000,1.00100000,0.99940000,0.99990000,143149400.44000000,143147099.61195800,48551
1623628800000,2021-06-14 00:00:00,USDC/USDT,1.00000000,1.00040000,0.99940000,0.99990000,131487977.75000000,131470281.18929500,51284
1623542400000,2021-06-13 00:00:00,USDC/USDT,0.99990000,1.00030000,0.99940000,0.99990000,94309559.75000000,94295252.26537000,37917
1623456000000,2021-06-12 00:00:00,USDC/USDT,1.00010000,1.00030000,0.99960000,1.00000000,97082203.74000000,97074918.82995700,46479
1623369600000,2021-06-11 00:00:00,USDC/USDT,0.99970000,1.00030000,0.99940000,1.00020000,102152315.63000000,102135498.23413900,44580
1623283200000,2021-06-10 00:00:00,USDC/USDT,0.99940000,1.00000000,0.99930000,0.99960000,102867643.43000000,102818628.82690700,43759
1623196800000,2021-06-09 00:00:00,USDC/USDT,0.99940000,1.00000000,0.99910000,0.99930000,164166713.32000000,164066429.10371000,58311
1623110400000,2021-06-08 00:00:00,USDC/USDT,0.99990000,1.00020000,0.99920000,0.99930000,203506548.89000000,203393061.20918900,67434
1623024000000,2021-06-07 00:00:00,USDC/USDT,0.99980000,1.00020000,0.99910000,0.99990000,130507224.41000000,130469785.85245800,63263
1622937600000,2021-06-06 00:00:00,USDC/USDT,0.99970000,1.00020000,0.99930000,0.99990000,69066339.97000000,69047523.68804700,43759
1622851200000,2021-06-05 00:00:00,USDC/USDT,0.99940000,1.00020000,0.99930000,0.99980000,85434531.84000000,85408442.52693700,48951
1622764800000,2021-06-04 00:00:00,USDC/USDT,0.99990000,1.00020000,0.99920000,0.99940000,158304520.53000000,158244924.76195400,48679
1622678400000,2021-06-03 00:00:00,USDC/USDT,1.00000000,1.00020000,0.99950000,0.99980000,108206243.92000000,108190834.15899800,40727
1622592000000,2021-06-02 00:00:00,USDC/USDT,1.00000000,1.00200000,0.99960000,1.00000000,106343653.87000000,106347726.54250600,44259
1622505600000,2021-06-01 00:00:00,USDC/USDT,0.99980000,1.00030000,0.99910000,1.00000000,119284977.98000000,119273213.13123800,41330
1622419200000,2021-05-31 00:00:00,USDC/USDT,0.99940000,1.00000000,0.99890000,0.99990000,153026557.00000000,152941356.15577600,57990
1622332800000,2021-05-30 00:00:00,USDC/USDT,0.99950000,1.00010000,0.99880000,0.99940000,166205361.86000000,166098680.45721800,61732
1622246400000,2021-05-29 00:00:00,USDC/USDT,0.99940000,1.00000000,0.99910000,0.99950000,139086550.13000000,139031215.42187300,57924
1622160000000,2021-05-28 00:00:00,USDC/USDT,0.99910000,0.99990000,0.99880000,0.99950000,184524625.11000000,184388510.86884300,63107
1622073600000,2021-05-27 00:00:00,USDC/USDT,0.99880000,0.99930000,0.99840000,0.99910000,108635701.03000000,108507758.06199000,39166
1621987200000,2021-05-26 00:00:00,USDC/USDT,0.99880000,0.99930000,0.99830000,0.99880000,155886649.63000000,155692964.46697300,47956
1621900800000,2021-05-25 00:00:00,USDC/USDT,0.99890000,0.99910000,0.99800000,0.99880000,196074187.42000000,195795946.29168100,58255
1621814400000,2021-05-24 00:00:00,USDC/USDT,0.99870000,0.99930000,0.99770000,0.99890000,312955043.07000000,312518295.35380400,80368
1621728000000,2021-05-23 00:00:00,USDC/USDT,0.99920000,1.01980000,0.99750000,0.99870000,421619835.33000000,421401700.69435000,121108
1621641600000,2021-05-22 00:00:00,USDC/USDT,0.99870000,1.03000000,0.99850000,0.99920000,265374874.01000000,265193185.60660800,72121
1621555200000,2021-05-21 00:00:00,USDC/USDT,0.99780000,1.00790000,0.99640000,0.99870000,449099364.49000000,448599395.79876700,123051
1621468800000,2021-05-20 00:00:00,USDC/USDT,0.99830000,1.00010000,0.99750000,0.99780000,414412060.99000000,413751917.18341800,107124
1621382400000,2021-05-19 00:00:00,USDC/USDT,0.99940000,1.03890000,0.99000000,0.99830000,776166386.22000000,775546105.27736800,196022
1621296000000,2021-05-18 00:00:00,USDC/USDT,1.00000000,1.00000000,0.99870000,0.99930000,206678449.61000000,206517440.32556900,59115
1621209600000,2021-05-17 00:00:00,USDC/USDT,0.99970000,1.01000000,0.99800000,1.00000000,346186684.21000000,346052414.01273700,108423
1621123200000,2021-05-16 00:00:00,USDC/USDT,0.99980000,1.00990000,0.99930000,0.99970000,268845092.78000000,268835506.46847200,98100
1621036800000,2021-05-15 00:00:00,USDC/USDT,0.99910000,1.00000000,0.99860000,0.99970000,204568743.10000000,204411553.17553300,76339
1620950400000,2021-05-14 00:00:00,USDC/USDT,1.00000000,1.00100000,0.99800000,0.99900000,257060610.17000000,256787567.46421500,82113
1620864000000,2021-05-13 00:00:00,USDC/USDT,1.00010000,1.00030000,0.99730000,0.99990000,371228166.82000000,370981821.14001400,96425
1620777600000,2021-05-12 00:00:00,USDC/USDT,0.99890000,1.00020000,0.99700000,1.00010000,262103843.19000000,261827925.85422400,80598
1620691200000,2021-05-11 00:00:00,USDC/USDT,0.99890000,0.99990000,0.99820000,0.99880000,176880437.17000000,176693663.08154300,55754
1620604800000,2021-05-10 00:00:00,USDC/USDT,0.99870000,0.99990000,0.99780000,0.99890000,263097717.40000000,262786179.03415400,69700
1620518400000,2021-05-09 00:00:00,USDC/USDT,0.99870000,1.00290000,0.99820000,0.99880000,351483273.34000000,351256687.89773200,77115
1620432000000,2021-05-08 00:00:00,USDC/USDT,0.99910000,0.99910000,0.99780000,0.99870000,178699263.94000000,178456258.54563000,52253
1620345600000,2021-05-07 00:00:00,USDC/USDT,0.99920000,0.99980000,0.99840000,0.99900000,215161560.85000000,214950181.09484600,65767
1620259200000,2021-05-06 00:00:00,USDC/USDT,0.99880000,1.01000000,0.99830000,0.99910000,206161092.98000000,205933902.66417100,66419
1620172800000,2021-05-05 00:00:00,USDC/USDT,0.99960000,1.00000000,0.99840000,0.99880000,197818534.65000000,197670509.06589900,58955
1620086400000,2021-05-04 00:00:00,USDC/USDT,0.99920000,1.00000000,0.99880000,0.99950000,217844778.90000000,217703852.97561500,59789
1620000000000,2021-05-03 00:00:00,USDC/USDT,0.99930000,1.00120000,0.99900000,0.99920000,196912779.10000000,196819591.28424700,49094
1619913600000,2021-05-02 00:00:00,USDC/USDT,0.99910000,0.99980000,0.99890000,0.99930000,85332498.27000000,85282707.56049200,30759
1619827200000,2021-05-01 00:00:00,USDC/USDT,0.99880000,0.99960000,0.99870000,0.99900000,102491044.03000000,102402098.93120300,33843
1619740800000,2021-04-30 00:00:00,USDC/USDT,0.99950000,0.99980000,0.99860000,0.99890000,135412434.62000000,135287653.42757500,39084
1619654400000,2021-04-29 00:00:00,USDC/USDT,0.99910000,0.99980000,0.99880000,0.99940000,139460731.43000000,139366851.42199800,40482
1619568000000,2021-04-28 00:00:00,USDC/USDT,0.99880000,0.99980000,0.99820000,0.99910000,154260422.78000000,154117011.16416200,39516
1619481600000,2021-04-27 00:00:00,USDC/USDT,0.99920000,0.99930000,0.99820000,0.99880000,144307116.96000000,144148245.04112200,40076
1619395200000,2021-04-26 00:00:00,USDC/USDT,0.99890000,0.99960000,0.99000000,0.99920000,146189518.56000000,146019674.91413700,42523
1619308800000,2021-04-25 00:00:00,USDC/USDT,0.99880000,0.99970000,0.99800000,0.99900000,104290615.48000000,104194188.75412100,35495
1619222400000,2021-04-24 00:00:00,USDC/USDT,0.99910000,0.99990000,0.99840000,0.99870000,103471478.63000000,103359757.17766300,35058
1619136000000,2021-04-23 00:00:00,USDC/USDT,0.99990000,1.04500000,0.99780000,0.99910000,345147246.43000000,345085895.57787000,79456
1619049600000,2021-04-22 00:00:00,USDC/USDT,0.99970000,1.00100000,0.99890000,0.99990000,230160276.46000000,230108336.45040900,67079
1618963200000,2021-04-21 00:00:00,USDC/USDT,0.99900000,0.99990000,0.99870000,0.99960000,182487896.83000000,182375961.10087900,52943
1618876800000,2021-04-20 00:00:00,USDC/USDT,0.99940000,1.00000000,0.99850000,0.99900000,217828272.88000000,217635540.54972600,61775
1618790400000,2021-04-19 00:00:00,USDC/USDT,0.99800000,0.99970000,0.99790000,0.99930000,214815241.12000000,214563821.43025300,71668
1618704000000,2021-04-18 00:00:00,USDC/USDT,0.99910000,1.00010000,0.97470000,0.99800000,335244600.62000000,334625392.57213600,112135
1618617600000,2021-04-17 00:00:00,USDC/USDT,0.99870000,1.00000000,0.99840000,0.99910000,211091512.59000000,210886319.24902700,64542
1618531200000,2021-04-16 00:00:00,USDC/USDT,0.99910000,1.00010000,0.99560000,0.99870000,353765706.70000000,353336387.31599000,94322
1618444800000,2021-04-15 00:00:00,USDC/USDT,1.00000000,1.00040000,0.99880000,0.99900000,194074454.15000000,193998363.16277100,60574
1618358400000,2021-04-14 00:00:00,USDC/USDT,0.99990000,1.00060000,0.99940000,1.00000000,219502782.06000000,219476724.08402600,74707
1618272000000,2021-04-13 00:00:00,USDC/USDT,1.00060000,1.00090000,0.99950000,0.99990000,189843141.38000000,189850432.07000300,67968
1618185600000,2021-04-12 00:00:00,USDC/USDT,1.00080000,1.00120000,1.00010000,1.00050000,139838278.35000000,139917831.43135400,50692
1618099200000,2021-04-11 00:00:00,USDC/USDT,1.00020000,1.00110000,1.00020000,1.00070000,88958191.01000000,89025791.22904400,45477
1618012800000,2021-04-10 00:00:00,USDC/USDT,1.00040000,1.00140000,1.00000000,1.00020000,118015292.18000000,118076952.19849900,49370
1617926400000,2021-04-09 00:00:00,USDC/USDT,1.00020000,1.00060000,0.99990000,1.00040000,96174034.82000000,96189080.47685700,38771
1617840000000,2021-04-08 00:00:00,USDC/USDT,1.00040000,1.00130000,0.99990000,1.00020000,135519004.07000000,135551278.16175300,48252
1617753600000,2021-04-07 00:00:00,USDC/USDT,1.00000000,1.00110000,0.99990000,1.00040000,161441041.65000000,161471517.01639500,62678
1617667200000,2021-04-06 00:00:00,USDC/USDT,1.00000000,1.00300000,0.99970000,0.99990000,152497572.04000000,152502505.47051000,60584
1617580800000,2021-04-05 00:00:00,USDC/USDT,0.99990000,1.00050000,0.99960000,1.00000000,132707859.21000000,132695412.35432500,58729
1617494400000,2021-04-04 00:00:00,USDC/USDT,0.99970000,1.00000000,0.99910000,0.99980000,98171665.63000000,98147062.30226500,45383
1617408000000,2021-04-03 00:00:00,USDC/USDT,0.99980000,1.00060000,0.99960000,0.99960000,110216547.19000000,110219138.67382700,51995
1617321600000,2021-04-02 00:00:00,USDC/USDT,1.00020000,1.00070000,0.99960000,0.99990000,159273813.11000000,159291095.01451700,51087
1617235200000,2021-04-01 00:00:00,USDC/USDT,0.99980000,1.00050000,0.99950000,1.00020000,150213700.31000000,150208470.47228400,54924
1617148800000,2021-03-31 00:00:00,USDC/USDT,0.99970000,1.00040000,0.99940000,0.99980000,128225396.10000000,128196810.52587000,47030
1617062400000,2021-03-30 00:00:00,USDC/USDT,1.00010000,1.00070000,0.99950000,0.99970000,136591360.62000000,136592980.93391600,44363
1616976000000,2021-03-29 00:00:00,USDC/USDT,1.00030000,1.00050000,0.99980000,1.00020000,165568998.57000000,165595891.48043000,42834
1616889600000,2021-03-28 00:00:00,USDC/USDT,0.99980000,1.00040000,0.99930000,1.00030000,74592429.94000000,74598683.82982800,29045
1616803200000,2021-03-27 00:00:00,USDC/USDT,0.99940000,1.00020000,0.99930000,0.99970000,82512672.41000000,82487399.85140500,45033
1616716800000,2021-03-26 00:00:00,USDC/USDT,0.99980000,1.00010000,0.99910000,0.99940000,155689854.72000000,155632849.95652500,56474
1616630400000,2021-03-25 00:00:00,USDC/USDT,1.00020000,1.00110000,0.99910000,0.99970000,158657166.73000000,158675295.72658500,51046
1616544000000,2021-03-24 00:00:00,USDC/USDT,0.99990000,1.00100000,0.99960000,1.00020000,189341914.78000000,189393545.32799800,55753
1616457600000,2021-03-23 00:00:00,USDC/USDT,0.99970000,1.00020000,0.99910000,0.99980000,106278449.00000000,106257126.39885300,37445
1616371200000,2021-03-22 00:00:00,USDC/USDT,0.99970000,1.00040000,0.99900000,0.99960000,129464964.53000000,129450910.16088300,48541
1616284800000,2021-03-21 00:00:00,USDC/USDT,1.00000000,1.00030000,0.99920000,0.99980000,90517390.02000000,90484543.22064800,38102
1616198400000,2021-03-20 00:00:00,USDC/USDT,0.99990000,1.00030000,0.99940000,1.00000000,87484165.44000000,87470372.12604100,43118
1616112000000,2021-03-19 00:00:00,USDC/USDT,1.00030000,1.00070000,0.99920000,0.99990000,114400690.00000000,114403745.13964600,46441
1616025600000,2021-03-18 00:00:00,USDC/USDT,0.99970000,1.00030000,0.99940000,1.00020000,110321553.37000000,110321606.00178100,38995
1615939200000,2021-03-17 00:00:00,USDC/USDT,0.99970000,1.00050000,0.99910000,0.99970000,140469468.11000000,140434355.38567000,53731
1615852800000,2021-03-16 00:00:00,USDC/USDT,1.00000000,1.00150000,0.99920000,0.99970000,161943810.34000000,161976883.63536300,56707
1615766400000,2021-03-15 00:00:00,USDC/USDT,1.00010000,1.00070000,0.99950000,1.00010000,164634288.98000000,164633209.32290300,51851
1615680000000,2021-03-14 00:00:00,USDC/USDT,1.00050000,1.00090000,0.99970000,1.00000000,100017364.43000000,100030181.23244800,33147
1615593600000,2021-03-13 00:00:00,USDC/USDT,1.00010000,1.00150000,0.99910000,1.00050000,133682487.72000000,133727120.85918100,45405
1615507200000,2021-03-12 00:00:00,USDC/USDT,0.99990000,1.00070000,0.99900000,1.00000000,150814799.85000000,150840376.87802000,45144
1615420800000,2021-03-11 00:00:00,USDC/USDT,0.99980000,1.00070000,0.99930000,0.99980000,173369530.20000000,173393668.42533000,55050
1615334400000,2021-03-10 00:00:00,USDC/USDT,0.99960000,1.00070000,0.99900000,0.99990000,153973657.18000000,153944533.78869700,52766
1615248000000,2021-03-09 00:00:00,USDC/USDT,0.99950000,1.00030000,0.99920000,0.99970000,151984387.56000000,151943599.95368100,66738
1615161600000,2021-03-08 00:00:00,USDC/USDT,0.99970000,1.00010000,0.99930000,0.99950000,118046896.88000000,118004826.52722700,42915
1615075200000,2021-03-07 00:00:00,USDC/USDT,0.99970000,1.00070000,0.99930000,0.99970000,97198407.60000000,97185375.59431400,43108
1614988800000,2021-03-06 00:00:00,USDC/USDT,0.99980000,1.00070000,0.99930000,0.99970000,101570077.02000000,101570717.89637000,44447
1614902400000,2021-03-05 00:00:00,USDC/USDT,1.00020000,1.00060000,0.99940000,0.99990000,99606246.78000000,99604267.04141900,40505
1614816000000,2021-03-04 00:00:00,USDC/USDT,0.99950000,1.00070000,0.99910000,1.00030000,199643062.10000000,199625970.46245800,61460
1614729600000,2021-03-03 00:00:00,USDC/USDT,0.99930000,1.00010000,0.99840000,0.99950000,120442014.03000000,120376751.42014200,48733
1614643200000,2021-03-02 00:00:00,USDC/USDT,0.99890000,1.00040000,0.99860000,0.99920000,131034190.69000000,130946738.83374900,46175
1614556800000,2021-03-01 00:00:00,USDC/USDT,0.99840000,1.00010000,0.99760000,0.99900000,183741978.83000000,183498616.96107100,74034
1614470400000,2021-02-28 00:00:00,USDC/USDT,0.99920000,1.00010000,0.99710000,0.99830000,145795270.19000000,145674186.84724100,54216
1614384000000,2021-02-27 00:00:00,USDC/USDT,0.99970000,1.00050000,0.99910000,0.99930000,102859074.33000000,102837670.20484000,43749
1614297600000,2021-02-26 00:00:00,USDC/USDT,1.00000000,1.00050000,0.99920000,0.99970000,187493337.99000000,187493486.39533300,66766
1614211200000,2021-02-25 00:00:00,USDC/USDT,0.99950000,1.00040000,0.99890000,1.00010000,173593545.92000000,173524661.03444900,66184
1614124800000,2021-02-24 00:00:00,USDC/USDT,1.00030000,1.00100000,0.99900000,0.99950000,293371306.16000000,293307872.38310300,80467
1614038400000,2021-02-23 00:00:00,USDC/USDT,0.99990000,1.00600000,0.99870000,1.00040000,398360560.48000000,398522433.53621700,135409
1613952000000,2021-02-22 00:00:00,USDC/USDT,0.99920000,1.00500000,0.99850000,0.99990000,322341276.29000000,322362273.27719600,112229
1613865600000,2021-02-21 00:00:00,USDC/USDT,0.99910000,1.00210000,0.99900000,0.99920000,130246946.30000000,130199864.72821600,57044
1613779200000,2021-02-20 00:00:00,USDC/USDT,0.99970000,1.00110000,0.99880000,0.99910000,220411162.91000000,220355839.03918700,79907
1613692800000,2021-02-19 00:00:00,USDC/USDT,1.00000000,1.00500000,0.99900000,0.99970000,216278689.21000000,216361507.83323300,82754
1613606400000,2021-02-18 00:00:00,USDC/USDT,0.99960000,1.00100000,0.99930000,0.99990000,180874628.15000000,180904522.43245400,55675
1613520000000,2021-02-17 00:00:00,USDC/USDT,1.00010000,1.00080000,0.99930000,0.99970000,181903703.63000000,181912580.60088600,56561
1613433600000,2021-02-16 00:00:00,USDC/USDT,0.99990000,1.00070000,0.99930000,1.00000000,174180987.42000000,174181954.74185100,56765
1613347200000,2021-02-15 00:00:00,USDC/USDT,0.99900000,1.00100000,0.99810000,0.99990000,191179277.15000000,191064938.27188500,71682
1613260800000,2021-02-14 00:00:00,USDC/USDT,0.99880000,1.00250000,0.99820000,0.99910000,195366546.91000000,195285940.12190500,64677
1613174400000,2021-02-13 00:00:00,USDC/USDT,0.99780000,0.99960000,0.99690000,0.99870000,166417022.70000000,166204412.28623400,70852
1613088000000,2021-02-12 00:00:00,USDC/USDT,0.99930000,0.99990000,0.99680000,0.99780000,169113628.58000000,168905990.26265900,65604
1613001600000,2021-02-11 00:00:00,USDC/USDT,0.99940000,1.00000000,0.99740000,0.99930000,134833323.63000000,134736292.86225700,59586
1612915200000,2021-02-10 00:00:00,USDC/USDT,0.99890000,1.00010000,0.99750000,0.99940000,187473572.56000000,187285884.85710200,87549
1612828800000,2021-02-09 00:00:00,USDC/USDT,0.99900000,0.99990000,0.99670000,0.99880000,178768275.35000000,178560488.42366700,81134
1612742400000,2021-02-08 00:00:00,USDC/USDT,0.99830000,0.99970000,0.99620000,0.99900000,148170748.09000000,147952726.37684100,73912
1612656000000,2021-02-07 00:00:00,USDC/USDT,0.99850000,0.99970000,0.99820000,0.99820000,125420108.05000000,125275038.33899600,59313
1612569600000,2021-02-06 00:00:00,USDC/USDT,0.99910000,1.00020000,0.99790000,0.99850000,126901316.20000000,126780259.59612000,60808
1612483200000,2021-02-05 00:00:00,USDC/USDT,0.99900000,1.00010000,0.99800000,0.99920000,143009719.70000000,142869752.09523600,64292
1612396800000,2021-02-04 00:00:00,USDC/USDT,0.99880000,0.99980000,0.99790000,0.99900000,154630140.96000000,154441380.43778700,58183
1612310400000,2021-02-03 00:00:00,USDC/USDT,0.99910000,1.00050000,0.99710000,0.99890000,173507531.20000000,173330211.13695000,66274
1612224000000,2021-02-02 00:00:00,USDC/USDT,0.99980000,1.00100000,0.99900000,0.99910000,114568346.43000000,114506341.41240000,51110
1612137600000,2021-02-01 00:00:00,USDC/USDT,0.99920000,1.00040000,0.99880000,0.99980000,98456054.65000000,98422171.81104800,49399
1612051200000,2021-01-31 00:00:00,USDC/USDT,0.99880000,1.00000000,0.99870000,0.99910000,73539812.21000000,73485970.03346800,34086
1611964800000,2021-01-30 00:00:00,USDC/USDT,0.99940000,1.00020000,0.99670000,0.99880000,99186409.78000000,99135161.46497400,47714
1611878400000,2021-01-29 00:00:00,USDC/USDT,0.99760000,1.00030000,0.93670000,0.99950000,234513414.89000000,233978951.30706400,86733
1611792000000,2021-01-28 00:00:00,USDC/USDT,0.99820000,0.99950000,0.99730000,0.99760000,117915555.19000000,117739161.76701900,46820
1611705600000,2021-01-27 00:00:00,USDC/USDT,0.99910000,1.00000000,0.99760000,0.99820000,111568356.27000000,111439654.62053500,56730
1611619200000,2021-01-26 00:00:00,USDC/USDT,0.99990000,1.00040000,0.99820000,0.99910000,127439210.39000000,127365913.63504000,62881
1611532800000,2021-01-25 00:00:00,USDC/USDT,0.99900000,1.00060000,0.99880000,1.00000000,118475804.20000000,118447380.04148800,53723
1611446400000,2021-01-24 00:00:00,USDC/USDT,0.99940000,0.99990000,0.99870000,0.99900000,89012143.83000000,88941784.37642400,47198
1611360000000,2021-01-23 00:00:00,USDC/USDT,0.99920000,0.99960000,0.99860000,0.99930000,74455323.49000000,74389919.23660700,40145
1611273600000,2021-01-22 00:00:00,USDC/USDT,1.00060000,1.00300000,0.99690000,0.99920000,226512573.52000000,226467568.70716500,84548
1611187200000,2021-01-21 00:00:00,USDC/USDT,0.99940000,1.00180000,0.99930000,1.00060000,190471551.06000000,190565907.62442600,88799
1611100800000,2021-01-20 00:00:00,USDC/USDT,0.99960000,1.00040000,0.99890000,0.99950000,130561792.83000000,130527454.63848000,69447
1611014400000,2021-01-19 00:00:00,USDC/USDT,0.99960000,1.00040000,0.99780000,0.99970000,194157244.57000000,193963705.69174500,88130
1610928000000,2021-01-18 00:00:00,USDC/USDT,1.00030000,1.00100000,0.99910000,0.99960000,108167446.24000000,108158024.62233400,50140
1610841600000,2021-01-17 00:00:00,USDC/USDT,1.00010000,1.00710000,0.99910000,1.00040000,112816004.87000000,112823708.48695500,62441
1610755200000,2021-01-16 00:00:00,USDC/USDT,0.99990000,1.00120000,0.99810000,1.00010000,155753860.01000000,155722247.74056600,83075
1610668800000,2021-01-15 00:00:00,USDC/USDT,1.00140000,1.00710000,0.99980000,0.99990000,159728532.17000000,159880844.92660900,76007
1610582400000,2021-01-14 00:00:00,USDC/USDT,0.99980000,1.00500000,0.99930000,1.00140000,155488365.97000000,155547526.56409900,72853
1610496000000,2021-01-13 00:00:00,USDC/USDT,1.00060000,1.00490000,0.99950000,0.99980000,120187410.82000000,120261065.39351900,56770
1610409600000,2021-01-12 00:00:00,USDC/USDT,0.99980000,1.00420000,0.99880000,1.00060000,144246739.82000000,144265950.15041100,75127
1610323200000,2021-01-11 00:00:00,USDC/USDT,0.99970000,1.00730000,0.99900000,0.99970000,275239956.11000000,275532968.37224000,115926
1610236800000,2021-01-10 00:00:00,USDC/USDT,0.99670000,1.00160000,0.99650000,0.99970000,156238997.47000000,156068599.34402400,71517
1610150400000,2021-01-09 00:00:00,USDC/USDT,0.99920000,1.00000000,0.99570000,0.99660000,105658435.53000000,105495105.68083200,48137
1610064000000,2021-01-08 00:00:00,USDC/USDT,0.99860000,1.00040000,0.99640000,0.99910000,169884641.15000000,169759323.81407200,71867
1609977600000,2021-01-07 00:00:00,USDC/USDT,0.99760000,1.00150000,0.99600000,0.99850000,194454729.74000000,194154312.60190200,82219
1609891200000,2021-01-06 00:00:00,USDC/USDT,0.99690000,0.99880000,0.99570000,0.99750000,148865749.77000000,148486333.89043000,73360
1609804800000,2021-01-05 00:00:00,USDC/USDT,0.99940000,0.99980000,0.99610000,0.99690000,130129098.97000000,129929717.51436400,65837
1609718400000,2021-01-04 00:00:00,USDC/USDT,0.99910000,1.00140000,0.98910000,0.99940000,218607811.96000000,218228975.05581700,96742
1609632000000,2021-01-03 00:00:00,USDC/USDT,0.99900000,1.00110000,0.98980000,0.99920000,190775978.18000000,190446888.95052600,79609
1609545600000,2021-01-02 00:00:00,USDC/USDT,0.99740000,1.00090000,0.99700000,0.99890000,151583426.94000000,151337573.14408200,61430
1609459200000,2021-01-01 00:00:00,USDC/USDT,0.99860000,0.99860000,0.99660000,0.99740000,67689287.68000000,67544102.51329100,41921
1609372800000,2020-12-31 00:00:00,USDC/USDT,0.99970000,1.00050000,0.99840000,0.99860000,115857134.61000000,115805989.61469700,50195
1609286400000,2020-12-30 00:00:00,USDC/USDT,1.00080000,1.00120000,0.99950000,0.99970000,82557578.83000000,82593923.07833300,42062
1609200000000,2020-12-29 00:00:00,USDC/USDT,1.00160000,1.00210000,1.00030000,1.00080000,83917486.02000000,84030039.50436800,48712
1609113600000,2020-12-28 00:00:00,USDC/USDT,1.00110000,1.00240000,1.00060000,1.00160000,77070222.41000000,77169476.71175400,43825
1609027200000,2020-12-27 00:00:00,USDC/USDT,1.00050000,1.00170000,1.00020000,1.00110000,73244512.90000000,73315666.47518900,46775
1608940800000,2020-12-26 00:00:00,USDC/USDT,1.00030000,1.00090000,0.99990000,1.00050000,58078535.44000000,58101378.18881100,38425
1608854400000,2020-12-25 00:00:00,USDC/USDT,1.00040000,1.00080000,1.00000000,1.00030000,44420849.42000000,44436328.89384400,31025
1608768000000,2020-12-24 00:00:00,USDC/USDT,1.00030000,1.00090000,0.99980000,1.00040000,54064928.22000000,54077820.56415400,36368
1608681600000,2020-12-23 00:00:00,USDC/USDT,0.99990000,1.00110000,0.99980000,1.00020000,82869504.41000000,82907989.00445800,57675
1608595200000,2020-12-22 00:00:00,USDC/USDT,0.99960000,1.00240000,0.99930000,0.99980000,78299277.51000000,78329030.50792200,39281
1608508800000,2020-12-21 00:00:00,USDC/USDT,0.99930000,1.00060000,0.99930000,0.99960000,54217501.82000000,54216449.26871400,32031
1608422400000,2020-12-20 00:00:00,USDC/USDT,0.99890000,1.00000000,0.99890000,0.99930000,38037139.45000000,38013956.69121700,25110
1608336000000,2020-12-19 00:00:00,USDC/USDT,0.99890000,1.00000000,0.99850000,0.99900000,53197994.04000000,53144161.47842000,43433
1608249600000,2020-12-18 00:00:00,USDC/USDT,0.99960000,1.00050000,0.99840000,0.99880000,64262494.48000000,64238843.33876400,47647
1608163200000,2020-12-17 00:00:00,USDC/USDT,0.99920000,1.00020000,0.99880000,0.99960000,88122047.98000000,88076812.36354300,67185
1608076800000,2020-12-16 00:00:00,USDC/USDT,0.99960000,1.00000000,0.99840000,0.99920000,64494573.12000000,64443368.20501000,45640
1607990400000,2020-12-15 00:00:00,USDC/USDT,1.00020000,1.00040000,0.99950000,0.99960000,50202577.75000000,50196927.36659600,41761
1607904000000,2020-12-14 00:00:00,USDC/USDT,1.00030000,1.00050000,0.99970000,1.00020000,29882076.34000000,29885870.65214100,17990
1607817600000,2020-12-13 00:00:00,USDC/USDT,0.99970000,1.00060000,0.99940000,1.00040000,35069614.37000000,35065729.00489200,19243
1607731200000,2020-12-12 00:00:00,USDC/USDT,1.00000000,1.00000000,0.99950000,0.99960000,23558952.62000000,23553380.89980600,15724
1607644800000,2020-12-11 00:00:00,USDC/USDT,1.00000000,1.00070000,0.99980000,1.00000000,34657564.66000000,34667751.43138000,24326
1607558400000,2020-12-10 00:00:00,USDC/USDT,0.99960000,1.00070000,0.99960000,1.00000000,31722431.44000000,31726390.22104600,24305
1607472000000,2020-12-09 00:00:00,USDC/USDT,1.00050000,1.00070000,0.99950000,0.99960000,46257851.53000000,46265853.37804600,31557
1607385600000,2020-12-08 00:00:00,USDC/USDT,0.99970000,1.00060000,0.99940000,1.00040000,45916304.15000000,45921005.86931700,27130
1607299200000,2020-12-07 00:00:00,USDC/USDT,0.99950000,1.00010000,0.99930000,0.99970000,27361042.09000000,27354399.72712000,17501
