unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT,tradecount
1624060800000,2021-06-19 00:00:00,DOT/USDT,21.43200000,21.63200000,20.21500000,20.22200000,7447145.38800000,156251669.56151700,403723
1623974400000,2021-06-18 00:00:00,DOT/USDT,22.53600000,22.56600000,20.20500000,21.43200000,10556068.52800000,225950111.32640800,430147
1623888000000,2021-06-17 00:00:00,DOT/USDT,23.02800000,24.00000000,22.00000000,22.53300000,10290433.23700000,237609364.61046100,615026
1623801600000,2021-06-16 00:00:00,DOT/USDT,23.94200000,24.58400000,22.49100000,23.03300000,13836266.10300000,323846736.22670600,676924
1623715200000,2021-06-15 00:00:00,DOT/USDT,25.85800000,26.00900000,23.51400000,23.94200000,17728382.39900000,435871196.88529800,1147831
1623628800000,2021-06-14 00:00:00,DOT/USDT,22.04100000,26.02600000,21.23300000,25.85800000,23122012.59000000,550314633.62272400,1171223
1623542400000,2021-06-13 00:00:00,DOT/USDT,20.74200000,22.41200000,19.92800000,22.04000000,9398764.59700000,197377445.44934400,379717
1623456000000,2021-06-12 00:00:00,DOT/USDT,20.94500000,21.26200000,19.50000000,20.74200000,12547282.80300000,255877618.40563300,484353
1623369600000,2021-06-11 00:00:00,DOT/USDT,22.68000000,23.20600000,20.48700000,20.95000000,12851416.71200000,283090536.03217000,596002
1623283200000,2021-06-10 00:00:00,DOT/USDT,23.21600000,24.60000000,22.04200000,22.68300000,18698941.75200000,439960346.80035300,745905
1623196800000,2021-06-09 00:00:00,DOT/USDT,21.64300000,23.33500000,20.36100000,23.21400000,17895882.48300000,391614110.23073900,690842
1623110400000,2021-06-08 00:00:00,DOT/USDT,21.68600000,22.29100000,19.60000000,21.65000000,22854699.75600000,483168687.02567900,879284
1623024000000,2021-06-07 00:00:00,DOT/USDT,24.18900000,25.28300000,21.30000000,21.68600000,16728777.96000000,399742774.08120700,671363
1622937600000,2021-06-06 00:00:00,DOT/USDT,23.77200000,24.50100000,23.43300000,24.18400000,8542620.37100000,205312976.91218600,346779
1622851200000,2021-06-05 00:00:00,DOT/USDT,24.99100000,26.40000000,22.93300000,23.77100000,15159286.35600000,374681469.69526800,882820
1622764800000,2021-06-04 00:00:00,DOT/USDT,27.00500000,27.01900000,23.60500000,24.98800000,23200131.88100000,576239612.88829000,985149
1622678400000,2021-06-03 00:00:00,DOT/USDT,25.91300000,28.60000000,25.67300000,27.00400000,22096623.21900000,602717323.42321600,1274565
1622592000000,2021-06-02 00:00:00,DOT/USDT,22.84000000,26.87000000,22.64900000,25.91600000,24489800.10200000,605825207.88255200,1241891
1622505600000,2021-06-01 00:00:00,DOT/USDT,23.27300000,23.53900000,21.60000000,22.84000000,18793956.11000000,422557506.32442300,753367
1622419200000,2021-05-31 00:00:00,DOT/USDT,20.46000000,23.45000000,19.06000000,23.26400000,21593146.82000000,458802954.18754200,761763
1622332800000,2021-05-30 00:00:00,DOT/USDT,19.88100000,21.35600000,18.41600000,20.46500000,17307772.37500000,351190236.37865200,624064
1622246400000,2021-05-29 00:00:00,DOT/USDT,21.34900000,22.31900000,18.77900000,19.86800000,20620470.34700000,423929772.95227600,733877
1622160000000,2021-05-28 00:00:00,DOT/USDT,23.996,26.231,20.030,21.349,52769895.8,1188221275.0490,1806658
1622073600000,2021-05-27 00:00:00,DOT/USDT,24.529,24.970,21.746,23.995,25085377.1,590208744.8857,969306
1621987200000,2021-05-26 00:00:00,DOT/USDT,22.141,24.788,21.612,24.529,27287311.3,637850285.5645,1021428
1621900800000,2021-05-25 00:00:00,DOT/USDT,23.260,24.218,19.615,22.141,34542082.3,746971806.5580,1201907
1621814400000,2021-05-24 00:00:00,DOT/USDT,17.905,23.477,17.071,23.268,44312245.8,901816763.5559,1390218
1621728000000,2021-05-23 00:00:00,DOT/USDT,22.060,23.467,13.611,17.906,68972958.8,1217275329.1637,2046320
1621641600000,2021-05-22 00:00:00,DOT/USDT,24.389,24.618,20.312,22.052,36868429.3,833078466.8694,1317514
1621555200000,2021-05-21 00:00:00,DOT/USDT,28.941,31.010,19.959,24.400,50897272.6,1287453893.0897,2018435
1621468800000,2021-05-20 00:00:00,DOT/USDT,25.051,31.300,21.071,28.942,51882967.0,1419795593.2358,1925186
1621382400000,2021-05-19 00:00:00,DOT/USDT,40.642,41.445,15.376,25.061,69636761.5,2176758330.0494,3074880
1621296000000,2021-05-18 00:00:00,DOT/USDT,38.725,42.599,37.688,40.616,24162448.2,968607143.2232,1346589
1621209600000,2021-05-17 00:00:00,DOT/USDT,42.466,42.550,35.132,38.732,30985017.6,1202325489.3344,1709636
1621123200000,2021-05-16 00:00:00,DOT/USDT,43.673,46.773,39.300,42.461,27139702.3,1166990879.0300,1470273
1621036800000,2021-05-15 00:00:00,DOT/USDT,48.064,49.855,42.783,43.660,41668486.9,1949288958.8536,2361879
1620950400000,2021-05-14 00:00:00,DOT/USDT,40.028,48.184,39.433,48.063,37234079.4,1617045392.6627,1920133
1620864000000,2021-05-13 00:00:00,DOT/USDT,35.072,41.926,32.800,40.027,45175868.6,1762169698.3492,2245372
1620777600000,2021-05-12 00:00:00,DOT/USDT,38.665,42.571,33.644,35.072,29184708.6,1148475762.0242,1361702
1620691200000,2021-05-11 00:00:00,DOT/USDT,36.479,38.708,35.580,38.665,14215182.8,526796779.3755,681292
1620604800000,2021-05-10 00:00:00,DOT/USDT,40.328,41.895,32.000,36.479,23334284.5,892669001.6047,1013647
1620518400000,2021-05-09 00:00:00,DOT/USDT,39.956,40.600,38.198,40.347,14289094.3,565122497.7246,709288
1620432000000,2021-05-08 00:00:00,DOT/USDT,39.871,40.730,38.748,39.953,10914755.8,434172851.3833,565050
1620345600000,2021-05-07 00:00:00,DOT/USDT,41.642,42.805,38.300,39.865,22928084.6,938440925.2363,1025301
1620259200000,2021-05-06 00:00:00,DOT/USDT,40.476,44.215,38.026,41.637,30580933.5,1249572044.2329,1327542
1620172800000,2021-05-05 00:00:00,DOT/USDT,34.798,40.849,34.555,40.477,21794009.5,832185297.6132,954914
1620086400000,2021-05-04 00:00:00,DOT/USDT,37.306,38.002,34.400,34.796,21499084.4,777032119.1129,898873
1620000000000,2021-05-03 00:00:00,DOT/USDT,36.655,38.381,36.633,37.296,14684144.2,550636292.3949,659584
1619913600000,2021-05-02 00:00:00,DOT/USDT,36.957,37.232,35.470,36.658,11217607.8,408678744.8737,547659
1619827200000,2021-05-01 00:00:00,DOT/USDT,36.554,37.421,35.789,36.959,11979611.1,439943114.9021,567195
1619740800000,2021-04-30 00:00:00,DOT/USDT,35.992,36.866,35.137,36.553,15819473.6,571206373.4013,694810
1619654400000,2021-04-29 00:00:00,DOT/USDT,33.996,36.015,33.010,35.989,12659208.0,431191741.9544,631601
1619568000000,2021-04-28 00:00:00,DOT/USDT,34.836,35.437,32.600,34.000,13264606.2,447450775.2416,678500
1619481600000,2021-04-27 00:00:00,DOT/USDT,33.408,34.988,33.184,34.824,13514086.9,460664933.1343,663564
1619395200000,2021-04-26 00:00:00,DOT/USDT,29.839,33.500,29.751,33.410,15063885.9,486307774.5217,769987
1619308800000,2021-04-25 00:00:00,DOT/USDT,29.000,31.349,28.100,29.831,14293436.1,425827017.9087,709342
1619222400000,2021-04-24 00:00:00,DOT/USDT,32.255,32.429,28.555,29.000,16745239.8,508029469.9470,817591
1619136000000,2021-04-23 00:00:00,DOT/USDT,32.960,33.535,26.452,32.257,33395778.1,1005354972.5990,1365564
1619049600000,2021-04-22 00:00:00,DOT/USDT,33.827,36.830,32.802,32.963,22982564.2,791829150.0353,1133899
1618963200000,2021-04-21 00:00:00,DOT/USDT,35.423,36.358,33.047,33.817,18123651.9,631171582.4277,829573
1618876800000,2021-04-20 00:00:00,DOT/USDT,34.774,35.800,31.549,35.420,23355838.0,788706674.2089,1024047
1618790400000,2021-04-19 00:00:00,DOT/USDT,37.356,38.735,33.958,34.767,22129685.5,803351200.3932,999864
1618704000000,2021-04-18 00:00:00,DOT/USDT,42.099,42.772,31.176,37.356,48189400.2,1764277946.3043,1921668
1618617600000,2021-04-17 00:00:00,DOT/USDT,41.450,48.539,41.435,42.090,33488005.4,1498246876.3066,1538830
1618531200000,2021-04-16 00:00:00,DOT/USDT,43.495,43.888,40.010,41.451,18525254.5,779085167.8256,862871
1618444800000,2021-04-15 00:00:00,DOT/USDT,42.582,44.500,41.522,43.494,15846396.0,681622646.8585,794426
1618358400000,2021-04-14 00:00:00,DOT/USDT,43.030,44.732,40.026,42.584,20585845.8,876213813.7965,1028585
1618272000000,2021-04-13 00:00:00,DOT/USDT,40.539,43.582,39.909,43.021,14998428.7,626125933.9894,802961
1618185600000,2021-04-12 00:00:00,DOT/USDT,41.411,41.877,39.429,40.539,9371896.6,381651113.5336,540938
1618099200000,2021-04-11 00:00:00,DOT/USDT,41.663,41.998,40.100,41.400,8469809.2,346848333.7474,521623
1618012800000,2021-04-10 00:00:00,DOT/USDT,40.847,42.871,40.011,41.657,11149156.6,463439202.2759,598461
1617926400000,2021-04-09 00:00:00,DOT/USDT,41.365,42.168,40.136,40.847,8688716.3,357201608.3792,483922
1617840000000,2021-04-08 00:00:00,DOT/USDT,39.575,41.666,39.272,41.372,11017036.4,447643005.8013,627106
1617753600000,2021-04-07 00:00:00,DOT/USDT,43.404,43.578,37.651,39.571,22515789.6,905803896.4191,1040769
1617667200000,2021-04-06 00:00:00,DOT/USDT,45.923,46.471,41.681,43.400,17487479.8,767831963.5694,821508
1617580800000,2021-04-05 00:00:00,DOT/USDT,44.374,46.008,41.859,45.930,16534010.9,724614152.6099,784210
1617494400000,2021-04-04 00:00:00,DOT/USDT,41.430,45.164,40.739,44.372,16594721.6,725619306.9936,800231
1617408000000,2021-04-03 00:00:00,DOT/USDT,41.135,46.899,41.047,41.421,35312275.3,1559351930.7071,1499851
1617321600000,2021-04-02 00:00:00,DOT/USDT,37.514,41.507,36.660,41.135,17315062.5,675418121.1251,864700
1617235200000,2021-04-01 00:00:00,DOT/USDT,37.122,39.086,36.111,37.511,15231237.5,573606464.1868,786052
1617148800000,2021-03-31 00:00:00,DOT/USDT,34.046,38.366,33.240,37.122,23952931.8,861031283.8949,953515
1617062400000,2021-03-30 00:00:00,DOT/USDT,34.391,34.900,33.554,34.039,8716009.4,297637383.9883,417315
1616976000000,2021-03-29 00:00:00,DOT/USDT,32.270,34.775,31.792,34.391,11325373.4,382560470.3871,514053
1616889600000,2021-03-28 00:00:00,DOT/USDT,32.626,33.284,31.258,32.269,8338671.6,270414267.9210,441705
1616803200000,2021-03-27 00:00:00,DOT/USDT,33.187,33.534,31.158,32.628,12413221.4,402764439.1987,558463
1616716800000,2021-03-26 00:00:00,DOT/USDT,29.807,33.400,29.792,33.195,13493384.0,425868980.3667,593492
1616630400000,2021-03-25 00:00:00,DOT/USDT,30.203,31.275,28.397,29.807,26515392.5,792657170.0555,1046210
1616544000000,2021-03-24 00:00:00,DOT/USDT,34.232,36.165,27.120,30.193,21832780.8,703047647.0000,940073
1616457600000,2021-03-23 00:00:00,DOT/USDT,35.284,36.337,34.046,34.237,10775906.4,379301508.7593,498336
1616371200000,2021-03-22 00:00:00,DOT/USDT,36.727,37.844,35.052,35.278,12373196.3,454724290.5859,577862
1616284800000,2021-03-21 00:00:00,DOT/USDT,37.272,38.151,36.129,36.723,12061765.0,446880197.1701,561254
1616198400000,2021-03-20 00:00:00,DOT/USDT,38.240,40.210,37.190,37.272,15773431.3,618241868.1377,690802
1616112000000,2021-03-19 00:00:00,DOT/USDT,35.388,38.960,34.643,38.252,17582921.3,658006304.1849,763552
1616025600000,2021-03-18 00:00:00,DOT/USDT,36.153,37.072,35.335,35.386,10298064.1,373680901.6839,461720
1615939200000,2021-03-17 00:00:00,DOT/USDT,35.440,36.480,34.418,36.154,12297926.3,436957538.2636,566115
1615852800000,2021-03-16 00:00:00,DOT/USDT,34.321,35.583,32.010,35.440,15057332.1,512699578.0230,675391
1615766400000,2021-03-15 00:00:00,DOT/USDT,36.453,38.652,33.699,34.330,18687485.3,670504649.4560,749335
1615680000000,2021-03-14 00:00:00,DOT/USDT,37.255,38.049,36.313,36.454,10328726.9,383414454.0753,464145
1615593600000,2021-03-13 00:00:00,DOT/USDT,35.981,38.412,34.740,37.242,12412835.8,460255908.0570,536385
1615507200000,2021-03-12 00:00:00,DOT/USDT,36.954,37.552,34.386,35.957,12707699.1,456788945.5274,562112
1615420800000,2021-03-11 00:00:00,DOT/USDT,37.596,38.111,35.879,36.957,15347670.4,567725086.7134,684912
1615334400000,2021-03-10 00:00:00,DOT/USDT,38.293,39.635,36.318,37.584,21562003.8,823660192.9237,962596
1615248000000,2021-03-09 00:00:00,DOT/USDT,35.025,38.962,34.576,38.291,20194589.0,740975538.3113,851491
1615161600000,2021-03-08 00:00:00,DOT/USDT,35.140,35.603,33.463,35.023,11075215.3,380875477.5607,524277
1615075200000,2021-03-07 00:00:00,DOT/USDT,33.405,35.371,33.404,35.132,10300042.8,354449759.5988,500503
1614988800000,2021-03-06 00:00:00,DOT/USDT,33.643,34.251,32.090,33.395,11070924.7,368140668.2551,496538
1614902400000,2021-03-05 00:00:00,DOT/USDT,35.277,35.304,31.364,33.640,19390318.3,643024828.6798,833681
1614816000000,2021-03-04 00:00:00,DOT/USDT,37.041,38.413,34.387,35.277,16195851.8,588587310.5430,715032
1614729600000,2021-03-03 00:00:00,DOT/USDT,36.148,38.742,36.096,37.043,16145054.1,606813833.2052,739165
1614643200000,2021-03-02 00:00:00,DOT/USDT,35.675,37.976,34.387,36.136,20430023.0,739060603.5884,970368
1614556800000,2021-03-01 00:00:00,DOT/USDT,33.817,35.711,33.024,35.677,16295645.1,562731104.0214,841180
1614470400000,2021-02-28 00:00:00,DOT/USDT,33.486,34.543,29.692,33.805,24909468.0,791288843.4020,1191654
1614384000000,2021-02-27 00:00:00,DOT/USDT,31.444,35.700,31.335,33.491,25696093.9,873896279.7093,1109871
1614297600000,2021-02-26 00:00:00,DOT/USDT,31.255,33.528,27.953,31.449,28569767.9,876768081.2772,1204654
1614211200000,2021-02-25 00:00:00,DOT/USDT,33.656,35.263,30.860,31.240,16301674.8,545971607.5870,772377
1614124800000,2021-02-24 00:00:00,DOT/USDT,34.554,36.840,31.839,33.642,23026108.6,799430877.9286,1010076
1614038400000,2021-02-23 00:00:00,DOT/USDT,37.660,37.904,26.116,34.544,40564480.5,1326332104.2139,1790206
1613952000000,2021-02-22 00:00:00,DOT/USDT,39.629,39.815,30.038,37.663,31628718.7,1141837020.6033,1202012
1613865600000,2021-02-21 00:00:00,DOT/USDT,38.976,40.636,38.095,39.632,18338418.7,717883576.5198,890977
1613779200000,2021-02-20 00:00:00,DOT/USDT,34.878,42.395,34.752,38.979,35310361.0,1378102575.3266,1582684
1613692800000,2021-02-19 00:00:00,DOT/USDT,31.155,35.098,29.553,34.872,19566331.1,638312032.8311,808295
1613606400000,2021-02-18 00:00:00,DOT/USDT,31.987,32.699,30.581,31.156,10578478.3,333358546.2560,487881
1613520000000,2021-02-17 00:00:00,DOT/USDT,30.129,32.547,29.655,31.988,20888293.7,647263229.2139,878055
1613433600000,2021-02-16 00:00:00,DOT/USDT,27.842,31.100,26.797,30.120,27106901.2,805001272.2712,1056503
1613347200000,2021-02-15 00:00:00,DOT/USDT,26.939,29.641,23.000,27.831,28367677.7,764135003.3903,1002070
1613260800000,2021-02-14 00:00:00,DOT/USDT,28.077,29.517,26.410,26.931,15452172.9,430897316.2674,573139
1613174400000,2021-02-13 00:00:00,DOT/USDT,28.705,30.328,27.232,28.073,21188201.6,609898466.9911,767814
1613088000000,2021-02-12 00:00:00,DOT/USDT,25.063,29.850,24.525,28.702,24039557.8,656586179.2915,744055
1613001600000,2021-02-11 00:00:00,DOT/USDT,23.616,25.800,23.230,25.060,21511694.7,536794884.5324,716575
1612915200000,2021-02-10 00:00:00,DOT/USDT,23.116,25.053,21.789,23.615,27330060.5,643333852.7259,824754
1612828800000,2021-02-09 00:00:00,DOT/USDT,23.050,24.269,22.250,23.126,18748202.3,435206367.9583,661978
1612742400000,2021-02-08 00:00:00,DOT/USDT,19.765,23.777,19.200,23.040,34084912.5,750126408.1984,987286
1612656000000,2021-02-07 00:00:00,DOT/USDT,20.405,20.850,18.403,19.765,20961242.6,412639842.3441,636257
1612569600000,2021-02-06 00:00:00,DOT/USDT,20.873,21.509,19.839,20.405,17725677.8,361865977.3335,519801
1612483200000,2021-02-05 00:00:00,DOT/USDT,19.695,21.472,19.377,20.881,25124472.5,520351546.4352,723039
1612396800000,2021-02-04 00:00:00,DOT/USDT,20.879,21.946,19.010,19.695,35648972.7,730860892.0433,1038741
1612310400000,2021-02-03 00:00:00,DOT/USDT,17.216,20.970,16.864,20.880,38717930.2,739056414.9073,1092535
1612224000000,2021-02-02 00:00:00,DOT/USDT,16.466,17.704,16.065,17.213,18555700.4,313573026.0787,606634
1612137600000,2021-02-01 00:00:00,DOT/USDT,16.144,16.579,15.703,16.468,10333533.1,166371384.8674,415581
1612051200000,2021-01-31 00:00:00,DOT/USDT,16.553,17.602,15.655,16.144,13949745.9,230759664.5999,514238
1611964800000,2021-01-30 00:00:00,DOT/USDT,16.833,17.099,16.126,16.550,12136769.3,200789265.3608,431316
1611878400000,2021-01-29 00:00:00,DOT/USDT,16.897,17.820,16.000,16.831,21195359.2,357048905.8435,659729
1611792000000,2021-01-28 00:00:00,DOT/USDT,15.448,17.506,15.276,16.896,19734954.4,330261205.3361,547082
1611705600000,2021-01-27 00:00:00,DOT/USDT,17.123,17.148,15.065,15.451,22808197.9,361110327.9329,613913
1611619200000,2021-01-26 00:00:00,DOT/USDT,17.215,17.809,16.030,17.117,17951438.2,303606025.7913,542666
1611532800000,2021-01-25 00:00:00,DOT/USDT,18.003,19.170,17.082,17.216,23728209.4,431040013.5526,658948
1611446400000,2021-01-24 00:00:00,DOT/USDT,18.774,18.786,17.230,18.002,20148331.4,361186108.1514,561707
1611360000000,2021-01-23 00:00:00,DOT/USDT,17.134,18.848,16.804,18.771,32037873.3,572932778.7209,904266
1611273600000,2021-01-22 00:00:00,DOT/USDT,16.016,18.021,14.666,17.134,39246882.0,649739580.9223,1088193
1611187200000,2021-01-21 00:00:00,DOT/USDT,18.022,18.200,14.936,16.010,48007550.6,791152347.0915,1180121
1611100800000,2021-01-20 00:00:00,DOT/USDT,16.411,18.273,14.800,18.017,43651933.4,716123184.7377,1072566
1611014400000,2021-01-19 00:00:00,DOT/USDT,16.595,17.579,16.019,16.411,25134220.9,423131350.2493,704651
1610928000000,2021-01-18 00:00:00,DOT/USDT,17.090,18.250,15.801,16.601,30254407.6,518499042.0585,819942
1610841600000,2021-01-17 00:00:00,DOT/USDT,17.946,18.252,16.281,17.091,50857981.8,877515645.8837,1324979
1610755200000,2021-01-16 00:00:00,DOT/USDT,13.158,19.492,13.152,17.943,85164987.8,1421706363.4831,1992957
1610668800000,2021-01-15 00:00:00,DOT/USDT,14.530,15.021,11.771,13.158,69143443.5,942970479.7374,1434609
1610582400000,2021-01-14 00:00:00,DOT/USDT,10.964,14.799,10.900,14.500,65840041.9,809050764.9496,1324380
1610496000000,2021-01-13 00:00:00,DOT/USDT,8.301,11.423,7.980,10.955,41110779.5,405259390.1754,845836
1610409600000,2021-01-12 00:00:00,DOT/USDT,8.262,8.717,7.927,8.299,17754425.6,147137901.2353,389047
1610323200000,2021-01-11 00:00:00,DOT/USDT,9.306,9.341,7.080,8.269,49149219.2,389843194.3078,1010159
1610236800000,2021-01-10 00:00:00,DOT/USDT,9.762,10.036,8.635,9.306,22581383.8,213488607.8714,431836
1610150400000,2021-01-09 00:00:00,DOT/USDT,9.306,9.866,9.051,9.756,17809407.2,167745053.6076,347261
1610064000000,2021-01-08 00:00:00,DOT/USDT,9.663,9.846,8.800,9.303,25356450.5,235551158.5529,506061
1609977600000,2021-01-07 00:00:00,DOT/USDT,10.089,10.757,9.350,9.660,32630386.9,326369916.0900,637588
1609891200000,2021-01-06 00:00:00,DOT/USDT,9.736,10.550,9.463,10.082,30740975.8,305774220.1708,576016
1609804800000,2021-01-05 00:00:00,DOT/USDT,9.524,10.090,9.005,9.727,28997019.7,279244343.5024,545276
1609718400000,2021-01-04 00:00:00,DOT/USDT,10.188,10.584,8.666,9.524,47943722.2,461114327.6788,873097
1609632000000,2021-01-03 00:00:00,DOT/USDT,9.213,10.558,8.862,10.187,57323818.3,544512819.5921,1007535
1609545600000,2021-01-02 00:00:00,DOT/USDT,8.287,9.876,7.888,9.213,64951391.2,575364755.8334,1087271
1609459200000,2021-01-01 00:00:00,DOT/USDT,9.264,9.445,8.097,8.287,50583028.7,442648460.5523,816216
1609372800000,2020-12-31 00:00:00,DOT/USDT,7.244,9.532,7.170,9.264,59255089.8,485906693.8193,986856
1609286400000,2020-12-30 00:00:00,DOT/USDT,7.555,7.690,7.057,7.244,43369301.8,319244364.1195,650150
1609200000000,2020-12-29 00:00:00,DOT/USDT,6.608,7.730,6.200,7.554,65605380.9,442142002.2934,963377
1609113600000,2020-12-28 00:00:00,DOT/USDT,5.151,6.737,5.111,6.608,49271746.0,295858547.6070,658089
1609027200000,2020-12-27 00:00:00,DOT/USDT,5.195,5.435,4.938,5.149,22121978.6,115800991.6273,265880
1608940800000,2020-12-26 00:00:00,DOT/USDT,5.213,5.295,5.076,5.193,9129517.1,47415432.9072,127814
1608854400000,2020-12-25 00:00:00,DOT/USDT,5.114,5.290,5.040,5.212,9655072.7,49773371.4414,138795
1608768000000,2020-12-24 00:00:00,DOT/USDT,4.717,5.207,4.631,5.115,15103613.3,75188046.2174,201139
1608681600000,2020-12-23 00:00:00,DOT/USDT,5.153,5.197,4.582,4.717,13136426.7,64647387.4674,175353
1608595200000,2020-12-22 00:00:00,DOT/USDT,4.879,5.181,4.801,5.154,13992355.8,70027005.1947,183700
1608508800000,2020-12-21 00:00:00,DOT/USDT,5.191,5.457,4.782,4.877,15555773.8,79045205.2920,208560
1608422400000,2020-12-20 00:00:00,DOT/USDT,5.344,5.450,5.080,5.190,9485680.4,50029418.3508,122083
1608336000000,2020-12-19 00:00:00,DOT/USDT,5.365,5.590,5.275,5.343,8289631.5,45142475.6820,109958
1608249600000,2020-12-18 00:00:00,DOT/USDT,5.350,5.518,5.253,5.365,10031010.9,53836288.2614,143943
1608163200000,2020-12-17 00:00:00,DOT/USDT,5.372,5.775,5.259,5.350,21169940.1,116177222.5950,281628
1608076800000,2020-12-16 00:00:00,DOT/USDT,5.241,5.386,5.113,5.372,11642308.1,60877556.5120,142441
1607990400000,2020-12-15 00:00:00,DOT/USDT,4.896,5.290,4.841,5.241,10679386.5,54276527.4819,146820
1607904000000,2020-12-14 00:00:00,DOT/USDT,4.896,5.000,4.824,4.896,5389103.6,26415357.6713,78757
1607817600000,2020-12-13 00:00:00,DOT/USDT,4.738,4.998,4.724,4.897,6843704.3,33373857.6708,92612
1607731200000,2020-12-12 00:00:00,DOT/USDT,4.614,4.796,4.606,4.738,4918743.1,23243698.1396,77823
1607644800000,2020-12-11 00:00:00,DOT/USDT,4.802,4.815,4.540,4.612,5967989.9,27748806.0593,104528
1607558400000,2020-12-10 00:00:00,DOT/USDT,4.871,4.918,4.740,4.800,4622098.7,22256654.6325,77819
1607472000000,2020-12-09 00:00:00,DOT/USDT,4.740,4.938,4.616,4.870,8663731.1,41685678.9252,118941
1607385600000,2020-12-08 00:00:00,DOT/USDT,5.060,5.075,4.695,4.740,7513347.8,36537185.4765,111431
1607299200000,2020-12-07 00:00:00,DOT/USDT,5.133,5.160,5.010,5.060,4273470.4,21750410.4471,78612
1607212800000,2020-12-06 00:00:00,DOT/USDT,5.185,5.208,5.002,5.132,4433815.4,22590559.5062,76564
1607126400000,2020-12-05 00:00:00,DOT/USDT,4.999,5.195,4.876,5.185,5398595.6,27312653.7187,98713
1607040000000,2020-12-04 00:00:00,DOT/USDT,5.402,5.439,4.954,4.999,8403326.4,43757710.6689,125344
1606953600000,2020-12-03 00:00:00,DOT/USDT,5.457,5.575,5.316,5.403,8426289.0,45947097.5149,125299
1606867200000,2020-12-02 00:00:00,DOT/USDT,5.083,5.546,4.981,5.457,10838129.1,57444499.8300,159641
1606780800000,2020-12-01 00:00:00,DOT/USDT,5.382,5.556,4.952,5.081,14573932.8,76761964.8133,217333
1606694400000,2020-11-30 00:00:00,DOT/USDT,5.190,5.453,5.130,5.381,15230998.5,80615812.6706,215750
1606608000000,2020-11-29 00:00:00,DOT/USDT,4.891,5.210,4.795,5.190,9711959.5,48635617.5722,144026
1606521600000,2020-11-28 00:00:00,DOT/USDT,4.809,4.955,4.669,4.888,8428910.8,40632159.7975,115936
1606435200000,2020-11-27 00:00:00,DOT/USDT,4.805,5.074,4.507,4.810,11243818.4,53718741.9919,175352
1606348800000,2020-11-26 00:00:00,DOT/USDT,5.306,5.379,4.430,4.804,26341446.8,126715475.0174,354137
1606262400000,2020-11-25 00:00:00,DOT/USDT,5.747,5.849,5.108,5.306,17482952.4,96732295.3732,214639
1606176000000,2020-11-24 00:00:00,DOT/USDT,5.920,6.114,5.502,5.747,25837968.1,151406175.3470,307711
1606089600000,2020-11-23 00:00:00,DOT/USDT,5.526,6.000,5.421,5.919,24914371.9,143211989.0854,294293
1606003200000,2020-11-22 00:00:00,DOT/USDT,5.795,5.876,5.167,5.525,21964164.1,121367034.0623,263789
1605916800000,2020-11-21 00:00:00,DOT/USDT,5.234,5.832,5.128,5.796,24807643.3,136291575.7632,284547
1605830400000,2020-11-20 00:00:00,DOT/USDT,4.759,5.481,4.741,5.234,27612938.7,145104509.2641,298392
1605744000000,2020-11-19 00:00:00,DOT/USDT,4.682,4.858,4.539,4.759,10079058.3,47540742.6101,136351
1605657600000,2020-11-18 00:00:00,DOT/USDT,4.864,4.953,4.400,4.682,16570102.1,78043789.5770,201365
1605571200000,2020-11-17 00:00:00,DOT/USDT,4.501,4.950,4.491,4.864,22824103.0,109173374.9148,277611
1605484800000,2020-11-16 00:00:00,DOT/USDT,4.369,4.604,4.336,4.502,12131373.2,54226471.5196,130677
1605398400000,2020-11-15 00:00:00,DOT/USDT,4.467,4.509,4.302,4.366,8876203.6,39207123.4838,94995
1605312000000,2020-11-14 00:00:00,DOT/USDT,4.543,4.559,4.353,4.465,7048928.1,31412279.1006,75767
1605225600000,2020-11-13 00:00:00,DOT/USDT,4.406,4.597,4.368,4.543,8344282.1,37292009.2636,129058
1605139200000,2020-11-12 00:00:00,DOT/USDT,4.449,4.479,4.310,4.405,5993160.6,26261402.7029,79700
1605052800000,2020-11-11 00:00:00,DOT/USDT,4.424,4.635,4.414,4.450,8980090.5,40444015.4650,108562
1604966400000,2020-11-10 00:00:00,DOT/USDT,4.349,4.509,4.303,4.422,7862750.1,34588074.2005,95325
1604880000000,2020-11-09 00:00:00,DOT/USDT,4.372,4.466,4.238,4.349,8799504.9,38295036.1979,102338
1604793600000,2020-11-08 00:00:00,DOT/USDT,4.234,4.431,4.127,4.373,9744221.0,42091514.9400,94031
1604707200000,2020-11-07 00:00:00,DOT/USDT,4.585,4.866,4.078,4.235,20256437.4,89959496.3740,200421
1604620800000,2020-11-06 00:00:00,DOT/USDT,4.224,4.645,4.201,4.587,12754179.9,56871552.0504,148339
1604534400000,2020-11-05 00:00:00,DOT/USDT,4.097,4.303,4.008,4.224,10263880.4,42764255.5518,121321
1604448000000,2020-11-04 00:00:00,DOT/USDT,4.033,4.155,3.887,4.096,11005075.9,44143001.0826,121661
1604361600000,2020-11-03 00:00:00,DOT/USDT,4.026,4.068,3.877,4.033,9641198.0,38170397.0326,101383
1604275200000,2020-11-02 00:00:00,DOT/USDT,4.220,4.264,3.957,4.026,10764650.7,44072927.4014,98014
1604188800000,2020-11-01 00:00:00,DOT/USDT,4.181,4.224,4.104,4.218,4507314.7,18773815.6765,55422
