unix,date,symbol,open,high,low,close,Volume XTZ,Volume USDT,tradecount
1624492800000,2021-06-24 00:00:00,XTZ/USDT,2.68860000,2.85000000,2.57060000,2.83080000,3727231.62000000,10219099.24570700,34569
1624406400000,2021-06-23 00:00:00,XTZ/USDT,2.37500000,2.78970000,2.27740000,2.68870000,6436856.70000000,16844133.54851500,56269
1624320000000,2021-06-22 00:00:00,XTZ/USDT,2.48610000,2.65830000,2.11750000,2.37490000,12562747.59000000,29777492.84835000,95118
1624233600000,2021-06-21 00:00:00,XTZ/USDT,3.07570000,3.09960000,2.48000000,2.48550000,7957343.19000000,21810022.25932900,65226
1624147200000,2021-06-20 00:00:00,XTZ/USDT,3.02930000,3.11770000,2.87550000,3.07700000,3735237.45000000,11178446.61236600,31779
1624060800000,2021-06-19 00:00:00,XTZ/USDT,3.09770000,3.17920000,3.01800000,3.03800000,3325355.02000000,10342568.65365000,29709
1623974400000,2021-06-18 00:00:00,XTZ/USDT,3.37300000,3.38520000,2.99280000,3.09760000,6030213.87000000,19157521.22894600,51280
1623888000000,2021-06-17 00:00:00,XTZ/USDT,3.11710000,3.43900000,3.10740000,3.36950000,9662019.88000000,32182831.83626300,85638
1623801600000,2021-06-16 00:00:00,XTZ/USDT,3.27170000,3.32810000,3.08830000,3.11500000,3273488.92000000,10467182.53329700,32085
1623715200000,2021-06-15 00:00:00,XTZ/USDT,3.35100000,3.39340000,3.21080000,3.27100000,3401392.16000000,11251409.97286600,37973
1623628800000,2021-06-14 00:00:00,XTZ/USDT,3.31400000,3.35500000,3.18560000,3.34850000,4241280.52000000,13933904.60628900,42658
1623542400000,2021-06-13 00:00:00,XTZ/USDT,3.14290000,3.32400000,3.00140000,3.31360000,4524852.38000000,14173530.05883900,37656
1623456000000,2021-06-12 00:00:00,XTZ/USDT,3.13450000,3.22530000,2.92000000,3.14300000,5151566.71000000,15839677.29432700,39244
1623369600000,2021-06-11 00:00:00,XTZ/USDT,3.27720000,3.37140000,3.08260000,3.13730000,4903353.58000000,15902905.21446100,39700
1623283200000,2021-06-10 00:00:00,XTZ/USDT,3.51060000,3.54780000,3.17880000,3.27740000,5820386.77000000,19602949.57659000,45599
1623196800000,2021-06-09 00:00:00,XTZ/USDT,3.44670000,3.53690000,3.22410000,3.51060000,8824433.51000000,30027118.33600300,70482
1623110400000,2021-06-08 00:00:00,XTZ/USDT,3.48400000,3.58490000,3.07430000,3.44730000,12433538.01000000,41359399.31806800,112079
1623024000000,2021-06-07 00:00:00,XTZ/USDT,3.83720000,4.13870000,3.43750000,3.48720000,15222713.23000000,59107045.10404800,150495
1622937600000,2021-06-06 00:00:00,XTZ/USDT,3.42900000,3.90000000,3.40460000,3.83240000,8327581.96000000,30692301.30349200,86449
1622851200000,2021-06-05 00:00:00,XTZ/USDT,3.54990000,3.69120000,3.25650000,3.42930000,4682008.56000000,16320546.63446900,48967
1622764800000,2021-06-04 00:00:00,XTZ/USDT,3.87910000,3.92290000,3.36540000,3.55290000,6455360.13000000,23051933.91864800,73500
1622678400000,2021-06-03 00:00:00,XTZ/USDT,3.81490000,3.99000000,3.72350000,3.87870000,5228255.31000000,20169722.99223700,76887
1622592000000,2021-06-02 00:00:00,XTZ/USDT,3.670,3.875,3.570,3.810,13743260.6,51665906.1196,151124
1622505600000,2021-06-01 00:00:00,XTZ/USDT,3.602,3.700,3.434,3.670,17996056.4,64104440.7809,177305
1622419200000,2021-05-31 00:00:00,XTZ/USDT,3.283,3.610,3.143,3.601,15283367.3,51725670.3971,150627
1622332800000,2021-05-30 00:00:00,XTZ/USDT,3.203,3.455,3.014,3.283,19964410.6,65839043.6070,175407
1622246400000,2021-05-29 00:00:00,XTZ/USDT,3.389,3.568,3.033,3.200,19043019.0,62430845.1435,180540
1622160000000,2021-05-28 00:00:00,XTZ/USDT,3.875,3.932,3.248,3.392,24352570.7,85579391.2090,231005
1622073600000,2021-05-27 00:00:00,XTZ/USDT,3.926,4.174,3.576,3.873,21730613.7,84747191.7145,221277
1621987200000,2021-05-26 00:00:00,XTZ/USDT,3.661,3.977,3.575,3.926,21039264.0,80018861.0652,222485
1621900800000,2021-05-25 00:00:00,XTZ/USDT,3.538,3.757,3.242,3.662,29081209.0,102515221.4457,289432
1621814400000,2021-05-24 00:00:00,XTZ/USDT,2.902,3.615,2.827,3.539,33452625.1,110189361.1571,307981
1621728000000,2021-05-23 00:00:00,XTZ/USDT,3.433,3.602,2.424,2.902,40409417.3,117160991.9403,392221
1621641600000,2021-05-22 00:00:00,XTZ/USDT,3.664,3.740,3.217,3.433,24528744.6,85800871.6286,250323
1621555200000,2021-05-21 00:00:00,XTZ/USDT,4.182,4.393,3.112,3.663,34791460.1,132159137.2767,387486
1621468800000,2021-05-20 00:00:00,XTZ/USDT,3.610,4.479,3.151,4.182,71281215.5,275575164.9274,499855
1621382400000,2021-05-19 00:00:00,XTZ/USDT,5.749,5.847,1.660,3.609,120050277.2,477431607.3376,875188
1621296000000,2021-05-18 00:00:00,XTZ/USDT,5.183,5.954,5.097,5.750,29948167.2,170158712.4659,408221
1621209600000,2021-05-17 00:00:00,XTZ/USDT,5.678,5.681,5.042,5.184,28644701.3,152369082.1306,379873
1621123200000,2021-05-16 00:00:00,XTZ/USDT,5.788,6.230,5.351,5.677,22479982.7,131135901.0389,346239
1621036800000,2021-05-15 00:00:00,XTZ/USDT,6.479,6.523,5.740,5.788,19050583.2,116286727.1430,327701
1620950400000,2021-05-14 00:00:00,XTZ/USDT,6.127,6.518,6.035,6.484,21145161.5,133059891.0451,298860
1620864000000,2021-05-13 00:00:00,XTZ/USDT,5.954,6.413,5.720,6.128,37373174.4,227179404.1666,466583
1620777600000,2021-05-12 00:00:00,XTZ/USDT,7.131,7.341,5.872,5.976,43502876.5,294913164.1311,557594
1620691200000,2021-05-11 00:00:00,XTZ/USDT,6.196,7.287,5.919,7.132,37611218.1,248598097.3421,516910
1620604800000,2021-05-10 00:00:00,XTZ/USDT,7.108,7.269,5.873,6.194,30939355.3,206659944.7483,394234
1620518400000,2021-05-09 00:00:00,XTZ/USDT,6.984,7.170,6.511,7.108,20395290.8,139378507.8905,280030
1620432000000,2021-05-08 00:00:00,XTZ/USDT,7.091,7.328,6.826,6.985,25566335.2,181641188.7676,346332
1620345600000,2021-05-07 00:00:00,XTZ/USDT,7.596,8.445,6.767,7.091,52139789.0,394057271.2355,767691
1620259200000,2021-05-06 00:00:00,XTZ/USDT,6.610,8.094,6.456,7.594,55792595.9,407235881.4355,845884
1620172800000,2021-05-05 00:00:00,XTZ/USDT,5.494,6.714,5.414,6.611,42169777.8,264472856.3086,517238
1620086400000,2021-05-04 00:00:00,XTZ/USDT,6.019,6.074,5.403,5.495,32415100.8,186067251.7353,375735
1620000000000,2021-05-03 00:00:00,XTZ/USDT,5.614,6.119,5.600,6.017,21008371.5,123842080.3132,242745
1619913600000,2021-05-02 00:00:00,XTZ/USDT,5.828,5.869,5.457,5.614,12848857.2,72336764.1250,164153
1619827200000,2021-05-01 00:00:00,XTZ/USDT,5.622,5.900,5.492,5.825,15226930.3,86694517.0209,189508
1619740800000,2021-04-30 00:00:00,XTZ/USDT,5.245,5.665,5.130,5.622,17413705.0,95268188.6776,197009
1619654400000,2021-04-29 00:00:00,XTZ/USDT,5.254,5.439,5.103,5.244,12696720.4,66895260.8397,184408
1619568000000,2021-04-28 00:00:00,XTZ/USDT,5.435,5.556,5.067,5.252,14652409.7,77372102.6396,190057
1619481600000,2021-04-27 00:00:00,XTZ/USDT,5.226,5.495,5.148,5.435,15519550.6,83075809.8120,209237
1619395200000,2021-04-26 00:00:00,XTZ/USDT,4.453,5.362,4.386,5.227,24581739.0,123487627.2964,284200
1619308800000,2021-04-25 00:00:00,XTZ/USDT,4.447,4.796,4.232,4.453,13553911.9,61404925.0738,188944
1619222400000,2021-04-24 00:00:00,XTZ/USDT,4.818,4.831,4.400,4.444,15229340.5,70086333.2147,203759
1619136000000,2021-04-23 00:00:00,XTZ/USDT,4.920,5.076,4.023,4.819,39336910.1,178153852.9101,462666
1619049600000,2021-04-22 00:00:00,XTZ/USDT,5.335,5.767,4.849,4.924,28544933.6,153252747.0066,386172
1618963200000,2021-04-21 00:00:00,XTZ/USDT,5.707,5.853,5.317,5.335,21207109.4,118533811.0431,310258
1618876800000,2021-04-20 00:00:00,XTZ/USDT,5.449,5.718,4.953,5.707,33071283.7,177261361.8196,394515
1618790400000,2021-04-19 00:00:00,XTZ/USDT,6.194,6.429,5.309,5.448,39457313.0,228127940.7564,452098
1618704000000,2021-04-18 00:00:00,XTZ/USDT,7.068,7.188,5.145,6.194,53309525.0,322318943.9527,633273
1618617600000,2021-04-17 00:00:00,XTZ/USDT,7.215,7.699,6.976,7.064,26625888.5,195586897.5070,449968
1618531200000,2021-04-16 00:00:00,XTZ/USDT,6.804,7.500,6.550,7.213,50848311.8,362080225.2598,740764
1618444800000,2021-04-15 00:00:00,XTZ/USDT,6.580,6.957,6.385,6.801,26197613.8,175420387.2448,381436
1618358400000,2021-04-14 00:00:00,XTZ/USDT,6.568,6.931,6.150,6.578,28143487.6,185256001.5981,418297
1618272000000,2021-04-13 00:00:00,XTZ/USDT,6.300,6.713,6.115,6.568,22502635.1,144816004.4924,315958
1618185600000,2021-04-12 00:00:00,XTZ/USDT,6.467,6.530,6.106,6.299,17348075.4,109702013.8551,252631
1618099200000,2021-04-11 00:00:00,XTZ/USDT,6.578,6.704,6.301,6.465,17859163.8,116526579.2800,276389
1618012800000,2021-04-10 00:00:00,XTZ/USDT,6.847,7.240,6.251,6.576,34987035.9,235269850.5882,475118
1617926400000,2021-04-09 00:00:00,XTZ/USDT,6.172,6.908,6.012,6.847,30341681.3,196140909.5758,409550
1617840000000,2021-04-08 00:00:00,XTZ/USDT,5.535,6.248,5.478,6.173,17914542.6,106092074.6605,274613
1617753600000,2021-04-07 00:00:00,XTZ/USDT,6.177,6.493,5.389,5.533,41558828.7,242518610.9328,493025
1617667200000,2021-04-06 00:00:00,XTZ/USDT,6.123,6.825,5.808,6.177,55782562.0,351353297.2776,668231
1617580800000,2021-04-05 00:00:00,XTZ/USDT,5.141,6.480,4.978,6.126,66448044.8,388956290.3361,660357
1617494400000,2021-04-04 00:00:00,XTZ/USDT,4.771,5.217,4.675,5.140,11818894.7,58954220.3698,157471
1617408000000,2021-04-03 00:00:00,XTZ/USDT,5.313,5.428,4.740,4.771,19569682.2,100973825.4967,234359
1617321600000,2021-04-02 00:00:00,XTZ/USDT,5.136,5.400,4.984,5.312,20538710.7,106113365.0630,269804
1617235200000,2021-04-01 00:00:00,XTZ/USDT,4.839,5.366,4.751,5.135,38562029.0,193769096.5011,466725
1617148800000,2021-03-31 00:00:00,XTZ/USDT,4.566,4.893,4.210,4.839,23954591.9,108623424.1532,293785
1617062400000,2021-03-30 00:00:00,XTZ/USDT,4.600,4.801,4.550,4.565,21676387.6,101539279.3869,241868
1616976000000,2021-03-29 00:00:00,XTZ/USDT,4.231,4.647,4.190,4.599,23159757.9,103361170.3754,256141
1616889600000,2021-03-28 00:00:00,XTZ/USDT,4.112,4.335,4.075,4.233,15259464.0,64325220.4449,184553
1616803200000,2021-03-27 00:00:00,XTZ/USDT,4.197,4.231,4.025,4.112,13261025.3,54788086.6007,154444
1616716800000,2021-03-26 00:00:00,XTZ/USDT,3.923,4.207,3.918,4.197,16021848.6,65843250.6101,179398
1616630400000,2021-03-25 00:00:00,XTZ/USDT,3.989,4.083,3.747,3.924,23069659.0,90295604.6245,269642
1616544000000,2021-03-24 00:00:00,XTZ/USDT,4.132,4.536,3.849,3.990,30087404.7,128308921.9767,343454
1616457600000,2021-03-23 00:00:00,XTZ/USDT,4.062,4.249,3.950,4.133,18193432.5,74593449.9098,207624
1616371200000,2021-03-22 00:00:00,XTZ/USDT,4.177,4.440,4.016,4.061,25318382.4,107110107.7650,254991
1616284800000,2021-03-21 00:00:00,XTZ/USDT,4.369,4.438,4.047,4.178,16347063.2,68869153.6404,176726
1616198400000,2021-03-20 00:00:00,XTZ/USDT,4.231,4.622,4.215,4.371,21984357.9,97252809.1288,236123
1616112000000,2021-03-19 00:00:00,XTZ/USDT,4.267,4.363,4.111,4.231,15501680.2,66234993.9409,156228
1616025600000,2021-03-18 00:00:00,XTZ/USDT,4.419,4.587,4.227,4.267,24245607.4,105827832.2508,269096
1615939200000,2021-03-17 00:00:00,XTZ/USDT,4.049,4.469,3.850,4.420,22761472.8,95301374.0011,245179
1615852800000,2021-03-16 00:00:00,XTZ/USDT,3.838,4.057,3.691,4.049,14693155.1,57751234.8080,170897
1615766400000,2021-03-15 00:00:00,XTZ/USDT,3.932,4.068,3.737,3.837,15206489.7,59224332.6279,158704
1615680000000,2021-03-14 00:00:00,XTZ/USDT,4.178,4.206,3.922,3.930,11565663.4,47000520.6314,124222
1615593600000,2021-03-13 00:00:00,XTZ/USDT,3.973,4.245,3.808,4.175,14584750.5,59448509.4321,146363
1615507200000,2021-03-12 00:00:00,XTZ/USDT,4.131,4.159,3.814,3.975,16530824.2,65860654.4590,165020
1615420800000,2021-03-11 00:00:00,XTZ/USDT,4.148,4.205,3.949,4.131,13876524.0,56903108.8318,141739
1615334400000,2021-03-10 00:00:00,XTZ/USDT,4.474,4.493,4.065,4.152,19751018.4,83913543.2760,179546
1615248000000,2021-03-09 00:00:00,XTZ/USDT,4.410,4.600,4.340,4.475,17129650.8,76417067.3222,177520
1615161600000,2021-03-08 00:00:00,XTZ/USDT,4.204,4.498,4.057,4.408,25605012.0,109842887.8254,251476
1615075200000,2021-03-07 00:00:00,XTZ/USDT,3.876,4.216,3.828,4.204,18810656.1,75253363.1934,177404
1614988800000,2021-03-06 00:00:00,XTZ/USDT,3.763,4.025,3.719,3.874,19425579.5,75357358.6504,167429
1614902400000,2021-03-05 00:00:00,XTZ/USDT,3.668,3.866,3.447,3.768,21254748.1,78739940.4949,183889
1614816000000,2021-03-04 00:00:00,XTZ/USDT,3.847,3.978,3.565,3.667,21159276.5,80081796.6064,193433
1614729600000,2021-03-03 00:00:00,XTZ/USDT,3.691,4.008,3.662,3.846,23987217.9,93639488.8813,204659
1614643200000,2021-03-02 00:00:00,XTZ/USDT,3.639,3.815,3.490,3.690,20869830.1,76214520.6903,178575
1614556800000,2021-03-01 00:00:00,XTZ/USDT,3.426,3.697,3.390,3.641,17324139.7,61602096.7193,145195
1614470400000,2021-02-28 00:00:00,XTZ/USDT,3.641,3.678,3.195,3.427,22598859.2,76425902.2408,195834
1614384000000,2021-02-27 00:00:00,XTZ/USDT,3.470,3.863,3.469,3.640,24192938.7,88209757.7890,219456
1614297600000,2021-02-26 00:00:00,XTZ/USDT,3.340,3.804,3.176,3.468,33200213.4,115003892.4152,289354
1614211200000,2021-02-25 00:00:00,XTZ/USDT,3.535,3.847,3.301,3.342,30077034.0,108257731.5055,242278
1614124800000,2021-02-24 00:00:00,XTZ/USDT,3.550,3.906,3.359,3.537,31804864.8,116498294.5706,302142
1614038400000,2021-02-23 00:00:00,XTZ/USDT,4.278,4.303,2.874,3.552,63575843.6,223703039.9645,696545
1613952000000,2021-02-22 00:00:00,XTZ/USDT,4.681,4.695,3.573,4.279,44205421.5,187273365.6461,442650
1613865600000,2021-02-21 00:00:00,XTZ/USDT,4.646,4.820,4.506,4.681,24344722.8,114392629.7423,255966
1613779200000,2021-02-20 00:00:00,XTZ/USDT,4.989,5.170,4.304,4.651,38805770.4,190274437.0276,383091
1613692800000,2021-02-19 00:00:00,XTZ/USDT,4.854,5.145,4.563,4.988,27897830.4,136910790.1704,288268
1613606400000,2021-02-18 00:00:00,XTZ/USDT,4.619,5.015,4.516,4.852,29978834.8,142328756.9337,288390
1613520000000,2021-02-17 00:00:00,XTZ/USDT,4.551,4.784,4.188,4.620,30597823.9,139445130.6204,301067
1613433600000,2021-02-16 00:00:00,XTZ/USDT,4.552,4.905,4.286,4.553,34418290.9,158973311.8474,341482
1613347200000,2021-02-15 00:00:00,XTZ/USDT,4.869,4.979,3.781,4.548,56954674.2,256347373.9453,513818
1613260800000,2021-02-14 00:00:00,XTZ/USDT,5.381,5.668,4.719,4.868,44325411.7,228862493.1113,406456
1613174400000,2021-02-13 00:00:00,XTZ/USDT,5.027,5.398,4.586,5.383,54733293.4,274723532.1232,495220
1613088000000,2021-02-12 00:00:00,XTZ/USDT,4.121,5.475,4.010,5.025,59017876.1,275080480.1173,532132
1613001600000,2021-02-11 00:00:00,XTZ/USDT,3.856,4.336,3.808,4.120,39327459.2,161384572.6543,362909
1612915200000,2021-02-10 00:00:00,XTZ/USDT,3.779,3.922,3.426,3.853,45503361.3,168761168.0734,375250
1612828800000,2021-02-09 00:00:00,XTZ/USDT,3.418,3.911,3.182,3.778,62038082.9,219699554.5438,437748
1612742400000,2021-02-08 00:00:00,XTZ/USDT,3.316,3.445,3.241,3.418,24221930.9,81598842.6340,218292
1612656000000,2021-02-07 00:00:00,XTZ/USDT,3.181,3.478,3.058,3.316,37405530.4,122811743.9110,298959
1612569600000,2021-02-06 00:00:00,XTZ/USDT,3.481,3.535,3.076,3.180,27371252.2,88365712.3047,220639
1612483200000,2021-02-05 00:00:00,XTZ/USDT,2.970,3.539,2.959,3.478,41356112.5,135269231.2866,333137
1612396800000,2021-02-04 00:00:00,XTZ/USDT,3.057,3.200,2.824,2.969,42806545.5,129229805.3319,289293
1612310400000,2021-02-03 00:00:00,XTZ/USDT,2.915,3.218,2.887,3.055,31137700.8,95271855.2934,225857
1612224000000,2021-02-02 00:00:00,XTZ/USDT,2.927,2.969,2.836,2.916,12361837.8,36011129.8568,123683
1612137600000,2021-02-01 00:00:00,XTZ/USDT,2.849,2.941,2.760,2.928,17300085.0,49290986.5873,181553
1612051200000,2021-01-31 00:00:00,XTZ/USDT,2.902,2.955,2.737,2.849,17629786.8,50438484.2585,183307
1611964800000,2021-01-30 00:00:00,XTZ/USDT,2.919,3.028,2.801,2.902,21949342.9,63722306.0616,213633
1611878400000,2021-01-29 00:00:00,XTZ/USDT,3.004,3.075,2.814,2.920,22887722.7,67222416.7465,241982
1611792000000,2021-01-28 00:00:00,XTZ/USDT,2.797,3.093,2.720,3.004,30230734.8,89906095.7773,309319
1611705600000,2021-01-27 00:00:00,XTZ/USDT,2.911,2.949,2.632,2.796,25245922.2,70526985.2115,260371
1611619200000,2021-01-26 00:00:00,XTZ/USDT,2.922,3.018,2.755,2.910,15806448.5,45526458.3290,167489
1611532800000,2021-01-25 00:00:00,XTZ/USDT,3.049,3.190,2.905,2.920,19139622.0,58926894.5119,191112
1611446400000,2021-01-24 00:00:00,XTZ/USDT,3.169,3.303,2.905,3.049,32305553.2,100846128.7724,287251
1611360000000,2021-01-23 00:00:00,XTZ/USDT,2.916,3.411,2.814,3.170,56465417.6,181399297.0158,536478
1611273600000,2021-01-22 00:00:00,XTZ/USDT,2.464,3.116,2.311,2.917,45672155.0,129038329.3757,432248
1611187200000,2021-01-21 00:00:00,XTZ/USDT,2.914,2.937,2.426,2.465,19214121.0,50672032.4994,226829
1611100800000,2021-01-20 00:00:00,XTZ/USDT,2.875,2.955,2.650,2.916,21032278.3,59248830.6442,218968
1611014400000,2021-01-19 00:00:00,XTZ/USDT,3.042,3.244,2.863,2.875,33843012.7,103232094.8709,307336
1610928000000,2021-01-18 00:00:00,XTZ/USDT,2.980,3.123,2.840,3.043,25758517.8,77233009.0945,258612
1610841600000,2021-01-17 00:00:00,XTZ/USDT,2.855,3.138,2.690,2.978,34489685.4,100852101.8597,343708
1610755200000,2021-01-16 00:00:00,XTZ/USDT,2.711,3.195,2.704,2.855,55664140.2,165282921.1437,512637
1610668800000,2021-01-15 00:00:00,XTZ/USDT,2.558,2.924,2.471,2.712,44502553.4,118477067.6802,408796
1610582400000,2021-01-14 00:00:00,XTZ/USDT,2.503,2.620,2.411,2.557,22477932.0,56271698.7173,193827
1610496000000,2021-01-13 00:00:00,XTZ/USDT,2.302,2.508,2.226,2.503,19921387.9,47065271.7823,187879
1610409600000,2021-01-12 00:00:00,XTZ/USDT,2.332,2.452,2.197,2.303,23811265.2,55576097.6711,254110
1610323200000,2021-01-11 00:00:00,XTZ/USDT,2.769,2.777,2.102,2.332,44171696.2,104548369.8808,474993
1610236800000,2021-01-10 00:00:00,XTZ/USDT,2.643,2.960,2.413,2.768,39661348.7,106786849.9779,373849
1610150400000,2021-01-09 00:00:00,XTZ/USDT,2.460,2.698,2.420,2.644,19616738.9,50311740.7262,195205
1610064000000,2021-01-08 00:00:00,XTZ/USDT,2.534,2.582,2.246,2.461,24498934.5,59141567.1633,264565
1609977600000,2021-01-07 00:00:00,XTZ/USDT,2.664,2.811,2.400,2.533,30338770.4,79080345.0394,269030
1609891200000,2021-01-06 00:00:00,XTZ/USDT,2.380,2.745,2.294,2.659,31483578.5,79679361.0218,271244
1609804800000,2021-01-05 00:00:00,XTZ/USDT,2.330,2.465,2.139,2.379,29864440.4,69517668.6031,242138
1609718400000,2021-01-04 00:00:00,XTZ/USDT,2.139,2.366,2.012,2.330,42158712.0,92892860.3508,297391
1609632000000,2021-01-03 00:00:00,XTZ/USDT,2.002,2.238,1.954,2.138,25260674.6,53130705.3693,187805
1609545600000,2021-01-02 00:00:00,XTZ/USDT,2.010,2.061,1.943,2.003,12750424.6,25550310.8508,131480
1609459200000,2021-01-01 00:00:00,XTZ/USDT,2.011,2.131,1.972,2.010,12522211.1,25747358.2413,144801
1609372800000,2020-12-31 00:00:00,XTZ/USDT,1.992,2.025,1.939,2.011,7605705.7,15110209.5891,137828
1609286400000,2020-12-30 00:00:00,XTZ/USDT,2.045,2.079,1.961,1.992,9599705.6,19331022.4996,111990
1609200000000,2020-12-29 00:00:00,XTZ/USDT,2.124,2.180,1.983,2.046,12521338.0,25853216.3375,131589
1609113600000,2020-12-28 00:00:00,XTZ/USDT,2.007,2.247,1.987,2.124,13417773.1,28290294.9753,136577
1609027200000,2020-12-27 00:00:00,XTZ/USDT,1.979,2.149,1.880,2.008,15893761.3,32145365.6473,146885
1608940800000,2020-12-26 00:00:00,XTZ/USDT,2.028,2.040,1.922,1.979,7664577.1,15236645.9368,88857
1608854400000,2020-12-25 00:00:00,XTZ/USDT,2.056,2.118,1.974,2.028,11211945.2,22930600.6047,103442
1608768000000,2020-12-24 00:00:00,XTZ/USDT,1.816,2.085,1.779,2.056,12612773.8,24216118.4505,107380
1608681600000,2020-12-23 00:00:00,XTZ/USDT,2.186,2.204,1.543,1.817,23084622.9,44512815.2677,167805
1608595200000,2020-12-22 00:00:00,XTZ/USDT,2.182,2.199,2.077,2.186,8427079.5,18145574.6796,92352
1608508800000,2020-12-21 00:00:00,XTZ/USDT,2.273,2.318,2.116,2.183,11578305.4,25557476.7700,113892
1608422400000,2020-12-20 00:00:00,XTZ/USDT,2.327,2.364,2.240,2.274,8764534.8,20242998.6450,96364
1608336000000,2020-12-19 00:00:00,XTZ/USDT,2.329,2.396,2.303,2.326,8733594.2,20567061.9358,83806
1608249600000,2020-12-18 00:00:00,XTZ/USDT,2.301,2.354,2.259,2.329,9255206.4,21378962.1442,88467
1608163200000,2020-12-17 00:00:00,XTZ/USDT,2.371,2.447,2.271,2.302,20529406.9,48514838.0602,140403
1608076800000,2020-12-16 00:00:00,XTZ/USDT,2.232,2.381,2.202,2.374,12009555.0,27529980.9936,120118
1607990400000,2020-12-15 00:00:00,XTZ/USDT,2.226,2.262,2.181,2.232,5872273.8,13084554.9153,100482
1607904000000,2020-12-14 00:00:00,XTZ/USDT,2.233,2.267,2.176,2.226,8010560.3,17785735.6026,95455
1607817600000,2020-12-13 00:00:00,XTZ/USDT,2.135,2.272,2.125,2.233,9231098.7,20215356.8459,99629
1607731200000,2020-12-12 00:00:00,XTZ/USDT,2.081,2.160,2.070,2.135,5010857.0,10663337.4355,70170
1607644800000,2020-12-11 00:00:00,XTZ/USDT,2.109,2.115,2.047,2.080,4957070.6,10306584.5124,57064
1607558400000,2020-12-10 00:00:00,XTZ/USDT,2.175,2.185,2.076,2.107,3983545.7,8467091.4423,46536
1607472000000,2020-12-09 00:00:00,XTZ/USDT,2.154,2.200,2.036,2.176,11127502.5,23661706.4854,79649
1607385600000,2020-12-08 00:00:00,XTZ/USDT,2.278,2.365,2.096,2.155,16495529.9,37101607.6690,102105
1607299200000,2020-12-07 00:00:00,XTZ/USDT,2.326,2.331,2.220,2.278,7672031.0,17486918.6902,63020
1607212800000,2020-12-06 00:00:00,XTZ/USDT,2.327,2.345,2.255,2.326,7337678.5,16900886.1386,59194
1607126400000,2020-12-05 00:00:00,XTZ/USDT,2.279,2.337,2.243,2.327,6320870.5,14494771.9954,54996
1607040000000,2020-12-04 00:00:00,XTZ/USDT,2.407,2.440,2.222,2.280,16361903.2,38189908.5985,103710
1606953600000,2020-12-03 00:00:00,XTZ/USDT,2.391,2.455,2.375,2.407,11053796.9,26704566.1267,76171
1606867200000,2020-12-02 00:00:00,XTZ/USDT,2.324,2.418,2.286,2.392,9597492.5,22694756.8874,81945
1606780800000,2020-12-01 00:00:00,XTZ/USDT,2.497,2.559,2.190,2.325,27458905.7,65546052.1044,192042
1606694400000,2020-11-30 00:00:00,XTZ/USDT,2.360,2.566,2.335,2.497,19848629.6,48567515.6106,137047
1606608000000,2020-11-29 00:00:00,XTZ/USDT,2.319,2.439,2.270,2.359,14064408.1,33124759.9585,90971
1606521600000,2020-11-28 00:00:00,XTZ/USDT,2.252,2.435,2.204,2.320,16973455.9,39589172.5050,103340
1606435200000,2020-11-27 00:00:00,XTZ/USDT,2.245,2.338,2.156,2.252,20470017.9,46091081.3281,123140
1606348800000,2020-11-26 00:00:00,XTZ/USDT,2.602,2.668,2.060,2.245,78869819.3,182378431.3430,398505
1606262400000,2020-11-25 00:00:00,XTZ/USDT,2.677,2.970,2.476,2.604,48419952.4,132641664.7469,265859
1606176000000,2020-11-24 00:00:00,XTZ/USDT,2.627,2.848,2.484,2.677,40344501.4,107724553.6769,251691
1606089600000,2020-11-23 00:00:00,XTZ/USDT,2.282,2.669,2.275,2.628,39603531.4,99730282.8291,213721
1606003200000,2020-11-22 00:00:00,XTZ/USDT,2.401,2.454,2.151,2.281,32920608.9,75542438.0120,176339
1605916800000,2020-11-21 00:00:00,XTZ/USDT,2.112,2.410,2.050,2.401,48598340.6,109741922.3419,238310
1605830400000,2020-11-20 00:00:00,XTZ/USDT,2.080,2.160,2.064,2.112,16597171.7,34999234.7026,88544
1605744000000,2020-11-19 00:00:00,XTZ/USDT,2.087,2.147,2.022,2.080,10435496.8,21804139.8908,78875
1605657600000,2020-11-18 00:00:00,XTZ/USDT,2.150,2.194,1.956,2.087,16739217.1,34994705.5421,114358
1605571200000,2020-11-17 00:00:00,XTZ/USDT,2.085,2.162,2.074,2.151,11608834.7,24702327.2846,81721
1605484800000,2020-11-16 00:00:00,XTZ/USDT,2.017,2.103,1.997,2.084,9021624.6,18540993.4376,69736
1605398400000,2020-11-15 00:00:00,XTZ/USDT,2.103,2.114,1.980,2.017,9022216.4,18462140.1541,81218
1605312000000,2020-11-14 00:00:00,XTZ/USDT,2.157,2.166,2.053,2.102,6369619.1,13331835.4869,73022
1605225600000,2020-11-13 00:00:00,XTZ/USDT,2.075,2.159,2.066,2.155,8005997.6,16968342.8518,67650
1605139200000,2020-11-12 00:00:00,XTZ/USDT,2.127,2.156,2.046,2.075,9689227.7,20336336.7852,74592
1605052800000,2020-11-11 00:00:00,XTZ/USDT,2.154,2.205,2.113,2.126,11489184.0,24751509.8190,73502
1604966400000,2020-11-10 00:00:00,XTZ/USDT,2.117,2.195,2.096,2.154,13621434.8,29175364.7195,90193
1604880000000,2020-11-09 00:00:00,XTZ/USDT,2.090,2.161,2.026,2.117,11401379.2,23792556.3932,77054
