unix,date,symbol,open,high,low,close,Volume MKR,Volume USDT,tradecount
1625270400000,2021-07-03 00:00:00,MKR/USDT,2581.57000000,2691.32000000,2520.10000000,2639.23000000,3313.22278000,8723145.77253550,22055
1625184000000,2021-07-02 00:00:00,MKR/USDT,2501.55000000,2594.02000000,2410.00000000,2583.55000000,4101.03508000,10216285.50632150,29564
1625097600000,2021-07-01 00:00:00,MKR/USDT,2680.61000000,2860.74000000,2480.02000000,2503.33000000,12350.62027000,32784304.04133730,83733
1625011200000,2021-06-30 00:00:00,MKR/USDT,2425.01000000,2683.60000000,2268.02000000,2680.61000000,5154.07702000,12428880.34339890,33707
1624924800000,2021-06-29 00:00:00,MKR/USDT,2215.62000000,2495.98000000,2205.27000000,2428.15000000,5737.14483000,13628038.36659790,33379
1624838400000,2021-06-28 00:00:00,MKR/USDT,2136.94000000,2291.76000000,2083.69000000,2215.17000000,5328.91309000,11616219.36288080,31367
1624752000000,2021-06-27 00:00:00,MKR/USDT,2009.34000000,2137.58000000,1956.34000000,2128.59000000,3600.99558000,7321965.44856480,21004
1624665600000,2021-06-26 00:00:00,MKR/USDT,1965.76000000,2044.10000000,1895.14000000,2007.19000000,5288.12572000,10410581.16575720,31592
1624579200000,2021-06-25 00:00:00,MKR/USDT,2238.01000000,2274.52000000,1957.81000000,1965.75000000,5823.00802000,12139053.18594380,31363
1624492800000,2021-06-24 00:00:00,MKR/USDT,2314.69000000,2330.86000000,2064.27000000,2236.38000000,7408.19188000,16262894.30237180,41385
1624406400000,2021-06-23 00:00:00,MKR/USDT,2272.55000000,2479.33000000,2214.05000000,2313.71000000,5699.58724000,13447824.75785260,37335
1624320000000,2021-06-22 00:00:00,MKR/USDT,2097.66000000,2441.00000000,1921.48000000,2269.83000000,10300.02225000,22237510.04568240,64710
1624233600000,2021-06-21 00:00:00,MKR/USDT,2702.84000000,2729.02000000,2071.14000000,2095.97000000,5809.30429000,13585870.04581280,38674
1624147200000,2021-06-20 00:00:00,MKR/USDT,2579.93000000,2747.48000000,2441.40000000,2701.40000000,2365.74998000,6150581.77025500,17529
1624060800000,2021-06-19 00:00:00,MKR/USDT,2689.32000000,2714.26000000,2575.40000000,2582.32000000,2197.97868000,5835902.74623230,29946
1623974400000,2021-06-18 00:00:00,MKR/USDT,2909.00000000,2910.85000000,2570.08000000,2689.10000000,3476.03215000,9569667.55474720,38038
1623888000000,2021-06-17 00:00:00,MKR/USDT,2947.86000000,3067.65000000,2848.51000000,2910.89000000,1978.52566000,5839397.37313320,15448
1623801600000,2021-06-16 00:00:00,MKR/USDT,3150.51000000,3151.27000000,2921.75000000,2946.56000000,2234.75446000,6794207.38140370,18451
1623715200000,2021-06-15 00:00:00,MKR/USDT,3202.11000000,3279.00000000,3100.99000000,3152.03000000,1881.16526000,6016584.39357940,16987
1623628800000,2021-06-14 00:00:00,MKR/USDT,3146.80000000,3265.95000000,3086.01000000,3197.58000000,2119.23111000,6725730.69939670,19515
1623542400000,2021-06-13 00:00:00,MKR/USDT,2936.23000000,3189.32000000,2865.24000000,3142.80000000,2095.45243000,6294580.23468260,18847
1623456000000,2021-06-12 00:00:00,MKR/USDT,2926.30000000,3058.00000000,2773.73000000,2935.77000000,2531.24663000,7397200.76565540,20815
1623369600000,2021-06-11 00:00:00,MKR/USDT,3112.51000000,3149.62000000,2876.23000000,2923.80000000,2304.65847000,6971675.58560650,18788
1623283200000,2021-06-10 00:00:00,MKR/USDT,3329.44000000,3345.27000000,3042.52000000,3112.11000000,2822.59709000,9013459.66702170,21336
1623196800000,2021-06-09 00:00:00,MKR/USDT,3239.68000000,3342.70000000,3036.00000000,3330.18000000,3985.01595000,12821231.53086830,30307
1623110400000,2021-06-08 00:00:00,MKR/USDT,3304.01000000,3367.45000000,2883.93000000,3236.89000000,7616.52094000,24056668.99241080,54087
1623024000000,2021-06-07 00:00:00,MKR/USDT,3613.58000000,3807.73000000,3273.23000000,3306.92000000,4977.53475000,17860700.34738210,42800
1622937600000,2021-06-06 00:00:00,MKR/USDT,3555.38000000,3640.35000000,3508.33000000,3612.57000000,2029.11767000,7256899.11257940,16936
1622851200000,2021-06-05 00:00:00,MKR/USDT,3729.03000000,3917.71000000,3408.53000000,3555.76000000,5290.24113000,19622008.90554900,45454
1622764800000,2021-06-04 00:00:00,MKR/USDT,3658.00000000,3980.53000000,3441.40000000,3725.52000000,12339.83095000,45809188.17800990,91289
1622678400000,2021-06-03 00:00:00,MKR/USDT,3563.21000000,3718.32000000,3529.25000000,3659.44000000,4410.93891000,16028942.72592630,34918
1622592000000,2021-06-02 00:00:00,MKR/USDT,3599.62000000,3726.98000000,3507.50000000,3561.79000000,3461.47048000,12519667.11861820,32642
1622505600000,2021-06-01 00:00:00,MKR/USDT,3587.87000000,3700.00000000,3471.00000000,3593.63000000,4889.16756000,17523008.81365300,39896
1622419200000,2021-05-31 00:00:00,MKR/USDT,3304.16000000,3614.54000000,3161.80000000,3597.27000000,4914.54607000,16826124.20294300,38054
1622332800000,2021-05-30 00:00:00,MKR/USDT,3068.95000000,3450.00000000,2843.12000000,3308.90000000,6118.28584000,19717405.64419320,43072
1622246400000,2021-05-29 00:00:00,MKR/USDT,3246.29000000,3450.39000000,2862.93000000,3064.10000000,5859.37029000,18414640.87790130,43079
1622160000000,2021-05-28 00:00:00,MKR/USDT,3724.60,3783.00,3123.90,3250.90,39603.303,135123788.59030,235847
1622073600000,2021-05-27 00:00:00,MKR/USDT,3965.10,3982.60,3575.20,3724.70,36182.538,135697059.88040,223115
1621987200000,2021-05-26 00:00:00,MKR/USDT,3863.80,4042.50,3664.20,3964.90,50159.211,193815553.54720,270077
1621900800000,2021-05-25 00:00:00,MKR/USDT,4190.50,4347.00,3292.50,3864.80,71469.286,267708741.76222,414021
1621814400000,2021-05-24 00:00:00,MKR/USDT,2709.30,4270.00,2701.40,4188.80,116539.670,409184177.30864,835944
1621728000000,2021-05-23 00:00:00,MKR/USDT,2767.20,2884.30,1812.70,2709.00,86071.646,198379941.89842,496386
1621641600000,2021-05-22 00:00:00,MKR/USDT,3118.30,3218.10,2541.40,2766.90,55737.984,158027065.64824,319951
1621555200000,2021-05-21 00:00:00,MKR/USDT,3936.30,4184.90,2710.40,3118.50,61619.752,219387762.89852,331164
1621468800000,2021-05-20 00:00:00,MKR/USDT,3468.30,4218.80,3023.50,3936.30,68193.317,255345109.09696,381068
1621382400000,2021-05-19 00:00:00,MKR/USDT,4653.70,4746.20,2191.80,3470.00,84082.420,326276882.16462,482240
1621296000000,2021-05-18 00:00:00,MKR/USDT,4255.10,5047.00,4201.90,4654.30,49745.252,236377159.73920,343691
1621209600000,2021-05-17 00:00:00,MKR/USDT,4546.60,4788.50,4137.90,4256.00,52241.094,232584976.56363,327311
1621123200000,2021-05-16 00:00:00,MKR/USDT,4601.30,4932.20,4202.30,4548.90,39035.620,180154496.95190,232449
1621036800000,2021-05-15 00:00:00,MKR/USDT,5005.10,5144.20,4578.50,4602.40,42743.008,207288912.47378,222587
1620950400000,2021-05-14 00:00:00,MKR/USDT,4772.30,5355.30,4723.30,5002.00,40786.340,204179165.33852,231205
1620864000000,2021-05-13 00:00:00,MKR/USDT,4942.60,5317.10,4440.30,4772.30,67175.210,325775469.70626,427055
1620777600000,2021-05-12 00:00:00,MKR/USDT,5376.20,6110.80,4816.60,4942.70,65909.047,367064294.09746,492135
1620691200000,2021-05-11 00:00:00,MKR/USDT,4989.47,5419.90,4731.85,5379.20,46205.783,232073237.23194,237998
1620604800000,2021-05-10 00:00:00,MKR/USDT,5279.35,5458.37,4693.74,4990.66,60877.294,318641419.88260,293004
1620518400000,2021-05-09 00:00:00,MKR/USDT,5657.66,5700.00,5037.39,5281.64,57940.265,310542303.26650,286371
1620432000000,2021-05-08 00:00:00,MKR/USDT,5085.52,5869.03,5007.24,5655.13,69214.615,378879407.37567,390576
1620345600000,2021-05-07 00:00:00,MKR/USDT,5057.49,5380.81,4869.22,5084.96,55935.744,284322825.35558,272195
1620259200000,2021-05-06 00:00:00,MKR/USDT,5425.70,5448.00,4875.65,5057.49,63400.409,329617229.53906,301924
1620172800000,2021-05-05 00:00:00,MKR/USDT,5238.12,5524.52,5108.75,5426.34,68157.900,364193494.19529,322250
1620086400000,2021-05-04 00:00:00,MKR/USDT,5994.00,6032.21,5109.83,5243.27,88440.519,492966484.48915,515663
1620000000000,2021-05-03 00:00:00,MKR/USDT,4921.13,6344.39,4921.13,5992.85,89669.188,504714085.00842,578575
1619913600000,2021-05-02 00:00:00,MKR/USDT,4794.10,5121.56,4521.53,4921.13,61822.073,301269911.26801,303241
1619827200000,2021-05-01 00:00:00,MKR/USDT,4357.37,5000.00,4301.92,4792.88,62471.834,292885718.00131,307957
1619740800000,2021-04-30 00:00:00,MKR/USDT,4269.90,4373.67,4083.77,4357.76,46711.275,197746037.62796,183760
1619654400000,2021-04-29 00:00:00,MKR/USDT,4419.76,4422.59,4068.54,4270.53,57254.575,243987566.46044,218627
1619568000000,2021-04-28 00:00:00,MKR/USDT,4567.03,4669.64,4133.16,4422.04,62410.441,274660538.16392,237482
1619481600000,2021-04-27 00:00:00,MKR/USDT,4022.12,4608.21,4004.90,4564.93,70484.348,309245405.05312,273962
1619395200000,2021-04-26 00:00:00,MKR/USDT,3825.50,4156.53,3739.34,4022.38,68695.887,274489312.24731,235478
1619308800000,2021-04-25 00:00:00,MKR/USDT,4020.52,4146.78,3572.82,3825.42,61158.008,238823583.92721,250814
1619222400000,2021-04-24 00:00:00,MKR/USDT,4068.54,4186.00,3600.01,4023.73,82230.979,318956274.04242,325752
1619136000000,2021-04-23 00:00:00,MKR/USDT,4019.84,4577.00,3250.77,4067.52,130740.801,506823191.85819,667989
1619049600000,2021-04-22 00:00:00,MKR/USDT,4047.52,4951.64,3820.26,4020.68,160622.563,719483469.67344,936710
1618963200000,2021-04-21 00:00:00,MKR/USDT,3458.20,4278.89,3371.50,4052.22,93634.333,354674722.14999,386729
1618876800000,2021-04-20 00:00:00,MKR/USDT,3520.10,3665.36,3174.49,3458.05,66220.876,225653788.87359,246116
1618790400000,2021-04-19 00:00:00,MKR/USDT,3250.39,3869.47,3153.70,3520.35,86424.904,306140897.16297,333986
1618704000000,2021-04-18 00:00:00,MKR/USDT,3311.48,3342.73,2554.00,3250.93,78691.929,243268500.62365,287599
1618617600000,2021-04-17 00:00:00,MKR/USDT,3380.22,3669.98,3297.15,3310.94,62957.805,219969604.85777,245393
1618531200000,2021-04-16 00:00:00,MKR/USDT,3769.95,3848.55,3215.73,3379.74,89950.801,314600741.84086,377133
1618444800000,2021-04-15 00:00:00,MKR/USDT,2685.91,4020.00,2685.90,3768.69,160646.291,559382259.90426,728923
1618358400000,2021-04-14 00:00:00,MKR/USDT,2575.99,2693.46,2491.48,2685.82,58137.013,151476248.94627,190743
1618272000000,2021-04-13 00:00:00,MKR/USDT,2701.05,2763.57,2438.34,2575.66,60610.444,155089830.09930,213775
1618185600000,2021-04-12 00:00:00,MKR/USDT,2278.71,2737.37,2278.14,2698.71,65925.954,163626251.58560,247690
1618099200000,2021-04-11 00:00:00,MKR/USDT,2233.42,2314.18,2180.53,2278.82,34628.351,77502256.68580,108922
1618012800000,2021-04-10 00:00:00,MKR/USDT,2226.75,2390.26,2180.00,2233.18,38797.547,88248448.68579,128583
1617926400000,2021-04-09 00:00:00,MKR/USDT,2212.69,2288.13,2175.35,2227.42,40935.453,90847613.38270,118141
1617840000000,2021-04-08 00:00:00,MKR/USDT,2105.77,2239.77,2074.81,2212.75,55833.998,120507422.06403,145019
1617753600000,2021-04-07 00:00:00,MKR/USDT,2297.62,2356.98,2014.91,2105.62,75572.120,163719362.98254,203947
1617667200000,2021-04-06 00:00:00,MKR/USDT,2336.88,2360.36,2186.42,2298.25,55490.575,126028890.16508,154872
1617580800000,2021-04-05 00:00:00,MKR/USDT,2311.52,2374.48,2191.31,2337.14,52187.699,119806787.02223,137753
1617494400000,2021-04-04 00:00:00,MKR/USDT,2238.60,2352.04,2216.00,2311.63,52423.169,119982360.13266,130074
1617408000000,2021-04-03 00:00:00,MKR/USDT,2488.63,2584.10,2215.02,2239.29,58508.533,139620154.63171,178400
1617321600000,2021-04-02 00:00:00,MKR/USDT,2294.25,2599.67,2271.96,2488.52,59102.016,145136199.78508,192299
1617235200000,2021-04-01 00:00:00,MKR/USDT,2115.91,2395.00,2108.76,2292.26,53699.918,122307856.78157,180657
1617148800000,2021-03-31 00:00:00,MKR/USDT,2090.81,2146.17,2019.04,2116.00,56820.792,118672587.88340,143014
1617062400000,2021-03-30 00:00:00,MKR/USDT,2102.54,2175.33,2081.75,2090.28,52282.648,110888565.22540,127551
1616976000000,2021-03-29 00:00:00,MKR/USDT,2063.52,2150.09,2035.16,2103.90,45203.137,94597894.34862,128817
1616889600000,2021-03-28 00:00:00,MKR/USDT,2145.73,2155.05,2020.10,2063.19,49215.183,102496113.49299,146752
1616803200000,2021-03-27 00:00:00,MKR/USDT,1987.80,2236.87,1955.94,2145.95,64920.572,134743092.43378,202343
1616716800000,2021-03-26 00:00:00,MKR/USDT,1883.24,2002.79,1883.24,1987.07,48888.302,95159150.20168,135824
1616630400000,2021-03-25 00:00:00,MKR/USDT,1812.17,1938.49,1785.00,1883.24,70048.527,131232398.24941,199040
1616544000000,2021-03-24 00:00:00,MKR/USDT,2009.70,2082.85,1758.66,1812.17,67109.090,132678603.17095,190504
1616457600000,2021-03-23 00:00:00,MKR/USDT,1964.78,2044.55,1904.74,2010.34,66789.827,131368087.46258,180231
1616371200000,2021-03-22 00:00:00,MKR/USDT,2101.67,2122.87,1946.90,1964.60,54294.231,111684579.34052,152510
1616284800000,2021-03-21 00:00:00,MKR/USDT,2140.57,2170.28,2065.40,2101.81,46553.143,98369114.25577,127982
1616198400000,2021-03-20 00:00:00,MKR/USDT,2096.96,2276.68,2093.46,2140.25,49566.119,107836582.82634,160413
1616112000000,2021-03-19 00:00:00,MKR/USDT,2123.98,2139.30,2067.17,2097.35,51185.092,107577280.27835,143789
1616025600000,2021-03-18 00:00:00,MKR/USDT,2111.04,2206.25,2100.39,2124.15,53241.230,113849276.77340,152186
1615939200000,2021-03-17 00:00:00,MKR/USDT,2072.12,2181.00,2023.27,2112.10,53505.044,112275415.59707,135001
1615852800000,2021-03-16 00:00:00,MKR/USDT,1996.85,2115.44,1931.42,2072.26,60622.688,123722040.41660,160871
1615766400000,2021-03-15 00:00:00,MKR/USDT,2039.12,2135.33,1932.94,1996.37,62114.179,125779167.81201,180683
1615680000000,2021-03-14 00:00:00,MKR/USDT,2179.58,2208.41,2038.49,2039.91,55169.487,118084339.61854,153207
1615593600000,2021-03-13 00:00:00,MKR/USDT,2136.98,2239.45,2080.45,2178.22,55029.071,118917892.66813,141007
1615507200000,2021-03-12 00:00:00,MKR/USDT,2234.11,2303.21,2094.00,2136.98,64842.568,142249462.94612,175769
1615420800000,2021-03-11 00:00:00,MKR/USDT,2254.78,2294.13,2109.77,2234.14,63437.126,139462645.81310,173468
1615334400000,2021-03-10 00:00:00,MKR/USDT,2266.70,2360.87,2170.77,2255.43,66072.651,148328802.29290,187153
1615248000000,2021-03-09 00:00:00,MKR/USDT,2196.37,2283.29,2145.61,2266.70,52121.775,115403760.85543,138489
1615161600000,2021-03-08 00:00:00,MKR/USDT,2261.67,2274.31,2055.96,2196.13,55885.797,120206281.17942,148056
1615075200000,2021-03-07 00:00:00,MKR/USDT,2252.49,2269.27,2156.57,2260.91,42421.611,93711812.47241,110707
1614988800000,2021-03-06 00:00:00,MKR/USDT,2059.31,2327.00,2042.97,2252.31,56386.666,122091137.25057,155193
1614902400000,2021-03-05 00:00:00,MKR/USDT,2197.41,2198.39,2039.30,2059.10,57955.387,121596939.16393,128179
1614816000000,2021-03-04 00:00:00,MKR/USDT,2194.01,2238.06,2047.82,2197.64,66918.347,144088720.93221,161802
1614729600000,2021-03-03 00:00:00,MKR/USDT,2161.01,2363.27,2148.99,2193.28,61610.992,140093948.02732,136764
1614643200000,2021-03-02 00:00:00,MKR/USDT,2168.31,2290.73,2087.71,2161.89,61715.797,135062944.36902,120212
1614556800000,2021-03-01 00:00:00,MKR/USDT,2038.05,2259.39,2021.43,2168.08,61531.658,133405257.03874,139543
1614470400000,2021-02-28 00:00:00,MKR/USDT,1975.42,2062.10,1782.21,2039.19,66372.289,126071153.40551,172806
1614384000000,2021-02-27 00:00:00,MKR/USDT,1952.89,2090.55,1938.71,1975.58,60305.721,121689917.10721,136030
1614297600000,2021-02-26 00:00:00,MKR/USDT,2025.49,2131.83,1881.01,1953.05,67306.538,135158231.59745,156715
1614211200000,2021-02-25 00:00:00,MKR/USDT,2235.29,2339.81,2013.13,2026.28,67825.598,150664415.67908,136774
1614124800000,2021-02-24 00:00:00,MKR/USDT,2240.55,2426.48,2151.11,2235.48,69187.295,159483400.76534,166459
1614038400000,2021-02-23 00:00:00,MKR/USDT,2376.21,2393.21,1742.24,2239.93,85702.111,177456425.34320,307579
1613952000000,2021-02-22 00:00:00,MKR/USDT,2623.37,2627.54,1963.52,2376.55,74233.166,179676477.65568,205321
1613865600000,2021-02-21 00:00:00,MKR/USDT,2605.08,2752.04,2539.11,2623.40,72370.856,192278805.50476,180165
1613779200000,2021-02-20 00:00:00,MKR/USDT,2576.36,3091.00,2483.14,2605.95,88510.873,243406144.00436,279583
1613692800000,2021-02-19 00:00:00,MKR/USDT,2631.25,2687.57,2519.21,2575.66,61314.678,157819628.93513,126024
1613606400000,2021-02-18 00:00:00,MKR/USDT,2621.10,2714.04,2556.14,2629.77,61684.247,162522057.78104,120117
1613520000000,2021-02-17 00:00:00,MKR/USDT,2496.43,2630.98,2360.69,2619.84,68213.154,171040541.25793,127310
1613433600000,2021-02-16 00:00:00,MKR/USDT,2468.19,2604.13,2419.17,2495.88,66092.093,166063470.33575,126057
1613347200000,2021-02-15 00:00:00,MKR/USDT,2517.35,2611.47,2206.65,2467.01,74414.759,182075295.04560,161057
1613260800000,2021-02-14 00:00:00,MKR/USDT,2598.01,2682.97,2478.53,2516.74,70423.298,181646721.40094,145289
1613174400000,2021-02-13 00:00:00,MKR/USDT,2736.87,2831.61,2523.59,2597.38,76760.808,205404935.38644,179400
1613088000000,2021-02-12 00:00:00,MKR/USDT,2544.45,2869.25,2513.51,2736.87,81698.612,217795086.90837,208161
1613001600000,2021-02-11 00:00:00,MKR/USDT,2520.86,2707.40,2444.13,2544.60,79513.165,201842746.96499,179864
1612915200000,2021-02-10 00:00:00,MKR/USDT,2579.37,2737.98,2197.40,2521.43,85751.564,219416385.72719,211302
1612828800000,2021-02-09 00:00:00,MKR/USDT,2505.54,2664.57,2453.62,2576.59,76867.951,195611071.93093,164304
1612742400000,2021-02-08 00:00:00,MKR/USDT,2479.92,2745.30,2410.67,2505.94,82495.209,212519722.09848,221342
1612656000000,2021-02-07 00:00:00,MKR/USDT,2536.30,2678.00,2242.94,2481.62,89923.060,221314120.19914,258507
1612569600000,2021-02-06 00:00:00,MKR/USDT,2693.93,2847.09,2262.12,2536.95,103102.420,264682089.73751,361401
1612483200000,2021-02-05 00:00:00,MKR/USDT,2111.57,3107.02,2111.45,2693.93,122417.117,316259493.96466,455250
1612396800000,2021-02-04 00:00:00,MKR/USDT,1765.75,2365.72,1650.01,2114.05,88688.290,166875170.27855,234889
1612310400000,2021-02-03 00:00:00,MKR/USDT,1705.21,1775.83,1640.40,1765.37,69808.584,118945866.14263,121082
1612224000000,2021-02-02 00:00:00,MKR/USDT,1473.45,1783.32,1470.85,1703.84,80068.435,130457709.60100,177965
1612137600000,2021-02-01 00:00:00,MKR/USDT,1483.63,1518.00,1420.00,1474.41,63657.255,93806453.18719,96113
1612051200000,2021-01-31 00:00:00,MKR/USDT,1590.51,1614.31,1408.00,1483.50,69954.320,105056153.69851,117760
1611964800000,2021-01-30 00:00:00,MKR/USDT,1408.08,1637.58,1389.82,1590.05,76727.976,113302703.41786,148019
1611878400000,2021-01-29 00:00:00,MKR/USDT,1402.73,1462.95,1360.87,1407.48,68372.732,96005595.27116,107936
1611792000000,2021-01-28 00:00:00,MKR/USDT,1326.02,1452.34,1300.86,1402.27,64057.451,89262499.48238,91048
1611705600000,2021-01-27 00:00:00,MKR/USDT,1478.87,1481.40,1277.31,1326.36,67722.715,92604756.26687,106638
1611619200000,2021-01-26 00:00:00,MKR/USDT,1363.51,1479.79,1297.00,1478.19,69232.751,95669945.80307,101236
1611532800000,2021-01-25 00:00:00,MKR/USDT,1458.58,1548.31,1338.80,1365.68,69016.864,99824130.95524,102295
1611446400000,2021-01-24 00:00:00,MKR/USDT,1382.63,1473.76,1364.19,1459.20,68392.161,97799489.28858,93932
1611360000000,2021-01-23 00:00:00,MKR/USDT,1405.87,1469.76,1354.24,1382.47,73304.408,103065012.48879,110718
1611273600000,2021-01-22 00:00:00,MKR/USDT,1150.63,1440.00,1065.75,1406.18,80907.787,103143047.23738,136012
1611187200000,2021-01-21 00:00:00,MKR/USDT,1417.52,1424.60,1122.64,1151.40,77412.645,99140758.47429,128900
1611100800000,2021-01-20 00:00:00,MKR/USDT,1407.46,1444.89,1265.60,1416.70,79138.980,108086203.12381,123524
1611014400000,2021-01-19 00:00:00,MKR/USDT,1424.98,1539.69,1395.79,1408.81,75484.330,110324760.76272,112459
1610928000000,2021-01-18 00:00:00,MKR/USDT,1448.41,1464.84,1369.25,1424.06,70573.669,100642982.67058,98626
1610841600000,2021-01-17 00:00:00,MKR/USDT,1485.14,1515.71,1421.46,1448.71,74892.531,109907138.64493,117164
1610755200000,2021-01-16 00:00:00,MKR/USDT,1472.93,1625.02,1452.09,1484.43,81678.852,125066655.24126,136452
1610668800000,2021-01-15 00:00:00,MKR/USDT,1607.73,1645.96,1339.23,1472.56,91388.280,139135282.67960,176750
1610582400000,2021-01-14 00:00:00,MKR/USDT,1551.84,1712.00,1479.46,1606.12,88953.084,138977957.28135,167773
1610496000000,2021-01-13 00:00:00,MKR/USDT,1490.05,1582.75,1384.40,1552.03,92172.864,136526488.49340,175782
1610409600000,2021-01-12 00:00:00,MKR/USDT,1398.84,1630.07,1315.71,1490.49,111551.237,164405530.93525,257594
1610323200000,2021-01-11 00:00:00,MKR/USDT,1487.07,1499.00,1081.00,1401.87,123885.815,161245420.32450,335225
1610236800000,2021-01-10 00:00:00,MKR/USDT,1591.14,1971.17,1425.00,1487.07,152722.514,260868834.41347,488088
1610150400000,2021-01-09 00:00:00,MKR/USDT,1038.69,1599.00,1026.26,1591.59,119698.614,154330614.49811,283491
1610064000000,2021-01-08 00:00:00,MKR/USDT,1059.32,1134.03,947.60,1039.71,93480.134,98687159.59130,167388
1609977600000,2021-01-07 00:00:00,MKR/USDT,1040.90,1196.00,987.25,1059.03,107494.715,117097480.95061,231915
1609891200000,2021-01-06 00:00:00,MKR/USDT,766.62,1241.77,746.24,1040.98,137310.581,131596591.19395,332893
1609804800000,2021-01-05 00:00:00,MKR/USDT,690.63,779.95,654.31,766.77,81527.909,57764962.91148,121576
1609718400000,2021-01-04 00:00:00,MKR/USDT,678.98,754.29,631.00,690.47,83047.733,56930660.24320,135482
1609632000000,2021-01-03 00:00:00,MKR/USDT,611.40,701.14,609.40,678.98,83040.191,55082171.98563,139082
1609545600000,2021-01-02 00:00:00,MKR/USDT,581.53,618.00,568.55,611.01,53062.645,31753688.20309,82618
1609459200000,2021-01-01 00:00:00,MKR/USDT,586.25,603.10,572.30,581.67,47693.285,28209705.32051,71766
1609372800000,2020-12-31 00:00:00,MKR/USDT,576.48,591.15,559.37,586.59,40751.535,23337004.44117,60491
1609286400000,2020-12-30 00:00:00,MKR/USDT,565.70,585.82,551.71,576.51,49149.224,27911390.07060,65286
1609200000000,2020-12-29 00:00:00,MKR/USDT,586.79,596.46,545.67,565.79,56646.789,32165926.62928,76714
1609113600000,2020-12-28 00:00:00,MKR/USDT,570.80,601.33,561.32,586.54,60736.568,35586395.83324,80836
1609027200000,2020-12-27 00:00:00,MKR/USDT,546.43,579.43,531.39,570.67,61582.938,34349696.97540,91737
1608940800000,2020-12-26 00:00:00,MKR/USDT,536.06,552.44,522.28,546.40,46273.220,24872294.59098,57023
1608854400000,2020-12-25 00:00:00,MKR/USDT,527.13,573.17,518.89,536.29,55705.505,30033212.03540,77512
1608768000000,2020-12-24 00:00:00,MKR/USDT,516.72,528.75,494.52,526.99,53698.371,27556048.87396,71675
1608681600000,2020-12-23 00:00:00,MKR/USDT,549.15,553.24,482.31,516.69,55458.436,29290120.30016,77314
1608595200000,2020-12-22 00:00:00,MKR/USDT,523.84,550.66,517.00,549.41,50136.723,26865457.57716,63796
1608508800000,2020-12-21 00:00:00,MKR/USDT,546.06,554.40,511.17,523.85,39652.995,21093900.23564,57878
1608422400000,2020-12-20 00:00:00,MKR/USDT,566.87,571.26,540.14,546.17,33397.760,18649848.36417,53231
1608336000000,2020-12-19 00:00:00,MKR/USDT,569.08,581.85,562.80,566.76,37528.582,21529149.35607,54558
1608249600000,2020-12-18 00:00:00,MKR/USDT,539.80,579.16,531.93,569.35,52631.492,29042810.65727,76684
1608163200000,2020-12-17 00:00:00,MKR/USDT,540.20,565.75,531.51,539.85,52592.857,28653901.70301,75643
1608076800000,2020-12-16 00:00:00,MKR/USDT,529.63,540.85,514.25,540.43,42628.334,22415298.89368,62991
1607990400000,2020-12-15 00:00:00,MKR/USDT,539.66,545.21,525.36,529.38,31468.598,16874637.95807,44408
1607904000000,2020-12-14 00:00:00,MKR/USDT,526.18,540.00,519.90,539.50,33522.449,17826866.27251,42010
1607817600000,2020-12-13 00:00:00,MKR/USDT,514.39,533.00,511.62,526.15,34766.095,18192319.79680,45472
1607731200000,2020-12-12 00:00:00,MKR/USDT,503.18,526.25,502.54,514.46,46494.727,23977424.40261,53739
1607644800000,2020-12-11 00:00:00,MKR/USDT,522.20,522.84,501.00,503.21,59369.056,30275730.51785,70207
1607558400000,2020-12-10 00:00:00,MKR/USDT,505.80,530.46,490.74,522.25,64038.741,32737534.73088,79627
1607472000000,2020-12-09 00:00:00,MKR/USDT,502.93,508.49,473.12,506.21,60619.512,29891064.24515,60338
1607385600000,2020-12-08 00:00:00,MKR/USDT,519.27,525.69,491.15,502.84,54984.558,28075495.60499,55180
1607299200000,2020-12-07 00:00:00,MKR/USDT,530.03,531.09,510.81,519.04,65102.167,33859654.95738,55552
1607212800000,2020-12-06 00:00:00,MKR/USDT,533.36,537.86,510.10,529.74,67217.787,35093944.85834,59018
1607126400000,2020-12-05 00:00:00,MKR/USDT,524.80,538.32,520.00,533.18,71957.270,37950549.79013,63525
1607040000000,2020-12-04 00:00:00,MKR/USDT,592.76,599.88,521.76,524.90,33809.775,18684363.17057,58762
1606953600000,2020-12-03 00:00:00,MKR/USDT,560.38,598.42,557.66,592.89,22238.184,12883344.33577,43448
1606867200000,2020-12-02 00:00:00,MKR/USDT,528.84,565.04,523.11,560.61,21874.367,12023304.93060,40919
1606780800000,2020-12-01 00:00:00,MKR/USDT,569.42,570.95,520.26,528.98,28626.337,15643730.57840,65983
1606694400000,2020-11-30 00:00:00,MKR/USDT,546.11,581.65,535.39,569.33,21861.292,12210312.16001,47200
1606608000000,2020-11-29 00:00:00,MKR/USDT,529.56,548.68,522.60,545.96,19702.781,10531137.30488,34620
1606521600000,2020-11-28 00:00:00,MKR/USDT,514.44,534.85,509.82,529.91,22412.364,11666716.67155,38858
1606435200000,2020-11-27 00:00:00,MKR/USDT,527.38,541.95,508.38,514.66,29719.397,15509027.78366,62723
1606348800000,2020-11-26 00:00:00,MKR/USDT,562.02,571.60,485.96,527.13,52245.717,27301717.78119,143389
1606262400000,2020-11-25 00:00:00,MKR/USDT,602.61,616.11,546.34,562.16,33077.056,19648833.26589,74103
