unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1624406400000,2021-06-23 00:00:00,XMR/USDT,201.81000000,224.14000000,192.59000000,218.51000000,179935.74855000,38340437.74856500,91381
1624320000000,2021-06-22 00:00:00,XMR/USDT,202.98000000,225.94000000,180.07000000,201.81000000,326674.32575000,65995945.53960140,143368
1624233600000,2021-06-21 00:00:00,XMR/USDT,264.56000000,265.71000000,200.17000000,203.05000000,227728.00656000,52739857.60928650,123490
1624147200000,2021-06-20 00:00:00,XMR/USDT,267.96000000,271.36000000,247.66000000,264.53000000,119084.38746000,31090304.89314030,94917
1624060800000,2021-06-19 00:00:00,XMR/USDT,265.88000000,282.15000000,263.07000000,267.90000000,125224.15244000,34333458.05019600,111169
1623974400000,2021-06-18 00:00:00,XMR/USDT,277.17000000,280.00000000,260.88000000,265.77000000,172250.17329000,46783414.37594470,135571
1623888000000,2021-06-17 00:00:00,XMR/USDT,262.90000000,281.95000000,261.77000000,277.12000000,95468.77049000,26252804.63056570,92097
1623801600000,2021-06-16 00:00:00,XMR/USDT,278.14000000,288.66000000,259.35000000,262.94000000,106485.21447000,29282083.94349250,107214
1623715200000,2021-06-15 00:00:00,XMR/USDT,275.51000000,285.50000000,272.10000000,278.15000000,124525.83183000,34711705.53492960,96046
1623628800000,2021-06-14 00:00:00,XMR/USDT,260.79000000,275.59000000,258.44000000,275.57000000,109891.70905000,29243761.77364750,80467
1623542400000,2021-06-13 00:00:00,XMR/USDT,243.06000000,262.29000000,237.45000000,260.75000000,71157.77901000,17687042.22731700,46168
1623456000000,2021-06-12 00:00:00,XMR/USDT,242.90000000,251.80000000,232.00000000,243.04000000,97936.08283000,23706865.82789270,60513
1623369600000,2021-06-11 00:00:00,XMR/USDT,255.62000000,258.61000000,240.33000000,242.89000000,93280.82417000,23510997.20101970,67195
1623283200000,2021-06-10 00:00:00,XMR/USDT,274.77000000,283.00000000,254.30000000,255.60000000,143655.24170000,38754112.60722640,109101
1623196800000,2021-06-09 00:00:00,XMR/USDT,253.59000000,275.31000000,237.22000000,274.87000000,155100.84230000,40189123.60462350,97572
1623110400000,2021-06-08 00:00:00,XMR/USDT,248.96000000,255.73000000,222.27000000,253.61000000,157186.22259000,38139523.36370100,95657
1623024000000,2021-06-07 00:00:00,XMR/USDT,272.50000000,282.16000000,247.00000000,249.02000000,117987.97191000,31911515.69703970,72649
1622937600000,2021-06-06 00:00:00,XMR/USDT,263.91000000,276.90000000,262.34000000,272.50000000,103782.64721000,27951825.65716400,67062
1622851200000,2021-06-05 00:00:00,XMR/USDT,287.41000000,295.14000000,256.91000000,264.01000000,166798.80051000,46291895.55949570,128302
1622764800000,2021-06-04 00:00:00,XMR/USDT,309.62000000,312.24000000,267.65000000,287.36000000,156030.11142000,44809798.72660610,147525
1622678400000,2021-06-03 00:00:00,XMR/USDT,294.63000000,316.23000000,285.67000000,309.57000000,177007.95518000,53669627.13249740,160010
1622592000000,2021-06-02 00:00:00,XMR/USDT,266.40000000,295.00000000,262.50000000,294.63000000,131447.47903000,36662087.25321500,114034
1622505600000,2021-06-01 00:00:00,XMR/USDT,272.11000000,276.50000000,252.50000000,266.37000000,136533.41927000,35799687.62636470,109307
1622419200000,2021-05-31 00:00:00,XMR/USDT,261.88000000,275.86000000,242.45000000,272.21000000,138570.24074000,35718595.31951260,121588
1622332800000,2021-05-30 00:00:00,XMR/USDT,243.13000000,268.45000000,226.02000000,261.90000000,144914.38730000,36756602.12164240,106948
1622246400000,2021-05-29 00:00:00,XMR/USDT,262.30000000,297.40000000,229.15000000,243.16000000,376103.62903000,100785501.19953280,319821
1622160000000,2021-05-28 00:00:00,XMR/USDT,252.81000000,267.22000000,218.99000000,262.10000000,244055.00517000,59834385.79492930,163587
1622073600000,2021-05-27 00:00:00,XMR/USDT,268.55000000,269.20000000,242.89000000,252.84000000,155071.73981000,39662005.76825810,98802
1621987200000,2021-05-26 00:00:00,XMR/USDT,246.66000000,275.00000000,242.63000000,268.53000000,189377.88116000,49137807.78194180,125290
1621900800000,2021-05-25 00:00:00,XMR/USDT,256.39000000,265.50000000,226.55000000,246.62000000,198293.23228000,48420921.87359360,132326
1621814400000,2021-05-24 00:00:00,XMR/USDT,225.81000000,256.94000000,214.66000000,256.22000000,279996.57079000,66123328.85352730,170736
1621728000000,2021-05-23 00:00:00,XMR/USDT,231.03000000,261.24000000,174.33000000,225.50000000,474782.73527000,103152018.72450980,235253
1621641600000,2021-05-22 00:00:00,XMR/USDT,256.18000000,262.59000000,222.46000000,231.12000000,399180.83523000,95881461.07194620,221666
1621555200000,2021-05-21 00:00:00,XMR/USDT,280.70000000,329.99000000,227.02000000,256.20000000,805091.39058000,229114311.60577090,491343
1621468800000,2021-05-20 00:00:00,XMR/USDT,197.58000000,289.99000000,180.00000000,280.79000000,443567.52211000,106895446.76624160,256406
1621382400000,2021-05-19 00:00:00,XMR/USDT,340.89000000,347.00000000,124.69000000,197.34000000,541247.34555000,133335934.07869870,324525
1621296000000,2021-05-18 00:00:00,XMR/USDT,339.80000000,360.88000000,326.23000000,341.02000000,138408.52483000,47547507.76265430,106486
1621209600000,2021-05-17 00:00:00,XMR/USDT,390.55000000,390.57000000,329.95000000,339.87000000,210847.14119000,74462079.40382270,157884
1621123200000,2021-05-16 00:00:00,XMR/USDT,382.47000000,404.47000000,371.00000000,390.65000000,158043.70334000,61775414.65156480,128410
1621036800000,2021-05-15 00:00:00,XMR/USDT,412.84000000,441.99000000,381.05000000,382.38000000,224708.68969000,92815182.33387480,184225
1620950400000,2021-05-14 00:00:00,XMR/USDT,402.43000000,422.28000000,394.30000000,412.91000000,112687.68010000,46203294.37063040,96822
1620864000000,2021-05-13 00:00:00,XMR/USDT,395.47000000,420.97000000,369.78000000,402.34000000,201834.77761000,79738292.56551340,154500
1620777600000,2021-05-12 00:00:00,XMR/USDT,453.42000000,480.00000000,385.30000000,396.06000000,196103.83430000,87610595.49549760,175116
1620691200000,2021-05-11 00:00:00,XMR/USDT,441.56000000,454.67000000,420.10000000,453.41000000,155338.82386000,67900255.47952920,126113
1620604800000,2021-05-10 00:00:00,XMR/USDT,484.29000000,497.55000000,422.22000000,441.03000000,160293.84112000,75118925.55446110,159876
1620518400000,2021-05-09 00:00:00,XMR/USDT,475.95000000,486.67000000,446.08000000,484.00000000,139892.38562000,65214770.19350480,146288
1620432000000,2021-05-08 00:00:00,XMR/USDT,454.74000000,488.98000000,451.24000000,475.59000000,179011.98516000,84037125.41161390,163433
1620345600000,2021-05-07 00:00:00,XMR/USDT,422.42000000,519.13000000,422.20000000,454.81000000,491677.66960000,235802647.32806060,467704
1620259200000,2021-05-06 00:00:00,XMR/USDT,417.11000000,435.99000000,404.25000000,422.45000000,190139.20309000,79788009.22202450,172733
1620172800000,2021-05-05 00:00:00,XMR/USDT,379.53000000,418.00000000,375.69000000,417.16000000,137891.45801000,55435648.90384760,120623
1620086400000,2021-05-04 00:00:00,XMR/USDT,411.46000000,411.95000000,378.28000000,379.54000000,179530.18136000,70954502.83990830,128999
1620000000000,2021-05-03 00:00:00,XMR/USDT,404.28000000,426.49000000,399.16000000,411.31000000,140824.84729000,58169723.46470110,110057
1619913600000,2021-05-02 00:00:00,XMR/USDT,425.77000000,427.00000000,400.00000000,404.46000000,85980.83970000,35369088.07024460,71971
1619827200000,2021-05-01 00:00:00,XMR/USDT,421.67000000,434.56000000,415.50000000,425.76000000,112349.41376000,47624609.52339870,94179
1619740800000,2021-04-30 00:00:00,XMR/USDT,407.32000000,423.01000000,403.10000000,421.78000000,137253.18848000,56500892.18116620,100912
1619654400000,2021-04-29 00:00:00,XMR/USDT,413.28000000,426.04000000,399.00000000,407.32000000,126240.60080000,51965499.77611250,99883
1619568000000,2021-04-28 00:00:00,XMR/USDT,401.65000000,440.00000000,399.15000000,413.54000000,223848.53162000,94434399.00506230,186537
1619481600000,2021-04-27 00:00:00,XMR/USDT,405.43000000,413.00000000,384.78000000,401.60000000,132782.10155000,53110656.22148490,117257
1619395200000,2021-04-26 00:00:00,XMR/USDT,355.35000000,406.14000000,340.04000000,405.46000000,208448.37907000,78444727.69929700,174675
1619308800000,2021-04-25 00:00:00,XMR/USDT,381.45000000,406.45000000,334.65000000,355.44000000,198016.52708000,74377548.51219110,144439
1619222400000,2021-04-24 00:00:00,XMR/USDT,354.73000000,397.28000000,338.01000000,381.18000000,209628.37482000,77566164.49352780,160118
1619136000000,2021-04-23 00:00:00,XMR/USDT,346.77000000,355.00000000,300.47000000,354.37000000,303931.55487000,99719373.75227950,191162
1619049600000,2021-04-22 00:00:00,XMR/USDT,375.39000000,390.99000000,343.32000000,346.68000000,217278.20616000,81420960.51656920,155943
1618963200000,2021-04-21 00:00:00,XMR/USDT,404.49000000,426.47000000,372.50000000,375.44000000,358054.95445000,143555042.75865020,254467
1618876800000,2021-04-20 00:00:00,XMR/USDT,357.45000000,415.40000000,328.01000000,404.34000000,453203.21601000,172150432.00525780,323019
1618790400000,2021-04-19 00:00:00,XMR/USDT,338.45000000,366.25000000,305.12000000,358.07000000,266251.51766000,90671587.50967930,188037
1618704000000,2021-04-18 00:00:00,XMR/USDT,363.69000000,376.24000000,281.00000000,338.48000000,283448.87370000,92416224.44704950,186658
1618617600000,2021-04-17 00:00:00,XMR/USDT,340.61000000,375.40000000,340.58000000,363.77000000,214569.34882000,76889859.31923490,175385
1618531200000,2021-04-16 00:00:00,XMR/USDT,344.20000000,347.00000000,313.49000000,340.66000000,151851.51493000,50595886.37353600,115756
1618444800000,2021-04-15 00:00:00,XMR/USDT,320.71000000,347.88000000,318.40000000,344.40000000,121789.11963000,40464747.71901980,107751
1618358400000,2021-04-14 00:00:00,XMR/USDT,327.62000000,331.10000000,308.29000000,320.65000000,126806.44872000,40782080.55341190,91510
1618272000000,2021-04-13 00:00:00,XMR/USDT,314.29000000,331.38000000,307.00000000,327.43000000,156125.65899000,49415791.05437930,113904
1618185600000,2021-04-12 00:00:00,XMR/USDT,328.93000000,345.00000000,313.67000000,314.32000000,221086.95365000,72872725.87004980,150531
1618099200000,2021-04-11 00:00:00,XMR/USDT,291.79000000,329.51000000,291.35000000,328.90000000,182394.78305000,56389563.73455790,139323
1618012800000,2021-04-10 00:00:00,XMR/USDT,273.37000000,299.00000000,272.98000000,291.72000000,181166.11218000,52326427.29097030,121071
1617926400000,2021-04-09 00:00:00,XMR/USDT,269.69000000,290.00000000,265.94000000,273.37000000,126545.26566000,35319745.07123130,85047
1617840000000,2021-04-08 00:00:00,XMR/USDT,257.26000000,271.88000000,250.54000000,269.69000000,112446.41379000,29518889.83027270,75697
1617753600000,2021-04-07 00:00:00,XMR/USDT,270.73000000,280.00000000,252.68000000,257.44000000,186019.49264000,50025255.97085080,111175
1617667200000,2021-04-06 00:00:00,XMR/USDT,265.56000000,277.20000000,261.58000000,270.68000000,123865.71576000,33391933.25435420,84297
1617580800000,2021-04-05 00:00:00,XMR/USDT,263.49000000,270.00000000,260.00000000,265.37000000,118545.24642000,31337840.34083660,66451
1617494400000,2021-04-04 00:00:00,XMR/USDT,257.20000000,272.50000000,247.12000000,263.60000000,159614.35177000,41523794.31587500,90764
1617408000000,2021-04-03 00:00:00,XMR/USDT,257.72000000,267.22000000,253.18000000,257.23000000,109072.31411000,28336831.43438450,75624
1617321600000,2021-04-02 00:00:00,XMR/USDT,250.65000000,261.40000000,249.00000000,257.70000000,126702.70643000,32439255.39247080,76582
1617235200000,2021-04-01 00:00:00,XMR/USDT,245.82000000,255.55000000,244.42000000,250.65000000,110224.84804000,27601624.05930850,69132
1617148800000,2021-03-31 00:00:00,XMR/USDT,244.37000000,264.00000000,242.22000000,245.80000000,178369.52639000,45124697.47614860,105603
1617062400000,2021-03-30 00:00:00,XMR/USDT,233.80000000,247.50000000,232.28000000,244.39000000,103504.67258000,24900737.57093270,64703
1616976000000,2021-03-29 00:00:00,XMR/USDT,232.64000000,241.90000000,230.55000000,233.80000000,108484.63539000,25576536.63249260,69162
1616889600000,2021-03-28 00:00:00,XMR/USDT,221.25000000,233.00000000,217.51000000,232.66000000,108768.14933000,24528436.63647320,61988
1616803200000,2021-03-27 00:00:00,XMR/USDT,221.68000000,223.90000000,214.03000000,221.27000000,63852.42557000,14056689.05477320,40780
1616716800000,2021-03-26 00:00:00,XMR/USDT,214.45000000,225.93000000,214.20000000,221.70000000,75708.88941000,16747628.25881200,47179
1616630400000,2021-03-25 00:00:00,XMR/USDT,210.75000000,221.48000000,204.59000000,214.33000000,96580.57907000,20848615.81281970,53057
1616544000000,2021-03-24 00:00:00,XMR/USDT,217.94000000,230.00000000,206.58000000,210.67000000,96133.42596000,21193070.56440820,57802
1616457600000,2021-03-23 00:00:00,XMR/USDT,217.11000000,225.13000000,211.46000000,218.02000000,99344.82440000,21793194.42398920,48343
1616371200000,2021-03-22 00:00:00,XMR/USDT,231.71000000,233.27000000,217.00000000,217.08000000,97236.62201000,22135788.62245760,50265
1616284800000,2021-03-21 00:00:00,XMR/USDT,231.99000000,238.88000000,225.79000000,231.66000000,76229.70607000,17665399.23618240,43412
1616198400000,2021-03-20 00:00:00,XMR/USDT,231.42000000,237.31000000,230.21000000,231.95000000,55535.75692000,13013810.32552890,37128
1616112000000,2021-03-19 00:00:00,XMR/USDT,228.03000000,236.01000000,223.28000000,231.43000000,87290.07264000,20205283.21484770,47535
1616025600000,2021-03-18 00:00:00,XMR/USDT,235.87000000,240.33000000,227.53000000,228.04000000,99810.52231000,23465610.92924320,54305
1615939200000,2021-03-17 00:00:00,XMR/USDT,229.92000000,237.37000000,225.61000000,236.20000000,103403.79291000,23990486.21272310,55563
1615852800000,2021-03-16 00:00:00,XMR/USDT,221.93000000,229.99000000,211.08000000,229.92000000,102570.64095000,22679561.94464440,50336
1615766400000,2021-03-15 00:00:00,XMR/USDT,232.21000000,238.19000000,215.39000000,221.88000000,126952.33310000,28301100.62497370,62914
1615680000000,2021-03-14 00:00:00,XMR/USDT,239.44000000,241.00000000,229.21000000,232.25000000,90506.24317000,21278353.21591750,54973
1615593600000,2021-03-13 00:00:00,XMR/USDT,222.89000000,239.46000000,218.10000000,239.46000000,101280.98881000,23396836.26979210,59546
1615507200000,2021-03-12 00:00:00,XMR/USDT,221.06000000,226.02000000,214.90000000,222.85000000,80249.23799000,17728896.02928390,43427
1615420800000,2021-03-11 00:00:00,XMR/USDT,220.16000000,226.34000000,212.76000000,221.11000000,88910.63827000,19578946.34291500,46594
1615334400000,2021-03-10 00:00:00,XMR/USDT,224.98000000,227.39000000,214.70000000,220.19000000,90560.90849000,20012430.98943450,44310
1615248000000,2021-03-09 00:00:00,XMR/USDT,221.02000000,228.99000000,218.04000000,225.16000000,101112.21848000,22582850.42923380,55111
1615161600000,2021-03-08 00:00:00,XMR/USDT,209.07000000,221.24000000,204.00000000,221.08000000,104651.61369000,22235950.39147780,49577
1615075200000,2021-03-07 00:00:00,XMR/USDT,204.51000000,210.27000000,202.17000000,208.99000000,73427.75486000,15171397.98723390,35729
1614988800000,2021-03-06 00:00:00,XMR/USDT,205.83000000,208.13000000,198.15000000,204.35000000,115437.07406000,23428276.97293630,42166
1614902400000,2021-03-05 00:00:00,XMR/USDT,217.31000000,217.58000000,202.69000000,205.84000000,88002.69962000,18247636.14031150,40400
1614816000000,2021-03-04 00:00:00,XMR/USDT,218.82000000,223.93000000,209.66000000,217.52000000,101341.12347000,21847799.52295300,48702
1614729600000,2021-03-03 00:00:00,XMR/USDT,220.14000000,228.99000000,215.65000000,218.70000000,125359.45832000,27825452.30179500,50836
1614643200000,2021-03-02 00:00:00,XMR/USDT,230.56000000,232.51000000,211.00000000,220.04000000,99961.51740000,22234093.34086230,50772
1614556800000,2021-03-01 00:00:00,XMR/USDT,219.23000000,230.72000000,209.92000000,230.40000000,114755.59135000,25233423.53371450,57230
1614470400000,2021-02-28 00:00:00,XMR/USDT,209.34000000,227.50000000,198.24000000,219.18000000,199009.46387000,42257355.02717230,79748
1614384000000,2021-02-27 00:00:00,XMR/USDT,204.16000000,223.20000000,203.54000000,209.26000000,124307.97213000,26778120.49660310,58883
1614297600000,2021-02-26 00:00:00,XMR/USDT,198.61000000,217.92000000,193.51000000,204.20000000,177306.27464000,36190053.09681210,72159
1614211200000,2021-02-25 00:00:00,XMR/USDT,204.52000000,218.58000000,196.00000000,198.98000000,131498.34269000,27196851.24468290,59415
1614124800000,2021-02-24 00:00:00,XMR/USDT,221.04000000,225.61000000,197.80000000,204.27000000,212105.58419000,45436289.52044230,87367
1614038400000,2021-02-23 00:00:00,XMR/USDT,224.29000000,225.57000000,170.15000000,220.85000000,340782.27824000,67722191.62599620,153760
1613952000000,2021-02-22 00:00:00,XMR/USDT,247.37000000,248.66000000,186.95000000,224.22000000,283427.71478000,63564779.68017060,141607
1613865600000,2021-02-21 00:00:00,XMR/USDT,255.02000000,261.26000000,243.46000000,247.28000000,159592.20158000,40399931.21647890,79294
1613779200000,2021-02-20 00:00:00,XMR/USDT,282.21000000,288.80000000,245.55000000,255.11000000,220107.16037000,58840206.77926320,117373
1613692800000,2021-02-19 00:00:00,XMR/USDT,261.17000000,283.94000000,252.50000000,282.51000000,167163.83879000,45016655.30249560,90117
1613606400000,2021-02-18 00:00:00,XMR/USDT,272.11000000,276.69000000,246.33000000,260.94000000,159588.32269000,41997811.91439300,80432
1613520000000,2021-02-17 00:00:00,XMR/USDT,221.43000000,275.00000000,220.73000000,272.25000000,283425.73720000,70191961.79015840,137974
1613433600000,2021-02-16 00:00:00,XMR/USDT,228.24000000,237.00000000,210.22000000,221.48000000,145693.52089000,32528260.05361710,70601
1613347200000,2021-02-15 00:00:00,XMR/USDT,230.13000000,234.15000000,200.83000000,228.21000000,224464.36218000,49054648.70951150,98135
1613260800000,2021-02-14 00:00:00,XMR/USDT,241.10000000,243.20000000,223.01000000,230.14000000,195501.77804000,45465031.57418490,88953
1613174400000,2021-02-13 00:00:00,XMR/USDT,200.57000000,255.32000000,196.39000000,240.99000000,395012.93590000,88133544.77765640,165963
1613088000000,2021-02-12 00:00:00,XMR/USDT,190.48000000,215.80000000,190.28000000,200.64000000,284477.16557000,57676936.01103770,114105
1613001600000,2021-02-11 00:00:00,XMR/USDT,175.50000000,192.55000000,170.55000000,190.49000000,216880.77219000,39727033.92927420,81934
1612915200000,2021-02-10 00:00:00,XMR/USDT,169.09000000,183.00000000,165.00000000,175.60000000,171067.85337000,29703120.61611990,74451
1612828800000,2021-02-09 00:00:00,XMR/USDT,163.09000000,178.00000000,158.50000000,169.14000000,154738.08161000,25553481.56393330,64415
1612742400000,2021-02-08 00:00:00,XMR/USDT,150.30000000,163.84000000,147.22000000,163.21000000,131063.01992000,20417322.01011070,63258
1612656000000,2021-02-07 00:00:00,XMR/USDT,152.11000000,156.08000000,147.21000000,150.31000000,108689.49578000,16468590.08093110,49324
1612569600000,2021-02-06 00:00:00,XMR/USDT,155.46000000,158.16000000,152.00000000,152.06000000,98267.18616000,15275517.69727210,43944
1612483200000,2021-02-05 00:00:00,XMR/USDT,148.09000000,156.43000000,147.41000000,155.40000000,105835.81866000,16074789.04979830,42507
1612396800000,2021-02-04 00:00:00,XMR/USDT,154.65000000,155.51000000,147.68000000,148.04000000,97493.70597000,14735755.48570410,43238
1612310400000,2021-02-03 00:00:00,XMR/USDT,151.20000000,155.24000000,150.15000000,154.60000000,107458.32209000,16471450.88222970,48094
1612224000000,2021-02-02 00:00:00,XMR/USDT,143.32000000,151.97000000,142.75000000,151.19000000,98757.06911000,14468666.73878510,42875
1612137600000,2021-02-01 00:00:00,XMR/USDT,137.73000000,146.29000000,135.64000000,143.36000000,142330.81570000,20186291.21511640,52135
1612051200000,2021-01-31 00:00:00,XMR/USDT,139.44000000,140.45000000,132.17000000,137.73000000,81249.04002000,11058953.58360850,33395
1611964800000,2021-01-30 00:00:00,XMR/USDT,140.34000000,142.18000000,136.16000000,139.43000000,84838.81419000,11748599.61993290,34300
1611878400000,2021-01-29 00:00:00,XMR/USDT,135.51000000,150.00000000,132.07000000,140.31000000,180825.51866000,25283089.13134280,71204
1611792000000,2021-01-28 00:00:00,XMR/USDT,125.41000000,140.21000000,123.55000000,135.43000000,216338.01303000,28968217.21537520,72680
1611705600000,2021-01-27 00:00:00,XMR/USDT,137.86000000,138.18000000,125.06000000,125.45000000,146810.79287000,19293813.66003820,49853
1611619200000,2021-01-26 00:00:00,XMR/USDT,137.14000000,141.00000000,133.20000000,137.85000000,121047.07044000,16642984.69923580,36031
1611532800000,2021-01-25 00:00:00,XMR/USDT,138.04000000,145.55000000,136.80000000,137.16000000,107565.03753000,15147931.13239770,36927
1611446400000,2021-01-24 00:00:00,XMR/USDT,139.06000000,143.06000000,134.07000000,138.03000000,88779.35680000,12370089.52680880,29090
1611360000000,2021-01-23 00:00:00,XMR/USDT,135.78000000,141.76000000,133.74000000,139.03000000,90972.28570000,12558803.52105780,30672
1611273600000,2021-01-22 00:00:00,XMR/USDT,130.54000000,141.22000000,121.82000000,135.79000000,156728.55625000,20641524.32110210,45863
1611187200000,2021-01-21 00:00:00,XMR/USDT,152.78000000,153.14000000,128.02000000,130.53000000,218967.79624000,30563256.67091570,61875
1611100800000,2021-01-20 00:00:00,XMR/USDT,157.14000000,161.58000000,146.02000000,152.77000000,131646.46540000,20057325.76613230,46109
1611014400000,2021-01-19 00:00:00,XMR/USDT,156.93000000,165.62000000,152.54000000,157.27000000,206048.40928000,32569632.26510760,57863
1610928000000,2021-01-18 00:00:00,XMR/USDT,159.61000000,160.81000000,150.22000000,156.98000000,146966.50805000,22680405.16235060,42772
1610841600000,2021-01-17 00:00:00,XMR/USDT,155.57000000,164.49000000,149.77000000,159.65000000,141244.30475000,22137586.94382770,41299
1610755200000,2021-01-16 00:00:00,XMR/USDT,156.99000000,162.00000000,152.49000000,155.56000000,96580.18228000,15275361.77885490,38424
1610668800000,2021-01-15 00:00:00,XMR/USDT,163.86000000,167.82000000,147.47000000,156.98000000,152092.38865000,24288007.31076290,48525
1610582400000,2021-01-14 00:00:00,XMR/USDT,171.20000000,171.87000000,160.61000000,163.81000000,139646.04048000,23244616.87206210,52233
1610496000000,2021-01-13 00:00:00,XMR/USDT,159.16000000,173.26000000,152.29000000,171.55000000,161045.00438000,26209628.63745930,59293
1610409600000,2021-01-12 00:00:00,XMR/USDT,157.94000000,174.24000000,153.69000000,159.09000000,286848.82637000,47049722.18183560,97864
1610323200000,2021-01-11 00:00:00,XMR/USDT,185.03000000,186.42000000,142.00000000,157.96000000,671936.26396000,106503319.24526500,217074
1610236800000,2021-01-10 00:00:00,XMR/USDT,147.36000000,190.00000000,147.36000000,184.89000000,516930.37464000,85126930.52490300,169027
1610150400000,2021-01-09 00:00:00,XMR/USDT,142.13000000,149.05000000,139.07000000,147.40000000,146593.42187000,21200571.51509190,48166
1610064000000,2021-01-08 00:00:00,XMR/USDT,142.95000000,150.28000000,135.37000000,142.11000000,220252.53289000,31515933.46682680,75296
1609977600000,2021-01-07 00:00:00,XMR/USDT,142.37000000,153.10000000,139.30000000,142.90000000,270122.85833000,39432081.68664270,88369
1609891200000,2021-01-06 00:00:00,XMR/USDT,136.00000000,142.37000000,132.53000000,142.31000000,152929.80342000,20977699.59361120,54649
1609804800000,2021-01-05 00:00:00,XMR/USDT,133.76000000,139.60000000,129.04000000,136.00000000,176543.99308000,23522559.89208920,65469
1609718400000,2021-01-04 00:00:00,XMR/USDT,138.24000000,143.90000000,128.72000000,133.79000000,222339.61750000,30472017.58878510,80916
1609632000000,2021-01-03 00:00:00,XMR/USDT,143.52000000,145.08000000,131.00000000,138.26000000,231236.74832000,31853549.68283160,73326
1609545600000,2021-01-02 00:00:00,XMR/USDT,135.73000000,145.56000000,128.32000000,143.52000000,378478.37786000,51728853.89394040,124133
1609459200000,2021-01-01 00:00:00,XMR/USDT,156.20000000,169.09000000,130.23000000,135.81000000,361562.69100000,52710191.07952970,145031
1609372800000,2020-12-31 00:00:00,XMR/USDT,159.55000000,161.66000000,155.36000000,156.22000000,69130.22602000,10931913.42939910,32011
1609286400000,2020-12-30 00:00:00,XMR/USDT,161.54000000,164.26000000,157.50000000,159.55000000,83783.64252000,13450076.23575000,43812
1609200000000,2020-12-29 00:00:00,XMR/USDT,166.47000000,167.48000000,155.00000000,161.54000000,94332.08499000,15136517.51691650,45913
1609113600000,2020-12-28 00:00:00,XMR/USDT,156.99000000,168.60000000,156.35000000,166.64000000,83798.08903000,13704756.15440310,41372
1609027200000,2020-12-27 00:00:00,XMR/USDT,168.24000000,171.32000000,155.90000000,156.99000000,148301.77178000,24288857.93179820,64517
1608940800000,2020-12-26 00:00:00,XMR/USDT,159.21000000,168.34000000,158.79000000,168.21000000,115049.58171000,18896838.26856780,51724
1608854400000,2020-12-25 00:00:00,XMR/USDT,156.72000000,161.00000000,152.44000000,159.14000000,92747.62363000,14522626.12339240,39838
1608768000000,2020-12-24 00:00:00,XMR/USDT,150.73000000,158.79000000,146.35000000,156.86000000,127817.97842000,19463806.54741650,52825
1608681600000,2020-12-23 00:00:00,XMR/USDT,156.57000000,169.04000000,147.93000000,150.92000000,242140.81770000,38841287.40689100,93465
1608595200000,2020-12-22 00:00:00,XMR/USDT,145.66000000,157.53000000,143.75000000,156.56000000,88144.81008000,13285964.00171370,41041
1608508800000,2020-12-21 00:00:00,XMR/USDT,152.27000000,153.67000000,142.64000000,145.66000000,72514.00597000,10717874.25173860,33402
1608422400000,2020-12-20 00:00:00,XMR/USDT,154.58000000,156.96000000,151.00000000,152.42000000,69065.04122000,10632441.86651420,29830
1608336000000,2020-12-19 00:00:00,XMR/USDT,154.61000000,158.76000000,153.70000000,154.60000000,69815.64370000,10898314.69518660,27401
1608249600000,2020-12-18 00:00:00,XMR/USDT,160.39000000,160.48000000,153.06000000,154.44000000,94632.13838000,14805546.55242630,32978
1608163200000,2020-12-17 00:00:00,XMR/USDT,158.81000000,163.95000000,153.80000000,160.42000000,193932.29184000,30717081.78549040,67277
1608076800000,2020-12-16 00:00:00,XMR/USDT,150.50000000,159.29000000,147.33000000,158.93000000,143545.97912000,21927106.80090050,49821
1607990400000,2020-12-15 00:00:00,XMR/USDT,152.53000000,155.61000000,150.44000000,150.50000000,92104.87520000,14100900.41145830,32080
1607904000000,2020-12-14 00:00:00,XMR/USDT,152.01000000,157.65000000,150.49000000,152.52000000,171876.95912000,26456575.38738880,57294
1607817600000,2020-12-13 00:00:00,XMR/USDT,146.75000000,152.40000000,143.81000000,152.12000000,107916.24720000,15945871.69765800,43240
1607731200000,2020-12-12 00:00:00,XMR/USDT,141.43000000,150.00000000,141.02000000,146.82000000,199705.27348000,29064046.85331670,69190
1607644800000,2020-12-11 00:00:00,XMR/USDT,133.70000000,142.25000000,130.00000000,141.43000000,130284.06743000,17570224.28105430,47133
1607558400000,2020-12-10 00:00:00,XMR/USDT,132.45000000,135.06000000,129.30000000,133.60000000,76095.94348000,10072584.37924530,28950
1607472000000,2020-12-09 00:00:00,XMR/USDT,135.80000000,136.01000000,127.00000000,132.46000000,99010.87271000,13043620.59946290,37609
1607385600000,2020-12-08 00:00:00,XMR/USDT,138.61000000,143.26000000,132.68000000,135.87000000,117089.96113000,16120807.23219550,49724
1607299200000,2020-12-07 00:00:00,XMR/USDT,134.37000000,144.11000000,133.93000000,138.61000000,177805.88755000,24813247.28216470,60416
1607212800000,2020-12-06 00:00:00,XMR/USDT,133.47000000,134.71000000,128.20000000,134.33000000,76285.14568000,10034477.13990250,28246
1607126400000,2020-12-05 00:00:00,XMR/USDT,126.57000000,133.91000000,124.26000000,133.49000000,61239.57256000,7941154.46606920,25412
1607040000000,2020-12-04 00:00:00,XMR/USDT,133.39000000,135.65000000,126.35000000,126.57000000,106738.55076000,14090550.22760700,42841
