unix,date,symbol,open,high,low,close,Volume LRC,Volume USDT,tradecount
1623974400000,2021-06-18 00:00:00,LRC/USDT,0.29295000,0.29721000,0.26031000,0.27035000,13469759.00000000,3764390.29171000,17257
1623888000000,2021-06-17 00:00:00,LRC/USDT,0.28927000,0.29959000,0.28350000,0.29306000,11379808.40000000,3322001.05095800,13175
1623801600000,2021-06-16 00:00:00,LRC/USDT,0.30645000,0.31183000,0.28500000,0.28946000,18185857.00000000,5442445.91719900,18777
1623715200000,2021-06-15 00:00:00,LRC/USDT,0.31329000,0.32098000,0.30220000,0.30647000,13120115.30000000,4092443.62980400,16433
1623628800000,2021-06-14 00:00:00,LRC/USDT,0.30635000,0.32049000,0.29889000,0.31329000,13274391.70000000,4113468.45302000,16497
1623542400000,2021-06-13 00:00:00,LRC/USDT,0.29023000,0.31519000,0.28360000,0.30546000,11320660.40000000,3340586.40903300,13521
1623456000000,2021-06-12 00:00:00,LRC/USDT,0.29199000,0.30963000,0.27920000,0.29019000,13782427.30000000,4028982.28062800,16771
1623369600000,2021-06-11 00:00:00,LRC/USDT,0.31216000,0.31722000,0.28668000,0.29226000,8378651.60000000,2565729.08176200,11289
1623283200000,2021-06-10 00:00:00,LRC/USDT,0.33269000,0.34276000,0.30700000,0.31203000,11279700.10000000,3687278.43544100,17025
1623196800000,2021-06-09 00:00:00,LRC/USDT,0.31954000,0.33684000,0.30734000,0.33189000,17041907.20000000,5496495.95219500,21222
1623110400000,2021-06-08 00:00:00,LRC/USDT,0.32733000,0.33399000,0.28428000,0.31935000,24207742.50000000,7426304.78648200,23881
1623024000000,2021-06-07 00:00:00,LRC/USDT,0.35525000,0.36954000,0.32554000,0.32743000,14996091.30000000,5272880.57590200,19027
1622937600000,2021-06-06 00:00:00,LRC/USDT,0.34573000,0.36258000,0.34307000,0.35538000,7919128.30000000,2803815.26809400,11337
1622851200000,2021-06-05 00:00:00,LRC/USDT,0.36116000,0.37494000,0.33970000,0.34594000,12296511.30000000,4409245.80553200,15863
1622764800000,2021-06-04 00:00:00,LRC/USDT,0.39231000,0.39275000,0.34388000,0.36125000,14433260.00000000,5228164.95390100,20363
1622678400000,2021-06-03 00:00:00,LRC/USDT,0.38102000,0.40871000,0.37546000,0.39218000,15224473.50000000,5968116.58223800,24325
1622592000000,2021-06-02 00:00:00,LRC/USDT,0.37477,0.40000,0.36022,0.38087,63118728,24176942.25825,131316
1622505600000,2021-06-01 00:00:00,LRC/USDT,0.36836,0.40720,0.35705,0.37462,98308025,37319207.60591,173465
1622419200000,2021-05-31 00:00:00,LRC/USDT,0.33461,0.39211,0.31552,0.36849,85668508,30533654.40182,144220
1622332800000,2021-05-30 00:00:00,LRC/USDT,0.32125,0.35692,0.29872,0.33467,66293723,22191883.10372,109766
1622246400000,2021-05-29 00:00:00,LRC/USDT,0.35085,0.38409,0.30199,0.32126,85081955,28928281.53955,152787
1622160000000,2021-05-28 00:00:00,LRC/USDT,0.40488,0.48599,0.33266,0.35074,144614488,57345562.37245,291739
1622073600000,2021-05-27 00:00:00,LRC/USDT,0.42212,0.44305,0.38000,0.40492,92258433,37609014.15900,166695
1621987200000,2021-05-26 00:00:00,LRC/USDT,0.39090,0.47814,0.38482,0.42223,184196625,79341595.19568,290390
1621900800000,2021-05-25 00:00:00,LRC/USDT,0.33794,0.40658,0.28888,0.39108,203274721,70867987.00420,265043
1621814400000,2021-05-24 00:00:00,LRC/USDT,0.27219,0.34232,0.26286,0.33798,170288074,51004825.57581,208874
1621728000000,2021-05-23 00:00:00,LRC/USDT,0.31322,0.32837,0.22104,0.27209,111186927,30019304.10011,177526
1621641600000,2021-05-22 00:00:00,LRC/USDT,0.34761,0.35581,0.30185,0.31312,80681017,26465937.39497,132714
1621555200000,2021-05-21 00:00:00,LRC/USDT,0.40465,0.43413,0.29768,0.34762,99710879,37106144.32826,181680
1621468800000,2021-05-20 00:00:00,LRC/USDT,0.34000,0.42815,0.30180,0.40475,156496306,59557121.21193,264566
1621382400000,2021-05-19 00:00:00,LRC/USDT,0.52778,0.53837,0.25648,0.34011,178157721,72334941.02154,345479
1621296000000,2021-05-18 00:00:00,LRC/USDT,0.51018,0.57591,0.50462,0.52762,72673616,39216931.14404,187089
1621209600000,2021-05-17 00:00:00,LRC/USDT,0.56781,0.56837,0.48601,0.51009,91810814,48094017.78669,228226
1621123200000,2021-05-16 00:00:00,LRC/USDT,0.55835,0.62176,0.52768,0.56772,97010547,55791875.47570,237322
1621036800000,2021-05-15 00:00:00,LRC/USDT,0.61307,0.65565,0.55645,0.55850,112054808,68532805.12555,275007
1620950400000,2021-05-14 00:00:00,LRC/USDT,0.61286,0.66379,0.58647,0.61309,142132822,89208076.88771,327165
1620864000000,2021-05-13 00:00:00,LRC/USDT,0.61782,0.66815,0.56157,0.61241,222116517,138705313.07631,496223
1620777600000,2021-05-12 00:00:00,LRC/USDT,0.65970,0.91000,0.59502,0.61791,853368952,668745528.29399,1890943
1620691200000,2021-05-11 00:00:00,LRC/USDT,0.51016,0.69378,0.49143,0.65937,206113254,126538205.48900,436934
1620604800000,2021-05-10 00:00:00,LRC/USDT,0.57180,0.58989,0.48235,0.51022,52775070,28831674.89664,136340
1620518400000,2021-05-09 00:00:00,LRC/USDT,0.57746,0.59107,0.53500,0.57177,34881037,19611082.96062,104981
1620432000000,2021-05-08 00:00:00,LRC/USDT,0.58193,0.60237,0.55686,0.57716,35057943,20338496.23113,108191
1620345600000,2021-05-07 00:00:00,LRC/USDT,0.57822,0.63736,0.56400,0.58185,80948913,48680261.22524,205847
1620259200000,2021-05-06 00:00:00,LRC/USDT,0.57480,0.59658,0.54388,0.57837,72850030,41795321.49662,176951
1620172800000,2021-05-05 00:00:00,LRC/USDT,0.50948,0.58477,0.50313,0.57479,73039285,40264346.17635,151002
1620086400000,2021-05-04 00:00:00,LRC/USDT,0.58125,0.58218,0.49713,0.50950,69409106,37290628.19299,154659
1620000000000,2021-05-03 00:00:00,LRC/USDT,0.57730,0.60846,0.55814,0.58119,49481335,29003796.27637,131405
1619913600000,2021-05-02 00:00:00,LRC/USDT,0.58251,0.59464,0.55705,0.57694,54704962,31430998.85031,143173
1619827200000,2021-05-01 00:00:00,LRC/USDT,0.56184,0.58591,0.54734,0.58237,36236848,20600009.45129,111950
1619740800000,2021-04-30 00:00:00,LRC/USDT,0.53152,0.57206,0.51672,0.56172,42356631,23509394.86675,117913
1619654400000,2021-04-29 00:00:00,LRC/USDT,0.52339,0.55911,0.50111,0.53162,40948958,21453203.44462,102624
1619568000000,2021-04-28 00:00:00,LRC/USDT,0.54179,0.56134,0.49648,0.52285,48674790,25608495.99083,111413
1619481600000,2021-04-27 00:00:00,LRC/USDT,0.49577,0.54440,0.48717,0.54199,43680194,22584586.20584,107437
1619395200000,2021-04-26 00:00:00,LRC/USDT,0.43862,0.49935,0.43551,0.49586,45770748,21938820.29517,119246
1619308800000,2021-04-25 00:00:00,LRC/USDT,0.43616,0.46736,0.41198,0.43882,38260581,16943124.75891,89260
1619222400000,2021-04-24 00:00:00,LRC/USDT,0.47992,0.48044,0.43133,0.43559,43393876,19676665.84392,108745
1619136000000,2021-04-23 00:00:00,LRC/USDT,0.50168,0.50929,0.39540,0.47982,85410430,38565777.53510,182088
1619049600000,2021-04-22 00:00:00,LRC/USDT,0.54786,0.57656,0.48100,0.50160,54301791,29284469.78255,149870
1618963200000,2021-04-21 00:00:00,LRC/USDT,0.57023,0.60281,0.54470,0.54757,57982576,33218943.77793,150239
1618876800000,2021-04-20 00:00:00,LRC/USDT,0.56103,0.57868,0.50700,0.57006,63949743,34939279.78706,152924
1618790400000,2021-04-19 00:00:00,LRC/USDT,0.63005,0.64143,0.53319,0.56109,77816034,45498993.11470,192414
1618704000000,2021-04-18 00:00:00,LRC/USDT,0.75309,0.77938,0.48095,0.63030,162727333,99742670.60432,393702
1618617600000,2021-04-17 00:00:00,LRC/USDT,0.64127,0.78558,0.63557,0.75273,146284053,105239357.41787,354064
1618531200000,2021-04-16 00:00:00,LRC/USDT,0.67540,0.68092,0.60748,0.64134,61763721,39630249.21429,166623
1618444800000,2021-04-15 00:00:00,LRC/USDT,0.65295,0.70000,0.65144,0.67500,64917114,44114033.99129,168281
1618358400000,2021-04-14 00:00:00,LRC/USDT,0.60085,0.68120,0.59288,0.65273,85921841,55010379.78879,219106
1618272000000,2021-04-13 00:00:00,LRC/USDT,0.62433,0.63843,0.58359,0.60084,60534289,36765943.75649,139256
1618185600000,2021-04-12 00:00:00,LRC/USDT,0.57324,0.62454,0.56203,0.62433,66336120,39111472.33885,151294
1618099200000,2021-04-11 00:00:00,LRC/USDT,0.55450,0.57879,0.55233,0.57305,31771250,17976270.53845,79099
1618012800000,2021-04-10 00:00:00,LRC/USDT,0.55627,0.58000,0.54260,0.55423,38594063,21824801.37167,87412
1617926400000,2021-04-09 00:00:00,LRC/USDT,0.56866,0.57463,0.54693,0.55626,36375555,20367925.80616,80228
1617840000000,2021-04-08 00:00:00,LRC/USDT,0.52142,0.57652,0.51689,0.56851,70236437,38949921.14910,130319
1617753600000,2021-04-07 00:00:00,LRC/USDT,0.57340,0.58620,0.48760,0.52139,86674958,46295081.76052,178470
1617667200000,2021-04-06 00:00:00,LRC/USDT,0.58941,0.61200,0.54904,0.57317,75793798,44422320.25669,160719
1617580800000,2021-04-05 00:00:00,LRC/USDT,0.57213,0.61590,0.54071,0.58927,60970833,35431732.32708,138894
1617494400000,2021-04-04 00:00:00,LRC/USDT,0.52763,0.57943,0.51600,0.57243,45586842,25256159.71242,113936
1617408000000,2021-04-03 00:00:00,LRC/USDT,0.57112,0.60188,0.52337,0.52760,85580831,48627377.53633,198057
1617321600000,2021-04-02 00:00:00,LRC/USDT,0.53800,0.58278,0.52798,0.57109,68768931,38653090.26949,157213
1617235200000,2021-04-01 00:00:00,LRC/USDT,0.54995,0.56618,0.52595,0.53766,48629588,26565511.36497,130125
1617148800000,2021-03-31 00:00:00,LRC/USDT,0.55015,0.56200,0.50350,0.54972,48992097,26053310.73892,124235
1617062400000,2021-03-30 00:00:00,LRC/USDT,0.53977,0.56336,0.53276,0.54990,46814670,25641954.99672,101387
1616976000000,2021-03-29 00:00:00,LRC/USDT,0.49250,0.55515,0.48436,0.53946,67619786,35824935.31933,148905
1616889600000,2021-03-28 00:00:00,LRC/USDT,0.48693,0.50734,0.47332,0.49233,44353929,21743338.40096,102874
1616803200000,2021-03-27 00:00:00,LRC/USDT,0.50269,0.51311,0.48101,0.48682,34625412,17155473.87052,86185
1616716800000,2021-03-26 00:00:00,LRC/USDT,0.44950,0.51400,0.44919,0.50244,42804676,20906760.37189,89482
1616630400000,2021-03-25 00:00:00,LRC/USDT,0.46883,0.47660,0.43785,0.44935,44698033,20451868.73105,115570
1616544000000,2021-03-24 00:00:00,LRC/USDT,0.52013,0.53695,0.45661,0.46892,36271579,18220456.03014,101336
1616457600000,2021-03-23 00:00:00,LRC/USDT,0.52009,0.54398,0.49554,0.52026,29662384,15479653.13131,93322
1616371200000,2021-03-22 00:00:00,LRC/USDT,0.55651,0.56731,0.51005,0.52020,31917230,17337299.33681,97760
1616284800000,2021-03-21 00:00:00,LRC/USDT,0.57871,0.58463,0.53654,0.55657,33697626,18770321.00233,94526
1616198400000,2021-03-20 00:00:00,LRC/USDT,0.58647,0.61438,0.57703,0.57956,25331276,15178527.04092,76437
1616112000000,2021-03-19 00:00:00,LRC/USDT,0.59411,0.60980,0.56000,0.58656,25693251,15189952.41164,77454
1616025600000,2021-03-18 00:00:00,LRC/USDT,0.62893,0.63484,0.59000,0.59398,37895407,23286851.98371,100854
1615939200000,2021-03-17 00:00:00,LRC/USDT,0.54620,0.65516,0.54122,0.62840,73549358,44217015.57232,206071
1615852800000,2021-03-16 00:00:00,LRC/USDT,0.56396,0.57977,0.51699,0.54563,48850567,26398140.98363,140233
1615766400000,2021-03-15 00:00:00,LRC/USDT,0.54192,0.62946,0.49740,0.56397,85207441,47328230.18315,248174
1615680000000,2021-03-14 00:00:00,LRC/USDT,0.57223,0.57858,0.54096,0.54203,33924187,18894551.90949,85110
1615593600000,2021-03-13 00:00:00,LRC/USDT,0.52803,0.60606,0.51110,0.57195,43128293,24371487.24813,99867
1615507200000,2021-03-12 00:00:00,LRC/USDT,0.56050,0.57018,0.51365,0.52800,38270532,20794530.65416,95178
1615420800000,2021-03-11 00:00:00,LRC/USDT,0.57306,0.58218,0.53801,0.56039,34116019,19263512.52535,89655
1615334400000,2021-03-10 00:00:00,LRC/USDT,0.62156,0.62888,0.55801,0.57229,40777145,23985997.13885,107264
1615248000000,2021-03-09 00:00:00,LRC/USDT,0.59266,0.62888,0.57977,0.62088,38921086,23527118.31407,101093
1615161600000,2021-03-08 00:00:00,LRC/USDT,0.57243,0.60111,0.54800,0.59261,22993940,13076608.37874,67378
1615075200000,2021-03-07 00:00:00,LRC/USDT,0.58552,0.59352,0.55952,0.57221,14117666,8150146.75598,47640
1614988800000,2021-03-06 00:00:00,LRC/USDT,0.57342,0.59851,0.54611,0.58522,21183705,12188948.79528,62643
1614902400000,2021-03-05 00:00:00,LRC/USDT,0.54518,0.59132,0.51229,0.57288,33315862,18423286.35936,88665
1614816000000,2021-03-04 00:00:00,LRC/USDT,0.57713,0.59963,0.53704,0.54448,23800467,13497663.24038,76466
1614729600000,2021-03-03 00:00:00,LRC/USDT,0.56725,0.61295,0.56025,0.57666,22948198,13531512.69374,73264
1614643200000,2021-03-02 00:00:00,LRC/USDT,0.59621,0.61653,0.54294,0.56791,28152962,16440396.37903,75493
1614556800000,2021-03-01 00:00:00,LRC/USDT,0.51923,0.59914,0.51625,0.59631,22388722,12498645.28573,64276
1614470400000,2021-02-28 00:00:00,LRC/USDT,0.53949,0.54658,0.46437,0.51969,32658669,16270168.01918,88143
1614384000000,2021-02-27 00:00:00,LRC/USDT,0.51167,0.56510,0.50945,0.54007,26175181,14096088.15977,60399
1614297600000,2021-02-26 00:00:00,LRC/USDT,0.53495,0.55350,0.48349,0.51148,34461448,17956969.58448,75596
1614211200000,2021-02-25 00:00:00,LRC/USDT,0.58412,0.61624,0.53060,0.53396,23996435,13978954.50320,58823
1614124800000,2021-02-24 00:00:00,LRC/USDT,0.56896,0.63757,0.54164,0.58491,35422633,21044836.60041,97881
1614038400000,2021-02-23 00:00:00,LRC/USDT,0.68167,0.68744,0.45500,0.56800,80388075,45068706.56817,230764
1613952000000,2021-02-22 00:00:00,LRC/USDT,0.77342,0.78052,0.54479,0.68143,63745373,42968078.47146,158593
1613865600000,2021-02-21 00:00:00,LRC/USDT,0.71052,0.81978,0.69053,0.77311,38822017,29282711.15208,102297
1613779200000,2021-02-20 00:00:00,LRC/USDT,0.74163,0.79972,0.67820,0.71004,37080510,27844649.10052,100487
1613692800000,2021-02-19 00:00:00,LRC/USDT,0.76380,0.77585,0.63229,0.74128,29537358,21892354.03864,82202
1613606400000,2021-02-18 00:00:00,LRC/USDT,0.76122,0.81303,0.75545,0.76294,30821186,24000445.04686,76522
1613520000000,2021-02-17 00:00:00,LRC/USDT,0.69623,0.76355,0.66007,0.76068,31598126,22515140.70774,76002
1613433600000,2021-02-16 00:00:00,LRC/USDT,0.72015,0.74442,0.66117,0.69602,30851916,21850041.47592,79382
1613347200000,2021-02-15 00:00:00,LRC/USDT,0.77448,0.78651,0.60877,0.71994,47161674,33893868.01277,120238
1613260800000,2021-02-14 00:00:00,LRC/USDT,0.83527,0.84390,0.75048,0.77352,31870056,25317956.81700,74728
1613174400000,2021-02-13 00:00:00,LRC/USDT,0.82147,0.87481,0.74911,0.83417,44522943,36335894.65592,112573
1613088000000,2021-02-12 00:00:00,LRC/USDT,0.75364,0.89842,0.70888,0.82053,58433068,46736591.96850,142131
1613001600000,2021-02-11 00:00:00,LRC/USDT,0.69187,0.77463,0.67442,0.75303,47161166,34681043.69024,102977
1612915200000,2021-02-10 00:00:00,LRC/USDT,0.69942,0.73321,0.62692,0.69259,53639909,36859927.25112,131002
1612828800000,2021-02-09 00:00:00,LRC/USDT,0.66694,0.70372,0.64076,0.69861,30450169,20354666.01944,76424
1612742400000,2021-02-08 00:00:00,LRC/USDT,0.63053,0.69532,0.61463,0.66610,33285935,22041118.50201,83947
1612656000000,2021-02-07 00:00:00,LRC/USDT,0.65918,0.67723,0.57622,0.63082,40076035,25141969.60474,101848
1612569600000,2021-02-06 00:00:00,LRC/USDT,0.73130,0.75500,0.61830,0.65886,51231999,34399188.73269,138776
1612483200000,2021-02-05 00:00:00,LRC/USDT,0.54015,0.79700,0.54005,0.72978,89370441,61155563.03831,200486
1612396800000,2021-02-04 00:00:00,LRC/USDT,0.56859,0.59759,0.52418,0.54054,31761582,17706268.75419,73198
1612310400000,2021-02-03 00:00:00,LRC/USDT,0.54068,0.57599,0.52363,0.56831,23948312,13160301.00165,66742
1612224000000,2021-02-02 00:00:00,LRC/USDT,0.53763,0.55216,0.51100,0.54056,21530282,11451984.78980,60839
1612137600000,2021-02-01 00:00:00,LRC/USDT,0.49522,0.55200,0.46047,0.53817,33575554,16925203.39588,90131
1612051200000,2021-01-31 00:00:00,LRC/USDT,0.50250,0.57935,0.47157,0.49515,64799557,33960349.32846,170787
1611964800000,2021-01-30 00:00:00,LRC/USDT,0.44674,0.51291,0.43400,0.50296,61408701,29687049.05050,129998
1611878400000,2021-01-29 00:00:00,LRC/USDT,0.44918,0.48300,0.42608,0.44659,48128885,21655104.34268,103398
1611792000000,2021-01-28 00:00:00,LRC/USDT,0.39783,0.47808,0.38766,0.44893,47362446,20899383.23480,89277
1611705600000,2021-01-27 00:00:00,LRC/USDT,0.43629,0.46124,0.38331,0.39806,48089149,20053401.58225,94170
1611619200000,2021-01-26 00:00:00,LRC/USDT,0.41854,0.44214,0.39051,0.43638,41354902,17113748.83121,98438
1611532800000,2021-01-25 00:00:00,LRC/USDT,0.42084,0.47957,0.41800,0.41898,53062675,23597905.03540,98776
1611446400000,2021-01-24 00:00:00,LRC/USDT,0.40675,0.42850,0.40053,0.42056,29823981,12389769.97722,68146
1611360000000,2021-01-23 00:00:00,LRC/USDT,0.39878,0.43203,0.38952,0.40662,49211370,20293147.08989,96695
1611273600000,2021-01-22 00:00:00,LRC/USDT,0.36763,0.41777,0.33747,0.39917,40165141,15540565.10758,97824
1611187200000,2021-01-21 00:00:00,LRC/USDT,0.45770,0.46212,0.36531,0.36750,47910641,19397126.11602,109711
1611100800000,2021-01-20 00:00:00,LRC/USDT,0.46712,0.49201,0.39200,0.45818,79254498,34860771.03395,170174
1611014400000,2021-01-19 00:00:00,LRC/USDT,0.41617,0.51511,0.41525,0.46738,122970334,57842664.46269,203667
1610928000000,2021-01-18 00:00:00,LRC/USDT,0.42413,0.43134,0.39247,0.41591,43347804,17822091.90536,88045
1610841600000,2021-01-17 00:00:00,LRC/USDT,0.38868,0.43900,0.36263,0.42420,42187638,16713383.38644,91690
1610755200000,2021-01-16 00:00:00,LRC/USDT,0.38748,0.42408,0.37377,0.38847,51824126,20678978.67110,97669
1610668800000,2021-01-15 00:00:00,LRC/USDT,0.40656,0.41613,0.34390,0.38710,52969559,20447888.66876,111551
1610582400000,2021-01-14 00:00:00,LRC/USDT,0.41194,0.44960,0.38110,0.40663,84354474,34948661.99241,162200
1610496000000,2021-01-13 00:00:00,LRC/USDT,0.32384,0.41278,0.30801,0.41194,80468142,28402934.10731,140378
1610409600000,2021-01-12 00:00:00,LRC/USDT,0.31347,0.35022,0.30095,0.32351,57045894,18705523.27451,117520
1610323200000,2021-01-11 00:00:00,LRC/USDT,0.35273,0.35322,0.26353,0.31327,85894606,26504113.97506,194490
1610236800000,2021-01-10 00:00:00,LRC/USDT,0.38626,0.41275,0.32681,0.35248,67138043,25321456.13912,145218
1610150400000,2021-01-09 00:00:00,LRC/USDT,0.35106,0.43331,0.34721,0.38606,122694346,49269664.46135,245156
1610064000000,2021-01-08 00:00:00,LRC/USDT,0.37088,0.38964,0.31687,0.35072,106759229,37888654.56931,221679
1609977600000,2021-01-07 00:00:00,LRC/USDT,0.41135,0.45280,0.35557,0.37060,158929098,65618435.13826,302287
1609891200000,2021-01-06 00:00:00,LRC/USDT,0.49367,0.51975,0.39870,0.41134,382054846,174934969.08849,626201
1609804800000,2021-01-05 00:00:00,LRC/USDT,0.36258,0.62090,0.35295,0.49274,724352363,352900465.56636,1216320
1609718400000,2021-01-04 00:00:00,LRC/USDT,0.27386,0.38681,0.24419,0.36258,451342013,140074309.90424,703536
1609632000000,2021-01-03 00:00:00,LRC/USDT,0.17579,0.27732,0.17528,0.27331,119826369,26637985.70570,146266
1609545600000,2021-01-02 00:00:00,LRC/USDT,0.17575,0.17990,0.17002,0.17586,16064053,2816366.05393,28606
1609459200000,2021-01-01 00:00:00,LRC/USDT,0.16977,0.18214,0.16712,0.17545,26803990,4715849.59819,44753
1609372800000,2020-12-31 00:00:00,LRC/USDT,0.17953,0.17997,0.16687,0.16969,21464488,3713008.68303,37239
1609286400000,2020-12-30 00:00:00,LRC/USDT,0.18353,0.20028,0.17808,0.17953,42857476,8144549.63531,69210
1609200000000,2020-12-29 00:00:00,LRC/USDT,0.17579,0.18586,0.16641,0.18328,59589613,10527268.85680,101763
1609113600000,2020-12-28 00:00:00,LRC/USDT,0.16064,0.18632,0.15681,0.17588,103877931,17948266.69239,122985
1609027200000,2020-12-27 00:00:00,LRC/USDT,0.15260,0.16625,0.14464,0.16057,31919892,4987376.96981,46663
1608940800000,2020-12-26 00:00:00,LRC/USDT,0.15230,0.15758,0.14649,0.15253,17739917,2701140.28055,29574
1608854400000,2020-12-25 00:00:00,LRC/USDT,0.14973,0.15864,0.14537,0.15227,21540120,3281513.69036,31834
1608768000000,2020-12-24 00:00:00,LRC/USDT,0.14078,0.15055,0.13458,0.14969,23099698,3266078.69260,39149
1608681600000,2020-12-23 00:00:00,LRC/USDT,0.16440,0.16592,0.12900,0.14084,27416404,4073129.07136,42224
1608595200000,2020-12-22 00:00:00,LRC/USDT,0.16111,0.16886,0.15489,0.16455,18240136,2967416.28741,32442
1608508800000,2020-12-21 00:00:00,LRC/USDT,0.17105,0.17517,0.15861,0.16100,20828765,3454160.71797,35580
1608422400000,2020-12-20 00:00:00,LRC/USDT,0.17213,0.17535,0.16194,0.17108,15961056,2710007.60915,28917
1608336000000,2020-12-19 00:00:00,LRC/USDT,0.17299,0.17953,0.17100,0.17216,14642684,2574016.31434,23066
1608249600000,2020-12-18 00:00:00,LRC/USDT,0.17215,0.17631,0.16880,0.17309,16728810,2880317.65417,27244
1608163200000,2020-12-17 00:00:00,LRC/USDT,0.17435,0.18321,0.16875,0.17209,32283334,5678304.63730,42977
1608076800000,2020-12-16 00:00:00,LRC/USDT,0.17270,0.17873,0.16873,0.17420,20840722,3607910.51815,30105
1607990400000,2020-12-15 00:00:00,LRC/USDT,0.17771,0.17986,0.17210,0.17276,11527855,2024312.45562,18686
1607904000000,2020-12-14 00:00:00,LRC/USDT,0.17777,0.17819,0.17312,0.17750,9002237,1583876.07718,16922
1607817600000,2020-12-13 00:00:00,LRC/USDT,0.17884,0.18238,0.17448,0.17795,9239994,1649087.86023,17345
1607731200000,2020-12-12 00:00:00,LRC/USDT,0.16706,0.18380,0.16669,0.17864,11404302,2003434.13325,20384
1607644800000,2020-12-11 00:00:00,LRC/USDT,0.17470,0.17534,0.16528,0.16685,16954845,2879869.47820,26491
1607558400000,2020-12-10 00:00:00,LRC/USDT,0.18716,0.18876,0.17400,0.17457,14168064,2541632.18592,27348
1607472000000,2020-12-09 00:00:00,LRC/USDT,0.18664,0.19888,0.16938,0.18712,54984424,10270582.52538,71174
1607385600000,2020-12-08 00:00:00,LRC/USDT,0.18380,0.19900,0.17225,0.18640,45880682,8636081.34746,55052
1607299200000,2020-12-07 00:00:00,LRC/USDT,0.18937,0.19024,0.18120,0.18388,9676292,1795891.99424,22669
1607212800000,2020-12-06 00:00:00,LRC/USDT,0.19442,0.19587,0.18254,0.18928,7986036,1507301.50646,19852
1607126400000,2020-12-05 00:00:00,LRC/USDT,0.18202,0.19481,0.17952,0.19452,8366246,1569668.98926,18252
1607040000000,2020-12-04 00:00:00,LRC/USDT,0.19927,0.20049,0.18000,0.18231,23889042,4548385.81599,36925
1606953600000,2020-12-03 00:00:00,LRC/USDT,0.20066,0.20266,0.19240,0.19941,12480578,2474105.53602,23134
1606867200000,2020-12-02 00:00:00,LRC/USDT,0.18880,0.20454,0.18617,0.20078,15561647,3064534.25943,29134
1606780800000,2020-12-01 00:00:00,LRC/USDT,0.20196,0.20609,0.18198,0.18899,31311367,6085515.54931,51995
1606694400000,2020-11-30 00:00:00,LRC/USDT,0.19693,0.20355,0.19016,0.20188,15986020,3152797.53841,32598
1606608000000,2020-11-29 00:00:00,LRC/USDT,0.19082,0.20144,0.18752,0.19664,12140156,2365472.10002,22195
1606521600000,2020-11-28 00:00:00,LRC/USDT,0.18455,0.20056,0.18277,0.19079,16136152,3109591.04222,22694
1606435200000,2020-11-27 00:00:00,LRC/USDT,0.19080,0.19563,0.17270,0.18455,11951746,2198808.07554,16298
1606348800000,2020-11-26 00:00:00,LRC/USDT,0.20985,0.22134,0.16883,0.19020,49167852,9298884.77790,61154
1606262400000,2020-11-25 00:00:00,LRC/USDT,0.22496,0.23990,0.20076,0.20986,38130435,8550115.73681,41474
1606176000000,2020-11-24 00:00:00,LRC/USDT,0.19925,0.22900,0.19267,0.22493,38044551,7924163.81140,44093
1606089600000,2020-11-23 00:00:00,LRC/USDT,0.18958,0.20355,0.18597,0.19931,23191350,4530628.88549,23703
1606003200000,2020-11-22 00:00:00,LRC/USDT,0.20050,0.20328,0.17823,0.18977,25863611,4939487.90200,24723
1605916800000,2020-11-21 00:00:00,LRC/USDT,0.18787,0.20735,0.18086,0.20029,30806579,5950023.74580,28171
1605830400000,2020-11-20 00:00:00,LRC/USDT,0.17661,0.20119,0.17516,0.18785,40697099,7784503.27225,36824
1605744000000,2020-11-19 00:00:00,LRC/USDT,0.17741,0.18935,0.17340,0.17657,28103059,5100055.07224,28934
1605657600000,2020-11-18 00:00:00,LRC/USDT,0.18733,0.19066,0.16811,0.17724,21195701,3747297.93168,29435
1605571200000,2020-11-17 00:00:00,LRC/USDT,0.18484,0.19086,0.18030,0.18700,19624738,3647213.86953,25461
1605484800000,2020-11-16 00:00:00,LRC/USDT,0.17705,0.19223,0.17295,0.18512,17954184,3311256.11889,24131
1605398400000,2020-11-15 00:00:00,LRC/USDT,0.17897,0.18876,0.17024,0.17705,25885877,4722794.70963,26669
1605312000000,2020-11-14 00:00:00,LRC/USDT,0.19050,0.19319,0.17266,0.17894,17269270,3104013.53595,19535
1605225600000,2020-11-13 00:00:00,LRC/USDT,0.17866,0.19572,0.17760,0.19099,25624088,4786443.94005,25248
1605139200000,2020-11-12 00:00:00,LRC/USDT,0.18524,0.18959,0.17215,0.17894,61070576,11062264.05217,58711
1605052800000,2020-11-11 00:00:00,LRC/USDT,0.21158,0.22598,0.18058,0.18524,157882358,31778451.31909,137489
1604966400000,2020-11-10 00:00:00,LRC/USDT,0.15600,0.24400,0.15346,0.21166,106410444,21569023.01664,96342
1604880000000,2020-11-09 00:00:00,LRC/USDT,0.15593,0.17012,0.14809,0.15579,26096576,4158046.27505,23558
1604793600000,2020-11-08 00:00:00,LRC/USDT,0.14292,0.15961,0.13983,0.15593,25052301,3813966.56136,22293
1604707200000,2020-11-07 00:00:00,LRC/USDT,0.13792,0.16021,0.13436,0.14308,46644931,6913076.64085,40535
1604620800000,2020-11-06 00:00:00,LRC/USDT,0.12002,0.13984,0.11935,0.13795,35339236,4692253.67962,27823
1604534400000,2020-11-05 00:00:00,LRC/USDT,0.12459,0.12810,0.11467,0.12003,28896218,3526649.53895,21300
