unix,date,symbol,open,high,low,close,Volume ZIL,Volume USDT,tradecount
1624665600000,2021-06-26 00:00:00,ZIL/USDT,0.06940000,0.07163000,0.06579000,0.07002000,185595711.00000000,12722450.70022900,46098
1624579200000,2021-06-25 00:00:00,ZIL/USDT,0.07891000,0.08168000,0.06877000,0.06936000,229604326.40000000,16935434.00502200,60734
1624492800000,2021-06-24 00:00:00,ZIL/USDT,0.07366000,0.07997000,0.07033000,0.07898000,187492615.50000000,14054022.64034000,46265
1624406400000,2021-06-23 00:00:00,ZIL/USDT,0.06866000,0.07946000,0.06515000,0.07368000,294397457.70000000,21875277.13297500,72497
1624320000000,2021-06-22 00:00:00,ZIL/USDT,0.07226000,0.07895000,0.05970000,0.06863000,524260052.20000000,35968177.01054100,122338
1624233600000,2021-06-21 00:00:00,ZIL/USDT,0.09565000,0.09619000,0.07201000,0.07225000,361574298.70000000,29935837.72307100,85323
1624147200000,2021-06-20 00:00:00,ZIL/USDT,0.09296000,0.09740000,0.08588000,0.09567000,162321917.60000000,14798537.96435500,46288
1624060800000,2021-06-19 00:00:00,ZIL/USDT,0.09632000,0.09900000,0.09284000,0.09304000,109294063.80000000,10513673.57794400,31451
1623974400000,2021-06-18 00:00:00,ZIL/USDT,0.10345000,0.10361000,0.09213000,0.09630000,178661892.40000000,17547719.72235300,52110
1623888000000,2021-06-17 00:00:00,ZIL/USDT,0.10406000,0.11000000,0.10158000,0.10350000,187161891.90000000,19666839.02830800,48800
1623801600000,2021-06-16 00:00:00,ZIL/USDT,0.10735000,0.11450000,0.10270000,0.10410000,253943596.90000000,27618599.55906400,74735
1623715200000,2021-06-15 00:00:00,ZIL/USDT,0.11048000,0.11449000,0.10577000,0.10735000,243095299.60000000,26838389.31870900,73516
1623628800000,2021-06-14 00:00:00,ZIL/USDT,0.10764000,0.11149000,0.10441000,0.11048000,235377628.40000000,25442121.65305300,77920
1623542400000,2021-06-13 00:00:00,ZIL/USDT,0.09879000,0.10988000,0.09554000,0.10765000,222260077.10000000,22337905.68325400,69581
1623456000000,2021-06-12 00:00:00,ZIL/USDT,0.10224000,0.10300000,0.09191000,0.09881000,285862805.40000000,28084779.59577400,83059
1623369600000,2021-06-11 00:00:00,ZIL/USDT,0.10854000,0.11650000,0.10059000,0.10228000,361770498.80000000,39629346.50967300,118238
1623283200000,2021-06-10 00:00:00,ZIL/USDT,0.11511000,0.11706000,0.10462000,0.10851000,218822767.00000000,24230643.37236400,66463
1623196800000,2021-06-09 00:00:00,ZIL/USDT,0.10809000,0.11600000,0.10342000,0.11500000,251329172.20000000,27924753.21769200,82704
1623110400000,2021-06-08 00:00:00,ZIL/USDT,0.11100000,0.11347000,0.09841000,0.10809000,409008708.10000000,43544087.39015800,131575
1623024000000,2021-06-07 00:00:00,ZIL/USDT,0.12357000,0.12900000,0.10800000,0.11112000,295326123.30000000,35630786.31331700,97123
1622937600000,2021-06-06 00:00:00,ZIL/USDT,0.12037000,0.13150000,0.11941000,0.12362000,298291753.00000000,37621467.13699700,93406
1622851200000,2021-06-05 00:00:00,ZIL/USDT,0.12641000,0.13687000,0.11503000,0.12037000,330799957.90000000,41706042.51328000,108247
1622764800000,2021-06-04 00:00:00,ZIL/USDT,0.13957000,0.13958000,0.11912000,0.12624000,385012182.20000000,48922982.97059200,131366
1622678400000,2021-06-03 00:00:00,ZIL/USDT,0.12321000,0.15482000,0.12112000,0.13955000,838521329.90000000,121183978.23412200,261519
1622592000000,2021-06-02 00:00:00,ZIL/USDT,0.11801,0.12962,0.11734,0.12314,377236527,47338667.28345,184061
1622505600000,2021-06-01 00:00:00,ZIL/USDT,0.11563,0.12070,0.10936,0.11801,264206633,30512279.36485,151128
1622419200000,2021-05-31 00:00:00,ZIL/USDT,0.10524,0.11579,0.10024,0.11562,259769851,28290544.46972,132841
1622332800000,2021-05-30 00:00:00,ZIL/USDT,0.09937,0.11043,0.09342,0.10524,266649071,27751755.22368,138559
1622246400000,2021-05-29 00:00:00,ZIL/USDT,0.11077,0.11537,0.09368,0.09936,320273764,33048409.89780,154345
1622160000000,2021-05-28 00:00:00,ZIL/USDT,0.12147,0.12286,0.10042,0.11077,426345343,46718633.44562,187520
1622073600000,2021-05-27 00:00:00,ZIL/USDT,0.13340,0.13515,0.11869,0.12145,336431762,42284606.99623,169509
1621987200000,2021-05-26 00:00:00,ZIL/USDT,0.10736,0.13402,0.10512,0.13341,453455389,55837119.50907,195012
1621900800000,2021-05-25 00:00:00,ZIL/USDT,0.10916,0.11361,0.09759,0.10735,380248565,40050257.95423,163074
1621814400000,2021-05-24 00:00:00,ZIL/USDT,0.08686,0.10955,0.08413,0.10916,511692003,50564985.12765,196072
1621728000000,2021-05-23 00:00:00,ZIL/USDT,0.10458,0.11013,0.06903,0.08674,783331197,67645772.75324,281566
1621641600000,2021-05-22 00:00:00,ZIL/USDT,0.11399,0.11730,0.09802,0.10460,429118814,46392930.36126,193042
1621555200000,2021-05-21 00:00:00,ZIL/USDT,0.14318,0.14576,0.09729,0.11401,509334077,63229439.32164,258557
1621468800000,2021-05-20 00:00:00,ZIL/USDT,0.11053,0.14631,0.09893,0.14322,710016746,91086837.98197,328011
1621382400000,2021-05-19 00:00:00,ZIL/USDT,0.17531,0.17773,0.07217,0.11064,939264357,124343777.90067,465880
1621296000000,2021-05-18 00:00:00,ZIL/USDT,0.16928,0.18468,0.16667,0.17515,314872173,55668097.76517,193866
1621209600000,2021-05-17 00:00:00,ZIL/USDT,0.18291,0.18292,0.16168,0.16927,584292329,101504333.91737,244866
1621123200000,2021-05-16 00:00:00,ZIL/USDT,0.18516,0.20333,0.17218,0.18303,304563224,57783697.63903,239308
1621036800000,2021-05-15 00:00:00,ZIL/USDT,0.20063,0.20425,0.18320,0.18527,255522989,49309751.08556,205853
1620950400000,2021-05-14 00:00:00,ZIL/USDT,0.18557,0.20693,0.18471,0.20065,261584451,51213557.10845,200572
1620864000000,2021-05-13 00:00:00,ZIL/USDT,0.18055,0.19802,0.16825,0.18560,530836770,98604015.19806,289772
1620777600000,2021-05-12 00:00:00,ZIL/USDT,0.21971,0.22315,0.17600,0.18046,395798823,82020449.89749,249056
1620691200000,2021-05-11 00:00:00,ZIL/USDT,0.20745,0.22282,0.20189,0.21972,400292628,86283549.24348,225487
1620604800000,2021-05-10 00:00:00,ZIL/USDT,0.23547,0.25049,0.19287,0.20737,659062909,151361617.44998,388379
1620518400000,2021-05-09 00:00:00,ZIL/USDT,0.23467,0.24211,0.21659,0.23555,465705629,106450244.10141,288511
1620432000000,2021-05-08 00:00:00,ZIL/USDT,0.22584,0.24140,0.22303,0.23473,444300067,103155345.19638,283958
1620345600000,2021-05-07 00:00:00,ZIL/USDT,0.23379,0.24617,0.21910,0.22578,537099334,124253277.65515,343211
1620259200000,2021-05-06 00:00:00,ZIL/USDT,0.21203,0.25762,0.20757,0.23375,1063593025,253692669.23060,643884
1620172800000,2021-05-05 00:00:00,ZIL/USDT,0.19324,0.21792,0.19130,0.21204,330833122,68800236.87886,222758
1620086400000,2021-05-04 00:00:00,ZIL/USDT,0.21222,0.21239,0.19054,0.19335,462856053,93401438.28907,254448
1620000000000,2021-05-03 00:00:00,ZIL/USDT,0.20457,0.22526,0.20379,0.21217,436091893,93321664.55292,248971
1619913600000,2021-05-02 00:00:00,ZIL/USDT,0.21050,0.21118,0.19823,0.20457,215015326,43865575.29456,154379
1619827200000,2021-05-01 00:00:00,ZIL/USDT,0.20543,0.21740,0.20074,0.21045,342005755,71700155.96518,217209
1619740800000,2021-04-30 00:00:00,ZIL/USDT,0.19221,0.21035,0.18826,0.20542,305319866,61416429.30639,189811
1619654400000,2021-04-29 00:00:00,ZIL/USDT,0.19865,0.20267,0.18262,0.19226,370701227,71572989.31375,218470
1619568000000,2021-04-28 00:00:00,ZIL/USDT,0.21290,0.22408,0.18296,0.19862,837525951,165247789.85744,412538
1619481600000,2021-04-27 00:00:00,ZIL/USDT,0.16443,0.21644,0.16052,0.21286,1140332518,228050843.52546,555871
1619395200000,2021-04-26 00:00:00,ZIL/USDT,0.14129,0.16752,0.13957,0.16441,280070302,44335837.59504,190013
1619308800000,2021-04-25 00:00:00,ZIL/USDT,0.14340,0.15624,0.13270,0.14131,245074754,35588030.60375,160674
1619222400000,2021-04-24 00:00:00,ZIL/USDT,0.15920,0.15980,0.14232,0.14336,248077711,37313812.25493,164536
1619136000000,2021-04-23 00:00:00,ZIL/USDT,0.16177,0.16640,0.11492,0.15916,954476343,136214173.53294,432022
1619049600000,2021-04-22 00:00:00,ZIL/USDT,0.17596,0.19190,0.15706,0.16184,519794764,91517767.40554,294024
1618963200000,2021-04-21 00:00:00,ZIL/USDT,0.19253,0.19499,0.17458,0.17604,311058796,58017459.74595,211921
1618876800000,2021-04-20 00:00:00,ZIL/USDT,0.18111,0.19596,0.16339,0.19252,514336819,91994791.02050,291718
1618790400000,2021-04-19 00:00:00,ZIL/USDT,0.20193,0.20914,0.17760,0.18115,381642125,73934052.26873,247960
1618704000000,2021-04-18 00:00:00,ZIL/USDT,0.22069,0.22505,0.16959,0.20189,669016520,130170276.10268,397862
1618617600000,2021-04-17 00:00:00,ZIL/USDT,0.23730,0.25548,0.21542,0.22067,637159295,149467036.13011,407980
1618531200000,2021-04-16 00:00:00,ZIL/USDT,0.21629,0.24354,0.19520,0.23711,585877172,125804387.80559,374350
1618444800000,2021-04-15 00:00:00,ZIL/USDT,0.20051,0.22029,0.19700,0.21622,411282699,86040210.01960,265264
1618358400000,2021-04-14 00:00:00,ZIL/USDT,0.20350,0.20452,0.18804,0.20048,361833393,71767103.21815,242402
1618272000000,2021-04-13 00:00:00,ZIL/USDT,0.19688,0.20704,0.19170,0.20361,330126902,66061590.59981,213204
1618185600000,2021-04-12 00:00:00,ZIL/USDT,0.20517,0.20611,0.19350,0.19688,248798625,49554767.00503,172776
1618099200000,2021-04-11 00:00:00,ZIL/USDT,0.20852,0.21016,0.20166,0.20510,202955088,41619132.76675,158558
1618012800000,2021-04-10 00:00:00,ZIL/USDT,0.21964,0.22021,0.20240,0.20851,257495644,54323772.01085,198702
1617926400000,2021-04-09 00:00:00,ZIL/USDT,0.20644,0.22039,0.20013,0.21962,291542731,60921290.05041,220452
1617840000000,2021-04-08 00:00:00,ZIL/USDT,0.19138,0.20950,0.18959,0.20650,300736985,60949832.69587,227441
1617753600000,2021-04-07 00:00:00,ZIL/USDT,0.20564,0.20638,0.18168,0.19142,461523703,89246803.98347,309575
1617667200000,2021-04-06 00:00:00,ZIL/USDT,0.21251,0.22320,0.19371,0.20562,470221165,97995383.60516,313063
1617580800000,2021-04-05 00:00:00,ZIL/USDT,0.22241,0.22882,0.20721,0.21250,530154330,114340622.89724,380619
1617494400000,2021-04-04 00:00:00,ZIL/USDT,0.18175,0.22610,0.17846,0.22227,669780834,137693918.43813,426991
1617408000000,2021-04-03 00:00:00,ZIL/USDT,0.20312,0.20901,0.18020,0.18169,443611007,85898275.32707,304964
1617321600000,2021-04-02 00:00:00,ZIL/USDT,0.17770,0.21600,0.17631,0.20321,636651473,126114317.84050,403337
1617235200000,2021-04-01 00:00:00,ZIL/USDT,0.17689,0.18227,0.17100,0.17768,228212397,40476868.08171,174884
1617148800000,2021-03-31 00:00:00,ZIL/USDT,0.18377,0.18777,0.16677,0.17683,321982420,57092272.13264,223661
1617062400000,2021-03-30 00:00:00,ZIL/USDT,0.17828,0.18966,0.17400,0.18368,309656015,56222822.77417,210936
1616976000000,2021-03-29 00:00:00,ZIL/USDT,0.17178,0.18059,0.17026,0.17829,245449015,43430442.97583,195498
1616889600000,2021-03-28 00:00:00,ZIL/USDT,0.16711,0.17644,0.16340,0.17178,326111373,55421249.03752,216726
1616803200000,2021-03-27 00:00:00,ZIL/USDT,0.16719,0.17272,0.16008,0.16706,246037808,40970131.12748,191697
1616716800000,2021-03-26 00:00:00,ZIL/USDT,0.15401,0.16889,0.15400,0.16719,315285683,51555394.46365,203960
1616630400000,2021-03-25 00:00:00,ZIL/USDT,0.15682,0.16228,0.14627,0.15401,403652097,62350868.57360,272705
1616544000000,2021-03-24 00:00:00,ZIL/USDT,0.16655,0.18320,0.15000,0.15688,548123795,92860163.04285,323134
1616457600000,2021-03-23 00:00:00,ZIL/USDT,0.16170,0.16967,0.15431,0.16651,329594285,53881648.14647,235295
1616371200000,2021-03-22 00:00:00,ZIL/USDT,0.17491,0.18333,0.16023,0.16168,354448569,61414500.25732,238474
1616284800000,2021-03-21 00:00:00,ZIL/USDT,0.17119,0.17665,0.16545,0.17489,263579452,45308471.67333,190531
1616198400000,2021-03-20 00:00:00,ZIL/USDT,0.18409,0.19055,0.17064,0.17110,325233828,59376584.14556,201361
1616112000000,2021-03-19 00:00:00,ZIL/USDT,0.17936,0.19430,0.17335,0.18410,398628757,73463682.95733,251757
1616025600000,2021-03-18 00:00:00,ZIL/USDT,0.19713,0.20400,0.17538,0.17940,715697288,132380887.68796,416569
1615939200000,2021-03-17 00:00:00,ZIL/USDT,0.15535,0.20000,0.15130,0.19728,1386013311,251371786.88410,786012
1615852800000,2021-03-16 00:00:00,ZIL/USDT,0.16110,0.16652,0.14998,0.15534,399202306,62771411.13300,262507
1615766400000,2021-03-15 00:00:00,ZIL/USDT,0.16434,0.17426,0.14594,0.16114,522813434,83135225.78987,322425
1615680000000,2021-03-14 00:00:00,ZIL/USDT,0.18327,0.18829,0.16211,0.16435,444553524,76330180.65267,279890
1615593600000,2021-03-13 00:00:00,ZIL/USDT,0.16357,0.18442,0.15362,0.18309,606697823,103276843.10995,369929
1615507200000,2021-03-12 00:00:00,ZIL/USDT,0.17687,0.19795,0.15584,0.16357,1141621352,200082194.88703,619350
1615420800000,2021-03-11 00:00:00,ZIL/USDT,0.12762,0.18057,0.12761,0.17688,1637946504,251173360.57289,776448
1615334400000,2021-03-10 00:00:00,ZIL/USDT,0.13493,0.13574,0.12244,0.12763,365479184,46989309.76929,206889
1615248000000,2021-03-09 00:00:00,ZIL/USDT,0.12561,0.13600,0.12253,0.13493,385080620,49859746.67850,220254
1615161600000,2021-03-08 00:00:00,ZIL/USDT,0.11830,0.12788,0.11474,0.12563,302474020,36665465.31482,176863
1615075200000,2021-03-07 00:00:00,ZIL/USDT,0.11606,0.11962,0.11442,0.11824,151289902,17728605.48733,110411
1614988800000,2021-03-06 00:00:00,ZIL/USDT,0.11598,0.11856,0.11124,0.11602,144218156,16583477.10173,110079
1614902400000,2021-03-05 00:00:00,ZIL/USDT,0.11850,0.11865,0.10972,0.11593,204166511,23298017.27983,148041
1614816000000,2021-03-04 00:00:00,ZIL/USDT,0.12630,0.12889,0.11556,0.11849,356167935,43568089.99763,209048
1614729600000,2021-03-03 00:00:00,ZIL/USDT,0.11415,0.13093,0.11262,0.12632,331293589,40902086.03901,194570
1614643200000,2021-03-02 00:00:00,ZIL/USDT,0.11603,0.12000,0.10946,0.11414,249877016,28765298.76498,134328
1614556800000,2021-03-01 00:00:00,ZIL/USDT,0.10754,0.11868,0.10638,0.11604,225261033,25466586.19100,129496
1614470400000,2021-02-28 00:00:00,ZIL/USDT,0.11565,0.11651,0.09845,0.10756,282245462,29937907.35586,147769
1614384000000,2021-02-27 00:00:00,ZIL/USDT,0.10931,0.12088,0.10903,0.11563,244734697,28300749.83292,144350
1614297600000,2021-02-26 00:00:00,ZIL/USDT,0.10898,0.11585,0.10170,0.10932,321561929,35327608.09147,154620
1614211200000,2021-02-25 00:00:00,ZIL/USDT,0.11199,0.12510,0.10796,0.10894,331123039,39170308.42591,177543
1614124800000,2021-02-24 00:00:00,ZIL/USDT,0.10537,0.12317,0.09842,0.11194,544226035,61406211.97738,264480
1614038400000,2021-02-23 00:00:00,ZIL/USDT,0.12318,0.12441,0.07977,0.10531,813538368,82538733.68547,389659
1613952000000,2021-02-22 00:00:00,ZIL/USDT,0.13735,0.13996,0.09950,0.12327,609374822,75100151.36077,278897
1613865600000,2021-02-21 00:00:00,ZIL/USDT,0.13528,0.14306,0.13094,0.13725,350422187,48147389.02838,195228
1613779200000,2021-02-20 00:00:00,ZIL/USDT,0.14958,0.15705,0.12428,0.13518,638334516,92541718.83654,324195
1613692800000,2021-02-19 00:00:00,ZIL/USDT,0.13948,0.14980,0.12750,0.14952,450977022,61242109.73575,201623
1613606400000,2021-02-18 00:00:00,ZIL/USDT,0.13755,0.14599,0.13312,0.13941,384385735,53308238.44889,171682
1613520000000,2021-02-17 00:00:00,ZIL/USDT,0.13163,0.14014,0.12115,0.13741,390041900,50719813.74995,175971
1613433600000,2021-02-16 00:00:00,ZIL/USDT,0.13211,0.14058,0.12263,0.13177,471743764,61635710.35488,203929
1613347200000,2021-02-15 00:00:00,ZIL/USDT,0.13377,0.14702,0.10862,0.13201,854628179,110587042.95619,355452
1613260800000,2021-02-14 00:00:00,ZIL/USDT,0.14842,0.16011,0.12646,0.13368,730369705,104001687.63692,338134
1613174400000,2021-02-13 00:00:00,ZIL/USDT,0.11836,0.16125,0.11759,0.14832,1278922115,182180035.64443,604224
1613088000000,2021-02-12 00:00:00,ZIL/USDT,0.11589,0.12100,0.10710,0.11826,391549585,44638006.91441,187112
1613001600000,2021-02-11 00:00:00,ZIL/USDT,0.10427,0.12095,0.10339,0.11582,619497835,69257018.79052,266183
1612915200000,2021-02-10 00:00:00,ZIL/USDT,0.10520,0.11563,0.09066,0.10434,947811814,97680294.91963,359483
1612828800000,2021-02-09 00:00:00,ZIL/USDT,0.08008,0.10996,0.08004,0.10515,1058122159,99499420.66010,358839
1612742400000,2021-02-08 00:00:00,ZIL/USDT,0.07612,0.08282,0.07500,0.08011,377294728,30053529.49625,141900
1612656000000,2021-02-07 00:00:00,ZIL/USDT,0.07903,0.08164,0.07295,0.07612,339351779,26203602.80655,130345
1612569600000,2021-02-06 00:00:00,ZIL/USDT,0.08278,0.08340,0.07536,0.07902,376216046,29843268.08226,140723
1612483200000,2021-02-05 00:00:00,ZIL/USDT,0.07644,0.08611,0.07560,0.08279,622504783,50911109.38285,207605
1612396800000,2021-02-04 00:00:00,ZIL/USDT,0.07975,0.08091,0.07176,0.07642,409256879,31398001.03880,152198
1612310400000,2021-02-03 00:00:00,ZIL/USDT,0.07782,0.08375,0.07562,0.07979,503474135,40191512.24099,183235
1612224000000,2021-02-02 00:00:00,ZIL/USDT,0.07519,0.08191,0.07206,0.07779,555805631,43220729.74931,192192
1612137600000,2021-02-01 00:00:00,ZIL/USDT,0.06920,0.07759,0.06701,0.07524,516157983,37158242.41896,166113
1612051200000,2021-01-31 00:00:00,ZIL/USDT,0.07346,0.08154,0.06622,0.06923,700152921,51205790.50982,237305
1611964800000,2021-01-30 00:00:00,ZIL/USDT,0.06739,0.07900,0.06469,0.07340,695206113,50149590.58200,210149
1611878400000,2021-01-29 00:00:00,ZIL/USDT,0.06554,0.07162,0.06328,0.06740,499207405,33762030.63542,156477
1611792000000,2021-01-28 00:00:00,ZIL/USDT,0.06208,0.06790,0.06138,0.06551,250975862,16530358.62747,93535
1611705600000,2021-01-27 00:00:00,ZIL/USDT,0.06792,0.06837,0.06004,0.06206,308664430,19868603.59530,110794
1611619200000,2021-01-26 00:00:00,ZIL/USDT,0.06676,0.06861,0.06361,0.06793,285504787,18910990.77460,101696
1611532800000,2021-01-25 00:00:00,ZIL/USDT,0.06924,0.07223,0.06568,0.06674,271918232,18857434.09712,93922
1611446400000,2021-01-24 00:00:00,ZIL/USDT,0.06798,0.07288,0.06724,0.06920,306127712,21399358.27967,110405
1611360000000,2021-01-23 00:00:00,ZIL/USDT,0.06757,0.07057,0.06542,0.06801,283413550,19257737.78182,112894
1611273600000,2021-01-22 00:00:00,ZIL/USDT,0.06217,0.06974,0.05680,0.06757,386843203,24838514.99451,137484
1611187200000,2021-01-21 00:00:00,ZIL/USDT,0.07420,0.07495,0.06054,0.06222,393789953,26695859.56611,163555
1611100800000,2021-01-20 00:00:00,ZIL/USDT,0.07362,0.07563,0.06819,0.07420,456250222,32944910.14518,162079
1611014400000,2021-01-19 00:00:00,ZIL/USDT,0.07899,0.07958,0.07206,0.07362,444625084,34137690.64278,145063
1610928000000,2021-01-18 00:00:00,ZIL/USDT,0.07359,0.08150,0.07066,0.07899,729892318,56360808.21136,231928
1610841600000,2021-01-17 00:00:00,ZIL/USDT,0.07349,0.07962,0.06976,0.07357,641615397,47482683.77117,213757
1610755200000,2021-01-16 00:00:00,ZIL/USDT,0.06625,0.07626,0.06601,0.07350,677326530,48702942.50209,198242
1610668800000,2021-01-15 00:00:00,ZIL/USDT,0.06921,0.07040,0.06001,0.06625,484241808,32214281.91707,162903
1610582400000,2021-01-14 00:00:00,ZIL/USDT,0.07055,0.07260,0.06616,0.06921,563521347,39135305.89000,171161
1610496000000,2021-01-13 00:00:00,ZIL/USDT,0.06201,0.07230,0.05877,0.07055,456733218,29978772.56826,161852
1610409600000,2021-01-12 00:00:00,ZIL/USDT,0.06488,0.07093,0.05809,0.06201,598918976,38254272.00411,204406
1610323200000,2021-01-11 00:00:00,ZIL/USDT,0.07296,0.07338,0.05150,0.06487,1140765166,68946101.81637,370043
1610236800000,2021-01-10 00:00:00,ZIL/USDT,0.07614,0.08392,0.06713,0.07301,786970023,60241168.56623,252526
1610150400000,2021-01-09 00:00:00,ZIL/USDT,0.07338,0.08043,0.07113,0.07613,509865813,38545777.42004,167896
1610064000000,2021-01-08 00:00:00,ZIL/USDT,0.07603,0.07746,0.06794,0.07339,556115678,40843169.79110,204494
1609977600000,2021-01-07 00:00:00,ZIL/USDT,0.07811,0.08512,0.07038,0.07601,908157582,72724929.52636,288686
1609891200000,2021-01-06 00:00:00,ZIL/USDT,0.07038,0.08545,0.06975,0.07804,977390134,77356640.36670,280725
1609804800000,2021-01-05 00:00:00,ZIL/USDT,0.07008,0.07506,0.06540,0.07043,758827062,53618753.30179,215172
1609718400000,2021-01-04 00:00:00,ZIL/USDT,0.06809,0.07817,0.06632,0.07005,922130419,65928467.26223,289923
1609632000000,2021-01-03 00:00:00,ZIL/USDT,0.07227,0.07681,0.06479,0.06800,1135776166,79800990.40299,304084
1609545600000,2021-01-02 00:00:00,ZIL/USDT,0.07881,0.08100,0.07041,0.07226,539285032,41501180.91391,208406
1609459200000,2021-01-01 00:00:00,ZIL/USDT,0.08253,0.08870,0.07725,0.07883,706101501,58870176.10856,278837
1609372800000,2020-12-31 00:00:00,ZIL/USDT,0.07702,0.08555,0.07192,0.08251,853112019,66794343.12545,346450
1609286400000,2020-12-30 00:00:00,ZIL/USDT,0.08421,0.08460,0.07015,0.07704,983683176,75650309.28476,380385
1609200000000,2020-12-29 00:00:00,ZIL/USDT,0.08910,0.09066,0.07735,0.08423,799047894,66330764.42380,301734
1609113600000,2020-12-28 00:00:00,ZIL/USDT,0.07641,0.09300,0.07529,0.08910,1463974553,124950917.29876,466848
1609027200000,2020-12-27 00:00:00,ZIL/USDT,0.08651,0.09902,0.07340,0.07641,3281502376,287274488.06077,990950
1608940800000,2020-12-26 00:00:00,ZIL/USDT,0.06314,0.09330,0.06259,0.08651,2577644917,202212370.39285,705878
1608854400000,2020-12-25 00:00:00,ZIL/USDT,0.05914,0.06599,0.05760,0.06314,986563359,61479449.83972,269235
1608768000000,2020-12-24 00:00:00,ZIL/USDT,0.05705,0.06189,0.05021,0.05915,1432103151,80019556.26888,309638
1608681600000,2020-12-23 00:00:00,ZIL/USDT,0.05130,0.06502,0.05092,0.05705,2690279964,158595830.53349,602610
1608595200000,2020-12-22 00:00:00,ZIL/USDT,0.04937,0.05312,0.04474,0.05130,945617791,46908821.51221,213627
1608508800000,2020-12-21 00:00:00,ZIL/USDT,0.04624,0.05418,0.04549,0.04935,1758666275,87914626.94556,347948
1608422400000,2020-12-20 00:00:00,ZIL/USDT,0.05012,0.05388,0.04451,0.04626,1409595578,67584838.61280,244063
1608336000000,2020-12-19 00:00:00,ZIL/USDT,0.04373,0.05400,0.04362,0.05012,2557104386,126348047.52556,475467
1608249600000,2020-12-18 00:00:00,ZIL/USDT,0.03786,0.04485,0.03675,0.04373,1266810157,52821025.10771,201394
1608163200000,2020-12-17 00:00:00,ZIL/USDT,0.03924,0.04046,0.03661,0.03785,987574151,38002054.57423,166024
1608076800000,2020-12-16 00:00:00,ZIL/USDT,0.03501,0.03985,0.03410,0.03924,1393845423,52803219.37878,224243
1607990400000,2020-12-15 00:00:00,ZIL/USDT,0.03296,0.03562,0.03228,0.03499,518263742,17670282.29534,84151
1607904000000,2020-12-14 00:00:00,ZIL/USDT,0.03272,0.03318,0.03155,0.03296,228715120,7404163.40601,49379
1607817600000,2020-12-13 00:00:00,ZIL/USDT,0.03261,0.03396,0.03223,0.03273,354561087,11737138.97486,64249
1607731200000,2020-12-12 00:00:00,ZIL/USDT,0.02947,0.03310,0.02934,0.03263,363356559,11560130.61339,62678
1607644800000,2020-12-11 00:00:00,ZIL/USDT,0.03259,0.03280,0.02931,0.02946,742454579,23008570.27075,117459
1607558400000,2020-12-10 00:00:00,ZIL/USDT,0.03102,0.03356,0.02948,0.03259,636837219,20170816.80997,108317
1607472000000,2020-12-09 00:00:00,ZIL/USDT,0.03140,0.03246,0.02853,0.03104,586956579,18160700.11357,94027
1607385600000,2020-12-08 00:00:00,ZIL/USDT,0.03556,0.03561,0.03078,0.03140,775327118,25586063.20375,119221
1607299200000,2020-12-07 00:00:00,ZIL/USDT,0.03537,0.03656,0.03351,0.03557,784653822,27592878.54938,109628
1607212800000,2020-12-06 00:00:00,ZIL/USDT,0.03401,0.03572,0.03337,0.03536,902515558,31288082.98505,127453
1607126400000,2020-12-05 00:00:00,ZIL/USDT,0.02947,0.03454,0.02900,0.03402,612828027,20074372.74132,94583
1607040000000,2020-12-04 00:00:00,ZIL/USDT,0.03353,0.03479,0.02880,0.02947,793192915,24974081.28986,104932
1606953600000,2020-12-03 00:00:00,ZIL/USDT,0.03113,0.03396,0.03061,0.03353,616105351,20146599.86866,87186
1606867200000,2020-12-02 00:00:00,ZIL/USDT,0.02788,0.03333,0.02745,0.03114,876795813,27071800.19484,116598
1606780800000,2020-12-01 00:00:00,ZIL/USDT,0.02935,0.03141,0.02645,0.02791,873247488,25277031.92948,130324
1606694400000,2020-11-30 00:00:00,ZIL/USDT,0.02928,0.03090,0.02770,0.02933,795107583,23317030.89547,102717
1606608000000,2020-11-29 00:00:00,ZIL/USDT,0.02675,0.03069,0.02633,0.02927,918233421,26498931.92043,113936
1606521600000,2020-11-28 00:00:00,ZIL/USDT,0.02457,0.02841,0.02406,0.02676,763114143,20306600.46410,96165
1606435200000,2020-11-27 00:00:00,ZIL/USDT,0.02578,0.02674,0.02293,0.02455,620358752,15241392.66194,82751
1606348800000,2020-11-26 00:00:00,ZIL/USDT,0.02886,0.03244,0.02247,0.02578,2640399678,69711807.06092,355131
1606262400000,2020-11-25 00:00:00,ZIL/USDT,0.02546,0.03675,0.02499,0.02886,3406138321,107089405.05468,476666
1606176000000,2020-11-24 00:00:00,ZIL/USDT,0.02457,0.02592,0.02303,0.02546,1066111248,26213512.94785,119289
1606089600000,2020-11-23 00:00:00,ZIL/USDT,0.02266,0.02460,0.02221,0.02457,517672466,12051924.58482,54017
1606003200000,2020-11-22 00:00:00,ZIL/USDT,0.02374,0.02430,0.02120,0.02265,761429506,17339190.39429,91388
1605916800000,2020-11-21 00:00:00,ZIL/USDT,0.02250,0.02400,0.02218,0.02374,908364798,20998522.41692,109420
1605830400000,2020-11-20 00:00:00,ZIL/USDT,0.02115,0.02267,0.02096,0.02251,407006578,8893419.12616,57669
1605744000000,2020-11-19 00:00:00,ZIL/USDT,0.02176,0.02203,0.02077,0.02115,462518724,9924796.62500,64287
1605657600000,2020-11-18 00:00:00,ZIL/USDT,0.02291,0.02319,0.02059,0.02176,781051896,16815329.37913,93829
