unix,date,symbol,open,high,low,close,Volume BAT,Volume USDT,tradecount
1624147200000,2021-06-20 00:00:00,BAT/USDT,0.59560000,0.60840000,0.55900000,0.60050000,10745233.12000000,6272579.63834300,22078
1624060800000,2021-06-19 00:00:00,BAT/USDT,0.61030000,0.62810000,0.59090000,0.59580000,5022689.32000000,3073106.45031200,13824
1623974400000,2021-06-18 00:00:00,BAT/USDT,0.65780000,0.65860000,0.58750000,0.61040000,13051603.40000000,8174985.59122800,27205
1623888000000,2021-06-17 00:00:00,BAT/USDT,0.65620000,0.68940000,0.64210000,0.65760000,8065439.27000000,5393835.20265100,21155
1623801600000,2021-06-16 00:00:00,BAT/USDT,0.69050000,0.69120000,0.64910000,0.65600000,9877811.76000000,6651509.30855100,26166
1623715200000,2021-06-15 00:00:00,BAT/USDT,0.67150000,0.72330000,0.66670000,0.69060000,17381806.39000000,12150208.46661800,45303
1623628800000,2021-06-14 00:00:00,BAT/USDT,0.64860000,0.67700000,0.63820000,0.67160000,12787488.22000000,8417446.75081400,27596
1623542400000,2021-06-13 00:00:00,BAT/USDT,0.61680000,0.66000000,0.59730000,0.64860000,12391091.70000000,7723493.90027400,26531
1623456000000,2021-06-12 00:00:00,BAT/USDT,0.64670000,0.64780000,0.59160000,0.61680000,14755802.68000000,9124605.12059700,38279
1623369600000,2021-06-11 00:00:00,BAT/USDT,0.66440000,0.71900000,0.63910000,0.64660000,17357058.81000000,11790506.54941100,43076
1623283200000,2021-06-10 00:00:00,BAT/USDT,0.70300000,0.70820000,0.64520000,0.66430000,9886878.53000000,6692226.13261300,25286
1623196800000,2021-06-09 00:00:00,BAT/USDT,0.66920000,0.70380000,0.63490000,0.70290000,12771071.03000000,8629027.49392900,33409
1623110400000,2021-06-08 00:00:00,BAT/USDT,0.69460000,0.70870000,0.60610000,0.66960000,20816045.12000000,13706593.24099600,46105
1623024000000,2021-06-07 00:00:00,BAT/USDT,0.76250000,0.79990000,0.68790000,0.69480000,14150596.86000000,10612616.28970200,39466
1622937600000,2021-06-06 00:00:00,BAT/USDT,0.75080000,0.77860000,0.74180000,0.76280000,8344119.90000000,6320134.09232300,22068
1622851200000,2021-06-05 00:00:00,BAT/USDT,0.76070000,0.81910000,0.71880000,0.75060000,15375892.29000000,11921743.20815100,42431
1622764800000,2021-06-04 00:00:00,BAT/USDT,0.83040000,0.83070000,0.71520000,0.76090000,17115084.07000000,13027016.68859900,52727
1622678400000,2021-06-03 00:00:00,BAT/USDT,0.79700000,0.85000000,0.78660000,0.83000000,12880206.93000000,10598057.79835500,45196
1622592000000,2021-06-02 00:00:00,BAT/USDT,0.74720000,0.84750000,0.73240000,0.79690000,21380592.73000000,17013884.68589800,64742
1622505600000,2021-06-01 00:00:00,BAT/USDT,0.76730000,0.77500000,0.72250000,0.74700000,12224651.15000000,9120341.19564600,41103
1622419200000,2021-05-31 00:00:00,BAT/USDT,0.70360000,0.76810000,0.66750000,0.76790000,13648087.96000000,9865729.72264500,41127
1622332800000,2021-05-30 00:00:00,BAT/USDT,0.68030000,0.74030000,0.63590000,0.70360000,14438359.98000000,10114055.61319400,40784
1622246400000,2021-05-29 00:00:00,BAT/USDT,0.74710000,0.78810000,0.63940000,0.68110000,19190114.60000000,13509914.66856800,57188
1622160000000,2021-05-28 00:00:00,BAT/USDT,0.84490000,0.85600000,0.70090000,0.74820000,25859323.19000000,19839184.95713500,83067
1622073600000,2021-05-27 00:00:00,BAT/USDT,0.88870000,0.93000000,0.79180000,0.84450000,31338052.37000000,27218225.67042800,97482
1621987200000,2021-05-26 00:00:00,BAT/USDT,0.73700000,0.88870000,0.73280000,0.88870000,25297626.12000000,20236851.40473700,86643
1621900800000,2021-05-25 00:00:00,BAT/USDT,0.72630000,0.77310000,0.66000000,0.73760000,22408633.41000000,15984084.41462900,74132
1621814400000,2021-05-24 00:00:00,BAT/USDT,0.55880000,0.74540000,0.54710000,0.72580000,36694512.98000000,23989487.63782200,105309
1621728000000,2021-05-23 00:00:00,BAT/USDT,0.68060000,0.70860000,0.45410000,0.55760000,50330774.78000000,27610152.22624000,132763
1621641600000,2021-05-22 00:00:00,BAT/USDT,0.75500000,0.76480000,0.65200000,0.68040000,26771159.33000000,18833067.61050900,80669
1621555200000,2021-05-21 00:00:00,BAT/USDT,0.87550000,0.91930000,0.64860000,0.75470000,39722671.48000000,31738668.74827900,122989
1621468800000,2021-05-20 00:00:00,BAT/USDT,0.74510000,0.91730000,0.66160000,0.87610000,37979385.95000000,31008694.19789300,125672
1621382400000,2021-05-19 00:00:00,BAT/USDT,1.10560000,1.11890000,0.56290000,0.74470000,60337907.48000000,50487133.22722500,180258
1621296000000,2021-05-18 00:00:00,BAT/USDT,1.05710000,1.14260000,1.04810000,1.10570000,15619640.85000000,17157206.09643900,54347
1621209600000,2021-05-17 00:00:00,BAT/USDT,1.14210000,1.14450000,1.02000000,1.05910000,22140278.37000000,23783774.65766500,74607
1621123200000,2021-05-16 00:00:00,BAT/USDT,1.13540000,1.23990000,1.07620000,1.14240000,21275837.20000000,24748074.12165800,74564
1621036800000,2021-05-15 00:00:00,BAT/USDT,1.21820000,1.23000000,1.12440000,1.13580000,16872117.38000000,19845053.10690600,67120
1620950400000,2021-05-14 00:00:00,BAT/USDT,1.19100000,1.25000000,1.17500000,1.21860000,16856254.17000000,20462631.08123100,65581
1620864000000,2021-05-13 00:00:00,BAT/USDT,1.16530000,1.25250000,1.08800000,1.19330000,32440820.65000000,38412060.31618700,125487
1620777600000,2021-05-12 00:00:00,BAT/USDT,1.39690000,1.41700000,1.15000000,1.16440000,24645396.46000000,32597052.48469000,106864
1620691200000,2021-05-11 00:00:00,BAT/USDT,1.31200000,1.39840000,1.25850000,1.39690000,25357563.35000000,33736358.82948500,86829
1620604800000,2021-05-10 00:00:00,BAT/USDT,1.41100000,1.49740000,1.23790000,1.31210000,35539233.40000000,49838614.92723100,142058
1620518400000,2021-05-09 00:00:00,BAT/USDT,1.41830000,1.46440000,1.33450000,1.41190000,24914810.34000000,34646087.92517500,89199
1620432000000,2021-05-08 00:00:00,BAT/USDT,1.40710000,1.51700000,1.37930000,1.41830000,28042547.97000000,40352596.92797200,104922
1620345600000,2021-05-07 00:00:00,BAT/USDT,1.40290000,1.59480000,1.35180000,1.40640000,58692939.48000000,87626346.41381300,235884
1620259200000,2021-05-06 00:00:00,BAT/USDT,1.36350000,1.45000000,1.32600000,1.40390000,42571826.38000000,59112044.28822300,176827
1620172800000,2021-05-05 00:00:00,BAT/USDT,1.16520000,1.37400000,1.15650000,1.36310000,34366102.73000000,44289098.23343600,125985
1620086400000,2021-05-04 00:00:00,BAT/USDT,1.29180000,1.29370000,1.13110000,1.16490000,27257855.64000000,32884287.17871100,95561
1620000000000,2021-05-03 00:00:00,BAT/USDT,1.25450000,1.32260000,1.25270000,1.29240000,18650446.06000000,24114747.18816500,77535
1619913600000,2021-05-02 00:00:00,BAT/USDT,1.26970000,1.29780000,1.22000000,1.25470000,15324875.85000000,19274833.15530400,58665
1619827200000,2021-05-01 00:00:00,BAT/USDT,1.26410000,1.30050000,1.23190000,1.26920000,20686317.15000000,26080031.56865600,76993
1619740800000,2021-04-30 00:00:00,BAT/USDT,1.18750000,1.27790000,1.16420000,1.26360000,19717442.84000000,24358690.62594900,69942
1619654400000,2021-04-29 00:00:00,BAT/USDT,1.20050000,1.23670000,1.15210000,1.18820000,16936609.26000000,20247148.14263500,65488
1619568000000,2021-04-28 00:00:00,BAT/USDT,1.23240000,1.27970000,1.14690000,1.20050000,20651938.72000000,24813908.47621700,76381
1619481600000,2021-04-27 00:00:00,BAT/USDT,1.16260000,1.25160000,1.13770000,1.23240000,19525421.19000000,23574740.08398900,78279
1619395200000,2021-04-26 00:00:00,BAT/USDT,1.02590000,1.16620000,1.01190000,1.16410000,22432052.87000000,25101015.19576200,77028
1619308800000,2021-04-25 00:00:00,BAT/USDT,1.03230000,1.10460000,0.96750000,1.02670000,14099056.28000000,14685425.42975600,48979
1619222400000,2021-04-24 00:00:00,BAT/USDT,1.17240000,1.17550000,1.02800000,1.03240000,19960365.55000000,21688250.95013100,69142
1619136000000,2021-04-23 00:00:00,BAT/USDT,1.06680000,1.18120000,0.85000000,1.17240000,58821581.08000000,60148584.89019300,179382
1619049600000,2021-04-22 00:00:00,BAT/USDT,1.20650000,1.25440000,1.04730000,1.06770000,33795581.72000000,39887662.06554000,113269
1618963200000,2021-04-21 00:00:00,BAT/USDT,1.26510000,1.31580000,1.19140000,1.20640000,26640932.16000000,33607457.41565100,97970
1618876800000,2021-04-20 00:00:00,BAT/USDT,1.31990000,1.33390000,1.15730000,1.26580000,52902224.91000000,66356508.94863200,155579
1618790400000,2021-04-19 00:00:00,BAT/USDT,1.34690000,1.49000000,1.17210000,1.31980000,62049458.52000000,83748269.02853100,209465
1618704000000,2021-04-18 00:00:00,BAT/USDT,1.47200000,1.48440000,1.10000000,1.34840000,51659315.69000000,65961689.18160700,182653
1618617600000,2021-04-17 00:00:00,BAT/USDT,1.52500000,1.60440000,1.46050000,1.47200000,26201967.75000000,39977550.95520600,116225
1618531200000,2021-04-16 00:00:00,BAT/USDT,1.51940000,1.57230000,1.40000000,1.52590000,31888455.48000000,47449664.39354600,128770
1618444800000,2021-04-15 00:00:00,BAT/USDT,1.46270000,1.59310000,1.43820000,1.51920000,26858015.26000000,40895301.24154700,122875
1618358400000,2021-04-14 00:00:00,BAT/USDT,1.49990000,1.56740000,1.39880000,1.46280000,28890834.86000000,42776407.73981300,121448
1618272000000,2021-04-13 00:00:00,BAT/USDT,1.41810000,1.52000000,1.38810000,1.50000000,25262531.09000000,36714154.86356600,111870
1618185600000,2021-04-12 00:00:00,BAT/USDT,1.43910000,1.47520000,1.38820000,1.41810000,18809576.26000000,26947644.23029400,74393
1618099200000,2021-04-11 00:00:00,BAT/USDT,1.46420000,1.57390000,1.40860000,1.43820000,35605471.19000000,52881622.84386900,143696
1618012800000,2021-04-10 00:00:00,BAT/USDT,1.54320000,1.62210000,1.38710000,1.46300000,58732176.07000000,87395203.98248700,217288
1617926400000,2021-04-09 00:00:00,BAT/USDT,1.29000000,1.64980000,1.26270000,1.54320000,119040360.93000000,177059851.20413800,347230
1617840000000,2021-04-08 00:00:00,BAT/USDT,1.18630000,1.29960000,1.17370000,1.29030000,24685567.65000000,30784483.02624000,79663
1617753600000,2021-04-07 00:00:00,BAT/USDT,1.32850000,1.38490000,1.14840000,1.18680000,50481421.61000000,63179609.62666000,163375
1617667200000,2021-04-06 00:00:00,BAT/USDT,1.27670000,1.33820000,1.17040000,1.32730000,47901993.98000000,59946135.76372400,147371
1617580800000,2021-04-05 00:00:00,BAT/USDT,1.17650000,1.28600000,1.12780000,1.27670000,34107679.83000000,41130630.85858700,111673
1617494400000,2021-04-04 00:00:00,BAT/USDT,1.11540000,1.18450000,1.09400000,1.17510000,17589093.49000000,20287284.19895500,54726
1617408000000,2021-04-03 00:00:00,BAT/USDT,1.19800000,1.26350000,1.11000000,1.11470000,30107411.88000000,36135513.50151000,95812
1617321600000,2021-04-02 00:00:00,BAT/USDT,1.15390000,1.27890000,1.13270000,1.19800000,40761280.26000000,49262503.50895500,118585
1617235200000,2021-04-01 00:00:00,BAT/USDT,1.14270000,1.18340000,1.11710000,1.15430000,23737754.26000000,27373423.44430900,70592
1617148800000,2021-03-31 00:00:00,BAT/USDT,1.16900000,1.18640000,1.07450000,1.14270000,22139262.39000000,24892326.52157900,64782
1617062400000,2021-03-30 00:00:00,BAT/USDT,1.13950000,1.21000000,1.12240000,1.16900000,33387805.35000000,39137948.78574700,92485
1616976000000,2021-03-29 00:00:00,BAT/USDT,1.12000000,1.14680000,1.07510000,1.13950000,25398322.55000000,28334347.46321700,68842
1616889600000,2021-03-28 00:00:00,BAT/USDT,1.07940000,1.14910000,1.05320000,1.12080000,35793691.77000000,39851542.87758900,94437
1616803200000,2021-03-27 00:00:00,BAT/USDT,1.07410000,1.08950000,1.01110000,1.08030000,23444183.01000000,24712490.15501200,60741
1616716800000,2021-03-26 00:00:00,BAT/USDT,0.97530000,1.09350000,0.97380000,1.07410000,32789591.52000000,34054445.25767600,79688
1616630400000,2021-03-25 00:00:00,BAT/USDT,0.98750000,1.01580000,0.92540000,0.97540000,25615963.05000000,24993188.59853000,68519
1616544000000,2021-03-24 00:00:00,BAT/USDT,1.05220000,1.12490000,0.94000000,0.98750000,34143629.85000000,35978800.40419300,96755
1616457600000,2021-03-23 00:00:00,BAT/USDT,1.08500000,1.11500000,1.02580000,1.05170000,29528733.03000000,31656012.97381900,79173
1616371200000,2021-03-22 00:00:00,BAT/USDT,1.12510000,1.21080000,1.07480000,1.08460000,60782859.92000000,70562047.66462400,156795
1616284800000,2021-03-21 00:00:00,BAT/USDT,1.08770000,1.13710000,1.05950000,1.12470000,27980361.37000000,30795683.81319400,78046
1616198400000,2021-03-20 00:00:00,BAT/USDT,1.18080000,1.22800000,1.07680000,1.08660000,35986484.83000000,42160452.29873300,103353
1616112000000,2021-03-19 00:00:00,BAT/USDT,1.20260000,1.24630000,1.15020000,1.18120000,54056168.16000000,64694341.68218200,141014
1616025600000,2021-03-18 00:00:00,BAT/USDT,1.23430000,1.37990000,1.18480000,1.20270000,132316197.46000000,167899084.45060600,352919
1615939200000,2021-03-17 00:00:00,BAT/USDT,1.02990000,1.36900000,0.94310000,1.23420000,369864860.90000000,426752129.02748000,740650
1615852800000,2021-03-16 00:00:00,BAT/USDT,0.76000000,1.18880000,0.72900000,1.03030000,215078914.06000000,210840269.94132600,412861
1615766400000,2021-03-15 00:00:00,BAT/USDT,0.76620000,0.80870000,0.71920000,0.76050000,27740558.58000000,21050336.80365800,63794
1615680000000,2021-03-14 00:00:00,BAT/USDT,0.81450000,0.85130000,0.76620000,0.76620000,26704296.48000000,21528377.10353700,66726
1615593600000,2021-03-13 00:00:00,BAT/USDT,0.75630000,0.83680000,0.72130000,0.81450000,36845071.25000000,29260251.29411200,86513
1615507200000,2021-03-12 00:00:00,BAT/USDT,0.80190000,0.81460000,0.73120000,0.75550000,33583612.83000000,25814734.44260600,78773
1615420800000,2021-03-11 00:00:00,BAT/USDT,0.81970000,0.86310000,0.77590000,0.80270000,49102781.73000000,39750148.12689800,106954
1615334400000,2021-03-10 00:00:00,BAT/USDT,0.74700000,0.88730000,0.69200000,0.81930000,110214380.54000000,88017458.64996700,213959
1615248000000,2021-03-09 00:00:00,BAT/USDT,0.74400000,0.76470000,0.70250000,0.74690000,32731484.38000000,23840181.86805900,74733
1615161600000,2021-03-08 00:00:00,BAT/USDT,0.69480000,0.74410000,0.66000000,0.74370000,35242726.33000000,24500528.54712800,69831
1615075200000,2021-03-07 00:00:00,BAT/USDT,0.66430000,0.72940000,0.66050000,0.69480000,33205851.89000000,23042425.12932300,64084
1614988800000,2021-03-06 00:00:00,BAT/USDT,0.67890000,0.69730000,0.63350000,0.66390000,24908703.10000000,16549521.51710900,44708
1614902400000,2021-03-05 00:00:00,BAT/USDT,0.69160000,0.72480000,0.63300000,0.67890000,53510751.77000000,36068906.54766600,88987
1614816000000,2021-03-04 00:00:00,BAT/USDT,0.76160000,0.79300000,0.66420000,0.69270000,88037636.30000000,63955461.33493300,150816
1614729600000,2021-03-03 00:00:00,BAT/USDT,0.60260000,0.84120000,0.59270000,0.76130000,187173316.79000000,138572345.63280100,296172
1614643200000,2021-03-02 00:00:00,BAT/USDT,0.58550000,0.63000000,0.55410000,0.60260000,51264070.89000000,30364137.32626400,86309
1614556800000,2021-03-01 00:00:00,BAT/USDT,0.52900000,0.59740000,0.51900000,0.58610000,49907063.66000000,27934449.34485700,78941
1614470400000,2021-02-28 00:00:00,BAT/USDT,0.51410000,0.54200000,0.45860000,0.52800000,44760477.32000000,22040961.23260200,69500
1614384000000,2021-02-27 00:00:00,BAT/USDT,0.52530000,0.56780000,0.50180000,0.51470000,63112874.66000000,34159306.16106100,87768
1614297600000,2021-02-26 00:00:00,BAT/USDT,0.48110000,0.55600000,0.44120000,0.52540000,100589460.59000000,50829198.01997400,118827
1614211200000,2021-02-25 00:00:00,BAT/USDT,0.51340000,0.53930000,0.47350000,0.48120000,38568345.53000000,19672094.52479300,62148
1614124800000,2021-02-24 00:00:00,BAT/USDT,0.47660000,0.55050000,0.44420000,0.51400000,69491812.27000000,35071766.30018200,101344
1614038400000,2021-02-23 00:00:00,BAT/USDT,0.54090000,0.54960000,0.39450000,0.47660000,94785870.85000000,43186714.56855700,127937
1613952000000,2021-02-22 00:00:00,BAT/USDT,0.60620000,0.64370000,0.45000000,0.54180000,69850216.47000000,38304973.65099300,119259
1613865600000,2021-02-21 00:00:00,BAT/USDT,0.57830000,0.61000000,0.56160000,0.60660000,36101353.14000000,21245713.77215100,70702
1613779200000,2021-02-20 00:00:00,BAT/USDT,0.61410000,0.63550000,0.54250000,0.57780000,50186956.51000000,30354761.29473200,87919
1613692800000,2021-02-19 00:00:00,BAT/USDT,0.63590000,0.65680000,0.59260000,0.61410000,37308915.84000000,23175226.11080300,73229
1613606400000,2021-02-18 00:00:00,BAT/USDT,0.57440000,0.64990000,0.57000000,0.63560000,43747122.00000000,26676686.60764400,84262
1613520000000,2021-02-17 00:00:00,BAT/USDT,0.55600000,0.59660000,0.50570000,0.57480000,39342009.41000000,21964330.79431000,68467
1613433600000,2021-02-16 00:00:00,BAT/USDT,0.53830000,0.59040000,0.52240000,0.55730000,43120841.95000000,24070208.78633500,75035
1613347200000,2021-02-15 00:00:00,BAT/USDT,0.55860000,0.59600000,0.45580000,0.53920000,62150522.12000000,33020011.02233100,108464
1613260800000,2021-02-14 00:00:00,BAT/USDT,0.61780000,0.62680000,0.54000000,0.55860000,39783890.75000000,23062874.03639900,69954
1613174400000,2021-02-13 00:00:00,BAT/USDT,0.62700000,0.69620000,0.57170000,0.61750000,60570946.30000000,38097289.77611200,110896
1613088000000,2021-02-12 00:00:00,BAT/USDT,0.59190000,0.70790000,0.54790000,0.62780000,128826117.12000000,82029321.59018300,209585
1613001600000,2021-02-11 00:00:00,BAT/USDT,0.44340000,0.67820000,0.43210000,0.59120000,167352012.70000000,94187131.33498600,246139
1612915200000,2021-02-10 00:00:00,BAT/USDT,0.43380000,0.46240000,0.39350000,0.44390000,54282864.82000000,23427539.17278100,83537
1612828800000,2021-02-09 00:00:00,BAT/USDT,0.41810000,0.44980000,0.40330000,0.43370000,48289538.14000000,20394097.11263200,63806
1612742400000,2021-02-08 00:00:00,BAT/USDT,0.40690000,0.43200000,0.38630000,0.41710000,60420004.31000000,24827194.30436500,74875
1612656000000,2021-02-07 00:00:00,BAT/USDT,0.35300000,0.42700000,0.34500000,0.40700000,111688458.50000000,43616681.30197900,131265
1612569600000,2021-02-06 00:00:00,BAT/USDT,0.37150000,0.37420000,0.33910000,0.35300000,37451153.20000000,13125178.87125300,44421
1612483200000,2021-02-05 00:00:00,BAT/USDT,0.31290000,0.37510000,0.31290000,0.37130000,73273595.94000000,25563339.01033200,88977
1612396800000,2021-02-04 00:00:00,BAT/USDT,0.32240000,0.32610000,0.30310000,0.31260000,38083492.65000000,11962581.13449800,42945
1612310400000,2021-02-03 00:00:00,BAT/USDT,0.31640000,0.32820000,0.31140000,0.32240000,38821440.21000000,12444384.04461800,43841
1612224000000,2021-02-02 00:00:00,BAT/USDT,0.31710000,0.32390000,0.30550000,0.31640000,28785690.78000000,9078758.45598600,32066
1612137600000,2021-02-01 00:00:00,BAT/USDT,0.30250000,0.31960000,0.29070000,0.31710000,32546669.18000000,9876241.61710900,36002
1612051200000,2021-01-31 00:00:00,BAT/USDT,0.31650000,0.32410000,0.29300000,0.30280000,27902176.38000000,8546682.45058700,30855
1611964800000,2021-01-30 00:00:00,BAT/USDT,0.30900000,0.32360000,0.29560000,0.31640000,29577190.70000000,9173377.00643300,36986
1611878400000,2021-01-29 00:00:00,BAT/USDT,0.30580000,0.31500000,0.28900000,0.30930000,50416799.46000000,15270277.88081000,49896
1611792000000,2021-01-28 00:00:00,BAT/USDT,0.30280000,0.31980000,0.29790000,0.30590000,46548483.80000000,14400118.41460500,45651
1611705600000,2021-01-27 00:00:00,BAT/USDT,0.29910000,0.31630000,0.27110000,0.30260000,42916084.30000000,12543055.93067900,45171
1611619200000,2021-01-26 00:00:00,BAT/USDT,0.30090000,0.31350000,0.28050000,0.29920000,44860510.23000000,13307485.57183500,39558
1611532800000,2021-01-25 00:00:00,BAT/USDT,0.31840000,0.33940000,0.29680000,0.30140000,51615067.87000000,16384336.62547800,50832
1611446400000,2021-01-24 00:00:00,BAT/USDT,0.32920000,0.33380000,0.30560000,0.31850000,49465601.49000000,15879804.84955700,50502
1611360000000,2021-01-23 00:00:00,BAT/USDT,0.31360000,0.36230000,0.30980000,0.32950000,128183995.57000000,43509691.08226400,117469
1611273600000,2021-01-22 00:00:00,BAT/USDT,0.24370000,0.34650000,0.22800000,0.31390000,209596364.52000000,63754326.63585600,184486
1611187200000,2021-01-21 00:00:00,BAT/USDT,0.27870000,0.28020000,0.24130000,0.24380000,36823694.84000000,9485655.70796100,40990
1611100800000,2021-01-20 00:00:00,BAT/USDT,0.26850000,0.28990000,0.25200000,0.27860000,37215169.87000000,10128855.09384500,38260
1611014400000,2021-01-19 00:00:00,BAT/USDT,0.28240000,0.29140000,0.26660000,0.26840000,34965043.29000000,9814049.28165700,35368
1610928000000,2021-01-18 00:00:00,BAT/USDT,0.27360000,0.30000000,0.26570000,0.28270000,48800356.03000000,13880134.97792100,45992
1610841600000,2021-01-17 00:00:00,BAT/USDT,0.26620000,0.27940000,0.24870000,0.27360000,38287679.04000000,10157823.40703000,39912
1610755200000,2021-01-16 00:00:00,BAT/USDT,0.24730000,0.28750000,0.24730000,0.26650000,92923415.38000000,25367955.82055000,84334
1610668800000,2021-01-15 00:00:00,BAT/USDT,0.24600000,0.25970000,0.22670000,0.24720000,36839569.31000000,9113446.63296000,44097
1610582400000,2021-01-14 00:00:00,BAT/USDT,0.24950000,0.25590000,0.23810000,0.24630000,25935194.08000000,6395141.79880400,27924
1610496000000,2021-01-13 00:00:00,BAT/USDT,0.23150000,0.25000000,0.22250000,0.24970000,23253944.49000000,5558798.55250000,27156
1610409600000,2021-01-12 00:00:00,BAT/USDT,0.22980000,0.24840000,0.22230000,0.23170000,32817237.01000000,7687124.11939400,34603
1610323200000,2021-01-11 00:00:00,BAT/USDT,0.25720000,0.25770000,0.20150000,0.23000000,61079213.00000000,13761130.36106700,64504
1610236800000,2021-01-10 00:00:00,BAT/USDT,0.27470000,0.29480000,0.23650000,0.25740000,62144663.23000000,16684575.64737100,63741
1610150400000,2021-01-09 00:00:00,BAT/USDT,0.25070000,0.28760000,0.24330000,0.27440000,58104618.42000000,15476801.40894800,55768
1610064000000,2021-01-08 00:00:00,BAT/USDT,0.25650000,0.27410000,0.23920000,0.25080000,48317665.06000000,12300884.07533400,51661
1609977600000,2021-01-07 00:00:00,BAT/USDT,0.25040000,0.28480000,0.24500000,0.25650000,76279662.96000000,20110577.57696100,65918
1609891200000,2021-01-06 00:00:00,BAT/USDT,0.23140000,0.25500000,0.22740000,0.25040000,55779665.22000000,13561689.28207100,52215
1609804800000,2021-01-05 00:00:00,BAT/USDT,0.21840000,0.23280000,0.21580000,0.23120000,41766999.72000000,9416569.97606000,43936
1609718400000,2021-01-04 00:00:00,BAT/USDT,0.21710000,0.23670000,0.20270000,0.21840000,48001810.82000000,10418996.29494900,45658
1609632000000,2021-01-03 00:00:00,BAT/USDT,0.20370000,0.21990000,0.19960000,0.21700000,35168934.02000000,7354265.75500900,31217
1609545600000,2021-01-02 00:00:00,BAT/USDT,0.20430000,0.20940000,0.19910000,0.20370000,24303978.42000000,4964748.74713000,23435
1609459200000,2021-01-01 00:00:00,BAT/USDT,0.19930000,0.21090000,0.19780000,0.20420000,17512550.81000000,3587050.47238100,17210
1609372800000,2020-12-31 00:00:00,BAT/USDT,0.20140000,0.20250000,0.19410000,0.19960000,16985802.05000000,3378230.81482100,14408
1609286400000,2020-12-30 00:00:00,BAT/USDT,0.20640000,0.20770000,0.19850000,0.20130000,13629710.97000000,2766503.71934900,13256
1609200000000,2020-12-29 00:00:00,BAT/USDT,0.21050000,0.21410000,0.19690000,0.20640000,25195938.20000000,5166040.90001200,20982
1609113600000,2020-12-28 00:00:00,BAT/USDT,0.20880000,0.21980000,0.20690000,0.21070000,22513815.86000000,4810830.92940000,18521
1609027200000,2020-12-27 00:00:00,BAT/USDT,0.21390000,0.22190000,0.20230000,0.20870000,25645656.04000000,5469884.41640400,25186
1608940800000,2020-12-26 00:00:00,BAT/USDT,0.21380000,0.21680000,0.20480000,0.21380000,22100333.67000000,4656183.49578300,18353
1608854400000,2020-12-25 00:00:00,BAT/USDT,0.21770000,0.22530000,0.21140000,0.21400000,22691725.48000000,4928887.06272900,21057
1608768000000,2020-12-24 00:00:00,BAT/USDT,0.19300000,0.22150000,0.18770000,0.21780000,36255772.09000000,7623901.19489800,35372
1608681600000,2020-12-23 00:00:00,BAT/USDT,0.21810000,0.22030000,0.18060000,0.19310000,29426987.31000000,5971001.46218200,27131
1608595200000,2020-12-22 00:00:00,BAT/USDT,0.22390000,0.22780000,0.21030000,0.21820000,23973608.58000000,5256645.48609200,19356
1608508800000,2020-12-21 00:00:00,BAT/USDT,0.23190000,0.24070000,0.21890000,0.22380000,19897789.57000000,4570728.46232600,18137
1608422400000,2020-12-20 00:00:00,BAT/USDT,0.24450000,0.24500000,0.22870000,0.23210000,26318960.43000000,6294357.61510400,21329
1608336000000,2020-12-19 00:00:00,BAT/USDT,0.24980000,0.26320000,0.24420000,0.24450000,29894086.18000000,7542719.00419800,24649
1608249600000,2020-12-18 00:00:00,BAT/USDT,0.22660000,0.26200000,0.22340000,0.24960000,60290027.58000000,14938972.85685000,49353
1608163200000,2020-12-17 00:00:00,BAT/USDT,0.23290000,0.23810000,0.22300000,0.22660000,24123685.96000000,5585599.43376700,21493
1608076800000,2020-12-16 00:00:00,BAT/USDT,0.21840000,0.23330000,0.21650000,0.23290000,27363830.37000000,6158633.31701000,22335
1607990400000,2020-12-15 00:00:00,BAT/USDT,0.21830000,0.22240000,0.21330000,0.21810000,10753230.13000000,2344854.45497200,10285
1607904000000,2020-12-14 00:00:00,BAT/USDT,0.21320000,0.21980000,0.21030000,0.21810000,9414108.21000000,2025622.57433100,9485
1607817600000,2020-12-13 00:00:00,BAT/USDT,0.21090000,0.21920000,0.20690000,0.21310000,11925047.23000000,2538521.74716300,9990
1607731200000,2020-12-12 00:00:00,BAT/USDT,0.20280000,0.21470000,0.20250000,0.21100000,17759437.29000000,3725282.43709300,11763
1607644800000,2020-12-11 00:00:00,BAT/USDT,0.20860000,0.20950000,0.20050000,0.20290000,14831351.97000000,3026429.62220700,10410
1607558400000,2020-12-10 00:00:00,BAT/USDT,0.21990000,0.22090000,0.20780000,0.20870000,12449190.32000000,2654974.88216000,9214
1607472000000,2020-12-09 00:00:00,BAT/USDT,0.21970000,0.22080000,0.20610000,0.21970000,23232242.94000000,5019081.27446900,16584
1607385600000,2020-12-08 00:00:00,BAT/USDT,0.23590000,0.23860000,0.21700000,0.21980000,17831228.70000000,4043412.53937300,13780
1607299200000,2020-12-07 00:00:00,BAT/USDT,0.23740000,0.23950000,0.23110000,0.23570000,10165172.69000000,2394301.17586100,8810
1607212800000,2020-12-06 00:00:00,BAT/USDT,0.23600000,0.23790000,0.22720000,0.23710000,10944917.45000000,2552908.59569500,8822
1607126400000,2020-12-05 00:00:00,BAT/USDT,0.22850000,0.23640000,0.22560000,0.23600000,8127784.25000000,1882236.09410100,9087
1607040000000,2020-12-04 00:00:00,BAT/USDT,0.24290000,0.25070000,0.22530000,0.22850000,24803833.53000000,5971844.94694200,27640
