pair,cmo_period,oversold_value,overbought_value,entry_size,poloniex_period,starting_capital,final_equity,net_profit,max_drawdown,sharpe_ratio,sortino_ratio,alpha,beta,fees_paid,starting_capital,final_benchmark_equity,final_benchmark_profit,benchmark_max_drawdown,longs,sells,shorts,covers,total_trades
AMP_USDT,9,-50,50,2.0,86400,10,11.690648515534289,1.6906485155342885,-39.18858744629104,0.6812336779935598,1.1316003140793671,-0.08109077327439948,0.22923898750007415,0.03588342,10,17.760354217528857,7.760354217528857,-63.336860966299,9,4,0,0,13
AMP_USDT,9,-50,50,2.5,86400,10,12.113310644244113,2.1133106442441125,-44.346868363901464,0.7402971451101639,1.2455261886691111,-0.06202604583372819,0.27326405305954965,0.04485427,10,17.760354217528857,7.760354217528857,-63.336860966299,9,4,0,0,13
AMP_USDT,9,-50,50,3.0,86400,10,13.269098591493044,3.2690985914930444,-43.30517452294615,0.9326093531598454,1.6414798868606975,0.04846553595778436,0.29244410032401463,0.0500798,10,17.760354217528857,7.760354217528857,-63.336860966299,8,4,0,0,12
AMP_USDT,9,-50,50,3.5,86400,10,13.81394835731709,3.8139483573170896,-46.500147781271956,0.9808876902121826,1.7466541965648186,0.08753325147570426,0.3270147385986516,0.058426439999999996,10,17.760354217528857,7.760354217528857,-63.336860966299,8,4,0,0,12
AMP_USDT,9,-50,50,4.0,86400,10,15.207796118530954,5.207796118530954,-43.756221014285,1.155896720162632,2.1599822124792922,0.2194321271455127,0.33423684619199207,0.06177929,10,17.760354217528857,7.760354217528857,-63.336860966299,7,4,0,0,11
AMP_USDT,9,-50,50,4.5,86400,10,15.858770638296523,5.858770638296523,-45.84482474390528,1.1951563743186941,2.2576169178986745,0.2687064478074876,0.36212992442689185,0.06950171,10,17.760354217528857,7.760354217528857,-63.336860966299,7,4,0,0,11
AMP_USDT,9,-50,50,5.0,86400,10,16.509745147983857,6.509745147983857,-47.664967879980686,1.231298021468177,2.349469499277721,0.3192427092522057,0.3883728650782739,0.07722412,10,17.760354217528857,7.760354217528857,-63.336860966299,7,4,0,0,11
AMP_USDT,10,-50,50,1.0,86400,10,9.9119232705,-0.08807672949999912,-2.3841700423662298,-0.383533011608788,-0.4963837045338376,-0.01976925040390444,0.004262476655147687,0.00238978,10,17.760354217528857,7.760354217528857,-63.336860966299,1,1,0,0,2
AMP_USDT,10,-50,50,1.5,86400,10,9.867884920749999,-0.132115079250001,-3.5609897664916623,-0.37628801947671675,-0.4875835935601457,-0.02934159712376826,0.0063989130211065896,0.00358466,10,17.760354217528857,7.760354217528857,-63.336860966299,1,1,0,0,2
AMP_USDT,10,-50,50,2.0,86400,10,9.823846561,-0.17615343900000013,-4.727805647749264,-0.369009711184182,-0.47872169255721814,-0.03870357301270127,0.008538934597134838,0.0047795500000000005,10,17.760354217528857,7.760354217528857,-63.336860966299,1,1,0,0,2
AMP_USDT,10,-50,50,2.5,86400,10,9.77980820068,-0.22019179932000021,-5.884744711093593,-0.36169733290327016,-0.4697967708183895,-0.04785344447889319,0.010682632137877932,0.005974429999999999,10,17.760354217528857,7.760354217528857,-63.336860966299,1,1,0,0,2
AMP_USDT,10,-50,50,3.0,86400,10,9.73576984093,-0.26423015906999936,-7.031931827278466,-0.3543501502349012,-0.4608076037777121,-0.0567894042237486,0.012830097288886524,0.00716932,10,17.760354217528857,7.760354217528857,-63.336860966299,1,1,0,0,2
AMP_USDT,10,-50,50,3.5,86400,10,9.69173149118,-0.30826850881999945,-8.169489782337235,-0.34696740742228466,-0.4517529298913339,-0.0655095668343777,0.014981422447972792,0.008364199999999999,10,17.760354217528857,7.760354217528857,-63.336860966299,1,1,0,0,2
AMP_USDT,10,-50,50,4.0,86400,10,9.64769313143,-0.3523068685700004,-9.297539306227568,-0.3395483667627556,-0.44263149341903935,-0.07401197246850459,0.017136700990427346,0.00955909,10,17.760354217528857,7.760354217528857,-63.336860966299,1,1,0,0,2
AMP_USDT,10,-50,50,4.5,86400,10,9.603654781109999,-0.3963452188900014,-10.4161991182667,-0.3320922255628437,-0.433441943301789,-0.08229457487285678,0.019296027164376194,0.01075397,10,17.760354217528857,7.760354217528857,-63.336860966299,1,1,0,0,2
AMP_USDT,10,-50,50,5.0,86400,10,9.55961641136,-0.4403835886399996,-11.525585982966259,-0.32459821290275714,-0.424182951808521,-0.09035525195837069,0.02145949630602339,0.011948859999999999,10,17.760354217528857,7.760354217528857,-63.336860966299,1,1,0,0,2
AMP_USDT,7,-50,50,1.0,14400,10,11.653290901108692,1.6532909011086936,-58.561278745194954,0.3231402079636054,0.49093994933569146,-0.06843596188568979,0.6147592676670006,0.10212947000000006,10,17.64787365677062,7.647873656770621,-67.76107977265599,43,36,0,0,79
AMP_USDT,7,-50,50,1.5,14400,10,10.38547241109887,0.38547241109887054,-59.38400382995397,0.26236886202295007,0.3952329289000547,-0.08681605307997621,0.5696796544898949,0.12222741999999995,10,17.64787365677062,7.647873656770621,-67.76107977265599,33,32,0,0,65
AMP_USDT,7,-50,50,2.0,14400,10,8.854550838953303,-1.145449161046697,-62.640956526247074,0.18652327343877412,0.2766120039081143,-0.11825184873800974,0.5542231348765579,0.13356678,10,17.64787365677062,7.647873656770621,-67.76107977265599,27,27,0,0,54
AMP_USDT,7,-50,50,2.5,14400,10,6.493298376304176,-3.5067016236958253,-58.78940018659473,-0.04443077409858004,-0.0643004777435679,-0.18291482986531876,0.4368443732279687,0.11436141000000002,10,17.64787365677062,7.647873656770621,-67.76107977265599,19,19,0,0,38
AMP_USDT,7,-50,50,3.0,14400,10,6.536154300066655,-3.463845699933346,-55.80758941382299,-0.03893740915287558,-0.05689057623552233,-0.1817239598800973,0.4393599869004057,0.12316508999999996,10,17.64787365677062,7.647873656770621,-67.76107977265599,17,17,0,0,34
AMP_USDT,7,-50,50,3.5,14400,10,6.3732473132498075,-3.6267526867501925,-46.148852106142854,-0.20932669974476092,-0.29822613027238376,-0.17204280136753117,0.29246660960552373,0.10046112999999998,10,17.64787365677062,7.647873656770621,-67.76107977265599,12,12,0,0,24
AMP_USDT,7,-50,50,4.0,14400,10,5.855139841688917,-4.144860158311083,-52.353831992433385,-0.17457651907366661,-0.24988606863061544,-0.19519302701410118,0.35318423231495005,0.11481269999999999,10,17.64787365677062,7.647873656770621,-67.76107977265599,12,12,0,0,24
AMP_USDT,7,-50,50,4.5,14400,10,5.337032330378414,-4.662967669621586,-58.468249556638554,-0.13467045419500603,-0.1938052410882495,-0.21619081077199154,0.4220309964509704,0.12916428000000002,10,17.64787365677062,7.647873656770621,-67.76107977265599,12,12,0,0,24
AMP_USDT,7,-50,50,5.0,14400,10,6.695866163551509,-3.304133836448491,-64.49407324272752,0.005457497682362079,0.007999656895258124,-0.1561914341718276,0.4201317781914661,0.13336495,10,17.64787365677062,7.647873656770621,-67.76107977265599,11,11,0,0,22
AMP_USDT,8,-50,50,1.0,14400,10,12.595623562292413,2.5956235622924133,-58.294721035453165,0.36976346591074083,0.5654950464890447,-0.07105552261337746,0.7214891969037787,0.06402531,10,17.64787365677062,7.647873656770621,-67.76107977265599,28,19,0,0,47
AMP_USDT,8,-50,50,1.5,14400,10,13.900411642784565,3.900411642784565,-58.26611787040149,0.4095694659684607,0.6216986752060416,-0.04604679268809481,0.6997565758486224,0.08899484999999996,10,17.64787365677062,7.647873656770621,-67.76107977265599,25,19,0,0,44
AMP_USDT,8,-50,50,2.0,14400,10,13.092464194025125,3.0924641940251245,-62.4113995938684,0.37952808039424885,0.5723819259503018,-0.0563751483486185,0.6683214124765329,0.09466646,10,17.64787365677062,7.647873656770621,-67.76107977265599,19,17,0,0,36
AMP_USDT,8,-50,50,2.5,14400,10,10.755228897482677,0.7552288974826773,-61.06100071366129,0.2829663507196281,0.4235370603628765,-0.09989098934448662,0.6384900451352984,0.08844543,10,17.64787365677062,7.647873656770621,-67.76107977265599,14,14,0,0,28
AMP_USDT,8,-50,50,3.0,14400,10,9.384144419997774,-0.6158555800022256,-59.164401847391744,0.18550618151293435,0.27410387328129626,-0.12717678903170784,0.5523521550555168,0.07422938999999999,10,17.64787365677062,7.647873656770621,-67.76107977265599,10,10,0,0,20
AMP_USDT,8,-50,50,3.5,14400,10,7.569414172157326,-2.430585827842674,-54.78735147412136,0.027437062308409223,0.03967597927879321,-0.15764300064900788,0.4458862150382465,0.05820810999999999,10,17.64787365677062,7.647873656770621,-67.76107977265599,7,7,0,0,14
AMP_USDT,8,-50,50,4.0,14400,10,7.222187631875603,-2.7778123681243976,-60.4697207026472,0.0617351656383744,0.08978351163372494,-0.16912495872401115,0.5225258472603501,0.06652353999999999,10,17.64787365677062,7.647873656770621,-67.76107977265599,7,7,0,0,14
AMP_USDT,8,-50,50,4.5,14400,10,6.400458290808794,-3.5995417091912056,-63.33247236316387,-0.03131423168949681,-0.04593190108967786,-0.18422539235669153,0.45268024558238285,0.06299509,10,17.64787365677062,7.647873656770621,-67.76107977265599,6,6,0,0,12
