pair,cmo_period,oversold_value,overbought_value,entry_size,poloniex_period,starting_capital,final_equity,net_profit,max_drawdown,sharpe_ratio,sortino_ratio,alpha,beta,fees_paid,starting_capital,final_benchmark_equity,final_benchmark_profit,benchmark_max_drawdown,longs,sells,shorts,covers,total_trades
ETH-USDC,10,-60,40,500.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,11,-60,40,50.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,11,-60,40,100.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,11,-60,40,150.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,11,-60,40,200.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,11,-60,40,250.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,11,-60,40,300.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,11,-60,40,350.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,11,-60,40,400.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,11,-60,40,450.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,11,-60,40,500.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,12,-60,40,50.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,12,-60,40,100.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,12,-60,40,150.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,12,-60,40,200.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,12,-60,40,250.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,12,-60,40,300.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,12,-60,40,350.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,12,-60,40,400.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,12,-60,40,450.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,12,-60,40,500.0,21600,1000,1000,0.0,0.0,nan,nan,0.0,0.0,0,1000,1393.1677736808974,393.1677736808974,-19.848509579723565,0,0,0,0,0
ETH-USDC,7,-60,40,50.0,3600,1000,983.6757381676,-16.324261832399998,-1.8839226819399928,-1.1953725205510841,-1.3539735171593312,-0.01484519413977414,0.03718624854884593,4.9180961100000005,1000,1019.820246978492,19.820246978492037,-18.716225701887215,10,10,0,0,20
ETH-USDC,7,-60,40,100.0,3600,1000,967.3514784171998,-32.648521582800186,-3.7678450401400743,-1.1870407569276782,-1.3470881811643263,-0.029750305660576976,0.07527685556084814,9.83618967,1000,1018.9259416612484,18.92594166124843,-18.716225701887215,10,10,0,0,20
ETH-USDC,7,-60,40,150.0,3600,1000,951.1503733402001,-48.849626659799924,-5.639451839640017,-1.2435769657637152,-1.3999991660662046,-0.04469991913251434,0.1091993154665037,13.2548645,1000,1019.820246978492,19.820246978492037,-18.716225701887215,9,9,0,0,18
ETH-USDC,7,-60,40,200.0,3600,1000,937.793380101,-62.206619898999975,-7.226647546720002,-1.3463886981497593,-1.503533700126182,-0.05696767883207054,0.12982441176903733,13.687755829999999,1000,1019.820246978492,19.820246978492037,-18.716225701887215,7,7,0,0,14
ETH-USDC,7,-60,40,250.0,3600,1000,928.8758724764999,-71.12412752350008,-8.369894601969946,-1.3372845636227741,-1.463375219340632,-0.06531516181131099,0.14991273377808723,14.642968490000001,1000,1019.820246978492,19.820246978492037,-18.716225701887215,6,6,0,0,12
ETH-USDC,7,-60,40,300.0,3600,1000,914.6510443212001,-85.34895567879994,-10.043873801659927,-1.3325052683627105,-1.4606185717245483,-0.07870858486514375,0.18139444875008867,17.57156269,1000,1019.820246978492,19.820246978492037,-18.716225701887215,6,6,0,0,12
ETH-USDC,7,-60,40,350.0,3600,1000,928.3604170707004,-71.63958292929965,-8.924432818509956,-1.1172018229937528,-1.2228061027851438,-0.0665514865976819,0.19407895243505457,17.140440660000003,1000,1019.820246978492,19.820246978492037,-18.716225701887215,5,5,0,0,10
ETH-USDC,7,-60,40,400.0,3600,1000,918.1261918857001,-81.87380811429989,-10.199351720169986,-1.1137357778901646,-1.220651141444171,-0.07605751997507464,0.2236192005499753,19.589075180000002,1000,1018.928288919299,18.928288919299007,-18.716225701887215,5,5,0,0,10
